,Layer,2170,1227,1430,1176,2252,173,1553,2262,1273,1084,1863,2219,1099,1538,2019,2164,1554,1293,1337,1783,129,1731,1918,1578,1304,1121,1748,2229,1211,1994,1607,1664,2270,1662,1128,1166,1228,1287,1685,1926,1852,1142,1624,1451,2223,1053,282,2141,148,1604,1640,2275,1893,1048,152,218,Cluster
0,backbone.res2.0.conv1,0.7222581094109405,0.5979309703793322,0.4188442512581581,0.771289706366822,0.4400761822982864,0.4832539647493587,0.44634669331753984,0.6943208493430183,0.5255445258123397,0.5976137462781299,0.537128650230115,0.53475910945157,0.41459029143370807,0.5539011178771741,0.45636549068655874,0.4175082522009851,0.6579570163770243,0.5980602861955223,0.7472405968445931,0.7208797466840053,0.8519368867378053,0.6084114395254787,0.6706163008898904,0.7099050780581607,0.7834650554682038,0.6514395668094619,0.41135882006996377,0.500171501765865,0.5290709604010579,0.6811357935257122,0.49692068269546874,0.7025080396282313,0.7369709884708072,0.7483637564008863,0.6178040560582854,0.700409169722042,0.652043026964666,0.2975825346367414,0.6603949115254891,0.3782251348028254,0.63833412846129,0.685937758528736,0.6366119840925029,0.6050615497733338,0.35207319161201667,0.3521069692804014,0.6193815885220828,0.8133607927326466,0.7264237523477952,0.8185924065253203,0.6581220740510183,0.36020569365803873,0.7911127798507437,0.7081168271880327,0.596270203775551,0.6657377347013871,1
1,backbone.res2.0.conv2,0.7732631218548356,0.6379010544518893,0.3403652565313533,0.8167942356468688,0.455178538477698,0.5308217852746958,0.49698722281275637,0.7683040017284155,0.5309938101979922,0.6059393219832705,0.6859587617706248,0.6228190702213332,0.4888380128187661,0.6331186585574504,0.4876503238344141,0.4087506302811294,0.6487516702480626,0.5845682725071026,0.7808447469332226,0.738529734888478,0.843437451801217,0.6410724621225252,0.6152396899243867,0.7403666786866514,0.8023553777003102,0.6133690906446368,0.5050725020334242,0.48445717102850006,0.5634070310550949,0.651073654082523,0.5474450017293193,0.717853468452895,0.7557262674151051,0.7206479972389854,0.5595108665264833,0.7457875089323877,0.6529761666547653,0.303339717421088,0.6883820953955972,0.3629603015104071,0.6347513751071275,0.7241252364426017,0.6278421115120606,0.6460165896468896,0.4128122062801495,0.47316126639933986,0.498190845985384,0.8416625195747466,0.7560262869686194,0.8594533184000593,0.7075562844280545,0.34577403029965287,0.822724325597179,0.7653111119001437,0.6168858011458911,0.6660261952786892,1
2,backbone.res2.0.conv3,0.7111749100390833,0.5474553561544052,0.49063434249569726,0.7643120178456788,0.4753670096293443,0.5389741203720864,0.592345642520975,0.7005994195385681,0.5283311387280989,0.6115445608135768,0.5424595395282182,0.5269831103150766,0.44604771340344673,0.5906811228360133,0.38595044482989727,0.2534511885423314,0.6597570011384074,0.5815943460457186,0.5178206861278143,0.6765863606269593,0.7954421581033156,0.6269599555253732,0.6178607442485109,0.6052563871962462,0.796374595457358,0.5597027608949097,0.4241379672709535,0.4896463002870004,0.5593820078013994,0.5949713489994198,0.39291101888027213,0.6517917140225746,0.7456987967766976,0.7831511626563125,0.6595936422470665,0.6834307104478118,0.6208648729227713,0.338745707489922,0.6905599426900424,0.3235392987022176,0.5947776910545295,0.7670793505120115,0.5831437926222032,0.5741702140281161,0.3624493593065056,0.39484771657437273,0.5231468672482037,0.8382640253987236,0.7801186630739244,0.8398900293571282,0.652908009058587,0.4378690262829774,0.8127594921055956,0.6912702946339158,0.5888567633910559,0.674553285734957,1
3,backbone.res2.1.conv1,0.7934104791789609,0.6248458417844219,0.4782283278923671,0.8150803695021539,0.4652563518324145,0.5454154443932374,0.6230447238238634,0.7793862125974006,0.5044947922864289,0.6157312788640699,0.6178062106287404,0.6189114321291957,0.42888976590345834,0.6447133855154373,0.4542608404007354,0.43668481396919023,0.636265055382168,0.5668816052263781,0.7100091628866158,0.6567903921580911,0.8371057118829505,0.643950223690648,0.6792337028227603,0.7061770297242738,0.7089280598749075,0.4979968992046186,0.6051587635919027,0.48199698525895823,0.5586115505690117,0.6603861864215325,0.5134931044976696,0.7100596237709593,0.7357592440466166,0.6794658206496218,0.5194182150210053,0.6383708364549354,0.6355607753452968,0.3444191627768554,0.6917208592202404,0.37264031720329777,0.6189303438696453,0.759737299168978,0.6301642413770999,0.6021479798532373,0.42029778330167294,0.475083999248967,0.47960396484087,0.8517461267249433,0.7843921048352054,0.8456985156028785,0.6322406630828529,0.40521163182619446,0.7833022402197206,0.7893241676615456,0.6225234216079298,0.5677760427692568,1
4,backbone.res2.1.conv2,0.8123447140425903,0.633219554793662,0.6041364753556593,0.8067403341821648,0.4487492920643067,0.556074353230735,0.5857723379799401,0.7182066383203447,0.5376937721808202,0.6145570158871938,0.5775522569064178,0.6221035454675602,0.480866780427147,0.6259967922463163,0.4998410898099055,0.3808832498236638,0.6602859742697447,0.5540104629785755,0.6979681898905383,0.7355086297456483,0.8038061103410313,0.6470529146349216,0.6611077169715622,0.8392990029720383,0.7315745098713616,0.5125999025367786,0.541585611449095,0.490191372510427,0.5944665098910873,0.6021105966958387,0.49864357180583585,0.7175691827645188,0.7335689050359925,0.6917151603251969,0.6572114440401076,0.6923088661602513,0.5954476331873688,0.32468729308476707,0.7146815361081305,0.39043704747935154,0.5937761670114984,0.745225992540821,0.5492416751770878,0.6012155095760822,0.4061934467854386,0.5505047871291108,0.4945113814982985,0.8363750971054827,0.8096943325025111,0.8791831381832537,0.593370003778073,0.45265926691473907,0.8119872792923302,0.7932877428163615,0.6076735660552625,0.7094797652485894,1
5,backbone.res2.1.conv3,0.7397814933496377,0.519634444946558,0.46452821373184483,0.8284027669939542,0.4756901202127389,0.49764227187955856,0.4493905612478627,0.7254977225240067,0.5333962248611378,0.612982176061838,0.5426814650203537,0.5013413574499479,0.47697574780041835,0.5536627571323628,0.32979040105272456,0.33034898628084564,0.6356990383289665,0.6007937789624471,0.5075215421662551,0.5776499937844917,0.7562594648350701,0.5299686286981599,0.581248797784955,0.5685494268380287,0.7275132532225143,0.5713522159916888,0.3875804073995011,0.49106221030733205,0.5516403645272053,0.550467252593609,0.3541264739726318,0.6366933396083871,0.717152209168661,0.7577522437103209,0.6491963640647984,0.5679502426782522,0.5979441499777044,0.35078028963625413,0.7086977441182227,0.382566611752237,0.552183478514283,0.7678444216314606,0.5303595048363791,0.564775811949055,0.3568843167448146,0.44070611838982543,0.5059003082447161,0.8126409258135914,0.7599539586975889,0.825522275917426,0.6860665946023392,0.48798162388599015,0.7928847032424152,0.6470647782821923,0.5574800243952317,0.6694705515052656,1
6,backbone.res2.2.conv1,0.7274874821054733,0.5402285856422715,0.4128556730431711,0.8245046168198864,0.4744978059915942,0.5446040541441329,0.6245076643633748,0.794480416362587,0.5401748051674501,0.6022961358209192,0.5953042518893249,0.5649658724003073,0.37590291749046206,0.5882099843050016,0.485699133047912,0.2867617538602286,0.6532756563738923,0.536168042410599,0.7586702176511808,0.6037031238682722,0.8560932017652613,0.5784801030915613,0.6388057656084746,0.5849622514972682,0.798145915242151,0.5116304072480439,0.5316528715515728,0.4848991259150639,0.5875560494038861,0.5886208167554349,0.47320998048976326,0.623307825923965,0.6987562333096208,0.6807089070201052,0.6558071326256917,0.6167802363402977,0.6438381559402732,0.3960111795806168,0.7111484746543709,0.39571761750203066,0.5661599522455417,0.7461069318921368,0.6231805211946162,0.5691337544439257,0.41258399764474224,0.6005184297756471,0.4657238821437695,0.8002280080757148,0.8035215659040725,0.7873165603914918,0.6862788451948737,0.4154154713562461,0.7957435920198696,0.6806255655941672,0.6240634068330578,0.48635283333789964,1
7,backbone.res2.2.conv2,0.8542320876862892,0.6203501134128089,0.354983467778251,0.7555855848961751,0.4113988679362589,0.4744767600386441,0.6509025149383443,0.7823440405062777,0.5236893565396559,0.6142710384269428,0.5651601791696047,0.4894187541808904,0.2757422401274431,0.5326109592856333,0.48888328558229543,0.49987127666501124,0.49994994712476853,0.6299037775406469,0.5822440849260463,0.5148789590708794,0.7482395212097905,0.6098869925299732,0.6964059912711418,0.8038525716977926,0.7919707453415853,0.4264665768652197,0.5945401874741282,0.3538214750520827,0.6654250727030663,0.550818731645845,0.4805943861747988,0.667534266653218,0.6533415103247388,0.5863182248793882,0.613694760207187,0.612380985076836,0.5591581429800869,0.36791505432179855,0.698723631149002,0.41468653232557023,0.5093535699291974,0.6812801692127487,0.5559505365513883,0.6423448888015925,0.4296529852635485,0.4431849389472006,0.4422673881014385,0.6985725155452731,0.7446228181089927,0.8018809525140845,0.5749301499191338,0.43154065354176735,0.7270335879068974,0.6032370950137389,0.5923807614051602,0.601804926984832,1
8,backbone.res2.2.conv3,0.8275122859811141,0.4787523962336082,0.4467974333524083,0.8262039699152796,0.440313384217128,0.4664031265090953,0.5194102951165736,0.7185127577051001,0.4554735418887293,0.4430081770745403,0.4950456746364968,0.48629077381072094,0.4728593947693684,0.5171320970424764,0.2947963757116086,0.3312522105198877,0.541334528168181,0.5428332335420722,0.45795717549633047,0.5451801259580167,0.8032466974290906,0.5722583626646024,0.6508319188514711,0.7051972451424893,0.625176778876889,0.5488937640664553,0.3675401062449698,0.4837204497789483,0.51286132089895,0.53426974781196,0.31831627030907744,0.7101597530832691,0.6750393887071161,0.5687452693691722,0.6597098617145831,0.6378933223157486,0.583160241734931,0.2677365913061744,0.6079100422207139,0.2600192307657515,0.5066164651948729,0.7719263027157298,0.48409996195047184,0.5255170885828802,0.3379710466873162,0.411106270976561,0.4994634744994224,0.7523438471314409,0.705552184394342,0.6256752403803859,0.6875827654314669,0.46175302825901715,0.7530412166434498,0.6996231159401397,0.6061331939576126,0.6771809997260225,1
