,Layer,54,1319,68,629,1178,67,843,1112,241,344,740,1065,1252,1236,833,180,1114,342,804,49,1232,74,822,1099,141,940,867,117,293,859,803,447,559,1353,610,329,133,715,930,431,668,33,407,126,1090,188,1357,514,192,914,269,942,1365,698,452,1211,36,273,381,441,1149,401,670,1031,600,30,437,245,3,1043,113,1047,1331,1026,1278,183,852,980,1109,1100,758,617,1145,178,1226,1223,376,896,856,987,87,764,941,976,842,503,171,611,100,209,692,388,570,327,1183,585,66,699,Cluster
0,backbone.res2.0.conv1,0.6703942925604045,0.8257295564609002,0.7577920595992541,0.010984385419272026,0.6864987144189203,0.8367158026619397,0.8081035708219391,0.8823149642589877,0.9321700687067305,0.6755970570345196,0.7527614547469785,0.9237252744403168,0.8499153841741768,0.9305973066063484,0.9236238718015546,0.6463317972720903,0.8340064228933093,0.7792562871478314,0.7150156107462331,0.588946387869116,0.8439578787878806,0.9321044500267333,0.8076979768252772,0.8605448361744171,0.7443512811762973,0.9475350370030097,0.7957516172229563,0.9605814406625556,0.4655683473739222,0.7104859953291763,0.8101351608376842,0.8196805755278939,0.7671320054251849,0.5014102585504941,0.8663003259480913,0.8409541621433227,0.6565368586133348,0.9426808808910838,0.8795296378530069,0.8291643089437573,0.8883552610490512,0.7004501005868263,0.8838622253829391,0.8128065186311731,0.9199635878976457,0.8119676838491515,0.5473492193850414,0.795297460315866,0.4559580970911992,0.5986449348205606,0.6831118637433715,0.6485076089985158,0.8834869199240162,0.7056467622923442,0.7457097509840583,0.955378666285009,0.6587785471841671,0.8906386659621589,0.9095875158429583,0.8718760021033424,0.8180531170853497,0.9173658947987995,0.5315962985394996,0.7019350400245451,0.5569383210073754,0.8609995170516607,0.8739028660040713,0.9269298506093916,0.9367282743760263,0.443569815301655,0.7228695665573633,0.8616450240461819,0.5202870666682248,0.7586853005554229,0.7137759194076889,0.9232421956722189,0.7424871957967089,0.7514561829751183,0.6894661919560655,0.6686358900260764,0.598000983955773,0.8658628266357372,0.908060792553536,0.21998326055723577,0.8614116304220637,0.9340672183514863,0.8305045274222166,0.7747487132840772,0.8908707479636978,0.661752114829011,0.7767995263713382,0.9604386593162579,0.8358191949315679,0.74680198521896,0.8194010857163846,0.9522589908600388,0.5709291258089616,0.9073827091452601,0.9362033016032261,0.6761099472175214,0.3965720383878155,0.5117361600637288,0.5588131204203362,0.8737631991264139,0.9148257748436476,0.8888076171704647,0.8385133774590541,0.850833572146829,1
1,backbone.res2.0.conv2,0.7206606816736405,0.836488640541839,0.7868851432079201,0.017279892859714773,0.7297806716685723,0.8835890083787373,0.8337209181606021,0.8541405015575347,0.9286216113723492,0.7144950553409805,0.8365264603479383,0.9245834455173885,0.8569642355662277,0.9367646322086101,0.9349732943475184,0.6560706444174306,0.9026538771432234,0.8546089231689658,0.7755050609608459,0.5869517229807732,0.8863273753567729,0.9513532990701483,0.9413484581245524,0.8474947883886247,0.7525760106018404,0.8805231652209762,0.761154646186125,0.9249137038981265,0.4868689227780793,0.7568116291006478,0.8640182769525439,0.928127080171054,0.7519486965147286,0.5304979326635049,0.9068405688998927,0.8645764638565079,0.7169163832097353,0.9022966965612138,0.940143114566067,0.8282818019191452,0.9127233680596727,0.80419503800331,0.9340813113882898,0.8831647386701234,0.9294084661619421,0.881239592915002,0.5931576839759021,0.7976441168305587,0.45915906524941763,0.6683845482146754,0.7998587752123963,0.7679614625770417,0.794978013488801,0.6952114374286038,0.8564206401016132,0.975764409073787,0.7266455772468384,0.9088524521043821,0.9309215281776799,0.8712867865291677,0.883179331364083,0.8894014955374475,0.6633788750699217,0.7340302212919564,0.6670515264649945,0.908611935214277,0.9605716037061611,0.970655740595565,0.9402159004974221,0.5421134199375087,0.7741793352529137,0.96889014448937,0.6018483175535854,0.8269320247992106,0.7461987731533579,0.95728909459485,0.73929304472212,0.782001150907387,0.8015436319591683,0.7017891741744064,0.6110373421277099,0.9004480310467082,0.8992937760888636,0.15702642766058217,0.8486238788639489,0.8821494660366623,0.916761057809302,0.6879386965563952,0.9182627708663162,0.6331847469323556,0.834670463504852,0.9910578677502957,0.8684592555363497,0.8460778864661105,0.8531262618524903,0.9170174411855635,0.6375481700442464,0.925027225677367,0.954388085612186,0.809305547355044,0.4634524484069988,0.5829582063331723,0.5450580936343872,0.8855132551018632,0.9729640186055134,0.9227903417251306,0.8317855677438659,0.8743763200035292,1
2,backbone.res2.0.conv3,0.689361644762812,0.7630751523394855,0.6970555282505757,0.014985278346781998,0.7945997746174708,0.9056344745159769,0.861648734640926,0.816528790822598,0.9221480623662837,0.7259425035660574,0.7764493343885667,0.9218710280653355,0.8063907815939494,0.9292729509987859,0.934588532916576,0.616939622634627,0.9073990610833592,0.7820459381574028,0.721888970097507,0.5899671122180676,0.8360114467300108,0.9323019468536871,0.9641172718893021,0.711522679900437,0.6967418904065084,0.8819237187164327,0.6891158378141334,0.8470629059995061,0.4568006735173319,0.6912410464117271,0.7908101435566419,0.897696475051853,0.8438529548613021,0.5496292257883201,0.8550479690825532,0.8626750968540244,0.6615304519594583,0.8970970490452739,0.9316606478980091,0.803403628082811,0.8916865847295377,0.7193451319169655,0.9174092042189091,0.908376879536623,0.931138963410054,0.8113274683927517,0.5551203554213857,0.8212283674999536,0.4783410232788826,0.6660166272780701,0.7649758316043238,0.6231282486784856,0.7886759020377793,0.7659378505012951,0.8463878352294546,0.9513033945927251,0.686254394176539,0.8389642928116758,0.9365701825941778,0.8233930234338737,0.8958739375432999,0.8381014892217246,0.6944786591589758,0.7053788899073976,0.6407728839850698,0.8913785618997353,0.9568875941289058,0.9390403842950837,0.9579781114963054,0.5704304029703474,0.6945171266262551,0.9088121834188322,0.6436530503581471,0.8636963421832944,0.7255731351748794,0.9066478151914582,0.8015636216618607,0.7678765861103313,0.9050281852985594,0.7003809131979777,0.6218037226442504,0.9367452786784132,0.9619279523442724,0.13426774219021656,0.9519111871935308,0.8944876050570636,0.8627619595371435,0.6666688138136755,0.9040973194523444,0.7851932261952419,0.8173423566007524,0.9388521828242837,0.8864832152147346,0.903510893118449,0.8013830108935875,0.9535324210913145,0.6154879569376264,0.9392781004083862,0.9245636444578192,0.7950554334234192,0.44310740109711916,0.5842228023580778,0.6343996210634307,0.8965373556598423,0.9377024476595325,0.8132300058677381,0.7983440467281672,0.9212782432806284,1
3,backbone.res2.1.conv1,0.7142957654407917,0.7398985645633406,0.7410665115981445,0.017461103507167102,0.756151597002331,0.9160244552594284,0.8857578764578469,0.9232260406324148,0.908678914394172,0.6537150832728722,0.784108286239096,0.8584248238736694,0.8456066224975137,0.9266998869971017,0.9186388882831508,0.6530187314632524,0.9506407048186328,0.7787021623522333,0.831259845750019,0.5850647717798988,0.7933054378455162,0.9272214191705891,0.96437782162132,0.709463003452772,0.6954594809044997,0.8916981711998927,0.6838780361176914,0.852783436117025,0.48678978183977045,0.68385014398612,0.8292614434966309,0.8664626689948749,0.8393724371096852,0.5669461842417801,0.6869833594379474,0.8745178321671959,0.7365784199418619,0.8323745429099065,0.9474253670896421,0.7616522958998291,0.8976441585718147,0.7741058373568775,0.9410384257828774,0.9272423017063697,0.933132766036283,0.8467330909585296,0.5950416428600349,0.754661459117262,0.4438106715078388,0.6661714413095475,0.733792221147959,0.7980659609389144,0.7852367364384295,0.6991591466539399,0.8910270124086281,0.8345731318776438,0.7258725561483432,0.8743993056325079,0.8507075700670336,0.8573238794112454,0.9078076942737542,0.8159280709602958,0.6573867610253886,0.8656696253797166,0.7197104012413301,0.8872520468835324,0.9722685142060667,0.8917444167635286,0.9720353389057205,0.6375510631059503,0.7585681852801408,0.8856363464597586,0.6363346093214703,0.8889502984804998,0.7342044319877264,0.9772767499982424,0.7781397073397288,0.807499176231678,0.8765597733033178,0.7082394288902367,0.5962357884771848,0.951120532322886,0.9522724806902085,0.12452885663476035,0.855012674037364,0.9660169988151637,0.8819757705170721,0.7332753659329253,0.9363278207459708,0.7940135788744382,0.8954594008410758,0.9143448252415455,0.8919103688390256,0.910785962822658,0.8170835294385356,0.8905321727541653,0.6225932716384418,0.9527542370233694,0.9181236155016479,0.79562830202221,0.48506636060899505,0.5664541671162411,0.6092696701528775,0.8520334697602319,0.8399503549369273,0.8271798856653647,0.8629890785379174,0.9034889695922906,1
4,backbone.res2.1.conv2,0.7264582566592497,0.6785111490952441,0.7180854732071377,0.016012780348096025,0.7631636242747571,0.8777714315431657,0.9035776225640885,0.8646215036092088,0.8984572738083378,0.6666090068306242,0.783912729102346,0.8241480481164265,0.8423777132103096,0.9114367880094735,0.9232691311121304,0.6247574471261679,0.8641963545554371,0.7501905730722478,0.8119035931709034,0.5922626132158062,0.8187073864197714,0.8443846629802935,0.9355781464626162,0.7172485984288652,0.7410891762179754,0.9267012620685866,0.7307212124242372,0.9411431665074291,0.4677976040444315,0.6532228734784885,0.8419879558131947,0.8596290223043573,0.7159234391411088,0.5721494173011769,0.7033077200000654,0.8302636712992157,0.6756673900699306,0.7729570842867768,0.9308437354011527,0.8106953847815488,0.8986095081372097,0.7820400861872507,0.9153744207270935,0.9280925549152517,0.9233982905772637,0.7963790926402874,0.5463093282255651,0.8056676943260748,0.5039491107652796,0.6879592293136674,0.7443845071664326,0.7817489575254217,0.868738305130692,0.6713758905078291,0.8679521499916828,0.8627019898033761,0.6994634066250405,0.8753811867559002,0.9419111312342824,0.8599337518737596,0.9155187934830906,0.8206412901842834,0.6797019032827815,0.7095898790138183,0.6777918686458221,0.8668475638001092,0.9670573496925464,0.9615667004251214,0.9492763982751752,0.5459261998243105,0.6730015340169696,0.9424697522901151,0.6439630007478326,0.8862408203742226,0.7533198388109695,0.9137325817712045,0.7902009495278517,0.7889404948583981,0.8047659763068555,0.7157678325374431,0.5858819118123064,0.9275162604726597,0.9568862833064752,0.11296895707570667,0.8723624763482157,0.9547694707932282,0.9012229586285078,0.7327229344043176,0.8759182673888444,0.744282330067889,0.8287709050791232,0.9853315865152042,0.8457615045486343,0.8966328705437923,0.7780273934135761,0.8721021813575625,0.6279302679362585,0.9578921898806528,0.9072529111817212,0.8341721336584951,0.5065802149467308,0.5522687240396528,0.6065376020606466,0.8190151050044226,0.8491765213572654,0.8172891443347428,0.7597721330866872,0.8895786402616375,1
5,backbone.res2.1.conv3,0.7025182278235647,0.6640121904031179,0.8070282085842277,0.01711434773937272,0.7988376825894227,0.8793445686743915,0.8596744003075076,0.864481140880172,0.9029864384864712,0.6613300590432586,0.7411939371597536,0.8648574522382542,0.7729534572265487,0.8588475405984046,0.9113070911431393,0.7173943932345827,0.8045523206392946,0.7417418061205864,0.704396791718012,0.49951283362430493,0.7897800296850561,0.8999552953598963,0.975024465504874,0.6301595911984984,0.7536433858169146,0.5978417577027272,0.5885672260053727,0.8395658682638282,0.4283238287708993,0.6197830283589789,0.7316788245918562,0.8358811644883316,0.8774294329730302,0.5653045305586819,0.8085405505287977,0.8149657132821676,0.6287855450071007,0.7879746795028048,0.8970639186313014,0.7725114436154578,0.8914673350704275,0.6412605693772122,0.9221993446655745,0.917905013111658,0.9271222209436365,0.7414335970532533,0.5952854094449399,0.8059093022428349,0.4591125892522021,0.5676839160615074,0.7176979144019531,0.7100859524911413,0.7362807370662193,0.7901243013807057,0.8003669340302791,0.7415558836619747,0.6533693190433031,0.8822971166647553,0.9619286488543064,0.7691923875814056,0.8515255531751763,0.8319147556636233,0.6656359495133138,0.8368069534800997,0.6913112986693789,0.8504318719750578,0.9529141682484893,0.9177544808798498,0.9028480845343666,0.6428499342067664,0.7726097600642094,0.8805493295683189,0.6940867851355574,0.926352205974431,0.7226870433629629,0.8244082679444817,0.7840286546955462,0.736926395768269,0.8334033273314478,0.7136327306921552,0.5620730565311827,0.9422133170185153,0.9645390391451152,0.09620032554669776,0.9565942699353456,0.9339726778322838,0.8493425792141627,0.5924311741556023,0.857693653305861,0.7912690293688219,0.8112089829758177,0.8272412672601546,0.8129144836683312,0.9271979072284873,0.7526234627297135,0.8666562321531565,0.6182121815061123,0.9438371646715823,0.9243455086119254,0.7489094013488533,0.48855584909050453,0.6447232149653367,0.6668405571671779,0.9217966075407029,0.8251896050715107,0.7277465107468929,0.7198894644151957,0.9241257889153548,1
6,backbone.res2.2.conv1,0.6937682574042869,0.6347765681452096,0.8036640149057174,0.01989409829435158,0.68313440793782,0.8953547807206866,0.9465305530103619,0.8727256240043711,0.9047317286884342,0.678125339840967,0.7639704976701849,0.8182825201053263,0.7450597559655809,0.8787203887736147,0.9261692021277098,0.7010194528506124,0.9393270144454773,0.7882691190583793,0.8645193392685986,0.5869268161911445,0.8594862603834307,0.9472096780511979,0.9569456670774874,0.7229106973984195,0.6902497556509432,0.8622629952539077,0.6287314012135049,0.9364021125141805,0.6118761484969525,0.650565995920977,0.8207532490559857,0.9111109293787009,0.7741750225312447,0.6377887448545866,0.7314866685169767,0.8712024789952206,0.709215437277545,0.9110701055562995,0.9158858773366332,0.726179229717908,0.9072043984954169,0.7722130978082832,0.8219538652459633,0.8244480009597378,0.9352758236850899,0.7971603015592812,0.6297330103740946,0.7373138953022897,0.47017443340246334,0.7267545971244027,0.7140510753924786,0.8172872960292855,0.873530161740964,0.703723153330408,0.8408452643749906,0.9663222023736213,0.7135274483169364,0.790341587804469,0.8285037998672672,0.8775741002093022,0.9191732801091193,0.7893481968947924,0.664567485845981,0.735905860278989,0.7227486217713252,0.8447696750234245,0.9777167384979644,0.9466029039606817,0.9307523619468293,0.6533019797543389,0.721897046908341,0.8994575560703654,0.7345332418282128,0.9082398279348025,0.753297889465732,0.8546285754223665,0.7889885255614816,0.7715865307048815,0.7738712431183501,0.7462381279823189,0.6282209387119146,0.9239902018273956,0.9332923975765439,0.11157245845553192,0.9572946651104832,0.8995637567917111,0.8908089386416829,0.5880905371851437,0.9117440486130212,0.7496562905796361,0.9104969430101161,0.9471329169526802,0.8265375891011106,0.9699406207644532,0.7817451859719263,0.8542444802440653,0.6411717928714729,0.9668836383063386,0.903648522110931,0.8364861918054117,0.572953748861933,0.5878790609756974,0.5520119013373725,0.8129959037530645,0.789606658973266,0.8176653799148238,0.7107043806392227,0.8747040340846128,1
7,backbone.res2.2.conv2,0.688439125998237,0.5490006553821181,0.7901840017453533,0.01632894193310683,0.6237869958967697,0.8796113120599666,0.8303200478651528,0.9179488026758984,0.6506644763835835,0.667806215404709,0.6941358937781521,0.6666367182775794,0.5735191872794326,0.8197322335470308,0.920418252213788,0.7071523694886028,0.8791228731444869,0.7222444600820842,0.7755985131760063,0.5659780048919199,0.8966515726799543,0.7580426853281017,0.8074720472065042,0.704187219996931,0.7016104099525613,0.738223108389484,0.5967224729373166,0.8761249671880508,0.6395512303737191,0.4947659726797526,0.7561935335194302,0.7103363953665403,0.7598331780307351,0.6262172999607786,0.8330786812853987,0.8940078824837985,0.7807784055875643,0.8972014053807994,0.8613900096025807,0.6113401063645729,0.8882401819644108,0.6551463326482129,0.8737527611708519,0.8395171534683958,0.9407800394366989,0.8147697247779258,0.6039714426548374,0.7458541639903535,0.37819474174169293,0.7282143845042418,0.7149147434669001,0.8199935189458508,0.9174651145031678,0.39809005012559945,0.7842246127805498,0.9472974971081879,0.7489590024343031,0.7477487470023658,0.8298273274906582,0.852299152639728,0.8536436016156986,0.6640872011429458,0.5554329665817267,0.8663042585906874,0.6214484305852617,0.7653602267504539,0.9848695201451594,0.8987068312587084,0.9247662502285123,0.6343684091150549,0.7058783069833284,0.8375915514863504,0.6978525221137264,0.824650727914724,0.7397714809399852,0.9089549889356037,0.661102798470846,0.6507967767597952,0.8126485780038487,0.750574596970514,0.5923165623326662,0.7544672714865133,0.7692145739109153,0.10969359731140475,0.9672830366471377,0.8950237165101799,0.6424429671207326,0.6444408830805771,0.8425744589147931,0.7590957983959163,0.9181600133908411,0.9129293594423622,0.8581877521812793,0.9011326185388535,0.7514847179304078,0.9045255658098678,0.6706832481039763,0.9539979476556333,0.9022908832538641,0.7443215497554767,0.44446881493617607,0.6442337102328316,0.43549842119203513,0.8908266715454929,0.8416776440187361,0.7464320915984651,0.751247681574686,0.6485120886514419,1
8,backbone.res2.2.conv3,0.6924006725474463,0.6188344154263751,0.5110047498870923,0.014809710264726012,0.7849030855795427,0.8023564793772994,0.6831518168245265,0.7034253947142378,0.7623464191545206,0.6844479744795108,0.7172164095332744,0.8392405765599201,0.7632091501271435,0.8127900409108244,0.866424739959816,0.5871860198770611,0.9105815852763102,0.7894258361041637,0.6560495850251684,0.5308667618316522,0.6357833033872592,0.8900647823194703,0.7756968615147148,0.5765175393467937,0.5669199978031405,0.6447891397277551,0.5380175050722373,0.8070118879278801,0.45085683238376706,0.5977124982554631,0.6229241930527204,0.8945708632138488,0.663982018584786,0.5576346089872974,0.7681905856609862,0.7923288490390512,0.6596966679838736,0.757834006508751,0.8468356947850357,0.7386135675500322,0.8058522676694295,0.5888411161794974,0.9253465842749448,0.8483533103047324,0.7554168873956361,0.6466340437350484,0.535194718834136,0.8334559057956282,0.4321300463213219,0.5574303459307406,0.7722480489290213,0.6628485116319732,0.7030857409090838,0.693219050832879,0.8091171712851701,0.682294482235888,0.6763903196598029,0.7007773402256029,0.7614568805987202,0.6931136096653546,0.9357365973441929,0.7841692708157051,0.6146647199803336,0.5032202486218379,0.7590728325075086,0.7833566067953407,0.965179777611356,0.9000073766379204,0.7122672587005683,0.6406190011733963,0.6921500308297314,0.8572863065954889,0.7021745054825135,0.899427923462009,0.7065724288947776,0.7837133931600287,0.7266297749168146,0.6296207778342586,0.8156968262018383,0.646391831736562,0.48976146863167763,0.8566972199161562,0.7568768320332607,0.11327413276728755,0.929565359444751,0.81108617533529,0.7724363836738868,0.5368898424814885,0.791782153898772,0.8169008659536016,0.6088644281403918,0.9464624489279806,0.8568511351035203,0.8155589944176167,0.6692037299227106,0.7370390355915262,0.6116800442813572,0.7676942900297108,0.8803812837484113,0.7663344090519987,0.4450530062181139,0.6534436398318307,0.6790077443219475,0.7056851813018575,0.8076175355219586,0.6612295484409938,0.6533856011141934,0.8846254290261357,1
