,Layer,962,2170,1227,1430,2108,760,1176,2252,683,808,173,1553,2262,1273,1084,480,865,1863,2219,1099,1538,2312,2019,2164,1554,1293,362,2393,805,1337,1783,129,928,1731,1918,2457,99,1578,1304,1121,1748,912,85,2229,1211,1994,1607,1664,2270,703,232,380,1662,919,1128,2090,1166,631,1228,1287,1685,1926,883,2087,1852,411,59,286,470,1142,2279,1624,932,421,1451,2392,2102,2223,1053,389,2327,775,282,2141,927,148,1604,1640,608,2275,1893,391,324,1048,757,152,47,558,218,422,2028,34,Cluster
0,backbone.res2.0.conv1,0.5452832185950044,0.5325146274039663,0.4901050239560183,0.4382953730748217,0.5867782292219584,0.4838732320330969,0.6246693425105839,0.19293432244508746,0.5770813578912306,0.46415367821510084,0.5545795041449944,0.3285369794998402,0.5517851646621584,0.5896985750906276,0.5887757167176902,0.41619317398231626,0.647085043540934,0.39078396132259463,0.3856158128838609,0.4754852564059084,0.4042684557260069,0.4555077749329268,0.5746547748001508,0.3095762467472648,0.6191829628347523,0.5855630811646082,0.6059886532596414,0.5884720977030722,0.6297762458505147,0.4732417522834156,0.49391795633772095,0.62369969631472,0.592224107180183,0.5012954755925887,0.5233437489129256,0.5516286082207941,0.5176822713704464,0.6250628105271187,0.5683559681764992,0.582812601085216,0.4170777717002499,0.5025920068720187,0.5485501324630776,0.6169246013231788,0.47195549750514376,0.5952929244702667,0.5177509785234132,0.5429219804413469,0.5598942068776138,0.6363474846792734,0.6476644232542682,0.26200908913859144,0.5063768777405037,0.4999357026539489,0.4747467379130557,0.4342185026838541,0.5631841571374815,0.5497767415128022,0.5358948859381769,0.33808397977531685,0.39237592146695066,0.4846479642514799,0.31289683742949803,0.4907479678664187,0.5299382948853357,0.49971205619239073,0.5428713808775227,0.5748828026864838,0.6296544881743621,0.5696560544642348,0.6267161658598527,0.571188109334311,0.5402480962850403,0.5504878941107043,0.6219813210657616,0.5198573586140552,0.5167574701428106,0.21756008411882674,0.4779110051900879,0.5223688032061657,0.6209602566032366,0.5825644419754017,0.45674047491724223,0.6092345387194518,0.5146952430848177,0.577422547615832,0.5661696838521981,0.4863085694744001,0.594592257704425,0.4412136717197062,0.6176925740363856,0.5134665769952914,0.5681177562868142,0.5970501208180438,0.5752027710946731,0.4673047499309011,0.5668041197826299,0.4926893035325529,0.4155921043970383,0.6069612125998738,0.5775870000653532,0.6246785810349271,1
1,backbone.res2.0.conv2,0.6326552641446063,0.5356760610507627,0.5375080787718766,0.457302402282156,0.5828120381579583,0.5527867157837297,0.6404437190696882,0.23300205170567456,0.6016824694058199,0.5363046872445186,0.6317794853235541,0.40257673690189066,0.6062462009368845,0.6332429313228053,0.5765408009328103,0.5182864102028528,0.591952248214631,0.5152080051678911,0.44900536099880256,0.5780182547467612,0.4684277555386412,0.5195392805149434,0.6056650367646169,0.30924815279774615,0.6535135099704596,0.613879564822857,0.6247307042530444,0.6430810486369944,0.5768158105389924,0.4960470289479727,0.5183400544674776,0.6449526510824399,0.6269427206161002,0.5224403088041333,0.5423152793777799,0.5204745947513701,0.5278162900516894,0.6280603151947353,0.572212598170681,0.5498709715456012,0.42880837635141106,0.537472284942402,0.5779890505651764,0.606080830368953,0.49381252451642876,0.6342974346823927,0.582933974570857,0.5826658473549345,0.6418716640305058,0.6086996584736399,0.6160620883528029,0.4532431397634883,0.551822591452559,0.5516453405641293,0.5284627452072405,0.4692976196352874,0.5928993397726444,0.5659005401309096,0.5819152790960497,0.40006579665556136,0.48689902127677476,0.5139596460514461,0.3592269398562514,0.5085826109062033,0.5003638126855725,0.4939420579685329,0.5022349121374935,0.5620628090962667,0.6242486833188943,0.6274857588845181,0.6328923772788825,0.614438288924853,0.5688843508565405,0.5957015774575769,0.6318078113371618,0.5169253570379128,0.5854852495092643,0.272704215257514,0.5283351764120965,0.5021460666606947,0.5681661125249101,0.5989496203817689,0.43388539107298996,0.6433787920775845,0.5755080613612062,0.5708951510421173,0.6257765900371759,0.5647220368810167,0.6029572354278926,0.4602392938611818,0.6198011753465098,0.5278903691538563,0.5111531896902625,0.6187384752479261,0.6014915246552058,0.5130907883848843,0.523594813357137,0.5564698219503402,0.4052957766041259,0.6306252222480347,0.587026230665877,0.572939808794745,1
2,backbone.res2.0.conv3,0.49493132961102476,0.5046560640222911,0.3817850794846057,0.5301366522116054,0.44192461488288926,0.42032681618841566,0.5643685893453535,0.23001767084386412,0.63201842089661,0.4260758736374612,0.5915813512796112,0.3954786245409938,0.5168235359437114,0.5959499526525306,0.576433707405918,0.5329583583815005,0.38961072987802214,0.30844443252297693,0.39398194274879744,0.5317638340704709,0.472711242301104,0.5141260643998734,0.40956976026759495,0.29932696830786387,0.6312011253211774,0.5583100235291771,0.5484588227735633,0.5429402058894618,0.5699313897732119,0.3793041327657621,0.4987567331799471,0.581223112239655,0.5939817834902863,0.4771693917765275,0.5460786171923153,0.4596703257498416,0.5402323693701617,0.4961634846100745,0.49770884963322315,0.500812079012799,0.32558130455741774,0.3885546886207585,0.4905097428049253,0.6403188357541807,0.4672423059352284,0.5343492917070111,0.37979955597233767,0.508839886246511,0.5690906328268637,0.6595081440591871,0.6298198318011148,0.2959203027402737,0.5472777779569311,0.5348280261819782,0.4489203388055727,0.47165477446150417,0.45894118301437475,0.4921559560474691,0.5271160121349269,0.3642922551274406,0.39660492128680475,0.43204359915775437,0.3208730452361868,0.3948766078443954,0.4866857273081058,0.39132679091603373,0.49956467503847285,0.4923347219519257,0.5276876629621515,0.6050069586286302,0.5915340459276246,0.551084023241309,0.5536952588044332,0.42272229599313216,0.635772891111332,0.4918664552142392,0.3980493766227186,0.19034398294923505,0.45808179725476994,0.44586418641535924,0.6044574686093396,0.5286690244880319,0.4482504008396413,0.6283804653452685,0.5088385375228389,0.5646675736001315,0.6142360963896626,0.5082048824132391,0.5587655911736048,0.4688606482674433,0.5248539809515128,0.5835303527221855,0.5255547843250545,0.4877526878204696,0.5350084067573955,0.5297385563438204,0.387982546090603,0.4451222578024839,0.41587120159653695,0.5846109863749691,0.5059239816024443,0.635677416217492,1
3,backbone.res2.1.conv1,0.6186114362580173,0.5800502414464773,0.44242953510342237,0.5202760088198713,0.5484740232947914,0.5300428556788687,0.6038521105362059,0.2173016971369792,0.6077274476033184,0.503103664325458,0.639666001513102,0.41896813355143525,0.6207007130965323,0.612967618510864,0.5500979389491599,0.578537835310867,0.490699816635414,0.42386477616773305,0.5207429782890565,0.514168958593986,0.5452205291739479,0.5448106783543477,0.5306428336329914,0.30904583787336765,0.6242528131508179,0.5541541532591773,0.5989271937385117,0.5752569452134412,0.5643913177818686,0.494293183717265,0.5733721415610026,0.6122342769185389,0.6184471137093825,0.4459741294743941,0.5595801621753483,0.4636341264304914,0.5007838191063148,0.5919767963552522,0.5427267346345143,0.39479217610863443,0.45486888557213073,0.4448115814954845,0.5634223164423785,0.6322465578682754,0.5084875241297385,0.6217190991243663,0.524820064837865,0.5492767270776914,0.5757632950169463,0.6281562911909696,0.6333673304140847,0.45866411255281514,0.584346779812253,0.5416852491391189,0.5321796872482787,0.5011611035816678,0.5363187825632665,0.5787320942707079,0.5701814652372253,0.4200014084890613,0.5350532585058626,0.5679090273153826,0.3429878115387617,0.48291559638740666,0.5371990306386794,0.45171053017226176,0.5098827031635932,0.5055677958177082,0.5678948991448076,0.6218571193921426,0.6199819045849616,0.5822546134780197,0.6150980010984259,0.460464304705793,0.6226760312798975,0.5024927524458472,0.5181963170041315,0.3017231489111706,0.5289653320325447,0.5569234866558332,0.6049613465417514,0.593364061019256,0.45451693557672673,0.6489746805640024,0.5236096088416038,0.5439122257195562,0.5643943758370766,0.5622154134305006,0.5958902719629673,0.43314193943729706,0.5589947283517104,0.6086591975329907,0.522802651853926,0.46481737962888875,0.5658512996486925,0.5446039558554557,0.5030877182726075,0.4815524619630721,0.4314430106835778,0.6248192692679554,0.5667922448167582,0.6361195586164996,1
4,backbone.res2.1.conv2,0.5837105788685484,0.6115097419866052,0.48669948027956483,0.5874602714379477,0.5219005906629295,0.5038009770961801,0.5681303691436066,0.20646182030312013,0.5842397226817103,0.4640602710417988,0.6457804732018753,0.47612269849258465,0.6004578976238651,0.6010858010652588,0.5182294361177302,0.5714897561280233,0.489776524837894,0.40609744879747167,0.5010334419575873,0.5470890647438541,0.5223263756944652,0.5237220894285043,0.5219099374209947,0.37093329705728184,0.6267006683120712,0.5034177512186181,0.6190298980679493,0.5460028904095966,0.5904962822153732,0.45101578861432196,0.5203020600642161,0.57568186788809,0.5748378078300823,0.5231045094965034,0.5616308249740165,0.47949963963383574,0.4705786467634261,0.5760415705933937,0.5569287505062763,0.44598855920064234,0.39159519314815483,0.44232536847843895,0.5390128205026391,0.6374304615894546,0.44330983013485126,0.5896273945302485,0.5413786133399443,0.5756455808993748,0.5816073579258261,0.6087630442681172,0.5969447001069063,0.3585038026971635,0.5816325617918616,0.504207456693938,0.4974196701056739,0.5632276886532178,0.5329864946680738,0.5449622833987152,0.5270846156585194,0.3782134119247036,0.48077589950963834,0.5522242880523983,0.30798985883676017,0.4424778168109961,0.5260450617948013,0.48055076611138325,0.561010822074181,0.4909334397615924,0.5732405620566884,0.5965882277612314,0.6093014163910566,0.5389701360379708,0.6031844560647375,0.486084450624788,0.5623880028190891,0.482121354059262,0.5189680636851883,0.2590412176124132,0.565738924579155,0.48533464798236586,0.597664067868672,0.5155299940531337,0.47575675095250336,0.6024295692024533,0.5164164828765002,0.5181658994844818,0.6006007974198357,0.4998135815798889,0.5794639024622346,0.4820563451723995,0.5703649950587081,0.5577949631688562,0.5513655928802884,0.5620129927575394,0.527902979921697,0.48776741970405696,0.5437487262995163,0.4858070428284619,0.45402429532530786,0.6122676130473608,0.5307228860789871,0.5711647587053119,1
5,backbone.res2.1.conv3,0.3853757057799296,0.4382446154623649,0.3542388482568326,0.45844922439425034,0.3498770731513171,0.2888921156509878,0.4462410804754162,0.21737214668773408,0.556501751255705,0.4205088251332251,0.49527446582553025,0.34573470377451854,0.4362816239535322,0.5029103858590648,0.5161004359725395,0.48577942316761175,0.3018569497047042,0.2819532196545382,0.33630427260102413,0.5074485871721217,0.40800688766973314,0.4573730819738927,0.2882677642087731,0.2625502598521659,0.5222723885402587,0.5236689254047454,0.456370119124638,0.4195970743134215,0.4796131749127115,0.33042186099774895,0.45614905110123566,0.4744001082477619,0.48481691318013553,0.41219756953474856,0.47021524118655356,0.36947498549372665,0.49161451233035075,0.4289769934854917,0.38700162982198844,0.4796220548636136,0.24598262574939223,0.3132046609142792,0.41527986100893316,0.5417442941191835,0.39302312421854824,0.46493121750617417,0.30212851402047375,0.4502202692100899,0.4927307920473554,0.5502932877159434,0.5192767055411369,0.24630217970487406,0.47473925527446575,0.46021841614917397,0.37954621514128034,0.4445477687119179,0.365363791066168,0.3624718924042853,0.4498038224849021,0.3026451753316463,0.3078054587896128,0.33923576100826763,0.26972585159101853,0.3303324521174536,0.41513972911770286,0.33762688170247,0.4290094890527419,0.43419636669171763,0.4485018931426167,0.5166054906216897,0.4647236635555971,0.4493792461655884,0.47300728087999155,0.37220734162526403,0.5361736036285705,0.4457020409579509,0.33203397924186595,0.1447149148927607,0.4442707371276338,0.31341156177991747,0.502053639032365,0.43113851359415883,0.42372526644622743,0.5574641003706143,0.42672002203592835,0.4785988526984798,0.5758319025591775,0.4504414714855093,0.47648887746322943,0.426955456934207,0.45028101063603104,0.5219893371055078,0.43701432767241405,0.4382743076674603,0.492385724396399,0.4748369868594043,0.354987409151177,0.4051209761367506,0.36185663966841264,0.49952713734901993,0.4385781255311363,0.5368702861519723,2
6,backbone.res2.2.conv1,0.5306467203481108,0.5440595378255235,0.4274919981144389,0.46684254090102606,0.528654128985195,0.48208589523227025,0.6003294192571557,0.21376732189673028,0.5320123445419875,0.5433842614459631,0.6206313489030496,0.4067850616617194,0.5532927076624132,0.6256140252708957,0.5148331618704158,0.48902309376756703,0.3922635001837292,0.4102791812599541,0.4477772919073591,0.4638744255294459,0.5007030714688135,0.5002011770741909,0.5084829656010309,0.3148329053806877,0.5059667370318311,0.532171682568991,0.5565570062145906,0.5082232138402246,0.5517170917434079,0.47871178123615615,0.47541051166077736,0.5703344768730083,0.5843374717037187,0.4131896225604603,0.5459561258508477,0.4728485179719407,0.47650872377546044,0.5127931334126481,0.4547728245592076,0.42447770136419205,0.45355092369068006,0.413563448418615,0.5688771735992083,0.5806096054679263,0.4368735636142822,0.5829442942730524,0.5110200190333807,0.5317153314227208,0.5381777859744067,0.6129672437454826,0.5948859798218427,0.44903289271989905,0.5283458862664043,0.4751703065802738,0.48522664412678695,0.5119419115749314,0.46721747006014114,0.5402910017185742,0.5872860272032326,0.4425278028008679,0.5242993361623488,0.5482107928539377,0.36132409441387603,0.44162837748366646,0.4861135990860851,0.4234546662904889,0.4597647327612223,0.4681447260995741,0.562475878877406,0.5802763230958455,0.5153188604576276,0.5986006355349783,0.55597856484285,0.48720623936116475,0.5555243603373796,0.4624252952998829,0.4412815347764684,0.24959487060184693,0.5622505578906553,0.5233741277199095,0.5377885683904144,0.5249268349773447,0.4920487591012691,0.5677975520172286,0.529168837860814,0.5800507260283286,0.5808825462799965,0.4941440018124559,0.6037568437641176,0.40451785792510647,0.5633045697761997,0.6059601481973744,0.4547554390416842,0.5090299814617448,0.48969910614769696,0.4695682522235085,0.45761177791180496,0.4625699388226736,0.3637984714765431,0.6057322225815973,0.5190025623573492,0.5513677476295211,1
7,backbone.res2.2.conv2,0.3772234205465052,0.3991299939176735,0.3108819655125809,0.3181969613031635,0.40063871101150195,0.33951800432849816,0.35827222374002776,0.1360842201002763,0.3124233350075178,0.30063374490706485,0.4480830778693796,0.24605943853489706,0.33807316421022154,0.38982387994100015,0.3585051578809989,0.2991741320513561,0.21772981094895513,0.23096945719393386,0.2526618973098355,0.25709635188197033,0.31702769477071596,0.3532075550052563,0.2927613986756884,0.2454317695210047,0.3259978273453465,0.3190916893216608,0.40090360416563653,0.33001805515131893,0.3630390468556627,0.3125996545495482,0.25235922580785114,0.43716337513236986,0.3567127624073312,0.2448779719824143,0.37734641073225256,0.2588524075377354,0.257617630704505,0.2704008812839671,0.27192848135697484,0.2351522378749393,0.35250664987787234,0.2558390995970163,0.34860266670517887,0.3505771517635598,0.2618613064182805,0.36642166786860475,0.3375760753714092,0.3090195666440028,0.33329777162956353,0.3812598653774095,0.44189882792389285,0.3244638002540142,0.2805148453953697,0.2568340819739426,0.3374369921277097,0.3186208726806918,0.29298807283853195,0.34704123886504656,0.36345268675404024,0.2575407918391112,0.3208549285524729,0.3750233849114681,0.2726333518015922,0.3000708415447845,0.32554296681018846,0.2704778689775609,0.26118053327817087,0.2841821365211691,0.3563676016582497,0.2982046961604171,0.30426743922500704,0.36496812732844935,0.3156750193193267,0.2588244502341034,0.36830208959740013,0.31538013379532764,0.3374422911275489,0.17113972423999374,0.26864907357028855,0.4185925716572416,0.3282515687629703,0.26992180785096404,0.31311870100194544,0.36101518109771064,0.36646429485571075,0.3626401883856208,0.337120006326762,0.3500738401354747,0.40958856378722497,0.2874454481319125,0.3449398809737537,0.3676335434093779,0.29059134572461054,0.2951494923078091,0.3386757923175069,0.3243288143265436,0.25719582794897566,0.33679564179202487,0.2339187725768733,0.42396916848791183,0.3228095892631266,0.3621965658274882,2
8,backbone.res2.2.conv3,0.3034737915864203,0.338451950003784,0.26075811124146403,0.35702064089275765,0.28369986655248397,0.22213533571330657,0.3685784596471169,0.16946720744066643,0.4429107765114175,0.31074272121352536,0.3658311190402496,0.3100726062188736,0.3643336767289846,0.41567254162253797,0.37516639624199877,0.4140648328280168,0.2357538600985991,0.22245416593469414,0.29567673046627013,0.3867166440007256,0.31114941630566256,0.3329387418417852,0.1950368532423893,0.22706656942040707,0.4335560149347432,0.34536775447103746,0.373210669459159,0.32818016210838574,0.33453852923101546,0.2558508591046666,0.35588468624209146,0.39177221028173687,0.3552948334184411,0.3249106402542174,0.36043026901806396,0.3045789218010465,0.34327379648127654,0.3652833149426314,0.30122488619619453,0.3807187195628013,0.20508023888344168,0.26772932562740814,0.3723999883204819,0.38182242697721874,0.3481029312504129,0.36749813922760705,0.21917923123736385,0.3476601554688169,0.3927211042281034,0.4152735114280571,0.3780147585861312,0.2056798727441804,0.40897359092970054,0.33137215871432824,0.3005935446893327,0.35465279114877873,0.2749910104450539,0.2574144699213943,0.36499992785181706,0.2299928221407507,0.22838545459278223,0.26340792353032505,0.20872526629453367,0.2535196237170231,0.26152485994493085,0.2804139010879218,0.3261446073013455,0.34690787219996466,0.3237217004720861,0.43766480866791074,0.35305880434408143,0.3178569841870577,0.38881488475733894,0.2917623452427174,0.4182070416373505,0.33958891683677833,0.2573730457691797,0.11004253635445381,0.3538396181011026,0.25438114503479115,0.3887529000924459,0.3236768739279476,0.314050965998293,0.445278503117337,0.27461015314207926,0.36702113162556604,0.40377042931616075,0.37031322158446717,0.3571986118432984,0.3393519404247846,0.3695917430840203,0.4052656220613142,0.32875974902795163,0.33646029212902967,0.39397618798989636,0.341065782023309,0.28832619210612,0.30463280203265924,0.30354858253014866,0.36530725964734045,0.3217175114790622,0.43042637029490183,2
9,backbone.res3.0.conv1,0.687769441088793,0.56925588486444,0.4824468795968416,0.5329566881234455,0.5680632212338201,0.49413450958535843,0.5918432405730678,0.2630637571526169,0.6215908329870953,0.5700135537763723,0.6432583983069912,0.4361483070170283,0.628530859518945,0.5644407752691479,0.5539874750598681,0.6193997341107356,0.5702050355591466,0.5926130659063374,0.5425982411959641,0.5181294423158299,0.5388568050065651,0.38107971543176916,0.5416600486448775,0.42019496486578584,0.5843352990830428,0.6067142574294603,0.6458720963025046,0.645929266472947,0.4425366558455366,0.516215275286125,0.4680658765170284,0.581084790545993,0.5918865361293857,0.5393237396304594,0.5834524631326559,0.5486406715835549,0.537141627783272,0.6292305207386509,0.5448666085051527,0.6000112141035092,0.46361547147956655,0.5014206132696013,0.6251068405555001,0.5423342972910508,0.5754301624988754,0.6018374933209404,0.5762345819639371,0.5648182247768038,0.6643637123779187,0.5810284275448317,0.641491089523042,0.4685206211757931,0.5178054898226379,0.5329289614818374,0.5607774863565916,0.6364050862519264,0.5938600404697287,0.6459005623095337,0.617732529319614,0.34866857533054085,0.45312932410921725,0.4448971289290246,0.41867034156596805,0.4049952099301829,0.5663260411925922,0.42648613707165195,0.608446952968334,0.5598026916588268,0.5994122536551774,0.685992047288664,0.6698348294348075,0.4885496261049788,0.6310532184096446,0.5296849591980314,0.5564447081317544,0.553300843774351,0.41411112326093125,0.2599355279427932,0.5835681122836825,0.4713385839401974,0.6031175733148131,0.5586190624743381,0.4015246148589006,0.5625510503070216,0.37552315005269177,0.4012990638324219,0.636770005183444,0.5794926756611082,0.6115968718097283,0.5241647017792004,0.5823904013803817,0.5504270712906716,0.495100136535307,0.6187458921255135,0.6537054281798246,0.5236188323791988,0.6063871728558928,0.5680593631012356,0.49415542049396916,0.6701733589202449,0.6415672479170321,0.6440354293944929,1
10,backbone.res3.0.conv2,0.6056857722259408,0.6476225572838904,0.35308829873637737,0.4910622515127159,0.589229786704072,0.4579362808370282,0.6179414876250692,0.28543233818181274,0.6324582620635785,0.4657129767121195,0.6286297734276655,0.48941818711458024,0.6365148817533701,0.5914908781266458,0.5453739258427404,0.6648416163031808,0.5462824090870917,0.47752903800711427,0.5128928984175096,0.622103501555701,0.5389558282273191,0.47359109740772426,0.5183599982524528,0.4028832017933786,0.6926076370290772,0.6339782510148004,0.5996044689726188,0.6455278782016898,0.6029803190169407,0.5232027048088838,0.5277489491240277,0.600322289604417,0.6113054778343022,0.4847867670145063,0.5836475795898416,0.5761521120371015,0.5710455589355402,0.6012854675765248,0.6051592581257436,0.5686139353130134,0.5068351837773883,0.483540965102698,0.651989169776921,0.5010860763569768,0.5554773981647555,0.6086186132564309,0.5257865763710521,0.6133408727045532,0.6066459809830687,0.5013006770308277,0.6811970088582621,0.4300154870243613,0.5038995692659893,0.44916304136329016,0.5702650070142805,0.5062624788557821,0.5110166384162121,0.5720954262677218,0.5518625405702293,0.3744545995268358,0.3767657829257018,0.44639519382380083,0.24658683194784234,0.3412396702021637,0.5969855519333577,0.4391999842815902,0.5199847755382272,0.5683032015095094,0.6250719662954487,0.7312108028427273,0.6174474885353233,0.6381465336113424,0.5959833942567487,0.7099286048478497,0.641791574373914,0.5674998396093536,0.5002301609700757,0.23306198575280182,0.6362335407401626,0.5118808201694949,0.547457040037294,0.5711780471223838,0.3728894254321371,0.5913395093970534,0.4141545072044474,0.5267428511469333,0.632172317690693,0.5884150040051247,0.5768665910076677,0.5805236235913558,0.6099503304926329,0.6315392311183868,0.5427334338594145,0.6058947169518661,0.5612160456512107,0.5444154578735779,0.6141962224659197,0.6383007272328644,0.46886976546154185,0.6454240626341992,0.6262542020681708,0.6254517005066114,1
