,category,task,layer,img,pred_idx,pcc,rmse
2019,vehicle,DET,9,629,1,0.82240666456558,0.037735268341477224
2020,vehicle,DET,10,629,1,0.752947715602998,0.05468442365735194
2021,vehicle,DET,11,629,1,0.7694292209827158,0.04665376046241756
2022,vehicle,DET,12,629,1,0.7713154360459332,0.046631395663479305
2023,vehicle,DET,13,629,1,0.620259292179178,0.055651859624140064
2024,vehicle,DET,1,629,2,0.689120992420232,0.04109852686477355
2025,vehicle,DET,2,629,2,0.648982324612167,0.04315652281695728
2026,vehicle,DET,3,629,2,0.7272487258332869,0.035870693560846
2027,vehicle,DET,4,629,2,0.5286331763409153,0.04447981765254126
2028,vehicle,DET,5,629,2,0.8540944511441932,0.0291846949471374
2029,vehicle,DET,6,629,2,0.6524951837214763,0.03838086183925267
2030,vehicle,DET,7,629,2,0.2884534233320325,0.09293907207752601
2031,vehicle,DET,8,629,2,0.8022645686116509,0.03291737188087809
2032,vehicle,DET,9,629,2,0.8721790399107759,0.025368423252804112
2033,vehicle,DET,10,629,2,0.8787756560052034,0.025446362332805797
2034,vehicle,DET,11,629,2,0.873505264513851,0.029956889841778894
2035,vehicle,DET,12,629,2,0.7932542689762554,0.030812161390902832
2036,vehicle,DET,13,629,2,0.4585759728913485,0.04612715839019508
2037,vehicle,DET,1,668,0,0.5537150126889421,0.05510154948570993
2038,vehicle,DET,2,668,0,0.6031360898440514,0.05338492612006083
2039,vehicle,DET,3,668,0,0.6048832622788488,0.052908221816259364
2040,vehicle,DET,4,668,0,0.6258343460278244,0.05385777060963164
2041,vehicle,DET,5,668,0,0.7913063849752452,0.04094808544508367
2042,vehicle,DET,6,668,0,0.8491571689072704,0.03509463932359928
2043,vehicle,DET,7,668,0,0.7489170211829963,0.07909310994086212
2044,vehicle,DET,8,668,0,0.7424103092241848,0.04510089338797327
2045,vehicle,DET,9,668,0,0.7736250431968377,0.043020039924409316
2046,vehicle,DET,10,668,0,0.8318494951539116,0.03722546818312206
2047,vehicle,DET,11,668,0,0.6786891696988107,0.05215570380397469
2048,vehicle,DET,12,668,0,0.6975651702061537,0.0506236849063019
2049,vehicle,DET,13,668,0,0.6900569191583883,0.05189884472052462
2050,vehicle,DET,1,668,1,0.49290392026214375,0.061015365441721
2051,vehicle,DET,2,668,1,0.5490807882162988,0.05887276379307212
2052,vehicle,DET,3,668,1,0.6083640121811328,0.056653500832349414
2053,vehicle,DET,4,668,1,0.5660332770959747,0.05822468702577612
2054,vehicle,DET,5,668,1,0.3550976534777952,0.07324987813140313
2055,vehicle,DET,6,668,1,0.550005563733661,0.06316968583987749
2056,vehicle,DET,7,668,1,0.7296899846499848,0.0638253660454697
2057,vehicle,DET,8,668,1,0.9630159579860551,0.02117041356902769
2058,vehicle,DET,9,668,1,0.973360783998906,0.018179065298983842
2059,vehicle,DET,10,668,1,0.9509714130806602,0.021655797795766284
2060,vehicle,DET,11,668,1,0.8015470693495953,0.0419259038605326
2061,vehicle,DET,12,668,1,0.9492496462290391,0.021925773755311025
2062,vehicle,DET,13,668,1,0.723753651514731,0.04818461140862591
2063,vehicle,DET,1,66,0,0.24274567201426325,0.09954615929441021
2064,vehicle,DET,2,66,0,0.12481682819829258,0.10286409145660444
2065,vehicle,DET,3,66,0,0.17088781210172552,0.10908824053714981
2066,vehicle,DET,4,66,0,0.22802525365904547,0.10488150793868514
2067,vehicle,DET,5,66,0,0.29201502793506484,0.10031824380265285
2068,vehicle,DET,6,66,0,0.19200729224746887,0.12242162232858754
2069,vehicle,DET,7,66,0,0.28015558289303716,0.1350168282732981
2070,vehicle,DET,8,66,0,0.6896642797331978,0.07615322719760369
2071,vehicle,DET,9,66,0,0.944007583881003,0.03993214325392085
2072,vehicle,DET,10,66,0,0.8991828447415089,0.04574599572183827
2073,vehicle,DET,11,66,0,0.46617026486176916,0.09110853980296525
2074,vehicle,DET,12,66,0,0.6241851191442702,0.08181453627685922
2075,vehicle,DET,13,66,0,0.6619951324150879,0.0825761741616045
2076,vehicle,DET,1,67,0,0.4716217028027197,0.049844719159510366
2077,vehicle,DET,2,67,0,0.6111542179053525,0.045985534952173175
2078,vehicle,DET,3,67,0,0.5745991305085658,0.04543064829502829
2079,vehicle,DET,4,67,0,0.6344988525700984,0.045317622330872255
2080,vehicle,DET,5,67,0,0.6829739702952847,0.041400527562532013
2081,vehicle,DET,6,67,0,0.5518829917920046,0.047087712268292795
2082,vehicle,DET,7,67,0,0.18419728230602656,0.07815110031788383
2083,vehicle,DET,8,67,0,0.9104232785660799,0.025328920089638354
2084,vehicle,DET,9,67,0,0.9809671121854783,0.01294070897533245
2085,vehicle,DET,10,67,0,0.08627495679942924,0.07595223212029224
2086,vehicle,DET,11,67,0,0.7491969468549172,0.03975235947627748
2087,vehicle,DET,12,67,0,0.6985438121175297,0.0420765264751788
2088,vehicle,DET,13,67,0,0.6832859857244457,0.043716001528735116
2089,vehicle,DET,1,68,0,0.36458726251874196,0.06823550435363192
2090,vehicle,DET,2,68,0,0.44639880910274654,0.06546741623377703
2091,vehicle,DET,3,68,0,0.48243656469818547,0.06906902835846825
2092,vehicle,DET,4,68,0,0.6348805945358907,0.05649055308362973
2093,vehicle,DET,5,68,0,0.5555859942454471,0.06125967629554983
2094,vehicle,DET,6,68,0,0.4720862842597678,0.06490738403752255
2095,vehicle,DET,7,68,0,0.3985475789741967,0.11693560302483412
2096,vehicle,DET,8,68,0,0.4639947827325146,0.09122432930167788
2097,vehicle,DET,9,68,0,0.34923388666924204,0.07300704347352553
2098,vehicle,DET,10,68,0,0.35711775632835274,0.07228476105475896
2099,vehicle,DET,11,68,0,0.4849679463384769,0.06442360379258963
2100,vehicle,DET,12,68,0,0.5213130401647994,0.06275826603359752
2101,vehicle,DET,13,68,0,0.29069273612314506,0.07084064470452352
2102,vehicle,DET,1,68,1,0.5040524856106288,0.05391537164910394
2103,vehicle,DET,2,68,1,0.6620813463412688,0.05190076574656793
2104,vehicle,DET,3,68,1,0.7519535163741317,0.041009846694071726
2105,vehicle,DET,4,68,1,0.7760141216271661,0.040591193850051166
2106,vehicle,DET,5,68,1,0.857242577208784,0.03147295099170346
2107,vehicle,DET,6,68,1,0.6414870496775875,0.04698863398926382
2108,vehicle,DET,7,68,1,0.008834777002465646,0.104612955937222
2109,vehicle,DET,8,68,1,0.32765505310885545,0.08418553439893624
2110,vehicle,DET,9,68,1,0.41619821108211214,0.06690935913941785
2111,vehicle,DET,10,68,1,0.9079468253888908,0.02578693837575646
2112,vehicle,DET,11,68,1,0.7756470846215684,0.04208556694004642
2113,vehicle,DET,12,68,1,0.8517193826316417,0.03631648487890714
2114,vehicle,DET,13,68,1,0.7303848498476005,0.045393216038397875
2115,vehicle,DET,1,68,2,0.10256010283001078,0.06948058300500352
2116,vehicle,DET,2,68,2,0.11113737852167102,0.0734019711951294
2117,vehicle,DET,3,68,2,0.08771603786433013,0.10029891858368627
2118,vehicle,DET,4,68,2,0.09751769014566589,0.08632964933087577
2119,vehicle,DET,5,68,2,0.10938748704893693,0.10192165332519605
2120,vehicle,DET,6,68,2,0.26061912492344486,0.10213456591074838
2121,vehicle,DET,7,68,2,0.17959807157394428,0.15341352869640987
2122,vehicle,DET,8,68,2,0.1626156004745701,0.07422002373761476
2123,vehicle,DET,9,68,2,0.18661500873738016,0.08624051458253275
2124,vehicle,DET,10,68,2,0.1847605502837197,0.0819415032631492
2125,vehicle,DET,11,68,2,0.1458616939617451,0.06591420765395802
2126,vehicle,DET,12,68,2,0.13745535190738906,0.07650701866415542
2127,vehicle,DET,13,68,2,0.12546427847290142,0.064590418829105
2128,vehicle,DET,1,68,3,0.5719371618794069,0.04363337781888521
2129,vehicle,DET,2,68,3,0.6592930540389143,0.042748317132384375
2130,vehicle,DET,3,68,3,0.5886257571665443,0.04086190641372834
2131,vehicle,DET,4,68,3,0.5509434257225044,0.042391924097490506
2132,vehicle,DET,5,68,3,0.39953317306954694,0.05062684633121409
2133,vehicle,DET,6,68,3,0.5610908572883585,0.04357156165594473
2134,vehicle,DET,7,68,3,0.24871221303357868,0.1293108380110542
2135,vehicle,DET,8,68,3,0.4008429121042158,0.07441856478909116
2136,vehicle,DET,9,68,3,0.22916328633409894,0.06069316137368944
2137,vehicle,DET,10,68,3,0.22916328439437558,0.06069315852644474
2138,vehicle,DET,11,68,3,0.5582332320094503,0.04193946786810996
2139,vehicle,DET,12,68,3,0.8667361148745041,0.03064349690631474
2140,vehicle,DET,13,68,3,0.4806003161007969,0.0458442371536495
2141,vehicle,DET,1,692,0,0.17426005770704564,0.08356761288047096
2142,vehicle,DET,2,692,0,0.12383158967465226,0.08897339562291731
2143,vehicle,DET,3,692,0,0.1762900060859152,0.09034810058354775
2144,vehicle,DET,4,692,0,0.10469055675291021,0.08746548065135673
2145,vehicle,DET,5,692,0,0.06957035642429446,0.09631324278457751
2146,vehicle,DET,6,692,0,0.2917050788918382,0.11530294438274159
2147,vehicle,DET,7,692,0,0.28734418755889585,0.11114824895174447
2148,vehicle,DET,8,692,0,0.21418067934677557,0.0940206349855981
2149,vehicle,DET,9,692,0,0.15083563533197653,0.09280026099348959
2150,vehicle,DET,10,692,0,0.16881120818026743,0.09287274920667347
2151,vehicle,DET,11,692,0,0.16738551546031977,0.10121102100208638
2152,vehicle,DET,12,692,0,0.14522732039132166,0.10289200857707993
2153,vehicle,DET,13,692,0,0.11172371239049568,0.08614047385378637
2154,vehicle,DET,1,692,1,0.378616444701995,0.0640022206881455
2155,vehicle,DET,2,692,1,0.4042861843323589,0.0624470212566756
2156,vehicle,DET,3,692,1,0.4874624212628359,0.05877537606142921
2157,vehicle,DET,4,692,1,0.6717230030055319,0.05006252452551282
2158,vehicle,DET,5,692,1,0.7132282847020145,0.04757222356832028
2159,vehicle,DET,6,692,1,0.44215050720375715,0.06708665309619649
2160,vehicle,DET,7,692,1,0.34143350266786904,0.08299868976534325
2161,vehicle,DET,8,692,1,0.16126002304828116,0.07937442613025042
2162,vehicle,DET,9,692,1,0.11228870821242237,0.08031637349227948
2163,vehicle,DET,10,692,1,0.17620946939798637,0.0807485391057187
2164,vehicle,DET,11,692,1,0.09959244271479245,0.07173300854072083
2165,vehicle,DET,12,692,1,0.2853612127031033,0.06569254449114888
2166,vehicle,DET,13,692,1,0.17659839868031943,0.07044106297711815
2167,vehicle,DET,1,692,2,0.495502541939291,0.05615061853098226
2168,vehicle,DET,2,692,2,0.39958598139210555,0.05763598095567171
2169,vehicle,DET,3,692,2,0.5442114663081908,0.05300687757156851
2170,vehicle,DET,4,692,2,0.22641692536974553,0.06508887816392939
2171,vehicle,DET,5,692,2,0.22685906029268485,0.08514077908426738
2172,vehicle,DET,6,692,2,0.38734529648390764,0.07139848526706029
2173,vehicle,DET,7,692,2,0.654631197610729,0.07451346198566118
2174,vehicle,DET,8,692,2,0.4451106476060337,0.06303192021123298
2175,vehicle,DET,9,692,2,0.4706470307312507,0.06432712944956007
2176,vehicle,DET,10,692,2,0.26582937637499077,0.07965031774061493
2177,vehicle,DET,11,692,2,0.6783534685255082,0.046527299551704426
2178,vehicle,DET,12,692,2,0.7835343108122322,0.042584077651983195
2179,vehicle,DET,13,692,2,0.6760842922532216,0.0503445935157012
2180,vehicle,DET,1,698,0,0.31447490347965307,0.06153412794922947
2181,vehicle,DET,2,698,0,0.5589093610151887,0.05303578340330045
2182,vehicle,DET,3,698,0,0.4695806093117789,0.05982806958446385
2183,vehicle,DET,4,698,0,0.39915225262572057,0.058442251583354095
2184,vehicle,DET,5,698,0,0.36228793791401326,0.07378035981985148
2185,vehicle,DET,6,698,0,0.462389333552483,0.058073271011460974
2186,vehicle,DET,7,698,0,0.5132533991997882,0.06729872409361069
2187,vehicle,DET,8,698,0,0.8497853346181382,0.034813458170691654
2188,vehicle,DET,9,698,0,0.9253442677755142,0.02426306265905217
2189,vehicle,DET,10,698,0,0.9241252753565533,0.02450074308927152
2190,vehicle,DET,11,698,0,0.8158060079660694,0.0445640631494256
2191,vehicle,DET,12,698,0,0.7941988729307907,0.04465499789928297
2192,vehicle,DET,13,698,0,0.633129329675337,0.0537737576368086
2193,vehicle,DET,1,698,1,0.5963015470905441,0.04722939420277661
2194,vehicle,DET,2,698,1,0.6136641816604012,0.045582507574113966
2195,vehicle,DET,3,698,1,0.6624079992018007,0.041780791727960065
2196,vehicle,DET,4,698,1,0.6855290987057835,0.04215068023411425
2197,vehicle,DET,5,698,1,0.7264558090431573,0.03960165973903696
2198,vehicle,DET,6,698,1,0.26122949502020704,0.08200790449557062
2199,vehicle,DET,7,698,1,0.5950204897462169,0.06481619129708982
2200,vehicle,DET,8,698,1,0.9614009757980878,0.01583142420757503
2201,vehicle,DET,9,698,1,0.9691124827349706,0.014018827689407569
2202,vehicle,DET,10,698,1,0.8989430798928842,0.028605683006034256
2203,vehicle,DET,11,698,1,0.7059448603200285,0.042020081735672746
2204,vehicle,DET,12,698,1,0.7466273999108209,0.04042676367958395
2205,vehicle,DET,13,698,1,0.4425134893182441,0.05117970611264571
2206,vehicle,DET,1,698,2,0.3849925384087511,0.054542692401123576
2207,vehicle,DET,2,698,2,0.6433205748732249,0.045374325192053415
2208,vehicle,DET,3,698,2,0.5393556163648676,0.05135421741471512
2209,vehicle,DET,4,698,2,0.6180279400793828,0.04846908172835584
2210,vehicle,DET,5,698,2,0.5031944481604855,0.05289616635300067
2211,vehicle,DET,6,698,2,0.8584858071833152,0.032004498805188485
2212,vehicle,DET,7,698,2,0.7018529399801618,0.062284884004321125
2213,vehicle,DET,8,698,2,0.9409226740915277,0.0200439526790129
2214,vehicle,DET,9,698,2,0.9208337834272666,0.023003121965744333
2215,vehicle,DET,10,698,2,0.9086029359572453,0.024589614671932485
2216,vehicle,DET,11,698,2,0.799709197252256,0.03943396172347566
2217,vehicle,DET,12,698,2,0.7779614197119573,0.0417508452579385
2218,vehicle,DET,13,698,2,0.6054746718654882,0.049476963685495715
2219,vehicle,DET,1,699,0,0.3014654483587233,0.061267273996855984
2220,vehicle,DET,2,699,0,0.23947700466411687,0.062392465672462094
2221,vehicle,DET,3,699,0,0.3538755479831441,0.06045999181033375
2222,vehicle,DET,4,699,0,0.22304306930033505,0.0676773190220159
2223,vehicle,DET,5,699,0,0.3180189844852157,0.0732495158442292
2224,vehicle,DET,6,699,0,0.6717386700261113,0.04766835112591289
2225,vehicle,DET,7,699,0,0.5187878809788731,0.07973918926218068
2226,vehicle,DET,8,699,0,0.4187458155577176,0.07276314695263184
2227,vehicle,DET,9,699,0,0.42852108761095703,0.07922095508677562
2228,vehicle,DET,10,699,0,0.21483259940068264,0.07611584607878222
2229,vehicle,DET,11,699,0,0.6225685121030557,0.05037100646307898
2230,vehicle,DET,12,699,0,0.73064993027768,0.04593835708266754
2231,vehicle,DET,13,699,0,0.63343002328434,0.051857035253722046
2232,vehicle,DET,1,699,1,0.49126308622292286,0.050561859396435475
2233,vehicle,DET,2,699,1,0.5772711265966473,0.052278324977771976
2234,vehicle,DET,3,699,1,0.6159011555738592,0.04711794695768211
2235,vehicle,DET,4,699,1,0.5514032537755402,0.05070528085584394
2236,vehicle,DET,5,699,1,0.5975343090274539,0.050618521633710306
2237,vehicle,DET,6,699,1,0.8060064305244463,0.03709109558923265
2238,vehicle,DET,7,699,1,0.2489439137269537,0.08130384711529225
2239,vehicle,DET,8,699,1,0.8400038585351024,0.03412716285131225
2240,vehicle,DET,9,699,1,0.8551177737316756,0.03128968267098355
2241,vehicle,DET,10,699,1,0.8877499089644725,0.0357492515883583
2242,vehicle,DET,11,699,1,0.792830673288291,0.03919867854784354
2243,vehicle,DET,12,699,1,0.8032314856981465,0.03594309426198307
2244,vehicle,DET,13,699,1,0.7879659191628999,0.03923765524803758
2245,vehicle,DET,1,711,0,0.2781797159099743,0.1062230492701277
2246,vehicle,DET,2,711,0,0.22423428277612992,0.10835919162301727
2247,vehicle,DET,3,711,0,0.2757962954228669,0.10942567813741581
2248,vehicle,DET,4,711,0,0.24950635897198495,0.10746788970612632
2249,vehicle,DET,5,711,0,0.22481851264957015,0.11860707643506571
2250,vehicle,DET,6,711,0,0.3737101644714363,0.10814627794714014
2251,vehicle,DET,7,711,0,0.46037616369923123,0.11188972986816537
2252,vehicle,DET,8,711,0,0.770375147377963,0.06932982761592725
2253,vehicle,DET,9,711,0,0.6082644730471755,0.08580924173817593
2254,vehicle,DET,10,711,0,0.6693698797836021,0.08040739617562558
2255,vehicle,DET,11,711,0,0.32194636169088836,0.10334287110944536
2256,vehicle,DET,12,711,0,0.41057841301760145,0.09837423510803789
2257,vehicle,DET,13,711,0,0.28297950352256374,0.10354538202331297
2258,vehicle,DET,1,711,1,0.6472039372348896,0.04987099013987963
2259,vehicle,DET,2,711,1,0.7216901485452624,0.044940772735320204
2260,vehicle,DET,3,711,1,0.748687413868287,0.042309801816373616
2261,vehicle,DET,4,711,1,0.7179065562637791,0.045415364734126336
2262,vehicle,DET,5,711,1,0.6998396907810908,0.04313063148636139
2263,vehicle,DET,6,711,1,0.6453210558756439,0.04538758548054118
2264,vehicle,DET,7,711,1,0.5980450179124847,0.07457704725603588
2265,vehicle,DET,8,711,1,0.8314588671363706,0.038788350160329915
2266,vehicle,DET,9,711,1,0.9096246363162647,0.024688795443285554
2267,vehicle,DET,10,711,1,0.23534940222096565,0.07239318510050838
2268,vehicle,DET,11,711,1,0.5474739613975921,0.0499085426541254
2269,vehicle,DET,12,711,1,0.38823486908681304,0.055341886259566625
2270,vehicle,DET,13,711,1,0.672383886354564,0.045837662725771805
2271,vehicle,DET,1,711,2,0.6744670068725523,0.04423852288827871
2272,vehicle,DET,2,711,2,0.6372208231965235,0.04456974752608545
2273,vehicle,DET,3,711,2,0.6266166772050374,0.04535121993088863
2274,vehicle,DET,4,711,2,0.6853765249236683,0.040378322673007186
2275,vehicle,DET,5,711,2,0.4480526903205416,0.05812482975221555
2276,vehicle,DET,6,711,2,0.565432075002123,0.057791363315626176
2277,vehicle,DET,7,711,2,0.2276667453411426,0.08299839487380671
2278,vehicle,DET,8,711,2,0.8598399384371014,0.03251113452258048
2279,vehicle,DET,9,711,2,0.8017205205878392,0.033256895776770136
2280,vehicle,DET,10,711,2,0.8519985581700503,0.03102309778223503
2281,vehicle,DET,11,711,2,0.7485725131470204,0.036870889865073586
2282,vehicle,DET,12,711,2,0.62148612335679,0.042845313864682315
2283,vehicle,DET,13,711,2,0.5663902518633377,0.04741403163328778
2284,vehicle,DET,1,727,0,0.7094354733285771,0.04655215721788448
2285,vehicle,DET,2,727,0,0.6957962943801128,0.04422317192605498
2286,vehicle,DET,3,727,0,0.630127089286267,0.04643637051563694
2287,vehicle,DET,4,727,0,0.6009380461251783,0.04818437368223803
2288,vehicle,DET,5,727,0,0.802313163986795,0.037629088904976286
2289,vehicle,DET,6,727,0,0.7698563035379948,0.039415121316578365
2290,vehicle,DET,7,727,0,0.7016740775381329,0.048475142831958
2291,vehicle,DET,8,727,0,0.5140958048558237,0.06118243503272903
2292,vehicle,DET,9,727,0,0.8686049642902293,0.02808045933604138
2293,vehicle,DET,10,727,0,0.8563409884093758,0.029212764086793776
2294,vehicle,DET,11,727,0,0.8102909355815009,0.03864499412351366
2295,vehicle,DET,12,727,0,0.7612846882399232,0.04086891554555864
2296,vehicle,DET,13,727,0,0.5847678591779568,0.048020895961055146
2297,vehicle,DET,1,727,1,0.5587136523210957,0.044252403171640746
2298,vehicle,DET,2,727,1,0.5769719595638556,0.04279023515877227
2299,vehicle,DET,3,727,1,0.5492212107037511,0.04280444311900805
2300,vehicle,DET,4,727,1,0.7295918335473797,0.038360502642509134
2301,vehicle,DET,5,727,1,0.7863609780304202,0.03433204884610987
2302,vehicle,DET,6,727,1,0.23765822071888135,0.054963208717919584
2303,vehicle,DET,7,727,1,0.5025222549690013,0.08159377672043482
2304,vehicle,DET,8,727,1,0.7414057230398456,0.039063939573333956
2305,vehicle,DET,9,727,1,0.767962610207003,0.034639875862646816
2306,vehicle,DET,10,727,1,0.7651817643950901,0.035236146332481906
2307,vehicle,DET,11,727,1,0.5217292506935787,0.043513622572370944
2308,vehicle,DET,12,727,1,0.6114661071782028,0.04087291042617617
2309,vehicle,DET,13,727,1,0.4812391941401988,0.04618725168889822
2310,vehicle,DET,1,803,0,0.23022456485551088,0.09557355610680167
2311,vehicle,DET,2,803,0,0.19409066532413613,0.09640044738312824
2312,vehicle,DET,3,803,0,0.13765883032511592,0.10547041378186284
2313,vehicle,DET,4,803,0,0.11913689289780194,0.1046892140702925
2314,vehicle,DET,5,803,0,0.08888406634805587,0.11343428283465953
2315,vehicle,DET,6,803,0,0.14691218648875923,0.1052387792445323
2316,vehicle,DET,7,803,0,0.2318864495871274,0.1476306555869002
2317,vehicle,DET,8,803,0,0.22470806921962877,0.10221646469555097
2318,vehicle,DET,9,803,0,0.1806419677105281,0.10415830210394929
2319,vehicle,DET,10,803,0,0.21408237319936757,0.10384411983447984
2320,vehicle,DET,11,803,0,0.12627359457529533,0.10867226455906571
2321,vehicle,DET,12,803,0,0.22140543742297086,0.10802174196454124
2322,vehicle,DET,13,803,0,0.2773942701474707,0.09536585043675085
2323,vehicle,DET,1,803,1,0.6003027465160921,0.055738050267033094
2324,vehicle,DET,2,803,1,0.6803493315685617,0.053869323072181056
2325,vehicle,DET,3,803,1,0.6264239442168364,0.054993408244392035
2326,vehicle,DET,4,803,1,0.6228012285315088,0.056059896547961244
2327,vehicle,DET,5,803,1,0.2934734364488626,0.07034225152858048
2328,vehicle,DET,6,803,1,0.5846106050634495,0.05286867636700805
2329,vehicle,DET,7,803,1,0.08994641049449274,0.11525169937706674
2330,vehicle,DET,8,803,1,0.3624866145781251,0.08661543614278658
2331,vehicle,DET,9,803,1,0.35149449327625104,0.0685665886782988
2332,vehicle,DET,10,803,1,0.3993031430301907,0.06749475407208046
2333,vehicle,DET,11,803,1,0.5611200447784788,0.055405643287103026
2334,vehicle,DET,12,803,1,0.5893190959411254,0.054307939665812766
2335,vehicle,DET,13,803,1,0.3430172675223487,0.062327898071928595
2336,vehicle,DET,1,803,2,0.41163938534910727,0.06922856292961758
2337,vehicle,DET,2,803,2,0.5095554275406149,0.06548229787498384
2338,vehicle,DET,3,803,2,0.5048905695616372,0.06554056349200468
2339,vehicle,DET,4,803,2,0.629592742635559,0.059748246480147496
2340,vehicle,DET,5,803,2,0.6578402678412962,0.05787620521807662
2341,vehicle,DET,6,803,2,0.6592763396186515,0.05817873538814125
2342,vehicle,DET,7,803,2,0.43584045131975235,0.11869180779347174
2343,vehicle,DET,8,803,2,0.8185784264746384,0.04378154214874531
2344,vehicle,DET,9,803,2,0.8861868178855362,0.03821456269940393
2345,vehicle,DET,10,803,2,0.8992087182840534,0.036077827608916056
2346,vehicle,DET,11,803,2,0.6878061797638848,0.05811189259491577
2347,vehicle,DET,12,803,2,0.6692181633772875,0.05940237449647337
2348,vehicle,DET,13,803,2,0.4603181886265528,0.06938957497926015
2349,vehicle,DET,1,803,3,0.5075606985299375,0.04457441870099477
2350,vehicle,DET,2,803,3,0.6319683788277286,0.04186850417388413
2351,vehicle,DET,3,803,3,0.5222361470948029,0.04415946090535255
2352,vehicle,DET,4,803,3,0.6396797099948223,0.04049388942983657
2353,vehicle,DET,5,803,3,0.1935787336059659,0.08365481414582378
2354,vehicle,DET,6,803,3,0.28328079438301956,0.05180684569642849
2355,vehicle,DET,7,803,3,0.30450772378177127,0.09704436644183353
2356,vehicle,DET,8,803,3,0.8375440947909093,0.028529511408249632
2357,vehicle,DET,9,803,3,0.8261687846602926,0.028756700546356907
2358,vehicle,DET,10,803,3,0.8450578206156737,0.027441623460631333
2359,vehicle,DET,11,803,3,0.8779797674901322,0.02770212849649241
2360,vehicle,DET,12,803,3,0.8793430173012822,0.02553893850498734
2361,vehicle,DET,13,803,3,0.44000403301213276,0.04579301473567742
2362,vehicle,DET,1,803,4,0.6332086934158722,0.04423065598798383
2363,vehicle,DET,2,803,4,0.5793379023733296,0.044293959442160295
2364,vehicle,DET,3,803,4,0.7326579830878556,0.038701051123364624
2365,vehicle,DET,4,803,4,0.6640755541260698,0.03899138498145631
2366,vehicle,DET,5,803,4,0.7107123394701081,0.03569208642560494
2367,vehicle,DET,6,803,4,0.1261071219460034,0.0691157581619413
2368,vehicle,DET,7,803,4,0.2530658098191276,0.07523355248247965
2369,vehicle,DET,8,803,4,0.9334962817719985,0.018718607588812608
2370,vehicle,DET,9,803,4,0.9449220231883336,0.01713126724752423
2371,vehicle,DET,10,803,4,0.8731136741941452,0.03342887493112844
2372,vehicle,DET,11,803,4,0.7523674787256538,0.033340926044747574
2373,vehicle,DET,12,803,4,0.7635356239967779,0.03234485648442702
2374,vehicle,DET,13,803,4,0.48663408132996855,0.04507624325743263
2375,vehicle,DET,1,804,0,0.6509045032556153,0.039994976294246205
2376,vehicle,DET,2,804,0,0.756045634736133,0.037476958563421904
2377,vehicle,DET,3,804,0,0.6321086530057936,0.04309139525391761
2378,vehicle,DET,4,804,0,0.5310410774633122,0.04555840075255834
2379,vehicle,DET,5,804,0,0.5417831860867247,0.04548718889615737
2380,vehicle,DET,6,804,0,0.8580987940529646,0.02709637421719386
2381,vehicle,DET,7,804,0,0.5130400791202209,0.06124809210091227
2382,vehicle,DET,8,804,0,0.6011209355260015,0.06620805110541993
2383,vehicle,DET,9,804,0,0.7474137030409346,0.03638803093892524
2384,vehicle,DET,10,804,0,0.7420009849746361,0.03659671602943912
2385,vehicle,DET,11,804,0,0.8648981465281679,0.030459997755200523
2386,vehicle,DET,12,804,0,0.9197609376123042,0.02373493740216917
2387,vehicle,DET,13,804,0,0.46072469096375623,0.04689425404155538
2388,vehicle,DET,1,842,0,0.4521571278906321,0.052196052615079064
2389,vehicle,DET,2,842,0,0.5645794203845852,0.04849338240495683
2390,vehicle,DET,3,842,0,0.5361745950361606,0.050591788454613824
2391,vehicle,DET,4,842,0,0.6120466533699394,0.048108649752818554
2392,vehicle,DET,5,842,0,0.6887231655142689,0.04359130391429724
2393,vehicle,DET,6,842,0,0.7348770144272552,0.04123620319270283
2394,vehicle,DET,7,842,0,0.7573629373929488,0.056582783962680364
2395,vehicle,DET,8,842,0,0.7237934147945966,0.042684792503968914
2396,vehicle,DET,9,842,0,0.596674541852767,0.048344239975460196
2397,vehicle,DET,10,842,0,0.46664053809327977,0.06275341935114673
2398,vehicle,DET,11,842,0,0.7204788480404112,0.04217125604385702
2399,vehicle,DET,12,842,0,0.22966016651801777,0.05799973662368421
2400,vehicle,DET,13,842,0,0.649150178912283,0.04819850209215516
2401,vehicle,DET,1,843,0,0.5170510359470873,0.05618343221855644
2402,vehicle,DET,2,843,0,0.6455260475581339,0.05137232397576837
2403,vehicle,DET,3,843,0,0.6824284225895385,0.045587067627811714
2404,vehicle,DET,4,843,0,0.713623154316185,0.04828880423436561
2405,vehicle,DET,5,843,0,0.5982695808892423,0.05367398556501068
2406,vehicle,DET,6,843,0,0.5395404330815154,0.05238831953390361
2407,vehicle,DET,7,843,0,0.0676146125197955,0.12372180918644068
2408,vehicle,DET,8,843,0,0.8156658230197006,0.03992865021128296
2409,vehicle,DET,9,843,0,0.9598999542761025,0.02073296470446473
2410,vehicle,DET,10,843,0,0.8502705250783702,0.03625695492885954
2411,vehicle,DET,11,843,0,0.5739517824201337,0.05148791099310356
2412,vehicle,DET,12,843,0,0.6204808088256736,0.04941173783208888
2413,vehicle,DET,13,843,0,0.3194857554790671,0.05920052830812642
2414,vehicle,DET,1,843,1,0.537404406686444,0.04511394210319656
2415,vehicle,DET,2,843,1,0.5198676287265872,0.04495405601490571
2416,vehicle,DET,3,843,1,0.6231594495883799,0.04036444964611063
2417,vehicle,DET,4,843,1,0.6160371426573836,0.04282788317097794
2418,vehicle,DET,5,843,1,0.7647309887908372,0.032826833458556005
