,Layer,handbag_383842,sandwich_465430,bed_491757,bird_100489,bottle_460929,toothbrush_160666,refrigerator_536947,remote_476810,cow_545958,truck_295420,dining table_480122,car_227511,umbrella_455157,stop sign_100283,tie_133343,surfboard_52507,surfboard_554595,bicycle_203317,suitcase_350019,airplane_167540,bench_350607,cup_226171,oven_802,cake_189451,fire hydrant_293071,orange_50679,sheep_278353,donut_148957,frisbee_357459,couch_29596,frisbee_139872,carrot_287667,backpack_177065,tennis racket_394559,apple_216277,bowl_578871,cat_558073,cake_119677,hot dog_400082,sink_466085,elephant_97230,broccoli_61658,skis_30504,sports ball_22935,spoon_248314,carrot_130613,book_167159,backpack_370478,tv_453722,laptop_482970,sheep_410428,cell phone_480212,giraffe_289659,baseball glove_162415,handbag_250127,teddy bear_82180,wine glass_146489,clock_60363,suitcase_23023,boat_178744,car_310072,skis_342397,toilet_85576,boat_442822,skateboard_229553,potted plant_407614,sports ball_60102,baseball bat_270474,fork_243626,teddy bear_205542,person_562243,oven_446005,bowl_205834,remote_430286,bottle_385029,umbrella_180487,potted plant_473219,vase_376478,baseball glove_515982,elephant_83113,vase_521282,broccoli_389381,tv_104666,bench_310072,knife_116206,microwave_91615,cup_323151,person_278705,motorcycle_462756,cow_361268,bed_468245,cell phone_396729,bus_106048,banana_279769,sink_51598,keyboard_66635,zebra_491613,wine glass_25394,zebra_449406,dog_331075,toilet_42276,hot dog_311950,fork_250766,dog_357459,chair_190236,horse_439715,pizza_276285,keyboard_378099,mouse_68765,banana_290619,scissors_324715,fire hydrant_344909,tennis racket_270908,bird_404568,stop sign_724,bus_226154,dining table_385029,truck_334006,spoon_88040,giraffe_287545,scissors_340930,traffic light_133087,couch_31735,airplane_338325,refrigerator_498463,knife_227985,orange_386277,pizza_294831,parking meter_568147,baseball bat_129945,apple_562059,cat_101420,laptop_360951,snowboard_393469,chair_81061,sandwich_417608,snowboard_425906,kite_24027,motorcycle_499622,bicycle_426166,donut_109798,microwave_207538,tie_244496,skateboard_71877,Cluster,Task
28,backbone.res4.2.conv2,117.76969521994337,47.462260393013196,126.81735943791605,65.82651984995863,92.36355141981664,70.23781977675941,38.803907252764574,34.492873511582175,144.4761814023135,63.874599636499354,135.03461216210508,58.38489870492366,51.62930439093468,50.25965721014995,91.07840551447721,77.9608379964626,69.88239206248164,58.881849060418126,161.78854033506326,45.98528292742029,31.148920908653107,248.04892861896212,76.30633028589654,100.07245967163868,64.18437520742916,33.30394884980153,31.100616609361733,57.65808604670582,64.44409421022416,146.73360148723194,195.71264760652372,61.49097086678459,97.51382198600699,40.38755848215942,50.56583208296301,177.2080331987314,30.014590122544988,29.948772067628667,132.85723454463283,152.52281175221833,53.154823164261614,112.70625321756629,134.2687248800669,119.24531781768172,84.54069953626538,135.14316856148403,70.15038228592286,81.65910513322945,84.14556442556831,91.50274790526056,44.45062875410741,161.66632739132658,87.26860217052541,111.26232102042708,60.561438670990185,26.99966175991461,185.17889872642655,112.26380971334115,36.125896395774255,37.33853520200747,90.85603829970215,104.48522363671978,220.82420557499813,29.240346091535024,115.93165228103044,177.79992803506713,195.12298677529694,69.34771890891102,98.46640107053145,55.503069397558676,58.230300151875774,147.34386375146948,93.21144003946938,116.61584944694005,74.60866961331274,91.14661026339388,99.41413875945673,63.84141254481396,93.90211466156862,147.44844712151448,172.2809943231499,119.90782565803832,257.05798391952686,64.03763533368235,99.41630073622036,204.45405004598445,114.14231698296926,90.0921583517702,81.16485036335914,58.54480723241037,72.67439015092576,114.6806205632598,56.630608270318966,87.21869757060672,128.6602154546711,84.62973376142688,109.26291606087857,148.70142526383037,73.12060872972785,94.52337970934605,88.27008810156588,23.150389360197238,80.480049694777,82.73512703187679,99.36954519675274,101.86318612300832,49.59533168824017,60.727483997191015,192.6545166683752,78.09885356060485,154.33457166327145,31.655965132205974,141.94119612091703,95.68278217986256,94.12188891568479,49.41975758299412,172.70356148401757,69.0592342797795,133.97125579140226,60.60411783009171,155.46454739139182,349.2558380920167,132.76784556905466,19.615387759979562,86.83345467508249,272.08152871821324,86.3512440906912,55.371672476928886,54.74444878235736,113.25395529941423,99.82485248118577,84.36799300717414,159.39804830487253,289.82852382552005,98.91016036574285,65.1351953522013,49.61085687466362,69.36749718712284,41.94462107044842,119.24513602383061,50.26251469662223,81.68771024272802,90.17325140320284,54.91346288145688,2,DET vs FullGradCam
29,backbone.res4.2.conv3,118.2987829029383,49.84862875012595,132.713141727658,62.87961034186966,96.12252336404711,66.0667987538518,30.505098691018247,37.59539525119936,150.2054602352717,63.106630793080875,143.20534903579846,79.63680766778981,42.90895222733086,47.374289794811986,90.24278057883328,73.41662610651493,72.09365101576192,62.998777853746105,162.31566060394726,43.06707281166021,22.968136058634542,242.4272473071434,76.10870993199111,99.64104560505666,67.74013929936609,35.19079713470606,29.165929018463267,53.254921967686414,59.15931852788391,137.75691334470446,176.66931612534628,64.21767464214521,95.62137391358235,39.63654721320765,57.827182931345575,173.28765673972904,33.348337386247536,29.97285086798238,127.84921498160801,153.54067389568476,49.71951848221222,118.18467410471295,144.59229530478538,128.81937097673588,76.83154711060271,140.79752151922958,68.86899147403969,82.66574296327217,83.60661557568064,89.5153062694935,53.60404414156291,150.7745238307503,88.23423636516537,115.27116692681872,61.865958646280625,20.733543729903197,188.163373160258,108.2840319775104,29.3828012826285,33.03999381446734,86.84969356998539,101.31508196885684,222.18242390855306,29.075104296223543,104.50285109248146,186.10907343835942,195.11396032030382,69.61539701592096,96.03838223539461,55.28644859422806,54.613267864169124,145.94541424011388,87.90742635432034,119.73909747272101,72.50546588991783,87.80444720630454,88.93096458946982,68.14814635977143,100.701724460815,148.03279681212726,169.18269371570014,138.42583227081028,246.67062943295667,66.81659190068379,98.54147243167532,197.87628421112652,116.10402308236414,55.24844902700666,78.45601341210718,59.46704740620348,66.57253841030726,109.2511503017498,53.19442024147214,90.21270995488277,125.72410956005788,94.03562933506268,105.67912774990276,139.13989262910036,72.81699682349048,91.1564774917988,87.7199184912404,23.730103127547515,80.91214921017924,75.24882225420757,88.17300469177945,92.50872900409063,47.710120333781674,61.83322503332511,190.6935861866697,80.28709236251589,153.08690814950864,31.84610053265598,139.59666221575247,94.76271366672981,87.87443247466176,48.68020533514377,175.43114608709837,53.4345336171846,142.69258213100585,57.81398334495207,146.69806271612634,355.89508279738806,129.04330729454261,16.491262508337815,86.9780247055694,271.59334104797983,87.10970852749321,57.09193209436912,60.50147979105853,110.13197880982027,107.133059296277,79.76469027986872,156.13289680043894,288.9147460605949,93.29173968990492,63.7062493003225,54.725418776826274,70.89259601477809,41.07364107835248,120.77089030614857,48.072005415319325,83.19394600967478,87.3146455437596,48.5859392838054,2,DET vs FullGradCam
30,backbone.res4.3.conv1,119.34360428564821,47.64850544509311,128.65514952694724,60.09431375782056,95.26312012706683,65.55207347810862,46.509516137898856,41.466690836749535,145.14385898491105,48.241453055229684,132.8287829601211,63.85893519021982,48.56484027576006,49.50693222130809,90.28753448171062,72.85695624202953,68.83063285110696,63.77583675254526,162.26674559683832,43.61226777392126,24.79287298166431,238.61628296394957,74.46022007927473,100.88019688433755,66.4074308339886,37.25577923894072,31.200559742958852,58.81331896777504,59.14857902250174,141.35109646784383,179.9005094441461,65.05413692102668,83.6084521488898,43.51588711220747,53.01828314394759,176.68171045368,32.53431505485907,28.551605311245396,131.27381891289414,157.67057548029075,44.08203545835646,109.24055197815929,148.51676367256704,127.38826221787357,79.35424798315891,131.87996595650873,71.85690507004358,85.18834238608119,85.87910015879237,88.14201713410603,34.13288960514244,156.98117982788665,90.2681482725314,113.4706406978294,59.30375524454399,33.21363217204445,183.84456982230108,113.83168138684337,33.159118713482854,33.86795529443778,88.6238099346362,113.5246131634018,213.49937964975902,28.11858092973654,115.60104688467715,180.95327484464588,197.06251832777906,75.94450561612116,97.59720573884698,57.47340026323053,48.69995103935609,142.8433367063347,91.05557067756959,117.523122507701,77.32843766186943,88.42362696380225,90.71546069820744,71.39214094755869,89.42409402885032,147.26909519868732,173.4076412088755,142.21198677200553,249.96124041275067,66.02746566848683,106.06831080520821,203.28870718524303,115.62953968004544,58.128094584138694,79.08462994252821,64.73211813679264,62.37351270267722,107.79324973041446,54.65343176310427,99.73976197498644,132.74756854532353,94.91066839159467,109.54527845181968,151.63265690348658,71.72305517870186,92.6808644888545,89.61905014685246,24.015994988728032,85.22992733561607,77.08983194858956,98.51611461559887,95.13358324841238,48.91743984043215,65.67183995733899,191.37818246642058,86.42388780753623,150.8803086484632,33.578554202393065,134.06861243932886,91.52065564885862,91.06610594992038,46.391420631053755,175.48043134907368,54.54727884933959,133.09235879157325,57.390430210073816,148.6852680741166,343.0413032714263,130.54194823180387,17.35187452520948,77.1955114569275,272.8629267280983,92.69214683783105,59.400447806826676,57.43851455483304,108.11205313697894,108.40024009926674,79.71447974248107,157.27471627440534,293.41593560546147,94.67211677844777,58.81075377021345,52.86144596501181,68.06429538350443,45.5283946010435,130.7570601779904,47.79534152447337,86.02877054161056,86.72358788893504,43.70528107487233,2,DET vs FullGradCam
31,backbone.res4.3.conv2,118.53495982082723,52.81961497394321,134.17887810088632,62.85638014537059,93.20673832382744,80.57570210643445,43.69747482886227,42.99935080948032,155.12523610043985,48.01151689436682,140.10354392244855,66.499474877725,53.81953919756651,52.48273607494018,92.9951622424608,77.83237867562053,79.23220504309435,69.4174952162983,157.25868377930502,42.5348531010036,30.03697094592573,254.5514266582499,79.1954376734198,112.47607148608044,74.02553508298786,41.75723080059157,37.2220347323203,68.64278249014876,68.9741062252888,138.7129123488756,192.96956973881964,58.457026108731945,95.45258332758905,51.245669207554975,60.729486049662825,190.1401149314122,44.36621330840704,35.23965372014399,143.2030217269127,161.76581368161845,44.326574961530326,122.76247399869332,141.66265524622858,134.91053331463868,80.58090877767714,156.53019371483666,73.57794355090235,86.6817963704179,76.33425175236732,89.70608820562151,43.19269960389566,148.04907794039985,92.9677978583423,105.66974265313226,64.55815991973373,24.047846063333843,190.11476653295392,112.58489521715174,37.14724519570204,39.85446834558529,104.17513749174063,111.45641581864942,217.32928720549532,27.599361696770785,120.49319034019805,186.05483544041806,194.76529811703517,72.50478561051483,100.07797417014471,61.9411610508609,57.70093251971591,152.60515415237126,90.12263559596346,113.99549298449045,80.17207339375085,94.63385525028616,120.49477041676103,64.17760768305806,93.33735617758634,154.19775000171688,175.5194487872413,145.09838071376635,253.63633441814207,66.84015889257051,109.65408700012128,214.0897162652372,123.36770829386768,63.57860059835642,85.6656233619401,65.24876539885344,63.675486460699936,112.47436164962204,57.53350630627183,96.59650769061221,134.51177888776152,88.48324035500895,116.08046408917707,123.26863572738726,75.62083683720708,100.76565878813186,89.37635238765023,24.284816216437335,114.32461298444962,79.96510133941325,111.98875944970608,94.03099091730058,54.571958965510575,67.01075073211643,202.32096393672177,90.66091703073538,155.2048273897577,43.621413772029584,140.9455538470608,93.03209180042623,96.19157368202205,61.26969372050519,177.4462424352267,82.44299353011476,152.30039670974787,67.75929998237402,158.5060504672415,365.8662998996743,141.5547828846448,15.721216569739866,86.04802433169347,275.650979050228,79.61621475435618,62.10524048596818,60.005577789743754,118.75353077005792,119.37462070324338,90.59536586532178,158.38349569666357,295.29738151506956,95.85163937032277,64.62275482866804,57.6734788731208,73.22541059508711,47.204216105669786,119.54923712406412,60.02442094974201,81.37148432509906,89.01935864323619,52.40894802630015,2,DET vs FullGradCam
32,backbone.res4.3.conv3,123.8845398939207,58.100358431820865,141.82909827900033,69.01712430206047,98.1282190395105,76.27888012110458,36.38206807580521,43.222714678178804,155.0663395349984,52.18754372231159,148.91513993349335,76.73954424780992,49.08299498224058,53.40654111271655,92.3688655322243,78.15288483870859,81.5608097152806,68.60435446883997,161.03275330950976,44.91155214642202,29.301835448124976,244.71918516391693,80.4257632587321,112.8799104281012,74.27580795596074,39.86730237047641,36.217818494603435,62.569436670339556,62.375731417589854,139.76952621788672,179.286789761541,77.05073141205918,99.5015602494616,47.18370332037806,61.99482352619551,172.87493047389455,34.998965493272706,36.44557706670645,146.19486577531387,168.79944693582928,42.190338831942995,120.30357085791081,155.0558544535923,136.81533763695467,81.15370474358795,150.9487205369063,72.20614207238467,84.27675690569382,81.75165292232087,89.87637791624954,58.138266971785555,138.4347002847208,95.22168450718192,120.06964642364687,71.97605569448379,31.182460815887833,194.9066701923392,111.8014762679773,31.87271259898312,34.51608873623496,93.63813173589767,101.44209732546366,228.1916273282207,38.657098027327436,107.94110019652618,194.7105559708153,197.3556892996114,73.36497133226618,99.10813519304469,61.84005016364404,62.72240998460197,152.19741841884576,88.21015814163117,121.93029310427006,79.99415198271706,93.07811927634397,105.66488675499,75.03629111307642,104.56063495972603,153.52194162474473,168.3576454952106,158.4335851325282,253.51312914348804,66.19260930119778,101.80244866906396,208.86331315127816,122.06458879024372,56.19740506989431,80.85118763759972,63.87693034770844,72.79851922629186,111.30682231330913,59.08519546499794,94.5477310191828,129.74230256181238,91.28759850463877,114.40774789638624,141.24407848336767,76.68593407997088,93.01067056506544,85.90263429395296,25.434835467450398,86.72486069808099,79.72264307802718,96.56925657188307,95.14181044385484,53.74692365231551,62.335301932407724,195.30297816682503,89.82556808946526,158.52053422960324,41.767268525354254,141.7938186106805,97.33807335216372,92.66170858744391,52.18623829336581,181.98364438062507,69.90861810804606,151.61694260909104,71.1871682221248,142.972832976978,359.16192801286127,139.02477347448445,20.263817299613123,86.66299437323147,275.122422598698,83.28586006543554,63.765421117709664,62.961548908331544,118.2274667628366,133.67740329844563,80.442278845142,155.67503343407387,290.4542277927603,100.27647940239332,69.34409153873452,60.834094564125365,75.21987281124474,46.441366078386324,119.72642726485532,62.085184947640194,86.85635942958007,88.99794976897644,53.344500451669624,2,DET vs FullGradCam
33,backbone.res4.4.conv1,123.50039890394146,61.629395134847016,148.31788485425398,63.92701567185929,97.25352883825536,72.28101422501749,45.14232773224001,39.562100697706,156.8495951784912,70.89744654153084,145.80325625868414,63.25782157337373,51.65056193767256,54.92959091470965,92.17256424935711,77.00337553870918,85.2105230191885,68.75082667294606,162.9682140463954,43.2964427383323,33.01152702762087,248.5581486655962,76.91200335615801,113.48878448477303,72.54244691003979,41.22579420694576,33.20116374852097,64.22135656218425,62.863942032174705,141.44968450683518,181.43851953955806,78.02769159053598,94.7472712777982,44.31158060747301,62.58635629741431,175.97325399518735,34.6428068987334,35.23610085781622,144.84682560412068,166.96936484946082,42.94238228560468,103.42782554764419,157.09824373952782,138.7763554724279,86.66464382442601,137.57763894352541,73.10162394060649,90.041608370006,79.2525694095193,90.68669577425499,41.34257113118005,142.0283264114331,93.05694315390178,114.50568569454435,63.86281727893096,37.355203350793104,183.44951726686048,114.13865960994183,37.03782155230709,37.1962071964022,103.09422105436524,103.53516919898252,222.8351079347401,33.72436741019352,125.973830860879,188.0383577374074,195.73352161953255,73.06891678264809,100.95732876641593,59.195821786632536,59.45578878199723,153.0116143716586,90.88482558216143,122.39334473849432,80.37562933744162,91.8852437696315,106.56359298956747,69.40211285400142,97.18028042039148,153.82856789184626,176.18117120270497,150.7994382258036,255.4119978107505,67.25786807551316,103.59619664536399,215.72397822023726,120.99035630662291,64.11674482289908,79.08579192886167,66.79970724536034,67.0520658808487,109.81440183330938,56.788866986412245,97.53080779654846,133.78111756253486,90.76678410622505,115.1814357033306,138.2398266614395,74.32206599959389,99.01894775234953,85.75519273880774,26.98656537151576,95.83899953470882,79.72699722484492,106.27441407089094,95.73060944862542,58.13228760870187,69.9686128514233,197.27165662019343,85.5344224925588,153.21283550816847,40.721804072931675,147.95809680073089,98.13012335587769,80.41834784567925,53.25357180667365,181.00553224632733,60.50332903918615,152.0211550049848,70.22877468858167,174.51552162097317,351.79212643496146,142.0078303724202,22.156495119565903,87.26395013156201,270.75509466492645,86.72139393858528,64.24975314076163,60.687400600136144,120.59164114013274,113.04922396926868,82.79149342328171,160.17609840824278,297.40089903487865,101.38412414568604,65.81165128613361,59.06335919122469,71.78115890722091,43.789832942618894,119.53265866817733,60.33248718965726,87.64221746494631,97.12716004902114,50.741620147321235,2,DET vs FullGradCam
34,backbone.res4.4.conv2,125.65711094548301,58.88277737859105,138.70753123122617,69.93782998732544,97.51681571122262,81.45294245776059,48.871842324584854,46.825657703686616,161.95497312441,41.860516784148196,144.5577616949476,59.83191168272735,62.0127034784135,60.46431239935535,98.82846374471738,84.07184708580095,83.47624850459772,74.46795577179243,156.07048956889633,40.76436394770716,41.39297823986471,259.02211752987995,85.83417318959111,112.08245312819116,75.72457865143899,45.066198020862146,43.86079643675373,79.87907357987565,68.99936297459719,144.61648131573858,193.85116452293883,86.56101389019042,109.9815825930817,55.648592331722895,64.98556626391945,171.65637874919219,37.27719131654918,41.251033679223895,153.13589531366125,173.0997831995076,53.21427703826125,118.9475790112844,153.94611648302225,155.7707006381769,83.66851184086937,193.06444445025426,80.43393572485343,89.76554623221577,87.95047885517138,83.51910272824192,45.05480105658387,147.66163474985066,96.69400340881155,118.14439571521994,63.38404520034134,40.44982017335751,188.69926794122267,121.43679604475749,40.8657758441291,39.93190516310288,101.16958090086987,112.64011227913025,236.34432258700014,38.28840887934068,117.92643692594052,193.94047724892516,200.14438031703423,79.5369201633116,104.60307660477982,71.1278549595481,68.48060036947896,164.05976353288648,93.00459427983915,128.62974069139415,96.67262444195576,96.5937211836161,111.24674711864873,67.88429673492291,105.79615110604884,164.7881154251042,171.39740978067942,169.49124176073937,262.95389417782644,65.65067441107402,106.87237778366242,215.990459068519,129.5314746466274,69.04449280707846,84.38464534624308,69.18500930133717,67.26190979529612,120.38163168245401,57.64603195170628,108.52394661733234,131.2950086953774,90.73219758811516,121.04047949218403,115.95842189169323,75.11688786156917,101.21553403952865,89.66422859686226,30.897721669237008,96.68730231817288,83.19088770655353,109.80100841103345,105.92838247080473,61.358022074864905,70.28747402254295,209.12565194110687,90.28314595048559,160.27027158436562,49.25982158127205,148.4211732137752,91.64359546366978,88.56641355807393,64.58170406622477,179.867559536519,63.07224073286978,164.52240937971374,71.73403957706194,157.5041163558564,364.5890836808424,145.0657418611459,22.13135861030207,89.81314692589955,284.74546363862504,78.51894295790353,65.85877154354534,66.89502067274769,126.14799385897643,126.0151682219077,93.78795520969456,168.11908493729626,302.9869616466758,113.43677289600512,72.74155343560764,66.28597433768783,73.53694636916306,46.55674920201611,123.56794273626137,58.808737239239264,79.15135445241332,96.80506847585434,54.36818035374685,2,DET vs FullGradCam
35,backbone.res4.4.conv3,136.13994005665967,60.93242886613985,139.6511572315789,71.16780881825727,102.00341059093392,80.72404231540307,44.21674023809867,47.14485806056155,165.30696717820626,49.44627558915346,150.88419652063638,70.65457034663785,58.51489714097499,57.27502763455681,98.07051121376456,83.44836181136691,82.63595544640692,75.37077489556256,163.90349710256874,46.505276778389494,37.886908932936095,246.13495452550296,84.97588238657588,113.0816124854272,76.64239267149107,44.86548093320253,41.245077113133185,63.823796887499256,67.88498595149323,142.0246909984504,188.03098640453481,90.90749404625234,104.2662669885874,57.22752575795876,64.3700716352054,174.18579811279912,34.64928799548086,42.586858641345955,146.30796656704962,171.53911325441322,51.764262677120094,109.64905030037943,154.17562720092332,148.30186203704935,84.21369481969576,162.8581011849057,78.6302679374638,91.93964108975041,89.43319765008296,85.6273455877948,54.28998342219329,137.53499605287055,96.70080366074515,133.970450572304,74.711635445008,34.28782108745804,194.14836598725907,113.53077792758461,39.89350773587846,39.726895988503074,98.19639103216261,108.6757526625442,235.590345369129,44.04109129931115,112.3251624127708,193.3994986525799,204.21234980234385,78.62697045742209,104.08225674283591,70.63342957895733,70.17884309719528,159.53358718857373,95.00573175292581,126.98469924741306,92.22117059069603,96.19570306949379,112.84858483378633,75.31396723006682,105.9700044217021,161.07503973144148,171.7449038945834,184.40920598581866,265.3758716144558,63.76048438380808,108.38625639070095,210.276626075871,128.41084640754684,63.457507108229066,82.65072057168629,69.34961982448826,72.41518536659373,120.63834788212085,59.480698787692944,99.38981304924019,134.6592430212928,92.64415252365772,119.3908097491954,116.74826091987129,77.36481068856509,95.65381853006349,89.27145312096393,30.132478996733163,90.03282263843855,83.03522520429016,104.32650532752396,101.98996273972598,59.82958888716443,68.35414857165865,206.54442202356273,93.09676844297252,159.783229306,45.689328753924556,147.10167581443605,94.62261364337147,98.57550428371955,58.41079586733379,179.31959194411485,72.28825225900687,161.8658361635146,82.66200156474194,147.8510725627487,366.8199885602365,143.64613351709153,21.684540710144063,93.21416069613272,284.7629370771679,82.5925572796796,65.30981777833489,67.47948755802012,123.99133014229349,114.7836700287005,84.8886499740182,166.93294962996913,294.5659332726293,104.90363652586497,69.8135807715308,64.25087586961853,78.70023797380415,50.18857388449085,125.45255532624061,63.40030700895784,83.82155555388657,89.68859899811928,55.89699645519907,2,DET vs FullGradCam
36,backbone.res4.5.conv1,135.40882147803512,60.01180196990035,135.00131748429567,70.07742948090312,98.8176852252655,78.05455021926326,48.59347967981262,48.27620608896281,165.89909193463154,51.21677215949365,145.1765305769751,57.21768591915885,64.05161728098942,60.49520452626298,99.45062989542011,80.15127638823222,86.6977012554949,71.44618628657757,161.54306797261648,43.209896784488805,40.03573569305956,247.01286487861222,83.801266656861,110.13321158790288,74.4029199322043,47.216669620776095,39.828749889518974,72.46012585659159,67.85537683408553,140.8012692146149,185.17683734877266,93.4193328860929,98.88804031938753,58.2906491873229,61.126085396686946,173.73298880844868,31.897014713575487,41.239845462322236,147.73699271945554,181.56945659455425,54.13644573714423,112.47201429841493,153.99236399117365,147.63248145092305,88.2967031943294,165.44777596160435,76.82262453564496,90.10643003332106,87.12219160128112,87.60932151001057,44.994604479124334,140.24468796798283,95.8585263041755,120.14208281349167,74.96759330388932,40.19286584191691,190.68630737464588,117.10536619700011,40.09878546902109,39.518020892039424,97.70862316752388,107.47309554107947,233.31975320009707,46.3039227196187,121.24585570562101,195.89592556586973,203.84702666437636,79.65832494444865,103.60574082577575,73.77821323528946,66.62294049346471,156.0976044570606,90.62875388731185,129.37524463991383,92.80838185356552,96.7717854584173,107.69566396223584,76.83823483809269,110.71579685037399,163.2785933492948,170.76018752033195,176.6059941487401,257.2994830183709,58.30610403318057,106.22379265570899,211.49066320412476,129.99141224086466,64.96068697911296,79.50451405902658,68.68309454549461,68.5283201909065,120.5740058123877,57.08422566582198,102.4405147621627,132.2264897361421,92.20759027930463,122.23319190488519,118.2395260961654,74.5715540957734,97.40558744601802,90.47220972789977,29.046881889836563,92.24624863489872,78.69116086201828,106.86208165182336,100.61830380460825,61.46511060412634,68.0634703133573,205.57492528248144,91.71185864227986,161.2722085460323,45.87545241346913,145.46401666546427,91.74160496542987,98.00425254516963,61.35037792788344,184.42304563284893,59.65545586958818,163.00935243150673,81.65428512127788,158.33550546373613,373.2010453218654,143.735759138925,23.480728703287063,92.35216012736541,284.9856961238521,78.38989218177076,63.31818062755031,68.00772315749288,125.30798273394223,122.53764505021677,86.47262038391932,164.62140662346326,300.16962113649845,104.03156097223044,67.55764539775029,64.3395246342037,73.16539543588466,46.86540564903147,126.9875129049928,60.79519671493267,79.00114878202132,92.32851473029231,55.40750958153207,2,DET vs FullGradCam
37,backbone.res4.5.conv2,131.9327525598018,73.29968111349402,134.18629296819898,82.01179344814052,102.39344800009272,90.96295443568239,51.824687134832686,54.138450772665905,162.18233850391445,54.835044691016776,169.39705698372944,73.017036921579,70.01438828801412,73.3875428082267,103.82034180309915,90.25525241014967,90.33499069359286,82.0071039504054,151.31938937597403,47.51673888741357,52.78805142784099,262.05245546311494,90.17212092487313,108.68882714291381,81.6138814826623,55.949652069558404,59.21653158334791,76.55744318735827,77.64934337019783,154.41582047666378,208.52165357279267,80.55397142692217,112.3394698232792,68.15452561295328,69.74130617989897,178.01023997349716,38.8374598271985,61.234730937693705,147.47651573662242,176.720294973768,69.03572243453151,119.93288120568207,155.50042861439545,152.994342527368,94.38864374933519,191.677249370581,90.54102001182599,100.3544362580646,102.40347542161864,83.1389895504328,46.32420756409363,136.3028841482668,105.31903256330651,122.61630051197834,80.7377332478383,41.63260512196399,198.1063620513926,124.1304233173122,49.30106577667299,50.63123646204028,100.2656348710874,116.59991435634677,233.60086818096272,55.49465977444851,124.95545171984938,189.90217076207952,213.48496889205248,87.45507137901208,108.20197479494034,82.02272507896387,101.88449396920396,163.49086087289908,99.39622849031215,140.54760075864604,92.2014424276546,103.46950546213208,127.22419269296364,75.61346981871904,112.2651070034506,166.2683321054539,172.42283583180176,154.23644773129058,280.3703771851161,66.22538324080219,112.24339702512943,215.65637240953993,134.9837455120358,78.22904914829104,94.59056089545018,85.76307226292357,79.71095821414573,126.6913129757403,61.942313093359786,102.15663740455906,145.0415460091002,96.6239838197805,129.00398388123023,120.39641544271495,85.12525717721317,100.30655789875418,95.37803186205272,37.79130293348756,78.31924493358986,90.83513744787125,108.72896082022021,109.1672526902531,65.32461217670496,77.82165155179194,226.12775076049968,101.93584648697626,157.51458741648267,59.8456966868347,155.67424446152364,91.21406842257693,96.84493885731877,68.47116725871089,190.8785702924606,61.579138133227914,166.16542052898856,83.96437818362986,126.75593180602357,370.224890802904,152.1388540384877,35.81599129438003,91.36213478450907,289.90411503996376,79.87294287888267,63.86533193830526,77.20899219825753,134.36387243946723,119.42214500252484,92.70476003768928,169.68740455958107,296.9474764131145,110.77303793062497,76.62221277329503,75.78026245370032,74.60051141665852,66.58435874873834,136.3156844537285,71.67958800339211,82.1039463252529,96.05464555228463,63.2192653629001,2,DET vs FullGradCam
38,backbone.res4.5.conv3,136.28407678358474,72.90698758966778,138.42490756561745,79.61211411667392,106.30001923109546,89.0291482893206,54.300848209865464,54.75148790754649,163.39307025125476,62.30642914896884,157.65354491567763,77.26603954923056,68.18404533478923,61.6532649024948,103.77304835560366,90.50784374309717,88.88049706649254,79.29628953646835,157.1734789048679,50.04685220940243,41.53831843777372,253.99328830801477,90.65526805922951,112.39086020575033,80.63138005417622,54.473074855950514,51.7713453918733,71.5335004093562,77.57971566954411,147.99946095011947,196.24020484369913,81.2921096200136,114.0477965018884,68.25535125837578,70.86872844182383,182.93234289210352,37.14851828829737,52.762061381746335,150.48728503992606,179.85784736491726,53.996131723343964,108.08362884564127,158.19592817677218,159.7747404014155,87.44430105730424,203.72610726555283,86.15159530346696,99.43740692979502,102.89666016400801,89.16723444307861,58.404473119933414,137.94217068819322,103.34778268420708,132.3995799318125,76.78138929274571,43.1520067039897,199.61468705443764,121.5265599350135,48.85851050734731,45.4076092662623,99.63089232201558,118.01243899339292,237.5005119889995,44.671982943755886,120.11091740529558,199.66046612505124,217.0363546394801,86.0454082867009,109.14528803714,83.62911105414568,82.22709495665282,162.89955972999633,95.95989871104896,161.7169613244883,96.92608665352778,102.74583037972721,124.34845537826082,80.75311574779545,114.56090320111696,160.86726280650896,171.7620856350091,180.34566713404894,277.2109024006728,65.79818030075516,113.95806794954038,213.65859963539555,136.43927085591474,72.57044916977263,86.29621195344548,79.13193167391948,76.7891487552387,124.96880180649487,66.3011135590817,103.9631419225567,147.14223402762798,100.17977757789153,126.10197116060874,126.91926094578427,84.85852627074001,103.19375966575718,95.2718537714146,36.57520959518352,93.94593098373734,83.60874595963475,112.13931240625445,105.99210418169744,63.44858505543313,75.92060849143101,216.7499038247955,101.12730959389452,161.36506014612053,51.97191655495327,154.13065573978054,93.10728958474745,104.60868654993993,65.61515762190123,183.0665439234256,60.80275742427871,167.24465590167364,87.60464841086808,136.90451659075364,366.20555752506345,147.54828897282886,29.577632437830893,90.60975127113522,288.93031241898433,81.31380814694096,67.93282923536196,77.82696360454264,135.06243475010706,126.38339599705749,89.65773864340198,167.137627834122,298.3303312909002,110.50671043645447,71.64430981661562,72.95295789111312,78.97894732452951,59.60481627512702,132.76445449990192,66.64802691414363,81.11207417170581,91.25052770295905,64.97060873600172,2,DET vs FullGradCam
