,Layer,couch_31735,parking meter_568147,umbrella_455157,clock_60363,vase_521282,cat_101420,hot dog_311950,donut_148957,baseball bat_270474,train_539143,skateboard_229553,toothbrush_160666,frisbee_357459,orange_386277,stop sign_724,kite_24027,bottle_385029,broccoli_389381,keyboard_66635,bicycle_203317,sports ball_22935,boat_442822,fire hydrant_344909,cat_558073,banana_279769,teddy bear_205542,apple_216277,fork_250766,boat_178744,banana_290619,cow_361268,backpack_370478,scissors_340930,chair_190236,laptop_360951,sports ball_60102,bench_350607,umbrella_180487,wine glass_146489,couch_29596,laptop_482970,apple_562059,airplane_167540,cow_545958,dog_331075,bear_519611,traffic light_133087,fork_243626,truck_334006,motorcycle_499622,dog_357459,keyboard_378099,tie_133343,elephant_83113,sink_51598,truck_295420,cup_226171,fire hydrant_293071,mouse_68765,donut_109798,stop sign_100283,car_310072,surfboard_52507,bicycle_426166,carrot_130613,microwave_91615,surfboard_554595,knife_227985,sink_466085,cell phone_480212,horse_382088,remote_476810,microwave_207538,frisbee_139872,bench_310072,chair_81061,carrot_287667,teddy bear_82180,bear_521231,cell phone_396729,tv_453722,potted plant_407614,tennis racket_394559,oven_446005,car_227511,vase_376478,suitcase_23023,motorcycle_462756,scissors_324715,bus_106048,broccoli_61658,giraffe_289659,orange_50679,bed_491757,skis_30504,zebra_449406,horse_439715,potted plant_473219,snowboard_393469,refrigerator_498463,oven_802,bowl_578871,refrigerator_536947,sheep_278353,person_562243,parking meter_333956,bird_100489,skateboard_71877,bottle_460929,knife_116206,tie_244496,baseball glove_162415,toilet_42276,tv_104666,book_167159,handbag_383842,suitcase_350019,dining table_385029,cup_323151,train_90155,baseball glove_515982,bus_226154,bowl_205834,dining table_480122,skis_342397,tennis racket_270908,airplane_338325,bed_468245,elephant_97230,wine glass_25394,pizza_294831,cake_119677,sheep_410428,backpack_177065,hot dog_400082,giraffe_287545,spoon_248314,pizza_276285,person_278705,snowboard_425906,toilet_85576,baseball bat_129945,sandwich_465430,cake_189451,remote_430286,sandwich_417608,handbag_250127,zebra_491613,bird_404568,spoon_88040,Cluster,Task
0,backbone.res2.0.conv1,0.5190939919228423,0.5465004011625827,0.24302374717148084,0.5161723625428492,0.5927944499351394,0.5671678433714737,0.48423687438220986,0.5804883011282949,0.720670400933857,0.3884133686990401,0.49474687743027207,0.5320823593527569,0.40765113908398176,0.33788120097532426,0.33839577899022955,0.6519966022330619,0.5702181234733255,0.36621622297801254,0.5017071198660147,0.5045429412701615,0.4606999336821268,0.7871039301102367,0.36531986303702874,0.3476090418333605,0.45984606840545506,0.42984953748135013,0.491101920815964,0.6151033325247747,0.6931155965298429,0.4562480103873715,0.4835194751496549,0.43452501879054023,0.4558048482971567,0.48640891731002794,0.425413225664479,0.5720485909680009,0.4683194391233247,0.4860783705184303,0.3058402416042234,0.4112670688931379,0.4545592549649142,0.45022642525037054,0.5311719376286647,0.484349521912183,0.18684525255648843,0.5698039418620965,0.30628512202141334,0.6234055805089593,0.6877346618158192,0.4676429766893401,0.4837680292276203,0.40070031681033463,0.46212651929806214,0.30544420458258204,0.41823543290079446,0.431113861877816,0.4093260186033587,0.5861756900744047,0.3725607094966489,0.6018473621559906,0.5595995563244733,0.6018615730205239,0.49829095352250025,0.4038159109192205,0.6039565314987126,0.41192559190123496,0.5956639413208629,0.45140321764065927,0.4774643921749123,0.4412747251929873,0.46174964673283875,0.6364478374881999,0.39155891445939783,0.3487092751660593,0.26563725021241463,0.43199157102702235,0.7169537300348957,0.6790353125084356,0.47158752862218833,0.3927398264335485,0.4487552835372316,0.2919490800057803,0.6503461596085832,0.48371488766520576,0.565569378129155,0.23862434197212468,0.3802433742849483,0.41853046586682013,0.5618721291542512,0.42960114179137787,0.6425746975649586,0.3011680239430791,0.3778173768938422,0.3563052388621014,0.44658239053732224,0.5475034525944462,0.29685823259773864,0.5697387069574831,0.2783495725391429,0.2558106424071162,0.5188790273480082,0.3847795233343022,0.6982501333298797,0.4482419351080547,0.29838001795809294,0.412181359520883,0.673019264881868,0.5779948131172593,0.5803623085227515,0.4435947942932159,0.6769126446293554,0.15390588371123232,0.46752054267752663,0.4237182038612933,0.39882873295675336,0.3692676951205362,0.29847292036135165,0.4476950085930963,0.5216667285493327,0.4322628560000776,0.2696273280980711,0.3627129288752257,0.514617061116472,0.3030967357963498,0.22822237330835843,0.43411129924393266,0.40093193255521953,0.4411032284307814,0.7166469198525206,0.4414562190425912,0.3102256111058931,0.6459020844288684,0.7307919488700714,0.5382155144190561,0.365910989730087,0.667179620286181,0.7587096166094741,0.6302493379238768,0.5250430777555914,0.3244476843161866,0.4815905392569156,0.42336386512262986,0.520855094618133,0.48904519054341095,0.16676506572166977,0.5273940763957403,0.29831346300027867,0.4170230381660175,0.41576785742329453,0.5453259423748162,1,DET vs FullGradCam
1,backbone.res2.0.conv2,0.5267552481003216,0.5997282512649408,0.23110828248643142,0.5558320049699588,0.5745183831503937,0.46040933225639635,0.46871534136496656,0.5766846901344337,0.6965575468055935,0.3803356212765834,0.4395831215514972,0.5399972662291965,0.35086262006190666,0.32654435822052597,0.40171475574039855,0.6425507353166837,0.5465695163721423,0.39484196647443953,0.4789645837510329,0.4692468994768611,0.37078201954422835,0.7991515614284086,0.37271400839754015,0.3422636904695688,0.45235296528678237,0.37541798565020673,0.466088055148299,0.6015211898735243,0.48254163810785844,0.46676036609591165,0.568600051874523,0.4311030682288545,0.48378786454325795,0.5648749138710096,0.4205633371361689,0.5673387727897028,0.43336200968271943,0.4531509586056071,0.4817443915492656,0.3576946731485961,0.4525871275791758,0.4525036036055382,0.5101787205685483,0.48343607971995756,0.22218987596889803,0.5785334270711628,0.37523260208360887,0.5233575383193464,0.6282003383638269,0.4762258852553584,0.48430765661784475,0.41445063512321695,0.4786974525571961,0.30841655856177913,0.42854143934550537,0.3996350514592089,0.3904855617646695,0.5674411421879119,0.4139325646065106,0.6053772555799456,0.5524187177107732,0.5862986538237066,0.48231007473894627,0.7488614518305248,0.575227502021429,0.4091319959036097,0.6087069138835878,0.4760167565388418,0.4948472726464936,0.44850541680044864,0.43028798739966273,0.5981473992938403,0.38534785608449335,0.32650018002463854,0.23415936772868062,0.40192194916592683,0.7095874832849154,0.6181372738448998,0.5098917691639023,0.5412002560201774,0.3778324814247213,0.33302282495026536,0.6642268810941994,0.5021123256677426,0.6636131647436905,0.2735937183013786,0.4389759123739611,0.34701702427034103,0.5760689427523802,0.41263740716670927,0.6435438504729893,0.38201951260823536,0.4854199867672067,0.3802366962193221,0.44113190026570265,0.5423303141286192,0.3467325512498907,0.5506200017479693,0.285732200665282,0.3360907702727829,0.5275118201016967,0.4369944724949789,0.6466363462156411,0.4625377012765623,0.3167699207818054,0.42420097835435105,0.6726274694017346,0.5478134116539705,0.5461672884885032,0.5361413943491846,0.7666628120490849,0.3122932997025302,0.49832428578453525,0.42790281858442153,0.3877457818344351,0.3358639389141059,0.3601552876140336,0.4746500081119251,0.4947553720111742,0.41638722874444917,0.242985193820343,0.3725990704850088,0.4864534017145236,0.3653449996389082,0.2646882481908371,0.42813562941715455,0.41665364769069385,0.4662531893904734,0.7271166886151633,0.4763543650827261,0.34454622284926084,0.6372102045744625,0.7269037386981991,0.5564756353473825,0.41978346506929104,0.6556395699633008,0.7454647589858104,0.6293617123766185,0.4813175303529459,0.38840325784002305,0.48511926732457583,0.48155734362361335,0.5206026970086617,0.45987623562366,0.16320489405888594,0.49006561647129554,0.3519221195603289,0.36477426871787355,0.4022251331881141,0.5778836946420893,1,DET vs FullGradCam
2,backbone.res2.0.conv3,0.5505327316856136,0.6182104125620811,0.4095276662095287,0.5128825855935987,0.5474663199213048,0.5459791967644201,0.6011585914449729,0.6356646422198455,0.7423789234736771,0.2897173854152836,0.42931185555104173,0.5654560467020091,0.34614284739931234,0.342504610753298,0.4149288667555757,0.6363067175318085,0.4831263661099391,0.41509098369454767,0.539293923261104,0.48558624198673733,0.4454513359216222,0.7882354764305962,0.3481076534644937,0.4093224748860145,0.437847866834139,0.39620801161729213,0.3849949828183421,0.6627704815331159,0.6240859202411397,0.4284145432192426,0.5229423150865077,0.4664752792392137,0.44261218871018426,0.5315477916925998,0.4073957233827104,0.4249938140281335,0.39359686172715835,0.4771731819398077,0.4788626069254889,0.3503896534453951,0.32545094752557224,0.4614879167716582,0.6559011277179209,0.4383811626238881,0.319526288062273,0.46121430981824607,0.3962760932182855,0.6617723862208662,0.6947929480666135,0.6277601021505932,0.6076095700448928,0.3907915783146351,0.5056609629342604,0.28765966358781037,0.3886610993286342,0.6303081082550219,0.3497030358282448,0.6016361564270439,0.3580215755784869,0.6459842969413395,0.5506861622791823,0.6060056492716336,0.35691986092465783,0.7110837603249606,0.6492274027195999,0.4143007361745908,0.5542509482508459,0.3924947876024195,0.47483330972545523,0.5561293024277133,0.499213454795495,0.6238038329896074,0.40469008889533964,0.3338346617434308,0.3288234190468876,0.4176958249185917,0.7106919406013991,0.5195461644922846,0.5144354972483215,0.5628954303994296,0.3736949164669684,0.37143474526310516,0.5987560574419795,0.3720699764653774,0.5251257486539995,0.33255805294930096,0.4703726013002123,0.6011620447049191,0.5392755333021568,0.42571697835415745,0.49315316638056694,0.3174964524223013,0.5693790879721644,0.40243163041609514,0.5202997005791028,0.5767945436250903,0.38473178547010495,0.5862537031343048,0.3518019061586932,0.36681317085629395,0.5618815309960197,0.37198809604982663,0.5540311476065234,0.49334425462678455,0.2882894729370242,0.40281973115817454,0.7436932926871238,0.6518982403138648,0.5716820956298909,0.5373971678245821,0.8359186356917488,0.42332604120912565,0.5345131794860851,0.453370447532333,0.4520411616777126,0.407157951666919,0.33380271489419466,0.4779089708092352,0.5227454699957563,0.4731355182480219,0.3977871794956255,0.42587076254112716,0.3686296870126018,0.29339078200354557,0.471616953536295,0.46527085214664476,0.46732974072929595,0.4660249073933997,0.7103610489123717,0.5481491641254193,0.3640810376045752,0.6864940532049315,0.7465892090847682,0.5509158324452279,0.42183010063544574,0.6496789232548595,0.7568617628268188,0.6191070416182073,0.5373558113733833,0.44592827427254544,0.47421296427716714,0.4287803387762679,0.47497170892852425,0.41808033101393677,0.3184222513097825,0.542955299635014,0.590934755471324,0.39021107958762824,0.47291978917075894,0.5539815932736146,1,DET vs FullGradCam
3,backbone.res2.1.conv1,0.5154561905050314,0.5098973612837654,0.2339224390026403,0.5302314553036864,0.6219892134157621,0.45881430581902427,0.6178304665485569,0.6336034693431317,0.615154188407799,0.33485056797602425,0.43735226337341226,0.5489679091850412,0.39770667130361365,0.32884356491038474,0.5096823204246964,0.638502470210711,0.474087154599309,0.38344194233338963,0.5464370170815009,0.5082631373247533,0.341811980000077,0.8083288155497718,0.3015133917021055,0.41292398796354923,0.4560456547729939,0.49224300683380656,0.47130443612709877,0.6433624689565992,0.6392117178802197,0.4247734280493554,0.5273170489584766,0.4705933500070426,0.4474140894786675,0.5749795752159299,0.38656855257325634,0.36349469972463766,0.3656665221958248,0.4621647570582767,0.4344291668786276,0.37363640581555196,0.36114653298875415,0.45924502160349484,0.6826189320953447,0.4349842084081984,0.39785027218072466,0.4561600681287901,0.4021731368429374,0.6303785101721346,0.7162151500357549,0.6359069385205428,0.6106923828142856,0.3890054412093736,0.4984011385543405,0.30276896186964064,0.3915985017798467,0.6209151469152758,0.34329381309404006,0.5985044765174705,0.3302592138650491,0.6634008499666236,0.41417663215072914,0.6222399408598451,0.5405880388530176,0.7517560075201786,0.6448299755144283,0.44139506406232604,0.5625594273123433,0.38667753403952243,0.46307120069297236,0.5315706958245348,0.4999621618580225,0.5996622931753796,0.4013315446209129,0.3303466720007001,0.3325356983357476,0.44581478497426535,0.7114694269597622,0.546406573975193,0.5044027260222025,0.5431432579116564,0.2994950910274488,0.38041201339269715,0.5703368170224135,0.3776516474496316,0.5434634350395178,0.36189017725723355,0.5103706945153396,0.5987476436544319,0.5866200522531472,0.41476611186075124,0.5142836511936106,0.37582602980561597,0.37875966236044745,0.39486218426983966,0.5288032998122499,0.5985577615033856,0.4373317062443738,0.5769553228175816,0.3880762968141353,0.31678297491517154,0.5133350587026463,0.37220006053478993,0.536468086578668,0.4880817250380913,0.39167952419112734,0.41797805807075633,0.666991664637604,0.6134088191519871,0.5710185166676499,0.5331893360643732,0.8301536828537195,0.416604858576122,0.525093051231742,0.45157781709829875,0.4076272067067395,0.4195124405097525,0.2513062688677798,0.48070947181113016,0.5071046917775104,0.4717756403361915,0.366929256504865,0.4376031140821398,0.3882935915624268,0.2934501349959992,0.3844584515926251,0.48293744500764824,0.4881166351793323,0.45373178997102515,0.5713203110156515,0.5617684667466093,0.37327104413590634,0.6533446763155826,0.5095793451878307,0.5218130840722377,0.4285729658684392,0.6570565379861043,0.6554565563859133,0.5969607434275603,0.5602527305425369,0.44363347152892046,0.3846233387727154,0.44545261884344356,0.49379281318373236,0.46791274934799143,0.3041213593170248,0.5091289728894329,0.6031596459733286,0.43588954856049555,0.5088800543061303,0.5774598020244059,1,DET vs FullGradCam
4,backbone.res2.1.conv2,0.5151486779404234,0.5252189688242214,0.22294104095193618,0.49165303742039723,0.6319827066739714,0.5722846481825613,0.6042209896561511,0.621794040388433,0.6017191722025882,0.37644041485868285,0.4593552903261569,0.5585958768713049,0.4050191050317632,0.34801941179855833,0.44916865395386263,0.645890692463702,0.5584888325847315,0.418014499920194,0.538384273228997,0.6251966653346306,0.4392618207038503,0.8075708334761941,0.3596335050799493,0.42730766229509937,0.444819473360865,0.5382910926740496,0.6099521697063554,0.6449903309662409,0.5844277315216985,0.39481404683920407,0.543791480920738,0.4197533660737895,0.47310638875227823,0.573915182425766,0.4470683683668795,0.4231085997555853,0.339185759219799,0.45597806557163,0.4173967702654276,0.3811312452426699,0.36710295424496564,0.45309259494398296,0.645520523703191,0.4586659559058263,0.3610250482352842,0.543878196179049,0.37395377997203283,0.619391841396797,0.6663122152278834,0.6262447501545959,0.5457223893623351,0.39174907555955374,0.5048895345913341,0.30160050939082683,0.3843947158699796,0.38434698273128376,0.37587254548181465,0.5888816977425598,0.34461525799191167,0.5402726659351768,0.5473435071040282,0.6267077390281297,0.577736564555773,0.7453163644498082,0.6057611332283986,0.44042847294220105,0.5032978079525849,0.44080108643874116,0.49906660304296196,0.4385497004614299,0.5141968035217332,0.6823126009190834,0.4317988409895744,0.303229438480043,0.3476102629353394,0.40758981123144866,0.696644741155451,0.4023410061891257,0.4552889283133948,0.5295575770617356,0.38698122845059085,0.34576423082354546,0.6008285606305326,0.3886075785945036,0.5431333580129656,0.3534254594873233,0.5213968008887258,0.4422624583051505,0.5702528401159733,0.41770684106420886,0.6428939924829365,0.3936508985208681,0.4253003763822533,0.4080854829319778,0.43484454926549837,0.5620219292012122,0.41327280807141414,0.5894612290775354,0.3554726044735294,0.2804394657757992,0.5481612557802154,0.37823940266366257,0.5509280990563764,0.4820194820086126,0.3760652534508573,0.437223228319645,0.7385015046542733,0.6019249148301595,0.5698484850364989,0.3943495545202201,0.7920062435620894,0.4028154451148587,0.5398807275814875,0.4063834648669225,0.4072661947270821,0.4151134301976384,0.29597336243666145,0.4813243370821218,0.48716975854074485,0.47558316133069145,0.305187860779327,0.4328247990090868,0.38344498783345715,0.2961755656662716,0.4597188380935305,0.4592311761607877,0.4896328097223647,0.48797385240631985,0.6154012482717076,0.6192463935999365,0.36917419578815003,0.6535873781477228,0.7521589059370598,0.5395940247949728,0.4179822763817722,0.646058023828242,0.7424746827647967,0.5742630988778756,0.5217124967385802,0.4373768187142213,0.4403368633682402,0.4088070774477057,0.4880813228665752,0.49628071389386247,0.2613950200926828,0.5284373542370037,0.4982758941630104,0.4128402975965785,0.45316711273131194,0.5678948806471933,1,DET vs FullGradCam
5,backbone.res2.1.conv3,0.552546188082951,0.6013438013227486,0.3524032138069504,0.41532797784354925,0.4035055448697362,0.4610324965384811,0.5921127126818391,0.6125806110627221,0.6650020655691492,0.3835556973157279,0.3877746238280791,0.552344793031951,0.3815140912085686,0.36945809215778513,0.4410898921812983,0.6499846875085453,0.4788805151933465,0.3075500084578109,0.4981517702550975,0.471254771796113,0.38886294142510996,0.7606540873480276,0.24805356050792818,0.4341290255147872,0.33010414851048947,0.5443437009614495,0.4220502919580446,0.6473473592126161,0.5921375287103805,0.35476760540294766,0.5071821685953312,0.43987218615471857,0.4573771975217029,0.5947338205140645,0.3610356893432926,0.43490499347070977,0.36238376115033455,0.5140955728961967,0.4354264607393549,0.29625118457152877,0.35372605844180044,0.460230161419239,0.6174842475061977,0.4625816735050888,0.38498790175597575,0.515491424363846,0.37087643921334834,0.6253736501643515,0.6762158596731683,0.5493694489255773,0.6066151316666835,0.4049124488381051,0.5222533925024515,0.30225408396980963,0.30891142557182333,0.6636396641803419,0.2888142358714752,0.5442496244150735,0.2992138978918736,0.6791778542452456,0.5417450455298053,0.5914896593780453,0.3561913649554271,0.6109090166082645,0.5392694706185825,0.41450576961423147,0.45105882293835703,0.3541763162825594,0.4573590710826941,0.5855342738716066,0.538346820115861,0.6818686769927836,0.39424280826841157,0.3192648253169579,0.3436337515130248,0.4180964031509281,0.6645288891990592,0.5625261725099557,0.43959563420327497,0.5434019939399704,0.2824219828082001,0.4189308191845652,0.5528883882891887,0.37108331164989056,0.5921590369415277,0.3151868271719191,0.5453961595737046,0.535794210522294,0.49811906901457614,0.4746040289193179,0.581449690909849,0.39948960660240607,0.5151366244270217,0.3976377233938813,0.47372587197536753,0.5854554681555213,0.5241330143624834,0.5687650889654734,0.349782686981163,0.3011068922949535,0.5452055841540998,0.3161794161820519,0.39729297298796407,0.4903019038194728,0.32523090231665175,0.25930591314463614,0.7528404879111275,0.6537145958649907,0.5750977775230985,0.40170985297104445,0.5610918403558921,0.4259087652096619,0.5754637016363494,0.4090186862780656,0.4610681800447269,0.4130099894714321,0.3239752490959693,0.4858120101152911,0.4888677490917293,0.46064240761615455,0.37020299454631955,0.44784359662242396,0.3114983100259742,0.30397136534814245,0.35320192445302206,0.4580385825287481,0.4776234864581763,0.45453848699350824,0.603881555915118,0.5005658190463002,0.3674065361648519,0.7381324463831377,0.7580666152949012,0.48482392372771194,0.4521765666865909,0.6107881477673631,0.6806141290660148,0.6382979910820499,0.5448005491085345,0.46393967035470957,0.4359370704133166,0.36806841730791223,0.5077412786226718,0.4169214344228176,0.25148431697328333,0.55498986648083,0.5631035623853095,0.4045084507723102,0.5421686915027693,0.462784052354946,1,DET vs FullGradCam
6,backbone.res2.2.conv1,0.4871854638412123,0.4786077614274619,0.18954124614567563,0.48284904457528455,0.6497028265308233,0.5165152710233241,0.3824174271309598,0.5701101571320306,0.5626682567595748,0.3373311517742714,0.4388991347046591,0.5331206987787586,0.38970159956175976,0.3149263762096656,0.58488283486659,0.636577024629206,0.5630619894052231,0.37299810810690126,0.5246382224972553,0.5296634661337156,0.4454845878979497,0.8146907567339166,0.3621132934437217,0.4687913461339686,0.4488318383846638,0.430969736284755,0.629895016195437,0.6452738235142214,0.5842098648950121,0.3804530572222944,0.5174610470644119,0.38051357838979777,0.4624420495002097,0.5822267503772026,0.4007165160449112,0.38818757275113724,0.35132979606887343,0.44754817119834045,0.4195943313114887,0.35653934243906,0.3510182878294508,0.4505500827041542,0.6671407578299929,0.418537102844371,0.3560523242390241,0.4009110371106986,0.3598852201993085,0.6440148950778553,0.6369209196015407,0.5640839696541964,0.5939835906735658,0.39359094356133767,0.5279969862608164,0.31958702475131506,0.372282188188022,0.5154413729789541,0.28939942470600644,0.6012389968940138,0.34514270994556223,0.6797053910281434,0.5413514943617473,0.6068723440268646,0.3772053850378916,0.74007478464856,0.5752991060406112,0.42393688923486306,0.5579554437787739,0.39346702910697273,0.4969596053648018,0.46201143190638394,0.5239627536260903,0.6551416839824858,0.3627211353023751,0.3196915558248216,0.35156997910791493,0.4244752662032168,0.7169443429476008,0.3908531457419355,0.496797333810433,0.47380220368656784,0.2850770738697862,0.36577492315541144,0.5421127276923858,0.416421749590901,0.5297340131502009,0.3631331912535558,0.39081295676318917,0.491575430816213,0.5990418975004058,0.4462134664002289,0.6424100697461492,0.37173538037032355,0.4205424995916184,0.288124475229092,0.5328257418685419,0.5728549463642633,0.5019105276376222,0.6066534757409788,0.39110133501013983,0.29258622715093136,0.5447901049195093,0.3740112186964808,0.5396468022789921,0.43437772779409567,0.43890576984834945,0.26203833596509307,0.6555031708345567,0.6117112256579605,0.5709167633773614,0.5471072856948055,0.5655272654420131,0.4868472396912929,0.47613807872048497,0.3803059294602378,0.43154377015240036,0.4312736573441124,0.27963884793786226,0.4955833661912173,0.38118572079725754,0.4682217848518477,0.3166517792397109,0.4428896930560444,0.42578151674488085,0.3480330019870467,0.38932284868383893,0.4631086719092579,0.4813523663100773,0.42719900048452786,0.578104816530712,0.57101856330422,0.34796278389683055,0.6068364966807306,0.6982612966635575,0.5779778689749904,0.40803695744931734,0.5796369216303319,0.6587064628868683,0.5791497178909008,0.5676588245137761,0.4442515788874871,0.4462057410467416,0.39581236131773667,0.48330096121920263,0.456675078976572,0.29938558959082395,0.5533665643788714,0.5990796765871117,0.4715521796776305,0.5390820692301668,0.5512299742246649,1,DET vs FullGradCam
7,backbone.res2.2.conv2,0.5114551454077335,0.6054957543575928,0.14828017807833943,0.4274578275750019,0.43891413284837544,0.47486820407204794,0.6219146264168689,0.6450114974841039,0.4116270626835068,0.25216986770734723,0.43621872705829784,0.49979918595926615,0.37665453258080783,0.3628904051537302,0.4731418202315817,0.6379336514435803,0.4424554789160329,0.409048753974668,0.583129266513274,0.4974718321024449,0.40130461864007316,0.8161484040470414,0.3615115399955584,0.4461858634706422,0.44209551889500387,0.5849615365001957,0.4612240904867013,0.6621827349212844,0.5429630991384624,0.41023233502427936,0.5689250948182651,0.41952799859066137,0.45942331102498424,0.6556707612118552,0.4098213893603344,0.35013330406223386,0.31746254162924764,0.4524516297884204,0.40898274091408887,0.42743129268491914,0.38310135682286733,0.4475519264410084,0.6865121040201319,0.4709860840371202,0.40681402185460336,0.5218542515344006,0.31159311699974157,0.6423273847289132,0.4865449916104172,0.49468431277924635,0.5489790076522326,0.39717121012267437,0.5309050819790381,0.2956935192763343,0.37858574905939113,0.6107891482648875,0.23005523627193697,0.5987752131149904,0.3943964305753816,0.5675262415638876,0.5809465831477132,0.611038748249609,0.3590917438750199,0.7016438907438522,0.47919283555726583,0.42364671499222784,0.536440365570437,0.3744783402333287,0.5109301331968813,0.3624989223962428,0.5912192846768884,0.723313231134429,0.44281221411634536,0.33822872028759765,0.3529554926484816,0.36787158841326373,0.5020185014734331,0.6562640713963502,0.3840451055279825,0.5100344747375019,0.27646667508420325,0.42661121814271596,0.5099377050512942,0.41856681604664275,0.5431305202121306,0.3759869147206916,0.54364589312476,0.5974549852945213,0.5687673341119702,0.462634129341065,0.5959740605169639,0.3869222717174283,0.4396148285239993,0.4294254596116212,0.48692940510041144,0.5749933101105833,0.42449456596716795,0.5512490255186155,0.36621737233163765,0.3815641439060753,0.5148851088229379,0.3789245964318097,0.46513179809028676,0.48532986778988163,0.4642993845385312,0.21823368365986723,0.577512861316156,0.5165733094569674,0.5818409565821833,0.46219532783783346,0.5880253316151028,0.4768712792058131,0.5203405641042753,0.2972846001198036,0.41703098764667945,0.3491064729164606,0.3150314114144603,0.5045473879120274,0.5142021434148117,0.43970125757653394,0.22780432593643182,0.4468586197744654,0.4261280095481356,0.4116593752465687,0.39577569752179814,0.43938480525646517,0.41131895476881175,0.425143803571729,0.7775706044156808,0.5549838477312455,0.3815252136220836,0.5427380973410155,0.7241184035280139,0.3884569753764759,0.41063543434247796,0.5868571512327048,0.540440433741546,0.5926081562587582,0.4971269333085387,0.36393901673701934,0.43567738448078097,0.22991200600705963,0.5117302931294088,0.4878642822519779,0.29213498414068956,0.5011091658790519,0.5809185680446325,0.49052832597468315,0.4538471408754218,0.5262314408277596,1,DET vs FullGradCam
8,backbone.res2.2.conv3,0.548338282080627,0.6258439116163433,0.29880153368454065,0.4011599965991891,0.4181481787451315,0.5208788789935501,0.5778090467143701,0.5452089124380688,0.7227443790307609,0.3830596996764053,0.3635734146221213,0.5502380820229749,0.3671196652146785,0.3723369271864059,0.5301913376535571,0.5966714218924466,0.34964436557764306,0.28309975563881284,0.44161380879033746,0.543667122523276,0.46367745645715674,0.785962012488947,0.36389106806022276,0.38298019159827934,0.38212890972249447,0.541754538706053,0.573734783369737,0.6515181906733446,0.6189702871739493,0.3691730558900283,0.46643434580626,0.4669378916782328,0.5170214878332657,0.5937601970905755,0.35628029929919375,0.35666225815764385,0.36641273055994517,0.5289026350390971,0.44316165640236804,0.27610486343113405,0.298288803778742,0.4557397166348085,0.6255910782487809,0.3368901373574119,0.3890547237520566,0.49371451005831385,0.34710558959061144,0.536180762776103,0.713865160544724,0.583846203075394,0.5925932776819199,0.40617607351479396,0.4925126165686634,0.2787796092294432,0.2513298383380144,0.6984751990187071,0.40094169825785764,0.6225361969303896,0.27338680854743436,0.6485151883870345,0.5378989122244642,0.5458857982021013,0.3726146555693726,0.6134091154683703,0.5011697664366274,0.4145696071331392,0.4182221183888148,0.304559195379346,0.4052107196437673,0.6147143900379997,0.5483697068713259,0.39377157464557133,0.3671630420021542,0.25026454785851776,0.3284323588497436,0.39514769860106824,0.6164375911059938,0.607495502568411,0.4165703917995828,0.5281762851393659,0.2843701197073791,0.44423990949250036,0.5753278192854123,0.3312338112204803,0.6830448701503338,0.33895687541071706,0.5015773085094678,0.4556551930615286,0.4178200029072927,0.45397190066734544,0.5600255599874133,0.39978113010003063,0.48154976450994885,0.3837786432280303,0.47639452910655805,0.5864118260856535,0.5138580371561722,0.5599503150357066,0.23459148867705773,0.35119808034084143,0.6074303390591367,0.2624540869049774,0.5916208786305134,0.5061842296991521,0.26549624885136025,0.2876273660566663,0.7699831117913236,0.651949660928097,0.5740851722375709,0.32994236449348463,0.5591863901366247,0.4298098458055218,0.6182508649013314,0.4639308638669504,0.48774469176673574,0.4134413231398318,0.3106285698125689,0.40819050619002467,0.49996433551592234,0.4515284647260564,0.36518911237428225,0.4342610919411733,0.31320293505352365,0.36841858880415534,0.30400249026408227,0.4295653747131906,0.49072897944301025,0.4381631873753842,0.7182325907103513,0.5970193995438374,0.3799766890976884,0.7349658390730203,0.7202839461553023,0.41772645027049726,0.46000574108783576,0.5940565576066835,0.6522928517397993,0.5994907647346335,0.5437341376110725,0.4467986763330415,0.4270755632811794,0.3291975418356755,0.5368888988363304,0.4898393476542352,0.1669222968484012,0.5682381712642166,0.35510016270770994,0.41561055112207307,0.4549781021118223,0.3837792043765976,1,DET vs FullGradCam
