,Layer,handbag_383842,sandwich_465430,bed_491757,bird_100489,bottle_460929,toothbrush_160666,refrigerator_536947,remote_476810,bear_521231,cow_545958,truck_295420,dining table_480122,car_227511,umbrella_455157,stop sign_100283,tie_133343,surfboard_52507,surfboard_554595,bicycle_203317,suitcase_350019,airplane_167540,bench_350607,cup_226171,oven_802,cake_189451,fire hydrant_293071,orange_50679,sheep_278353,donut_148957,frisbee_357459,couch_29596,frisbee_139872,carrot_287667,backpack_177065,tennis racket_394559,train_539143,apple_216277,bowl_578871,cat_558073,cake_119677,hot dog_400082,sink_466085,elephant_97230,broccoli_61658,skis_30504,sports ball_22935,spoon_248314,carrot_130613,book_167159,backpack_370478,tv_453722,laptop_482970,sheep_410428,cell phone_480212,giraffe_289659,baseball glove_162415,handbag_250127,teddy bear_82180,wine glass_146489,clock_60363,suitcase_23023,boat_178744,car_310072,skis_342397,toilet_85576,boat_442822,skateboard_229553,potted plant_407614,parking meter_333956,sports ball_60102,baseball bat_270474,fork_243626,teddy bear_205542,person_562243,oven_446005,bowl_205834,remote_430286,bottle_385029,umbrella_180487,potted plant_473219,vase_376478,baseball glove_515982,elephant_83113,vase_521282,broccoli_389381,tv_104666,bench_310072,knife_116206,microwave_91615,cup_323151,person_278705,motorcycle_462756,cow_361268,bed_468245,cell phone_396729,bus_106048,train_90155,banana_279769,sink_51598,keyboard_66635,zebra_491613,wine glass_25394,zebra_449406,dog_331075,toilet_42276,hot dog_311950,fork_250766,dog_357459,chair_190236,horse_439715,pizza_276285,keyboard_378099,mouse_68765,banana_290619,scissors_324715,fire hydrant_344909,tennis racket_270908,bird_404568,stop sign_724,bus_226154,dining table_385029,truck_334006,spoon_88040,giraffe_287545,scissors_340930,traffic light_133087,couch_31735,airplane_338325,refrigerator_498463,knife_227985,orange_386277,pizza_294831,parking meter_568147,baseball bat_129945,apple_562059,cat_101420,laptop_360951,horse_382088,snowboard_393469,chair_81061,sandwich_417608,snowboard_425906,kite_24027,bear_519611,motorcycle_499622,bicycle_426166,donut_109798,microwave_207538,tie_244496,skateboard_71877,Cluster,Task
44,roi_heads.res5.1.conv2,119.04963241048503,68.91163954239697,115.98985248278728,69.57416615637405,80.91099012450954,70.8134236371631,33.39667943012593,78.56314479577858,106.91511123924049,77.99359697562406,75.25872207107895,117.91728105125881,66.27333138341427,53.51903165916616,56.04420492436542,58.726903092332265,96.14846640225255,63.3012434722792,41.77185774888896,94.44635736258857,112.50368352582637,120.1034790897276,257.45088232400485,56.73747741519052,83.3513206295286,54.8274298860491,105.22840762243986,194.4057289659257,47.54933691879198,77.4683288970304,57.231972351263344,96.63068266123074,88.69851573987017,106.88519593042437,66.23415588270578,65.36190833008982,83.76431343628346,158.0890945808913,88.64747144719271,108.93479736241179,103.34724797523256,64.19304269744117,34.358757942922765,34.9460009307982,85.20720129607325,131.61858537860337,104.04198991439839,137.88277095882523,133.33444832811443,68.58694101231879,74.89037883215639,42.65534073022499,50.53257654209728,94.11055256404194,55.306304445564095,26.233641359696442,112.90281409360087,40.3558685160068,100.26752982410906,91.54422585680756,71.84115728025961,88.28071557107465,50.12739464877148,96.97492456166829,137.26845654762607,34.06874150766268,99.5495635676343,168.4376857348467,108.78417169709505,146.57224539379945,57.03955614002223,80.98854544343979,71.20558654618586,161.2427634205408,94.60288800994152,80.73761643884161,114.22608995902445,94.43468066267869,64.75108605868367,109.31590087562861,100.08124853968775,106.08282601653035,109.1320253149685,162.21979422008735,93.50146630666123,295.80257621076134,95.58573676685816,41.78951739997082,99.46792589692463,38.891238591835545,42.10576089188373,73.18787073810604,33.56572851562629,87.35647716691571,77.76798304534478,101.58569723036777,76.10230770903232,99.21995566581148,110.88823329618907,94.01696400079882,96.98613783495622,64.4151249179242,45.828907423816496,132.3550500014867,47.6332306988911,97.96088480758064,73.93477733504037,74.71642389687943,47.754188995459714,77.05356129206248,47.249407908746406,97.00646504247561,144.5432899772419,83.80607265214068,109.0501167881549,87.08645635468724,71.92143543274878,109.6833744224624,68.39686042907232,144.8292220905219,49.249895058198014,62.05177212957713,140.57882753183844,70.96146004721616,121.23821068027732,357.49081447430297,66.44041881790017,52.38610814205055,81.71983317175815,270.53490231555054,148.1087689776372,105.3595523742822,75.17985672079479,156.76751912440693,58.6154467448268,42.40115117769247,61.68884455802281,102.72624030869386,268.57785898865717,82.99676189561876,65.79699020082072,72.98593633358878,54.579137455992154,82.56498914606152,67.64164844936586,109.27632667069676,62.07530345962141,88.19883297770356,86.58119487508519,44.55494879762067,2,DET vs FullGradCam
45,roi_heads.res5.1.conv3,127.63112515160338,48.52748245459847,174.07127400264494,27.261041233627537,74.38256070582787,49.41757028336871,25.210559275657975,43.26938604548122,82.26570131340343,65.42147567795912,85.68002809069286,90.12837951248703,58.099304057751986,47.72888950492383,47.42344569960502,62.131360456593924,53.74912921042758,57.04010890111903,37.61002560416684,99.40549217154194,106.65155167326932,123.38589435488433,208.15267788614585,70.75839623575649,57.58137699258501,44.18051447355887,80.81054957792658,117.94126121132294,31.958401135787604,85.10594029025094,91.02708367899561,164.44143055134646,40.26778903531431,85.09016626491197,34.37018060062113,43.55879114575254,88.46348142342988,157.19656555948706,33.17244091535621,34.55762894617243,138.9201993438547,60.888766960624054,27.2518408153433,66.2473894205481,133.02312118070608,139.84510916790077,49.18908520853242,109.75871221612061,77.41272197908492,51.28398843579381,69.86847541331755,54.72294283674363,26.267035386425704,59.63610713320934,32.0261612357356,28.790568182426,60.82851112370934,25.901965831289967,155.7543758751397,99.47311023749307,29.454329013997253,42.4650012317008,98.09484616077492,87.51290004980525,185.33333488095013,24.143187122494638,125.16983963005944,141.013408100859,78.07903443443823,194.65916164724413,57.63554136202377,77.4417163970912,63.7409494500032,117.25716285611261,92.2763412820077,87.79154581092374,132.73793847103985,78.31615250527628,65.43486119837925,85.9543946320273,68.05999178250957,103.00389334348108,149.5908092300766,203.04821254717592,154.74152060321106,260.4218179447131,106.00598722575054,71.23173495785491,91.11417572673432,53.25742913310591,31.180617818709457,77.14432532647552,27.295940865543205,87.10625396885726,93.91211245764035,49.772782142399244,44.58444409627515,96.37522131868826,146.4813566099563,90.01645020385604,90.0020769924715,86.23121674940253,19.924598353811945,90.44287047340612,61.66094404380829,58.78921643848017,64.79332994758562,100.55191411626292,58.97368261958552,65.63106929245731,51.701046291766,99.59683584118699,186.69143630681583,71.86236660404921,124.73396312030209,100.45913051770539,141.76118086569875,83.69538242414856,48.97687461871213,60.51938016087772,142.38741686907792,30.098038216766476,148.55888159341862,28.02018127831681,69.20046183685163,355.2542996203608,66.3464384058709,65.7020645435538,92.05546553695179,278.33788769990144,104.25560606190382,106.13758664760235,64.58013648025025,114.67857039257514,77.82286602253984,35.50604213363262,123.1712397356822,57.974487336911736,262.0382201446434,82.08983338188457,61.00447993914756,59.97364286737765,36.40685435297618,55.54262142661783,26.994859474037213,60.31771916133589,43.23894920349146,74.33639910720082,39.70743148564519,103.99163738599663,2,DET vs FullGradCam
46,roi_heads.res5.2.conv1,144.71167602748795,50.66194984203531,91.15871466522245,65.42744461363493,59.39812315396433,54.858689615559584,32.33339574557057,37.223833021248176,94.5842558728109,65.37053361307957,37.73415765449209,70.59711853831568,37.874040204729525,99.11329031405236,96.59319497147845,54.33538925677111,90.18232845541138,62.58111241027908,69.88259177641297,94.67296757341335,107.40974630538999,130.49654738848673,179.64506170958634,37.30129854458537,69.28830201843472,32.56286845906584,102.24264545048706,106.584333693883,44.80096630220106,70.71675242670659,55.696869131806025,153.62247094268258,15.951382880849273,86.35318472156032,45.213332034079144,78.91122037482,81.07615248735857,135.6544969311951,58.044976533332516,39.04037620430387,122.30560750313299,104.86439880974541,43.37432823575101,57.90490638316881,120.83436731194928,134.58200913454635,51.85464828188398,92.90461167127546,82.19134844392832,48.6016231460255,100.53371493056997,69.27150311285101,20.172853189272086,66.4442186366752,86.12155784084253,36.32571961381091,88.48977556427899,45.62779994714606,123.01221710524166,116.13627911636453,37.03957451968409,53.25329933505528,74.6263516774373,106.69134076390401,184.27225292775762,35.864379137947125,102.43681641347902,156.69334810936436,107.48126125741058,196.16898823551048,49.837024978006156,74.80952143333218,78.03725462291392,140.5084669411861,60.26749361171312,67.42602976260514,129.32656575063308,92.17703849988146,63.571717254864396,93.52743799833303,100.59317772762512,113.79333893092115,139.2452084038312,74.47545929113566,133.32995810778073,241.0790007678225,100.35672393278362,62.048999752625804,141.47602333775842,63.474426269567076,72.43776169574028,77.00856353637869,21.057076376985375,112.10331165250804,57.6215818413326,44.608219045573136,76.39362594510663,102.02692703942363,86.92455815162283,76.77079462972215,50.34586301721265,97.6318183642175,21.893233419728453,84.80501576192802,46.32351131350703,62.91329424561104,47.61131282063056,107.49675002981252,52.78741805067456,84.64007850973486,56.350371306091624,91.67191904165281,184.10348150376404,73.28358468779288,113.87677521180764,88.91331881460673,94.87223734579317,104.91780212831767,59.64621511565592,90.78166690420356,72.56678716695708,28.431673284403843,143.06945114968215,44.95392108708975,77.52059164510834,346.24211536064723,76.62253169112307,72.26799608436279,85.35255089623993,266.68192457411243,122.29515637387345,74.19367959720593,85.71053365210946,118.59263425728263,79.27900799567132,62.66705605928246,107.2681308242533,74.54706220881208,255.3130229293124,99.29443171586368,52.29085999061541,60.608077843796174,33.50789520518728,59.71786082429757,54.61661163951044,85.54616358802058,39.653906625463726,72.1556227350296,34.0616781479711,21.660276283478915,2,DET vs FullGradCam
47,roi_heads.res5.2.conv2,124.39262889427093,65.62745957542602,111.35318840999365,48.34886074906041,82.05057453304065,52.837911072843156,21.235812064518417,24.98596465068708,74.44398073741755,72.57401114195872,86.29290786058036,125.78635264122873,66.09599710251373,59.33661437376921,79.40228007906546,55.66348738888578,119.27938637021902,60.053392338499805,36.70865566058429,94.25091324108585,101.47985242018623,125.09899528097755,221.80441157690004,30.79884137696343,64.40031044669267,38.1443787570094,97.86224288555194,68.11988152034198,50.36320865690202,68.727014333981,90.45011164427194,155.45021498367706,16.582563334893067,85.39710009088142,22.723678245340704,130.82111523345256,82.8957571708256,148.60897796675772,81.54660135102158,31.08661002311115,123.58178249111619,87.99032726653223,38.65993056624786,48.87440254721414,174.29010065932596,128.14990424325313,47.18477366754019,88.86076808170051,41.70794135161337,40.34430755400746,98.26539931504553,75.40650897966087,21.590017486298095,53.363169862978054,89.19115028005147,35.206619902942414,63.033901312362715,40.12737655860492,152.81035551521904,110.26729398811426,22.72308059530752,52.184630102000995,85.94517364281987,109.96572206389851,201.23148147484363,36.432509561123545,127.38883292964243,133.1467013225464,77.79726002167664,194.20938227154602,23.048161454305024,73.42813086679419,88.07341053124237,124.85128971965665,115.84436104998683,107.55752054219747,131.59512342992815,101.28726443709164,58.96936094622096,92.79743649556814,51.89202087504023,99.01433218343098,144.1284847187407,145.39440871017888,120.99731128683288,239.9886022085739,103.34289645460203,65.56333384218404,162.30561088465117,31.148219398223006,42.124075100353636,69.96706880835163,34.54034805469406,161.7333721095274,97.24165903422855,24.022021906304623,91.69744457554,82.7882891499333,130.08852017358646,81.32308034762978,109.59497193551654,117.05914425159243,10.90120619523594,83.11318633917699,64.26199469282733,63.686798387930494,42.59923173762748,21.940875884783708,49.82599119307886,52.88419567385369,53.448910132152136,101.35233334940582,177.15511446499198,69.69804004483186,113.51503804448217,83.94955891147384,103.7191512390323,132.4828992912602,55.95909289458005,31.715108601738727,35.72441570229572,29.326924262544956,144.11828411005374,23.863913480405728,64.66648457514981,350.93710147204183,31.60044707790722,70.8514583145254,77.66270707735163,258.5270563377334,105.11434710571956,96.44285738451876,69.71393839167521,121.12686349239672,86.60694858469813,61.33594364712483,75.96351090674429,81.28914154607835,263.0949252191385,76.81056564310265,56.64198157084465,67.27693751223376,46.279670076101866,36.114404060599256,39.49136331223788,75.8276289620052,62.719231268189645,59.113305076055,37.50922994717589,32.262902392941335,2,DET vs FullGradCam
48,roi_heads.res5.2.conv3,128.0342611724051,55.91606839691399,74.34488827685982,20.28801409337553,65.48963395550882,38.94893557402982,18.333197340447942,24.74594250489549,86.34596964214788,81.13491812750704,60.29976558622268,106.6580528853836,59.55013179272244,48.383492676183906,43.05320914180662,70.21029818394408,62.76809888706508,59.914001830607134,46.778729633248,102.74036777868236,22.54708609765836,121.96061876092655,236.71173680568955,56.55827347326166,37.83979417489299,50.65865413059007,91.82023491626727,69.8185585310543,30.46281916907121,90.41498151295741,127.67432490471502,167.42728653463504,19.88405034184514,76.83122258997673,37.10299287920047,45.33299434045904,85.0926422233058,145.92757449551448,16.490176429050123,28.036694560999152,119.50194322386145,102.87615381034809,28.156134473814955,67.64555399356158,142.47567714238193,129.22270348997506,43.70496150477012,129.7390210972594,70.02177874019762,38.39909003979308,65.48460859190853,60.73389349815314,32.09494886460541,63.199634598943,40.51703379945155,34.78158719178309,50.56435987913197,19.214160749089203,98.40324956025472,98.72884560161458,22.307359291608094,34.07393505992412,83.66131704617484,90.86515557991422,131.40477336940322,31.177726272672256,122.60385047670985,152.4265394292354,59.79065794438598,202.9626650792845,47.86948648147437,78.36327605814337,52.188995880663946,82.62667950225406,92.6964351471359,91.06534949145868,131.2864492434311,77.75483225179404,84.65720300717612,88.51230327785495,40.26121269041262,95.2489994480773,146.02471833236564,96.3860000146903,140.05641262619173,254.3335556670822,94.96858143502897,74.86238313189129,77.40142625043634,58.271193616866675,40.75125434383916,43.82535624853324,37.28033176558402,73.34525226769105,76.21963709360682,29.078054226735013,44.51077018008674,72.1844147361038,110.52438438048043,83.42602584372139,105.57034504321051,123.12554838200346,17.95838865831589,53.499521446830414,64.62098730420055,31.125511828141306,41.91907480935826,21.462091853638743,56.19785035602993,57.3089138736065,48.1245420015952,73.00511077428291,182.68571435636835,66.89743488456205,118.52203900658219,55.007965366850414,106.6057993006599,69.01908230997657,52.87889657282536,31.57469064753445,141.4146313264087,55.77763214020665,147.74233488864667,27.97197612568236,66.719399047324,348.13112936925756,71.9859677175605,58.24382698941414,72.82760256540405,262.2536525469269,44.31661852285069,56.19127985138959,34.81453841818376,108.93641550765616,99.29797759555534,56.495801503187614,130.98302612501817,26.028702807734923,257.1017845353397,86.14083016808667,38.2934048264099,67.08051061109282,42.8209572865786,28.108532370031767,30.613404986908016,79.30300402399715,50.36289339209228,52.43600376267537,34.9562179743902,21.905004528987646,1,DET vs FullGradCam
49,backbone.res2.0.conv1,108.6872707142627,84.23213550301233,74.82964100634575,24.273621596227166,37.30952822026999,46.164593228725565,16.43494244176852,34.45907565220844,68.01509421139303,44.44667011609528,53.2469586749851,153.17145878764313,71.06658924831322,66.06639740675962,36.92240789224621,76.41061571124612,66.1576943997226,36.83960633462047,29.52096874893097,56.98368909035796,45.792992523507536,37.92675673988575,210.1440534225084,75.05048575135501,63.84277988421817,47.29032275719724,83.83964898014727,63.47524889936396,93.03303822365203,82.15810904333637,115.46342262203004,250.51934726341574,19.357910725438284,34.719306427456864,27.825887397941166,42.57961146833097,54.347018050271174,93.32876469090374,53.52178442366577,45.579265519833356,97.15885026317001,73.06745790209307,53.37584934583673,67.10073933554465,143.6165046366762,191.909510801322,25.572253078222754,164.41733365991786,42.30621341594591,26.9566183841271,94.29204801880894,36.6746779673927,43.84669049534031,27.323196808656746,28.573010133543757,102.51640757218146,75.33373751179876,20.46195701115324,95.84817955138382,101.02002774170225,29.432973906425538,15.282116938422515,66.8291360306932,84.5363704202727,247.06567402973548,57.494497348183,95.52169035484604,93.66317990495591,61.10312366903826,253.80744990435502,70.9535835988994,91.6418411636681,71.29706222154283,122.49522204670228,47.041697726041704,85.21695443827991,171.17576298839975,93.87019748213797,45.65665527389209,229.28028270074446,59.91658585950934,94.29007307759747,94.46125887856697,61.39735752306276,76.0494920483821,368.96558337022645,69.23958550296652,82.20044551165792,86.3095320984909,76.58068906514677,65.77013206978046,68.5161093619039,27.779784798472726,59.07620354845858,115.89681370379273,61.8642838686164,69.45256820376,47.869491561868315,116.72591455725464,78.96330869785649,118.87112965247513,113.80214603527659,41.05222831911095,95.07823757847181,75.76559216388405,40.98846194884437,56.63371680035483,31.15939020191684,26.861040618550213,48.705905575966355,31.447541496796006,40.96103580200083,191.91572453937215,86.46495494547169,128.21936016355443,40.64929108220714,98.03538992745985,73.93094721943254,101.12751748982502,59.43448758547838,66.63907588931654,20.052074278717015,112.45651125056447,41.76248592905614,76.14222979849139,227.34374434683878,44.95196600100758,38.42293132206426,54.163230700271605,371.23130513495454,66.04080438878185,39.96834143375695,42.22537947253865,101.20350101547518,146.7032995496674,48.787714668118824,59.956177274748256,25.347234495966823,165.5892945986107,67.06921887363477,41.630885382058665,72.47320768136535,34.70997446715897,44.80188184690454,43.933713013025226,89.84810104314398,60.002469515258895,49.9490368713629,43.95559479869833,33.933126316253336,1,EXP vs ODAM
50,backbone.res2.0.conv2,113.66327713553454,89.0125570103365,69.38572859576556,23.97480443892092,36.383110414945946,45.42304482705303,16.384472282576873,45.044320252754794,60.058078000346036,39.64243011042178,67.59556627580648,125.49918501483414,81.01808030302976,68.66599192347041,32.00093815757893,62.59779687704821,65.25948877242305,29.177385683537523,51.2048513328255,46.59287556403416,44.29372462237679,33.13153928018498,209.90918252366095,76.91809992501985,64.65566710625149,39.58893061682332,58.60951077934109,63.32102886590772,159.5742314689557,86.75476905022418,120.62352720775988,255.85769765764178,18.33365274137699,34.72557162230611,25.201761824092877,42.96467811335429,57.983600983794794,90.30381192486666,57.15379500085805,45.13242048369475,85.41748964885052,72.65513354095488,57.10035138404477,68.078495043221,147.4262982841044,164.84268576914354,26.067853989962792,170.5870169967796,41.02889250227736,27.76355250440325,99.84920543086771,33.925209565815,44.92398685345826,30.15932654691635,32.634055270766304,78.61871445810506,77.05789807454676,23.02838506078708,50.50583837460161,102.13764806669288,29.200649138752276,37.48414540581885,62.24262082194295,82.85610773290983,245.34685073975044,55.157030023449934,96.41965694097684,87.2669954901194,59.81428999452389,256.6463956964195,73.10958070406343,66.48968076797549,86.8379726237151,116.28476972054192,39.60185457149075,89.398697303586,168.34164307872402,96.55214447810691,54.04511390854502,230.5402758988914,54.377495628546384,90.72553911772668,93.90616443056847,60.6987471760922,70.23911739282819,352.5581107249942,73.39830972607885,67.73135746618101,84.63850081214063,58.38900080871316,72.86158538010666,36.061925413343594,28.22924544319121,51.002992049898396,82.5409341488445,65.91202217801998,76.7703777591563,49.884746395265935,117.39243090530223,81.41226769229081,127.14584480908161,127.09674006783789,43.008486291967586,85.04997546249768,73.91095705808449,42.64358746016364,59.32258392397472,31.081673151688378,23.828654590605623,45.65958824253193,32.3573972899402,34.817204362266764,178.9458895358516,90.51077916439462,125.74137942346772,40.49378407008224,100.61913589738819,76.73999173555185,93.61102554953675,57.79234944441845,60.35659863329643,22.08276971544296,115.35199738217304,42.83690011492148,67.76280366600645,219.6825807587043,53.13937006405754,38.90849309858129,46.993875431690995,374.07256677210904,68.70286546396034,36.81475379863358,33.87815567984338,96.62397182072145,138.4917796875869,62.30037409189237,61.80305706710065,25.562107977273175,165.83363263809778,73.47343041390909,49.31333673389818,57.864143183940605,38.40816637946743,35.61858723567617,42.85856882566012,11.201756572835585,74.28985400997576,48.651599444780466,37.124880780449104,39.544855866089236,1,EXP vs ODAM
51,backbone.res2.0.conv3,96.7197395510107,70.56025064515374,57.375655088261325,18.91787688370253,35.18682716062992,44.92624226395555,18.744222450439544,31.24871982553167,54.35629813864796,49.56197502909552,8.893562860079374,151.76108890702915,75.58543943064777,53.170720808859144,31.79422490695839,73.31841684755022,68.09374605147823,39.16235206539006,37.10078794213645,51.86991795349509,29.232978109484737,34.60410689600157,196.48301892664702,70.66474907368885,58.90313377310428,53.249520465843084,50.3336692173265,53.05651836488755,162.1811345476151,88.19150085380605,115.9456515943445,237.39564421402292,25.08934411682045,33.809270362009485,26.10562868842073,41.52459499879432,70.54523001462667,94.64989551342313,51.760701471889924,28.299218903812015,92.091606368756,72.7437940764083,52.266928372222644,147.85896248453452,127.36977055600748,212.81561140280073,20.11830007317189,151.36645821774502,46.29304329456565,23.654975652244847,90.92794912453145,35.98950389366884,46.4535024379902,22.725203131581353,26.928625445215367,66.45919897171889,65.9842419781562,74.86020728933624,49.18178932610586,105.76433716936603,21.782287033616193,14.21561878631617,67.17431530886347,63.7516085995358,252.7990238898874,52.71957298910639,83.09629094862525,99.51632625361843,60.47124399075133,251.88084593129412,77.61077648863164,91.88758536162965,80.03458479248165,121.7131970394923,62.125586757698514,91.93173919862527,178.05524186595386,108.6595285023635,47.293999076244894,231.871859141518,51.42147631693813,96.87608092835384,98.5754632902736,63.00546407079087,65.04748827626157,355.31802929760534,57.47730842160219,71.73261347824241,89.45510190035876,129.86315098283512,64.76613526783916,23.267449074455193,26.661421330889933,50.71382342666128,69.19214978036953,61.62505402177287,60.083597634218066,49.790315042348695,115.54261480676952,79.05680143041262,111.54578192227254,126.03663949082859,47.80858129285828,81.67635802416152,63.743418409379395,16.700315465250817,43.28419472385782,31.021473193472026,22.003035752526458,39.97743477345362,28.74625817298541,43.51403460052369,202.70335356236268,85.79848279167499,132.51836209506203,35.73136277952408,106.05799010689822,62.99031841759406,96.60830247270096,31.21821171742899,59.689904330289224,17.81940420260795,116.76390870482359,42.00386556436396,76.67722127851084,219.40139787566045,51.0349998359568,25.246650898108957,52.56022376387399,370.4384237343751,63.55094522511277,35.93346322261942,32.36297431839023,105.69856020607632,154.70317838437785,46.42351686286393,71.90203403734226,23.46334775671995,160.61986252879746,64.36437710617801,32.69378853248727,61.93004769687603,38.69559376533556,57.14671444305783,21.8084917882946,22.17588815498643,58.76714360548925,45.62855837961027,48.47006212427001,29.815968063992777,1,EXP vs ODAM
52,backbone.res2.1.conv1,95.29250036358326,100.23213297218435,55.38836607577751,17.284103771529395,31.41406251888502,46.63199376793922,19.477751551402086,32.209339549424854,57.27252777029464,50.40016169274462,9.489850562808602,150.96213850671515,72.54698040056567,60.60411020100146,61.32230388313504,74.90191372277451,88.38073908970227,34.650320220918914,36.733219049632794,58.02050062541227,24.953345206536163,35.68300289161898,192.0127887393833,70.48825617633415,60.02964416007864,55.061921888244306,84.26694064890347,52.7042143790827,159.69724658742976,84.43287477903361,109.8129230080086,234.7257910060223,23.756052702046805,35.032945812670235,26.506441366792473,39.954497344145004,55.967210867374774,93.38591486271676,43.725720952351416,22.388856232082304,87.47349643334877,71.26259189628054,61.72002701178917,150.02877265166939,131.00626761498867,149.9021232557111,20.684393695548707,147.10440573112072,46.18888863850489,24.344872936229624,97.82578582803416,33.509218038706386,81.62942536719942,22.923531323868453,27.560681538360132,73.96338287971798,65.40425140498422,64.07434751569446,80.72419418302957,104.40183438451615,18.683948885464233,12.168568499459301,90.00788501159008,79.83100361823873,170.57582174249592,51.95886445340454,82.98255026637128,95.10457682196568,59.447093255575,249.8401466654089,74.84883558213969,96.76116738303466,53.71942770079433,116.00155753992941,59.26347073851442,90.06086669570223,192.3110350382852,109.2114080968604,51.235742170794644,231.0754046323815,50.47637521942699,99.7097287544615,98.51325391953344,58.72615051758831,66.38484858674843,351.6393979187296,67.44403295697172,68.35626386388972,110.70701108398455,58.84600407263377,71.39542348963778,24.594531141589577,25.57098359912107,53.024300455600326,71.18985175309089,63.72103875046825,60.90620325438976,46.19339255294739,117.0756218719558,81.20063380734312,111.19815043203015,126.32807627714098,42.14540015645831,72.63876593683001,66.80534146212598,16.65036017762304,43.37247508338878,30.878709791574085,21.358341011917997,39.08194205482953,29.061650739950355,43.86105299652759,208.45882661990586,86.36662539766557,133.43225523382557,36.496665309413714,123.51969971827427,55.01756483525331,89.36859930762446,31.454425481874992,58.97887625057156,18.715730647906522,120.02118367200102,39.120336324667356,75.9431719746087,216.6968368065497,53.933985643578964,22.28887835951405,54.2228733881486,372.2318698395874,69.92462561675296,45.54131285693568,36.650602456204034,108.30832113249788,153.38767329819498,62.570402849716935,73.98491852582697,22.659782063034903,158.2983996492183,65.13189894793763,32.32362325269369,60.767779570996375,37.94666838013467,57.529088849900006,15.703294895539216,21.33149368224842,55.464207807407576,43.60626805848938,47.717924655953155,31.694508432097056,1,EXP vs ODAM
53,backbone.res2.1.conv2,95.70581611750364,99.47795758720608,54.69806569916787,18.387002784338343,31.250633198880085,45.918187031002574,18.178466870165888,30.820559308332626,66.8926894393507,50.46379425557498,72.75203000629574,151.79109550934317,72.56464809536152,62.13753245932118,33.078053958149376,73.33450399981106,88.20067173525257,43.983275619803344,33.32030735110691,55.356790860717354,28.88680844363971,39.45472734549817,217.2871768553897,68.4970303010153,56.455178218855174,50.30923239957098,74.66678975371633,51.29280230726343,159.95457069623845,84.54945380170827,114.58931591972164,174.5790072771648,23.79622936816801,35.42629778868347,25.953661171930026,42.316915859352015,38.48872737102582,94.04691234319205,43.55356464312284,23.064107769184613,90.66747526402428,78.33589815327159,56.041273059988875,70.12557973058485,142.6277129228689,211.60848275567025,21.335740776843792,152.1751676448954,45.95650268983709,26.738214586942366,91.11665766235072,33.667516508555465,47.96793818258273,26.39332143010766,37.339842150209776,74.54740223903303,66.7675426541391,136.54286904020853,81.76803305766032,106.56569895393434,20.19260864616101,17.42563084564007,84.01434346671691,72.68205265674786,219.2357937734752,53.7036596904127,97.45235744726293,100.84314173431505,57.92854213082031,251.2051751449842,71.09591651380637,87.46693952028525,49.32143178643725,115.31074467387302,60.98048596139836,90.92308613271882,192.4496442875688,97.4333190705737,52.9148530424952,230.21602065807934,49.071608639161894,97.36273924887564,99.70240044980957,59.134281929626155,64.11430699031474,349.99314852353064,54.063689240702686,78.7691820801864,109.22793416783489,59.007146766314165,72.52805403192892,61.563294311068944,26.6606097814376,50.62214118281254,70.22414739233443,63.5234414479141,58.585515818204314,47.12878665917348,115.44182142990795,80.16574344732473,106.53817246166274,125.51654354816293,50.119636890656224,76.20519440429347,56.88435198284357,17.97217441051682,44.272383397531016,29.896652067890166,23.362614045910036,40.989020158123694,30.46483282809401,43.32051228377988,205.34642386249314,83.39541931972371,128.8525471734018,35.9998940296132,110.64946005927487,63.864084677334475,90.6643024475351,34.3319913274306,59.1044760172274,22.171395186853356,119.05252355747042,39.465678277748,75.83411418463325,217.58191807750933,52.66354957701125,25.152851929255426,57.97860522144806,373.73503101178477,59.86104603274697,37.04941175027344,36.46996870898176,108.63293205114638,160.49415459601798,47.04585579477195,62.11544974641997,23.252378118420474,159.99264033117817,64.97229491123551,31.983228449923992,59.73332782144088,36.97140311486957,29.293937408017307,18.99174469445615,20.20167264915318,58.892014144694976,42.92968487397657,54.198144013677044,32.3680883691556,1,EXP vs ODAM
