,Layer,962,2170,1227,1430,2108,760,1176,2252,683,808,173,1553,2262,1273,1084,480,865,1863,2219,1099,1538,2312,2019,2164,1554,1293,362,2393,805,1337,1783,129,928,1731,1918,2457,99,1578,1304,1121,1748,912,85,2229,1211,1994,1607,1664,2270,703,232,380,1662,919,1128,2090,1166,631,1228,1287,1685,1926,883,2087,1852,411,59,286,470,1142,2279,1624,932,421,1451,2392,2102,2223,1053,389,2327,775,282,2141,927,148,1604,1640,608,2275,1893,391,324,1048,757,152,47,558,218,422,2028,34,Cluster,Task
0,backbone.res2.0.conv1,0.3858437841579412,0.45016528349324275,0.4006922747252838,0.3776172530034373,0.4012406646799632,0.1946329670153415,0.5371336984344308,0.1726313598699948,0.39285882747313017,0.5006165428918526,0.3419966940021986,0.35579523872951463,0.5346971032259936,0.39319004685400993,0.38136219373636826,0.5112479106198492,0.5248839586011764,0.4139128006563607,0.3734084242162717,0.296404102013171,0.46356846632558196,0.6148847536623288,0.3289936188912129,0.4251929357013401,0.4207180201423111,0.401041504657035,0.53003671176106,0.20143455770226265,0.43943507626586087,0.49439790923318205,0.4373949196392544,0.6211422647841709,0.2807503491877552,0.41120192329011024,0.4123762571286186,0.47328764450999494,0.22962393062786754,0.5741877876164915,0.4376526623348764,0.4193733414107672,0.3846238869241005,0.5064924315213071,0.46351862641840497,0.3444048324660103,0.3348967520904657,0.49640083789088413,0.32820667542267407,0.4126077491839155,0.5069221507386968,0.34596303682542967,0.345783789690062,0.2651914680478336,0.5241952359317379,0.17566334477442122,0.3566690298679973,0.3673853783558591,0.44392526327524856,0.5189862926976148,0.4244916052654731,0.13123597557460717,0.3783430245863061,0.20306239571537038,0.24436845519661726,0.4604951790853676,0.42039059092765707,0.5547708501816488,0.4234255484538466,0.441361526732643,0.4839214680421549,0.4511468013736477,0.48542701817297423,0.4780849783524298,0.3810564531951813,0.44648283600948707,0.4683982626237237,0.25103117590371316,0.595748881365423,0.30965483117665443,0.3126416545627703,0.2926902181840825,0.3100038011657351,0.38242878635287175,0.3738680639595709,0.5016132644691442,0.5511667174023118,0.5270949147660842,0.5007446755750917,0.4801381495894203,0.5359074367868746,0.33449478399954763,0.586619257931877,0.5052934786542738,0.4260526489740519,0.5455869005397407,0.5396559142008065,0.2756614950877415,0.5552599658818306,0.4805919376850122,0.45982409030903004,0.4926237288383642,0.50644828039615,0.3971354872562567,1,DET vs FullGradCam
1,backbone.res2.0.conv2,0.4421108988253352,0.4593079406893054,0.39667546363625195,0.3374233351350496,0.4368891440688467,0.1542577908135333,0.5689218784943287,0.18234014586606775,0.42148710202920114,0.48614163236566954,0.3584330026708781,0.4583332466104286,0.5760659925111311,0.3931637468408952,0.37252154049992126,0.5281259765295886,0.4674508077533547,0.43106704097594634,0.3143513468335272,0.3787878693945312,0.5023092178195799,0.6130845439528307,0.32087256131610453,0.440048335647131,0.4286612117376384,0.3874060682477272,0.5862510494017886,0.21272954510329228,0.4512937559049398,0.5042667025566804,0.4291593070406715,0.6268152159723367,0.3257424562723434,0.4303122131816347,0.4468124357648909,0.5240331003846272,0.22864771602355405,0.5157483478155528,0.44457470093793544,0.3788976546613968,0.34971764891795737,0.5366621586371026,0.4852079031545142,0.3456084055406203,0.3654398693790313,0.40712952349899734,0.3497629028718535,0.4175742473055219,0.5750305056377781,0.3422474719288198,0.324359722955713,0.2671617443775221,0.536458834296856,0.22103792432381678,0.41231416491293427,0.45307606966484065,0.4844385662291643,0.5144012774358773,0.43506025155863837,0.14104368693636893,0.37611366415820974,0.18250053124889634,0.26808525279674444,0.45190640186872055,0.39968056119731393,0.5993563853462198,0.42298157203068704,0.46795453152663585,0.48115535409536225,0.4781907932671696,0.5002141420030641,0.4729700346305449,0.4160017899531818,0.4965077506154998,0.4950174710613,0.2538345310453705,0.6227904959346225,0.33755844721814143,0.3715619951094533,0.28907164359130866,0.2843686454762557,0.3882088859064077,0.3810060385861037,0.5452272103588023,0.5976012438134232,0.5312281740078739,0.5642222347460478,0.44908420497027796,0.5455766737916888,0.3580793433428344,0.6226060836197058,0.5232661677124291,0.4224726239468094,0.5607513118993368,0.5325710887276716,0.31198106112433566,0.5787051726159973,0.5015130260533235,0.4206121105088042,0.4757101721515212,0.509040469002656,0.394028951519845,1,DET vs FullGradCam
2,backbone.res2.0.conv3,0.3440043313271008,0.5029822858581797,0.36772164825711895,0.3854602830275134,0.3561812746122559,0.18407428912493365,0.4714346915912286,0.18549745394135472,0.47058850148626274,0.3540698526462848,0.3775280175709445,0.4433653873696209,0.5671646556864176,0.36672843400957583,0.31476808854182753,0.543532160482178,0.4200563107317017,0.3710703859031281,0.446149546899805,0.3608875249280629,0.42235410357106234,0.5997094013162524,0.27453582660513615,0.4184319033242349,0.42085594801139065,0.37558056196083445,0.509464554100801,0.1974054732149115,0.43465434464956665,0.43879157901582755,0.43609902929438693,0.5617612326580156,0.2938344285046244,0.38907695343760723,0.38387409408228396,0.5780320853442432,0.2236379979047682,0.4387667622137432,0.42120835092904835,0.3999766287830387,0.3528760984374118,0.48691371310052584,0.4066152995395966,0.3530736275510104,0.35329022123416554,0.4311579245313628,0.31773412500970133,0.3740616773357773,0.4981686981795732,0.33378469117668513,0.37800609140339814,0.27971472809007214,0.5412196340660064,0.24138622378231256,0.39307849216538443,0.4176311378978874,0.4832080127328179,0.5423864124727785,0.3901328881329263,0.14366280085412964,0.3698768771166804,0.21727553410573705,0.24733300780541892,0.43709577853746356,0.3871346503150568,0.5472244752980779,0.438481144261378,0.4316608413696425,0.3645015097183584,0.4651677050827687,0.4812968111739176,0.47769211663982375,0.4396361397770698,0.4641804951335483,0.4385248078058857,0.265477819292063,0.5677645466680982,0.2859194516235887,0.280806866940597,0.29829183845607643,0.29493283029859124,0.33099210278513885,0.3872770331297558,0.5067133524321161,0.5369405095714965,0.5072798682222025,0.4750282174967851,0.43225752676888446,0.4443991477777331,0.35687669777649034,0.5717382541191357,0.4654002125777544,0.3789338767907745,0.5295627504727327,0.5323707627671349,0.29546294320201444,0.5514399497292801,0.4482342385796062,0.4359171564181472,0.44457299673183764,0.4148490373169421,0.4042252057042974,1,DET vs FullGradCam
3,backbone.res2.1.conv1,0.4416491846216506,0.5307184866119138,0.41515439600582604,0.3527173280294164,0.35070696170789073,0.16813546488060993,0.5033143822714884,0.19203538460043018,0.45459469480823883,0.48307820420194686,0.3765043157304355,0.48770009441967654,0.5666371098729218,0.3685968896679983,0.37981670300795983,0.5378293311725648,0.4184670805324876,0.5019789586588008,0.4660178150882149,0.3374207282828518,0.49856117825034,0.5785082639479441,0.3171331779440594,0.4258716552097632,0.40503919921874415,0.3672404477722178,0.5768023308860133,0.2304266318265598,0.4607955586981192,0.48336241276685016,0.48480527830452286,0.6365301353332009,0.2977470603919607,0.43765376059496547,0.43941512397585547,0.586845200865851,0.2309519349797497,0.523635759761704,0.4194401337693595,0.3527785529896716,0.3220397475207625,0.5104218382290115,0.48025102639823497,0.35336417679079496,0.37671536148281576,0.48382008657326436,0.30794857389425423,0.39122796640281876,0.5251497565414814,0.3422156192908645,0.3423771553492796,0.2935895432944214,0.5206314192414458,0.23232657342806856,0.375071575359662,0.4567088838110859,0.4683403795772095,0.5164259487959924,0.40610399276757336,0.12736795296695336,0.3772700208882817,0.20991353623245462,0.2356901752617935,0.43067757479997887,0.4102677892262114,0.5852515807302192,0.4522230598578832,0.4761666660037953,0.4613369941394808,0.4749613440032937,0.4673018960773717,0.4440312523859353,0.4468692931341947,0.4608100499180181,0.4957196864447291,0.28316277321671235,0.5973795660676967,0.3763777303267209,0.3725939620938495,0.30312498024948314,0.3046842423436588,0.3702159417610027,0.35005846883290404,0.5563966377260721,0.5807515087573631,0.5670405055889038,0.49934125951429864,0.46137084665216427,0.5121130455292815,0.3772102553815279,0.6081481675124565,0.44443075377273283,0.4180715927170684,0.5410299065991103,0.5389434479371532,0.28185199045742393,0.524305622604657,0.45304167186208594,0.42564606083489054,0.4937837587258492,0.4647517841787442,0.42995836683587635,1,DET vs FullGradCam
4,backbone.res2.1.conv2,0.37395594455765646,0.5244189106225509,0.39985570579327395,0.30362295291323826,0.3499253219013718,0.19695951500315678,0.5229241800273322,0.17891444945517493,0.43774387799962505,0.513380382214848,0.40022786086273004,0.49172797083117564,0.5729826431074013,0.3919040327160013,0.3187842300535653,0.5352470326776975,0.4309771422081973,0.5041053311083089,0.42012517603266597,0.37098072215641814,0.5116861180979259,0.5599854151531538,0.29609571918397115,0.4262052434601449,0.42810275739230047,0.35756064280937583,0.5664401026981983,0.17724728653176497,0.46696594017375614,0.46045997256674354,0.4615071219426377,0.5897729808063644,0.2906810905892835,0.4058989011197417,0.44408705477509386,0.5730621209243948,0.21033905030589944,0.4910086062245932,0.4048286500737558,0.3978564901049607,0.37860429632746145,0.5194391433511835,0.44028247609819265,0.3548747901465879,0.38864737207427463,0.41606942903819105,0.32017447633880897,0.38727129527888865,0.4995332344959434,0.38009938508378116,0.34707972252379615,0.25579346567776257,0.5404208774485205,0.2387887738317565,0.4195240890178574,0.43579093455576123,0.4631295969416063,0.5124587209162519,0.3794090464158676,0.13636229099530883,0.3757265275518086,0.2001550928562446,0.2612884644120272,0.4436903351840027,0.41582644178589995,0.5797978132309406,0.4647434198884018,0.48473925689435765,0.39780114095348723,0.46795903001381345,0.4997613631859377,0.44768768245870566,0.4485020217747085,0.44778051428008037,0.4683277432657532,0.25419341440398163,0.5737265566856702,0.34328925389352266,0.34059838548734506,0.27830565572895904,0.29377597879148565,0.363247716732581,0.32408181794866825,0.5529852736743894,0.5428171492081791,0.5991736435510184,0.5245143468987796,0.44283772249516673,0.4593955524712496,0.3911726999669872,0.5845554968752285,0.4939714487063374,0.3829257365620356,0.5184407912162684,0.4881747541876856,0.2652097118443122,0.508957258812159,0.43804844367302165,0.41194554390721194,0.4838118273752102,0.48365089283738943,0.42139724759751795,1,DET vs FullGradCam
5,backbone.res2.1.conv3,0.30377954237020455,0.4009892170746297,0.3076707740808519,0.30625761101886023,0.34195367111044406,0.2032159896884868,0.3790193041317162,0.19010179680451228,0.42178761596255804,0.33863042715885205,0.3350869652935744,0.3898927409020192,0.5316876716783018,0.3207493043227361,0.268025673530893,0.48947524616791355,0.34732041655692397,0.32909621347126566,0.4570885034028425,0.35301725223507574,0.36252120030556584,0.5482429250801174,0.20644632297782015,0.3673480111673231,0.3419218857529334,0.33762075778738593,0.4651571148294977,0.17214839202850085,0.4002833612631916,0.4053985230261027,0.3619932658536861,0.5033800331198437,0.27069497848441015,0.34236668198015296,0.31236664354103966,0.5292459759075033,0.19381549745615934,0.39800553688187185,0.3597374560014057,0.39369356452790044,0.25736758369427293,0.43352852270074854,0.34690337243674757,0.31282178464633564,0.32122767907369665,0.3949494290733591,0.27636693088066017,0.3300637379774748,0.43448614313357226,0.2859378641464506,0.3159191914333167,0.2435522026873048,0.4682090083045103,0.2419193366153038,0.33979851397370914,0.38594877145534906,0.4025319637118482,0.4830879879607144,0.3544402191786419,0.13426154656611156,0.36032073205934073,0.1932155867497112,0.2195855394852138,0.37371759434787194,0.33901085555089,0.4525926102887116,0.36002972883452766,0.38495309025456265,0.3394514740286835,0.3763312142663548,0.41508346678034047,0.3661443185282569,0.4020778837156434,0.4421174011464081,0.37312480710770685,0.24994595970061576,0.48650809022258945,0.21799892642048008,0.2689985340739762,0.25155555180485356,0.2392709587880348,0.2420133886813249,0.32254543390635704,0.41910523784382187,0.44693435956924954,0.5077347069721015,0.45444345591270424,0.385322845577207,0.3698946845366439,0.3150193678107214,0.5073822933981389,0.3732961213860377,0.3151778090204077,0.45040074723086587,0.4682397591584172,0.25166219479080654,0.4629906042608655,0.3903589189983269,0.3550552109779742,0.3575532202070115,0.37507122902376383,0.36369388409327197,1,DET vs FullGradCam
6,backbone.res2.2.conv1,0.34279803935664316,0.5071154886923854,0.3673277741959052,0.34933047512673926,0.373642849767094,0.16456802158414657,0.5212470031282561,0.17086199935706978,0.3793287647547868,0.5117310502388486,0.35284284664035986,0.45521804102106256,0.562729507361538,0.375308290196146,0.3085320840452272,0.517243935108631,0.37559430673575034,0.47458405872943926,0.3882197616135715,0.3241578202113663,0.4725568674780062,0.5675281152043409,0.296932187917511,0.3811449822191787,0.3774457002195713,0.3366541530639592,0.5405795297038085,0.19874924567960428,0.446461937265885,0.4605463355592889,0.428065663794273,0.5660513117628135,0.27991435827445926,0.4550037669401968,0.3804541493905406,0.5590625726738946,0.2083601342519997,0.4799007527927535,0.3516551155696001,0.39657375501915165,0.3568955971978564,0.48873946833878773,0.44886001634550515,0.32057149414312625,0.3748835940769575,0.4209021914590888,0.28783562775595894,0.37413619064719283,0.5317435514491596,0.3215574525799587,0.33761687016830716,0.25125310124506606,0.4974761110829425,0.25782644577544045,0.3974034466668045,0.4509437267107132,0.4342710601727756,0.4705868828631398,0.41941820833160215,0.1278184242635483,0.3758013308774406,0.1707996918226696,0.20832630431494356,0.4273476931382125,0.3590156173427475,0.5485736340785206,0.37933406952986004,0.4965178418394257,0.4416674774828063,0.43945231796477796,0.44393769788723464,0.41716686159626004,0.4407742182116692,0.4558556440004364,0.41821345914775815,0.2549025646422349,0.5595568241411673,0.3457331234143409,0.38084753640647334,0.2676439071622593,0.2768058713624414,0.3443362044276359,0.3146646131917746,0.5030455561428876,0.5362521708425817,0.572029272647188,0.5084354341046643,0.4609098158813288,0.4693907945462623,0.3660576932534746,0.5895214255090444,0.34925555788903956,0.3478563829541169,0.5275322034534974,0.49245009143934626,0.25696842436668593,0.5258306419839156,0.38877499200791366,0.42157437573741574,0.4527238878017647,0.4507077389274279,0.3577240919449266,1,DET vs FullGradCam
7,backbone.res2.2.conv2,0.2928536897018071,0.29146493262580087,0.2084337917422591,0.16762123937730525,0.2167474833554498,0.1262161304403643,0.3274509240177381,0.12346092157123408,0.22056328338780604,0.3492427654311886,0.22019854443658507,0.2652526323773033,0.3338254212252122,0.24960579590901777,0.2179636665665903,0.3002332596236318,0.23555422114523988,0.29406807458791717,0.19756262009412154,0.18130491776689936,0.30270437079673557,0.30644018192905165,0.17512515487305963,0.21917444440901487,0.24992730827511864,0.1953331195944746,0.3466092591200952,0.10453727621647188,0.2852499714356987,0.2948393731506625,0.24589598616419933,0.39831879649158664,0.1949425393237351,0.3003866288980607,0.23601153369459424,0.3446121439986268,0.1127484510084801,0.2603669084899487,0.19327705110019422,0.24992372124478962,0.23286157432320037,0.3213064174115562,0.2722894266394844,0.1919737325055248,0.2169615133452978,0.29972048296175763,0.2002772348833572,0.20433255037158377,0.3257370426278364,0.15934183273914257,0.2573527732598142,0.18122199922759263,0.32358259051077365,0.14279507400322064,0.22629267862643798,0.27555788163441153,0.25805788056386403,0.3225426657273992,0.24837225084783682,0.06950021165060859,0.23792649107236488,0.11578535928350732,0.1337986224686242,0.25941058397310185,0.2241845795525708,0.3827602180181998,0.2609204595237042,0.2881098641598404,0.2867072145434903,0.23544176786108048,0.266485986031865,0.2649857123182561,0.24991350713526017,0.306074148005038,0.31020172556394265,0.14917134527383294,0.383988531722569,0.20519261224877897,0.14162932374028284,0.1964844919144801,0.16670109349038148,0.18457475543147076,0.22975893790927648,0.30328402643641794,0.3657554306214514,0.3984207085265382,0.2949548044217611,0.269856049060492,0.2763944733866044,0.21469307997426584,0.3803549385048351,0.27455259963022377,0.22502710670467888,0.3260657833456496,0.2817084990871299,0.14529932272767573,0.3482746809553361,0.25035303440085094,0.28987681797618975,0.3103794107160329,0.3073098441192769,0.2499818451050827,2,DET vs FullGradCam
8,backbone.res2.2.conv3,0.2525935599395571,0.31862102233768286,0.24040106672853936,0.2359380041777099,0.2742195624691696,0.1657518292826571,0.29160376894037143,0.142459061656421,0.33207764057012756,0.27972165810695543,0.2399778212898927,0.306092382045612,0.43206600095478953,0.2551629789344093,0.20639606297740815,0.3603271211189825,0.2895702437221188,0.24030886049477232,0.3491251238264073,0.23120289554362208,0.28207996435429983,0.4181456351936115,0.1439888122622413,0.27611280666720167,0.25269594502142356,0.24611836701938358,0.3848939175945046,0.13803205910846347,0.29580836832837865,0.30186417179295305,0.2675595174690982,0.42045650940216867,0.1966886611850065,0.2681950768814847,0.2438345024423386,0.43741415601758765,0.1319053864376617,0.33694583361670466,0.28507636482287124,0.3082861001763016,0.19615855557757952,0.34735649047989353,0.28749326669973263,0.21565337861827966,0.24599275661839126,0.2986317573886066,0.2120908367629446,0.2652745861394258,0.32019099294048675,0.23547706735263585,0.22996536821092117,0.1955948365423761,0.3556559043975334,0.1828315846736451,0.2416707656164511,0.29294703191376936,0.3063170570579666,0.3649943090231483,0.28425980898106473,0.10975728322708808,0.27986713013927145,0.15705233425771772,0.18291374222917522,0.2923353222525593,0.22231319127755206,0.36518103773792443,0.2506809073748492,0.302692510733636,0.25670049057614003,0.3032099628982886,0.3458917551995672,0.291097805653989,0.3181854552550669,0.3266858493081456,0.26540661266257404,0.18909214244841444,0.35253087974779906,0.13043094132013805,0.23332766602676513,0.1760511622459609,0.18494862800562056,0.1819536151511778,0.23246808155021856,0.3428001977102963,0.31566240200231643,0.3724197118403425,0.2799491438496166,0.28416358945627673,0.30505020490246826,0.2377758588813875,0.3938253741467573,0.27572923606338184,0.25147666268727825,0.3188458356484212,0.36649349831738587,0.1867619998202636,0.3527675966082983,0.2802637250042327,0.2949712914096151,0.2781476886153342,0.29433790336327303,0.2776258061608709,2,DET vs FullGradCam
