,Layer,54,1319,68,629,1178,67,843,1112,241,344,740,1065,1252,1236,833,180,222,1114,342,804,1232,74,822,1099,141,940,867,117,293,859,447,559,1353,362,610,329,133,715,930,431,668,33,407,126,1090,188,514,914,269,942,478,1365,698,452,1211,36,273,381,441,1149,401,670,1031,600,30,437,245,3,1043,113,1047,1331,1026,1278,183,274,852,727,980,1109,758,617,1145,178,1226,1223,376,896,856,987,87,764,941,1209,976,842,503,171,611,100,209,692,388,570,327,1183,585,66,699,Cluster,Task
0,backbone.res2.0.conv1,178.4700776209337,83.62615645912376,66.5562576856295,57.70852867479239,26.74454003789654,93.78515226258997,103.76363215457903,19.18421177100251,93.83634441725829,80.58936246037362,75.61371340918544,15.436760953784772,111.99504300365146,45.737264550245854,19.184767433421495,89.42172425847372,43.22832571695602,36.05401692814077,96.55881925546726,48.24466494133508,285.6122224169622,59.70662033575714,56.297161345830666,55.79437416196247,52.54882796018579,16.10800421663354,20.06277846014371,68.58545552775016,169.28570176417043,71.71733679218134,51.00347625585053,131.34098390914986,132.93874364527287,76.36005229518068,66.54698019276469,120.87772589781969,50.294940233036066,107.15956200078517,15.44407200827043,27.972826717987278,242.30926534860973,283.23352823964035,85.96562740455158,28.978337591732306,264.44386053000744,256.72211738676333,141.32384623662637,130.5145686556701,109.18399402998847,118.92387005957141,30.201997020068745,58.37733934117143,67.45764709724865,88.82907808517035,31.887745425023326,28.86683778929602,52.57941019334217,122.13943307331266,17.233779398898314,60.05273779678484,22.641839933698137,195.17579264867766,300.9514215014185,172.5010585387853,42.94431387304179,40.570116011887464,149.77546793679693,20.328719512980072,62.57711897075635,54.35312753360674,24.2694579616255,140.45062603442295,31.15741712420389,65.39138911959992,132.2950879367136,74.87419627865577,45.41821478627609,48.27360267670389,101.49746841344033,39.910911204050024,45.8666196966652,566.7075242754064,21.893849071336803,67.82250934147899,45.06740803392576,45.78936286020656,91.12490779222034,95.7874020279759,61.31956765266,73.3517249322667,177.5604069090768,28.439663022908928,345.0131034630066,36.64251457286534,355.2936730300428,85.10655429267354,11.000464521190052,88.2578912706815,16.22457266701901,250.97388128161438,119.36443463969424,112.11111213144318,126.3491935852631,193.78318938590473,171.91079751476985,14.033353858253037,82.3886491229959,317.24611467253214,51.500417573728,1,DET vs FullGradCam
1,backbone.res2.0.conv2,178.76248711935892,83.19291023286095,73.72499149613125,56.75168060478778,27.206564204735276,93.9283752393857,101.33453310937446,18.492878535970203,94.79940193624094,89.64695874449336,54.83088770639071,14.975364535351057,124.24927119070489,38.381076342415575,19.38986285099351,86.81339958886386,42.30834113271604,41.49066007003482,116.89251109472191,52.88711783895579,244.09543286916193,58.53397710706244,57.23259987494228,55.8279697054018,41.31962045739367,14.10006429317767,20.266892177189128,55.52449728676316,217.6776442924273,66.82070135192497,52.47192244107616,130.49839256681548,176.346989737303,74.812620220473,62.04512015553871,118.407797393274,48.08969681045744,111.36254835734903,15.210715628340527,26.469204055122773,236.3320023202613,282.9393333517759,83.74391015232356,22.556516336397188,228.42205041089912,252.87490617520643,139.1100305241239,115.79657964695437,117.46266573999927,105.12250988649464,32.185182695944036,63.50637578848113,56.94609236973533,90.03876119488869,38.50456328074057,45.17237434878587,50.262692042044506,94.96274635768552,14.827261966853747,67.95132788425815,37.45534826823508,201.53266932174478,285.87138301075515,165.51714073229775,39.50394198920347,39.633615552220625,149.94356265659226,15.65795621496572,61.860378516525486,58.1254303488488,21.69971558137777,133.37620086108325,30.849146109052214,45.24897535419572,115.06711957366718,53.6621209480531,44.884672700863824,45.36596826600557,158.5382200780134,38.43409817302948,44.70742863806514,566.7345514480569,26.00843109771025,71.48263960672286,31.49180461904579,45.42105791038941,95.25654202906233,100.48359544162047,59.19268577602092,96.8575460187346,173.5643073091214,39.91512314404111,355.06731687754296,27.166590590081157,351.16350987928314,77.81377103214405,16.969958212897403,115.3740341856068,13.751303687742372,250.19874020771965,120.9586576430909,120.90304230575242,114.21963743867886,188.16029819475892,77.31351335682815,14.14545165852262,79.22491296294604,320.2230611105255,61.27889861602749,1,DET vs FullGradCam
2,backbone.res2.0.conv3,243.44773493416778,85.30026709615048,88.74154446680708,64.42236555500689,34.097120695115166,95.5045446084923,106.07020168824155,21.851273914749466,97.38271854077927,85.05768582488179,60.59081770141009,20.496690084999514,125.07713181382445,48.14157057434099,18.006361952708872,87.17756824337454,44.90061139099177,37.98963270657919,112.0985398491216,52.359357794049785,290.2859240631568,58.73403653267444,52.253096813077825,54.801673049276495,47.51168895572036,8.728331083753389,21.149939422460037,100.7441517718241,95.5963090666953,48.12781429258056,53.29849877816417,140.1644479629603,159.49857641430174,71.4716499183155,65.52357908108311,116.71131775828465,27.699148800917847,102.03142033038836,13.36917481350849,52.62461386687051,238.7327071365531,285.8163868301609,83.45868871314607,24.44882788414515,282.978441949126,252.72347275457003,139.4515520489284,152.3444456658825,79.41401291824579,114.81104474747917,21.86257800918417,62.247165148126776,72.70458144650121,90.49058751933038,43.24318352850102,18.461834172290697,57.13432866882113,124.16888964609001,25.262294217739306,68.38959389208246,33.562964536556834,196.09961910792885,311.78526879440017,175.26397314484166,38.08092426820994,44.71053252410681,141.22319008932885,21.045832380671875,74.83842549027955,49.054629772263965,24.60438592016496,128.41640572683292,36.68246141258149,92.38789075602935,144.05572913019665,66.38479462950392,30.408861557457115,53.33935449823336,104.47191394685531,42.70901872968849,46.9192959125589,570.4737567880243,34.63044558785178,64.56840526957043,31.840954656032984,44.93009118087839,107.91014650753169,101.9564331461564,66.17323188806739,122.50764027951044,173.00265459994813,47.88805182776032,348.3174538769397,55.12474019229586,351.6501324675012,80.8089746398704,14.988504627797855,93.4928622882702,13.036481371103221,252.62181577022452,113.61576171641508,116.14104139129,118.2717053064656,195.52536837421042,100.33538618121148,16.623475128184186,80.16582543240159,320.0944919127437,56.28586723655553,1,DET vs FullGradCam
3,backbone.res2.1.conv1,166.08680872988486,86.53745036520547,79.99321765787113,61.368417175893825,50.55953169139629,94.80077333648772,105.56324950945415,19.558093077984132,93.28788181103255,82.51051695175164,56.39620881731703,18.70152594402134,128.05696179319995,48.148661400643334,19.06634772192175,89.15091704580348,40.31012360947389,44.76995446734456,98.51184792397191,49.01638972984949,288.51633773307503,57.86874437054395,55.913135594209436,55.041629820347005,41.03182523441424,9.508788840858927,22.70398456223166,93.83219829818509,169.4007501035693,64.0544930983775,51.14043483131443,126.45066505062613,176.3651554263099,69.31131531391918,70.69895291609754,112.04442238450652,32.23602274646155,111.15677816243516,13.05216452024661,45.57004514064754,243.47362843917483,284.6318745181668,80.96174496217174,29.166153422009046,313.8393151628053,254.38783846001843,140.1030859681334,160.13696561498085,93.52788671884474,116.05100531632581,22.88108473079412,62.064546478521976,55.551367763381705,89.16657063417207,33.8103727521383,31.029990236261526,54.43616733264157,125.62168131117687,27.118451664035604,58.133337035402484,36.450729322720306,193.78145408686873,305.4060553916902,168.1154805364357,38.7866772755722,41.5175467979351,140.54706790779906,17.189970734636255,70.02715005144337,55.56046843835438,23.46771444633894,146.82792462150275,28.060880906766513,69.15128642735637,174.83895985402543,47.85110115373327,74.81355586385587,57.174371688476825,100.22548993537663,39.884672043388264,46.32365009121006,569.383850705281,32.71768362075624,72.27163422409274,31.778509441439276,48.11206614433303,96.03975794338453,100.86287994328472,50.37202826101387,107.7268211454136,173.1997997328217,65.42552246498266,351.8675555912394,40.392339967974934,351.1176133715442,79.95211636277631,15.5207154582382,86.167071329343,12.12699802420653,255.09402054750205,110.8225585469154,108.24222056964688,114.28321232772976,188.76280876746924,118.30437999265664,14.814866298289616,79.99143401489837,318.320948401919,42.76519890709976,1,DET vs FullGradCam
4,backbone.res2.1.conv2,180.78663344326986,87.01441664516335,88.87765501040082,66.47329318542114,45.414782885752324,96.79944834727206,103.30836733148746,19.786732414017727,95.09970773837952,79.0895443304368,62.31095923360047,16.38767602230238,124.54716182891207,46.70430875144646,19.6036999603417,99.6482221013835,44.66458269496587,36.166220125036745,121.93740797351839,49.06380402933898,217.10688079021537,59.1635523572423,60.51174442243007,54.87455763055569,39.912333461337425,7.090633440330709,22.131876440579305,77.36659283374955,198.85711744474645,61.13756622210927,52.47080929297532,115.14968162095631,164.15323526463266,68.98225293279653,68.03327832227107,117.74125195786635,28.31651993882423,106.88433604686952,13.694334797136015,40.9234619488596,239.9596670119895,283.6646494272995,81.7517896564207,21.34181182875809,289.8958165377376,250.9643113028485,140.7082458198677,122.10652985256792,79.36922377547378,104.00676820680266,28.009641337509493,66.29845033754935,64.90535121056975,93.24598392070023,40.50569580669549,49.622443491237625,58.27301748965449,106.01252492848904,21.896993341845352,67.66865670844551,31.93508348953229,205.32546603991992,274.3134569496283,185.22395524397376,37.930675582340015,42.3257860140493,142.41148509091747,14.41113289681152,59.69630286017269,42.59617854714191,25.19526445614951,134.59785581990525,27.40026514209142,89.56772902269887,153.1478275694655,66.01098778980493,64.1334207736467,36.87386077213968,112.17008211234203,37.27146578208662,45.369305873570184,576.3112177758353,25.736987861470304,63.98451000659212,28.532782256903744,44.83312516699185,102.82474774522987,99.05251434310811,69.20433572574294,91.47916257420637,172.91508282568296,31.048356454998746,353.2368331509947,35.56344878080755,348.7126809507561,80.49376887665892,19.570567694827965,101.99685065970996,14.993844440812206,250.23108642274957,114.94255546217985,109.29199033058657,117.6320689253044,193.68006812888922,127.5398076692897,16.495029324638693,82.90509093851547,324.7866429954113,77.64278971865834,1,DET vs FullGradCam
5,backbone.res2.1.conv3,256.41765066588715,86.19443503946525,89.75792503048598,78.77506625560446,33.13320045593939,97.7438393306754,106.54169156795092,21.017392085132187,96.07992779587342,80.27251310647767,56.7169148996078,18.473455507716412,125.21935880783258,45.26226383500608,16.959674287482624,95.01838273097003,46.34411772109473,40.376114443304715,103.33263937138541,56.64869242059926,261.6766810543216,58.36271774128019,55.011811256344956,55.09297557565726,43.1479112115312,10.993815517634145,22.705637870895984,82.2632755524385,125.67094574975117,49.20035667039939,54.54192628713726,150.59043536619265,134.91510196348293,69.94852420354678,69.91171694949527,116.85295354327184,26.553831595046987,102.17790326006087,14.002653327993592,57.101137842765155,236.690312043323,289.48443528363225,82.2795088322159,22.86385651890167,300.3727480795312,249.6751143164547,140.24001764755351,149.4502950489681,83.91517731677553,107.50170328649627,25.83648873176919,65.00882211911548,71.1830032536153,91.75011289170808,43.960384444543315,22.41020184308006,60.91354631830025,104.05614985303194,19.114247052087837,69.45155005782973,34.366377337755885,197.7477823740013,297.5500431707778,176.2328890199264,37.184675832070354,47.853500228362655,137.63142362488753,18.15017900940616,66.90082682601519,50.10618906064008,27.733685875209936,113.03055323682413,32.340020916548674,117.14907576992923,142.34672608031775,58.751121102808256,31.700063170967987,50.436264124903516,110.43259753398452,41.94009111168716,48.45365295602549,570.4569773084515,30.4035335793859,58.00713629232032,34.50396875048986,45.258054729182405,113.22632667437581,104.05881850616736,64.45123396228159,110.85423352052503,168.76325547878977,41.95525543335812,350.395057371346,55.837340233216025,346.4075701166818,80.70029541451828,24.59094104248409,78.60079891232843,16.719135320606036,251.21743441541344,121.65325264413117,108.69449914357985,115.08656058489312,190.01338439562272,89.83352175415327,15.883512451741954,81.10716462491752,324.2587245506728,51.06844661111651,1,DET vs FullGradCam
6,backbone.res2.2.conv1,166.2249530955087,91.3294454584749,66.89897642731138,65.01867557141347,75.86497264885156,94.69357330274744,103.79922270403625,24.959824069724753,96.60153197062378,81.25105941297593,58.056509576788216,18.656316789635113,128.11829740500295,49.310724351674224,18.14724044086107,87.30574602303088,42.70642773566979,37.10610855512854,106.39036160614451,51.479767892552715,289.8286896489696,60.53705879341089,53.13149396758059,54.98199218996302,43.46466576587548,11.154389347416485,23.616637793226424,70.14511752462738,198.64928028868718,54.8941436008411,52.76680611452963,147.35243676506167,145.41154819516947,69.98826450915385,67.60305588570051,116.68821014017507,46.79919169123859,116.26454648005213,15.417916229027407,56.498041869464956,236.2521484970418,287.04865341600964,84.341278532178,25.794971138976926,305.6464912470022,249.98359404932586,143.297724913173,142.6318313063527,96.17747963640812,106.9191090095461,29.764834863643486,63.58822314462417,66.25870564458498,91.22829033369192,38.987799666904785,25.660443422956813,57.75373735181247,105.93387174094318,23.843371817643757,60.962180948419615,49.29643647575379,195.11009249818875,301.12137758455174,178.11703286546094,38.95290982379637,44.282476496164705,141.32535208850135,14.612794663988996,67.6171551720222,39.57419075579672,25.805251230762373,122.76938288045983,29.726996639061227,70.27147797816573,128.76339500008066,59.464026920601455,49.55612158632981,41.881809267549556,94.16702611709326,38.98555439595108,46.820960860550414,573.2982611619552,24.36146761657013,58.573122026631,33.15569852928623,50.10750472394876,103.81377784486546,104.5189420756213,66.16748609832712,98.1826155218997,173.55739011260164,33.757909822856476,358.39430750456745,32.693684495113445,341.16271668698107,78.57325905985192,20.100677375025118,80.35745679267164,14.941311826071296,255.68862590004176,110.54086272677112,108.77463168291783,112.0962480176072,201.75328667027907,88.64037938948422,14.245857311964663,83.30027968293179,316.27732885683713,74.20480242738174,1,DET vs FullGradCam
7,backbone.res2.2.conv2,179.47598779877885,91.36498929805109,82.34211255811745,56.90540613126444,66.78562574664176,96.06046673078146,102.36272839732268,29.417443944997103,109.4366801567441,80.49224834348924,52.08973661570703,21.353848441123823,128.55779671340383,47.972117042347065,24.3160184268417,122.65505569711027,46.58682761834782,46.451226974954395,120.87217796248723,54.39777754833112,260.0476347591253,68.13602573257634,54.123081631385645,63.403394395085556,51.9044562707223,12.813580158137306,25.950433190192896,86.53596912063057,127.82443157198426,63.38876986529821,56.84493098443524,141.3987259169443,141.71325526370663,74.87347849382883,68.94621160023972,122.79333295372433,28.700260703816014,115.80261435799851,17.661862073587066,72.2218903863627,239.78484465048444,287.40014588688234,82.88702703615535,25.903215018199724,316.78978440236466,252.4312995276209,143.48266602167737,136.19094483966586,89.083853897052,74.75187569968914,24.498259684339466,60.05481559839832,73.76016460353952,90.97703988999292,39.62564900795534,48.27733191077354,57.84200796035731,82.6774910840696,12.998238525848844,63.8466892024174,55.82831631711642,197.42274536185687,314.4791103018385,174.83026736236306,48.072110516517796,50.1312392602672,150.46700125277837,19.183641445128416,90.89436398004995,33.84080468895846,30.881931613450696,160.40051483771487,36.18464107612714,64.92774797831747,133.1329094333857,51.29500148198119,39.527873024550345,42.81608810158907,115.77425603831985,49.60830902299561,47.741181604710576,570.3297843954153,24.18483299979875,62.858105559424324,59.22365673392889,47.958000976551816,106.63360272988993,110.19443277132149,56.83940693235654,94.46842267012565,172.4976228722914,35.01845443571974,355.1776464991607,31.223826616129358,340.85599435171116,83.96608444339634,16.739592863876133,103.45381496352823,16.784958763891943,253.85616293363353,113.01317839873855,104.72169346015401,108.87478202480293,199.04929041470018,96.4961209931418,13.983708049368534,86.84638186618422,318.1190354944929,105.67706729015921,1,DET vs FullGradCam
8,backbone.res2.2.conv3,241.24404412331916,87.18232585221713,92.07751146663071,74.62836647489759,30.01471639465699,100.63337348881177,108.6793559270343,22.785685944824916,105.25053241076132,80.68200180115537,54.70052347622908,20.90374062474342,125.41960071325386,44.358175397364846,18.133721561756843,90.8945985415135,48.66794312177292,45.60764598798602,106.99821360633815,59.10940714466996,275.33633430616965,60.04578817657955,58.90097222374326,57.36154927464669,45.709482602208695,14.15140978395416,23.980908119001562,93.46945656315438,145.31985327062057,53.563771689872254,57.8525582635873,140.66472323416448,159.0357265383953,71.38287064864164,72.66480305458026,119.48247292886784,37.21410565852578,104.33910488543998,16.765080039003287,68.37681401881053,238.20496746556256,290.45809350890295,83.19489273427051,24.480612300692393,276.6923454577941,252.12778672312385,140.5178723338559,134.47238225097288,88.31645385122036,124.42222292794249,26.705072775168755,66.74847654718272,68.65811584307542,94.24349419849025,44.37324486147356,31.139261028295497,61.62822029236296,106.29552166637893,23.659053746026203,71.82602244350919,44.16631082043389,197.93381321619506,299.02866034058763,170.02417355130655,39.18312359207483,50.15304657331694,138.64484449921056,21.47814193244077,81.17344697604484,60.63299159399051,30.29647031222826,125.47833966248962,36.58455665048464,129.32188668312233,133.5257841720414,56.775185266735775,38.01771945034969,52.25376593650084,108.29940315823823,42.72327227786944,50.35047811306886,570.801781631001,30.944656101389306,58.702406497312566,38.83689475270875,47.00585897600196,113.52667289791187,106.65208525467293,64.50898314223014,109.38228545849438,169.287253791242,48.33610698430441,348.40652089090446,50.32771529263353,353.29099599574647,82.63106096104687,38.327353593877774,68.9088016305561,19.146457658604117,250.59785474002138,122.38233995721339,110.58915834534591,115.2461493701357,199.78331677303697,84.45914061290469,15.392502303534588,80.49173681431176,327.37021846360676,61.79114047780639,1,DET vs FullGradCam
