,Layer,handbag_383842,sandwich_465430,bed_491757,bird_100489,bottle_460929,toothbrush_160666,refrigerator_536947,remote_476810,cow_545958,truck_295420,dining table_480122,car_227511,umbrella_455157,stop sign_100283,tie_133343,surfboard_52507,surfboard_554595,bicycle_203317,suitcase_350019,airplane_167540,bench_350607,cup_226171,oven_802,cake_189451,fire hydrant_293071,orange_50679,sheep_278353,donut_148957,frisbee_357459,couch_29596,frisbee_139872,carrot_287667,backpack_177065,tennis racket_394559,apple_216277,bowl_578871,cat_558073,cake_119677,hot dog_400082,sink_466085,elephant_97230,broccoli_61658,skis_30504,sports ball_22935,spoon_248314,carrot_130613,book_167159,backpack_370478,tv_453722,laptop_482970,sheep_410428,cell phone_480212,giraffe_289659,baseball glove_162415,handbag_250127,teddy bear_82180,wine glass_146489,clock_60363,suitcase_23023,boat_178744,car_310072,skis_342397,toilet_85576,boat_442822,skateboard_229553,potted plant_407614,sports ball_60102,baseball bat_270474,fork_243626,teddy bear_205542,person_562243,oven_446005,bowl_205834,remote_430286,bottle_385029,umbrella_180487,potted plant_473219,vase_376478,baseball glove_515982,elephant_83113,vase_521282,broccoli_389381,tv_104666,bench_310072,knife_116206,microwave_91615,cup_323151,person_278705,motorcycle_462756,cow_361268,bed_468245,cell phone_396729,bus_106048,banana_279769,sink_51598,keyboard_66635,zebra_491613,wine glass_25394,zebra_449406,dog_331075,toilet_42276,hot dog_311950,fork_250766,dog_357459,chair_190236,horse_439715,pizza_276285,keyboard_378099,mouse_68765,banana_290619,scissors_324715,fire hydrant_344909,tennis racket_270908,bird_404568,stop sign_724,bus_226154,dining table_385029,truck_334006,spoon_88040,giraffe_287545,scissors_340930,traffic light_133087,couch_31735,airplane_338325,refrigerator_498463,knife_227985,orange_386277,pizza_294831,parking meter_568147,baseball bat_129945,apple_562059,cat_101420,laptop_360951,snowboard_393469,chair_81061,sandwich_417608,snowboard_425906,kite_24027,motorcycle_499622,bicycle_426166,donut_109798,microwave_207538,tie_244496,skateboard_71877,Cluster,Task
18,backbone.res3.3.conv1,116.09843181727427,22.211308168955437,81.71358490096235,40.133274870698905,75.48117680947665,27.948747085702337,30.48020675507657,25.573214175932183,131.2916682005703,28.67428927146098,68.62412705107657,66.63673465632452,31.664807102764854,37.97947070666646,71.6807621959999,54.33671786005644,40.60219882260395,34.78453152157566,161.05703605055706,24.99151886205432,92.56596974380957,224.09293139183615,58.820855181177,70.29994694944378,44.21848165175369,24.34964659063271,55.5868927224582,36.150558185722325,51.005040769624244,125.55191020550835,166.56244646009137,26.912757824429264,71.48025404598751,32.002720309723756,31.927136626742126,152.66068473533505,84.20951874067413,21.93249969458074,117.41314363073982,129.59946607543446,27.359692936224057,59.584544687719,127.8903145039364,107.5799276028194,45.90637622870622,107.56807531237821,70.3715568384566,61.85950810046873,73.26956118882808,68.9211568928193,41.91413640856501,140.02640798810248,74.9118437156493,84.32266166454261,48.396363814583374,22.711293961574878,175.7559245250087,104.08260929510435,98.27846313866164,20.01938229351624,75.51617297355844,94.41955341171447,128.42033338632405,32.87716734862544,64.74106400887305,148.27773378112553,183.39274740794323,55.86852091335793,86.29554668217911,44.93246420239396,55.290386047867315,130.2500420363309,52.82998329480335,97.30034314325363,67.01423700253545,79.65261274098599,78.07833981964077,53.3942363252923,81.91572170342863,107.57914217621163,166.17292971131178,101.01279531558095,260.39227729126225,54.75523725403009,86.32514085535483,195.69496780107443,101.68462276934717,35.584975384837946,79.23844638079227,92.84253201680393,63.38064188194531,84.96821293241942,35.035222162047944,46.01763040454999,109.23324270463021,63.507513019507584,58.15235293463154,81.83830222686402,65.18708587912639,102.57826568653043,71.1647105694984,38.08268774190186,65.98139559115704,58.72701920655663,72.91861067670723,77.26691294784919,21.355610440803567,40.41675418313728,166.74740390439754,61.26784086378624,137.62458133654195,71.98386289385553,85.67775384038606,124.13095115717095,46.86808973977821,43.82121443039097,160.1049945129759,37.28235695463455,110.99365151139892,40.01462796631693,111.7217779149702,340.00997822388024,117.20592240859331,7.231788024870202,64.18188691838947,264.0947861298303,104.44636321058911,42.83892550816208,51.69762618100577,106.42252228437036,116.38859222666957,69.15644406618057,139.73391408043653,263.7339049810579,67.92457646154993,40.693995873530994,34.310506386335845,45.06768462309332,17.998567759555574,115.40511979493613,49.70673894071973,73.5359635035816,72.67822180867097,101.04603393825438,1,DET vs FullGradCam
19,backbone.res3.3.conv2,117.78094287063195,34.194057231902946,79.41245001503268,42.20473105564817,80.29040070926673,35.25820571765739,37.345205812260375,21.345790965854228,131.9315569271174,29.278638873501016,76.5266371513636,61.142549546077575,52.96178793728886,40.58127697098983,69.62637189226214,57.10873133042964,39.79365633472359,33.66124115419744,156.86999901525937,26.142976814063175,20.635548318981513,228.17716006484721,58.280433791284096,82.32075763494262,45.760115885817484,90.03604708759724,106.51829847043305,39.71860555266436,53.6700225608321,123.86863809967016,169.40920691818212,29.408703878832753,74.76594755810738,31.007636494013205,89.60302905825904,157.40764543770197,15.33346739142547,74.07336160634333,123.23932027658181,121.5518341802468,26.58130748869856,36.969073624632856,131.83963376129884,104.68998107214308,54.38506919543269,109.54461608347576,67.98435143673967,58.05602591494258,82.92924647990958,56.23774002529254,36.27720663286407,141.38923340890543,63.357247937471755,85.29794417090537,51.300256334152095,22.983638768115497,155.4224210351372,87.38069854509484,19.47534173336024,19.277092140473535,83.48782168880416,94.87809021796664,172.16090787728746,35.75395994944226,78.82843409054513,153.04555006814599,175.04380689088453,56.46718302156911,84.219523151039,48.92961567046066,106.39206347426554,126.36785687820283,64.21832045294968,97.92525233134413,66.58658124192316,58.69094347414348,85.00532753156904,46.91807892390527,83.92330771952146,140.81337023864685,165.10053704323167,97.15717162917659,257.8367962110549,47.096118175468284,76.7295486949717,209.73424030554247,103.5141899384179,42.041574751856764,64.9821688435543,42.11296639517786,72.35397626893936,85.93627495259649,48.39949083210914,50.87092289686381,115.20230073615207,61.10248716530485,51.732251030736776,83.02901579990551,46.63155186314497,75.49010394503759,77.62840956916197,95.44824318121535,67.28847995585352,68.94577532372845,85.90944702280932,75.11547320529428,31.681870039529638,40.285799524348036,174.33106312221207,46.64025237792318,134.4249549015073,15.246551480111858,70.59553172198036,90.05223252843507,54.461150896561215,48.04346150823312,169.71260728198502,45.49855251544883,113.34888190298966,32.71514949299474,91.25498027586613,337.64938489126837,115.45799354492189,10.849246876549122,83.46877747753717,269.5079314536427,118.21328381651765,38.25092878171461,24.777804756505013,111.4054206130629,102.9978834528734,69.84324785333686,141.0615076525995,267.454310244798,82.2234922278712,38.49463825469789,31.971650058765615,55.5986540055729,69.8049849083583,111.26816186953975,34.225429408656446,54.598263358890094,80.17862912421646,24.198896050279284,2,DET vs FullGradCam
20,backbone.res3.3.conv3,118.6152472294084,22.442392115758942,92.39576723054708,39.08542429760199,76.86848154464089,26.599551540353445,29.904076496014117,21.627013290400395,131.84968770849258,48.294061945409325,67.75069870014559,64.21648715715627,87.86938125171321,32.606806534846996,64.49590877528183,53.38667023518837,43.44031457815941,36.99265278342213,162.44890273211308,24.79690224876097,20.237996728925957,184.73282845235636,51.00715720701747,70.23083284399316,50.186749166535634,83.30390462446178,81.2414525277169,48.61765817585442,51.520201361213864,112.58148466855198,157.9703431100342,30.49320532168967,77.14066545396864,34.91734417310967,89.75448496349597,147.63791697928906,25.224372180188993,17.879333275549488,118.56415180877872,130.08224086121015,29.400542766834157,66.99854225023249,123.70478952590513,113.97975483955304,55.41078496487543,110.4710544761478,65.21840378364664,56.359400970053464,86.69519307393007,57.95635278575302,50.33637804843042,147.08605989310223,84.8429673908209,87.33241875868956,52.812012879957386,46.343446175223804,127.02389322911091,98.9400273127695,17.016246306886195,18.354913526007156,47.30029039481387,99.25233780488136,187.20682097254993,20.538128358623677,80.70247218968007,142.63336916786014,180.75020189286894,58.91029875418925,91.64995161951508,44.754458754323636,84.8699029375085,125.17722352410762,75.82391515586981,101.35246574515784,63.678201127688006,79.90781287124028,86.96976622584393,40.024551643370856,93.50657033308539,143.55174658219613,158.72561873408557,103.13963724047662,251.80684888453726,85.49372623333453,72.6977383653835,183.40235347455217,97.59675633970872,43.01085641316589,59.72996344549298,94.1396282543569,69.02917467344211,87.22783844240155,29.94971543370933,60.60883240867457,118.96955617162797,73.52252374548601,50.222584396090866,52.642822084902434,69.11022867582244,79.87360317014594,75.6984124428634,15.854955476333103,72.44677063442415,58.34804682580278,91.20312765623677,55.18780339375492,32.99339994890317,41.74310131948522,169.67500661179096,50.4346173580852,138.84102355985462,13.142039050998203,82.79450082583602,87.91619429681349,98.95801593616265,45.68494822073411,166.63674846608683,54.48175271560355,114.22656747004791,38.97117636652183,93.00323538662832,339.8001351153871,48.94070275643364,7.37828997320519,82.46164985777132,260.94885866134433,92.77079627423294,39.673907994431275,26.397416908754785,107.3362328137431,97.5481952695174,61.922801836080644,139.17010559452444,279.4547787782422,71.26834846127751,42.76022218671105,36.774125580682195,54.26050402267879,70.25123836995755,114.32996160138862,54.00026356415066,53.219536690343666,65.0034834114489,26.150636327586952,2,DET vs FullGradCam
21,backbone.res4.0.conv1,115.51106701203301,26.310346762505688,77.96514980041637,57.040711681235365,70.67949769809026,27.987477487586915,30.13727301748331,28.21086986302634,134.60914059758937,31.401662257190207,76.12147128171182,63.89707859153583,97.63453617418968,34.1458056412833,64.0428939254694,51.97398370405077,44.47729508360948,48.64247934225582,166.00649872690332,25.53612629234126,104.77541975328148,184.31964413667015,32.19507179470312,66.94888469257361,50.98018839502578,26.89261801546236,69.54562017749018,43.689498684635936,50.475474204328364,103.50882347464263,168.5883678297149,30.903403296238682,74.75666040304279,34.12369955380713,68.12986461146936,143.6179152338182,18.742982403147813,80.02727985260617,111.20884656345089,140.04787875183396,25.94205548629025,35.08575322641215,123.96504720262708,111.45616914310634,53.74383205639903,114.51339656897464,67.30935525594062,59.67014316209093,84.6395978696933,52.9541334942356,23.38682347695952,144.01855820981268,59.003206217815915,83.44798412867895,52.915184915535875,23.052879484445096,151.48317318624407,119.48943197115,20.19112569913272,19.639776234592894,52.00396608072515,97.87841853953029,122.81891938372098,30.542285121934857,60.52943066288999,142.23691741584975,182.07809041613683,56.79670902296804,45.62437851384634,48.50478610275822,55.124942021983074,123.57636675248357,80.34824133409549,100.06622003318242,62.321780766404515,57.32692081023792,93.49828132838954,39.76804287297878,86.44124355726208,136.99504487515935,165.6840128244865,104.58423630740151,246.01047798126763,87.84116872142496,75.68331356237803,185.0438797009848,92.52297166310251,41.730922191938234,76.65655427324742,68.29412344641202,89.44093050100464,88.44063398061769,50.85743719199709,45.64653658142721,114.24432893975174,68.93397809495823,45.05344213090813,52.85611981102626,70.12235724408066,104.73440806940643,71.0442816569566,95.99251120513179,67.40642311734356,71.61442813554888,93.89417924511886,53.14339423599701,32.756439338568995,45.26317050009065,169.80134414644186,57.152877276678595,138.08619826166196,12.005492176554291,69.90778229660023,85.51027795683144,68.42746239209356,44.02292182409366,168.13687648211794,58.14877785568781,106.6293341706081,45.23138659885984,91.74887663029008,343.0551065649573,97.87661193183443,9.352701007036815,59.03911098632659,263.75834387018506,121.24338950146429,41.18935639632171,27.444073507940914,104.91836617381523,77.4094336931001,58.98373565828483,140.92341255307792,279.4939634447954,74.137020998135,56.72681441928928,34.887157956838166,51.17380838859815,72.22616366357651,111.06228781816199,47.647882190985456,52.45949113581314,71.2408858462107,35.97347626367689,1,DET vs FullGradCam
22,backbone.res4.0.conv2,113.67675533905242,35.49648346578937,104.03780121526273,38.802349853728145,71.74784102514398,28.325985276746362,35.70683719546835,28.155489817175717,133.50308793025044,25.46444602259849,67.86168505780932,46.96345407474057,42.12840047108796,35.46060607403341,64.62798506064274,56.01328658957152,53.175750158536125,45.981915465329784,164.2728660395003,25.599876485185916,36.1510370898889,212.93353973875867,57.15322053761586,67.41409637181704,42.347041731332624,88.47104191879531,70.1137350493659,41.2547279631857,53.99382720255621,57.68279815216655,177.81329177696782,22.86014422563158,80.32670595035916,25.830094969315276,39.91596532930431,152.19365026648947,15.310231129459893,16.844876733330118,120.48192230948642,135.66226292034554,25.090194960444833,77.21742957792439,122.81178578895894,110.97516628738697,55.425864393421136,115.62595486375004,63.30172880214475,50.22685287291192,75.55919580590177,70.75986664337135,27.681767333637815,105.12128834830906,68.83037597692169,86.1217864130523,55.88757789848853,16.21590812266294,93.10984676627236,89.67601357849115,21.165049028518915,17.52214163254861,78.28744341107787,97.68326876187223,172.1310956630419,20.080420654957123,87.95001300015298,149.95694125664423,174.21386646249124,46.078320620863394,44.88322836337403,61.01899223186068,112.23058530084123,121.86625888575412,69.9325433369292,85.62372190367395,66.81713544951691,78.81744017950558,86.62312904177621,85.02135106287477,102.85363832796244,143.54609211339786,164.19484544362166,106.31991153252967,256.23004412904277,94.06974796277707,70.54084436877721,201.6151179652251,101.95484527654075,45.28487903245021,54.11109382521994,26.425019071302593,40.85446208575154,93.22761540958999,43.940075630726895,39.24844750830945,115.41621030184679,68.02762266478837,46.05440801603522,75.17083229635585,60.01245906137222,70.99111836967045,69.2392206942989,29.48528762534881,55.17962355046001,56.1214101480073,66.17105229303942,52.62757025327542,32.9938700332692,43.35556112393773,174.1844961740162,58.9176030363455,104.07076159218153,22.020882928759058,75.23693034899735,119.70381100135197,47.1806333310395,48.12563044264758,165.53459101502978,41.382739046251714,113.95846951951557,37.259879022509935,102.23030139391786,346.6427794613404,100.99498378905969,5.678183933260019,62.12956658589278,271.72032155058105,122.09521936673286,40.712901340728806,51.28574242447161,108.57445496574243,83.81831830688134,55.502194290745706,139.8196866277917,272.9324647222347,77.59769282739998,52.76116510056338,34.26296165481908,47.406138858696444,72.34908753889393,108.84931444395515,42.1339039698178,46.51865293635831,64.83730521720558,26.18431178052248,2,DET vs FullGradCam
23,backbone.res4.0.conv3,113.68233968316508,33.92607337053667,107.61286682213924,40.066875587767086,82.98388774822001,32.491241758832,30.654928387922837,29.092963997217524,131.926376298018,39.04776600230015,68.50018166966285,47.40295044523481,55.93052029456416,40.52079224316971,72.36481228191826,54.46855806715394,42.98319468408671,56.144133064291616,158.16154306607748,26.395141668500415,97.70760777920512,200.157452438681,63.41274003270507,76.87050131357697,47.98637046567194,26.45951291847362,76.50349232224738,49.56461124090656,52.36711588122009,108.42560265930446,171.75210207308567,23.611606365135028,78.05647360130078,32.65778342144602,78.33459253669238,150.06920465670026,30.875358518807758,14.709265569382845,117.5695598693479,126.64284108080845,27.294707840694265,71.88912322953448,125.10311192235974,110.51810319433595,59.87722780857886,110.44819666784873,63.91890119425335,55.40484094608615,82.69798987054412,70.03766254486784,31.22450644771321,137.8307995055671,76.51199614123996,94.1564492479304,58.1923304587268,21.960292874353073,91.07411189339669,86.7379018458961,17.45272067649041,17.806798771311698,78.97423830793176,96.37447392479095,145.50818979459333,36.51494793458312,81.73087375127751,150.68312138474545,164.69887496766893,60.925654111089464,45.33189512536526,51.71560441128961,42.319108559520345,128.078501669243,67.63894275435109,100.72910993857688,71.1374001310611,65.68140819724758,81.93639588931097,44.58439271623134,105.20489124852413,130.90359134848293,116.76354779908525,113.19649991055296,253.5772293838422,93.96274251448622,88.63039629149992,190.23914465547355,104.74001198712139,38.540126312133594,74.13420950869178,90.91965454918508,37.87966296783,93.31893418692984,31.467955213666627,48.71318302504258,116.51023766164562,66.80590815040404,45.5345952998677,87.21424230494526,55.389745500088964,67.55539631545237,71.17934720136483,65.39401603368228,68.19077696444795,110.59335616371541,55.798735950177104,66.61672680214096,32.28842950260849,44.45629301583942,182.21578390400816,53.91047510759782,125.11797545613882,12.711708053470444,73.62165774464965,112.67534809381232,54.654681407144,58.3802729963071,161.3840930318669,53.757479464515896,119.56517437230431,39.13106661862862,93.05767954722542,349.75500173637124,93.26691255413229,7.276200164853593,63.092814407006955,262.33500729909616,103.50241770926797,39.713941457074405,52.072859502729884,111.62021762739514,89.45403171294927,60.78539722753281,148.36370383047318,271.5794958165055,80.68340225837983,39.31363671339375,37.38150485633689,59.50118843554529,18.550479080573517,110.55320561729027,28.85398848217099,58.12899991872122,66.9718231581173,29.436125802781618,2,DET vs FullGradCam
24,backbone.res4.1.conv1,114.77957403164066,27.638864077340816,108.88430417514635,62.57862799360214,79.09806172607291,28.172320684277167,33.36989322323867,20.768596792213536,133.07638020803165,28.877383867617127,79.78423131038483,46.855758170092685,49.61789744512744,42.520506957648394,73.74307799698744,54.56997538206147,47.144294214392545,51.61640926544584,160.02675990609134,23.65156663811309,42.94287970011959,223.0975125527505,61.94644247335107,75.69807583723788,43.20362111396258,27.07955529954807,82.22017987217473,40.729348102573,51.41981773497771,121.78096306120587,170.98734037237114,32.98273293035784,74.4219035220928,28.408998022174075,92.37126336189417,147.9001378831142,96.77357850726145,97.82139387261239,118.96936692745251,135.6310143308536,32.53607436490422,51.1807671573743,125.59269532067808,112.88046262740903,53.848599194812294,138.39841086378365,62.66768755602865,55.08141535581501,73.0385985075132,63.44951409160106,28.747441378784096,147.13231651351063,63.712576875019465,77.11689432204167,55.52215189605493,25.03116979525517,149.3926859064951,113.51620242960384,20.196032592473895,22.18857991116572,74.84495695610251,90.46566779021094,161.52843145595125,32.653836532631615,91.60987712997762,162.4355092277258,130.61060252185814,61.18347603243615,48.31557171506586,57.014542750592874,69.93240974374436,129.54722626314492,75.64163157368607,101.375762607892,64.31181501149203,53.33673240173901,93.0008103698076,45.19201166526827,85.84581892329822,128.39001188524713,156.2261770993199,155.85658052778172,258.0961742265554,88.29706586671163,77.35933170952084,193.7887575445933,94.1691781653413,44.41141993324945,80.02417417007345,62.771287558859626,88.18709278278835,89.99634347488173,56.83463436302793,65.60466095230089,118.47156048622318,67.10795733701556,45.420911083843095,93.67778172176419,53.17798903069347,94.51208898063453,74.68810668232615,82.01925620078765,61.360779019687556,63.40099073159356,73.24963704037528,90.46579451355782,33.790432931629255,45.70067516279763,180.6229180377768,54.80144971856098,138.96609925847883,13.29968391584717,91.6409200322484,102.23984920380889,47.66411715773255,85.37662969555295,160.96314349015756,43.91837691888833,113.26723059567563,49.50196980586861,108.54593521058766,344.2647490508135,61.800849472473196,4.636055887390836,74.25887287133733,274.22977737810675,122.60936494190989,45.380420305549976,22.879790892217386,107.03722082344036,113.02413049060866,66.5926594869795,144.29519523536345,274.485925351629,66.9212569875721,58.205325472162784,32.6950171799871,50.836080985179485,23.913618879259815,118.77764982085006,52.09206938286957,55.34150637496593,70.43194152158898,27.493865139175128,2,DET vs FullGradCam
25,backbone.res4.1.conv2,111.01365638012282,40.97749994154008,90.73056446111396,44.510262750210714,73.59421619592264,31.371953584168818,30.669280636040423,18.213951546737885,134.27500723563924,38.125127556882035,76.54228236214162,64.60799171267897,43.785729529439855,33.395844568973,75.49619071746346,56.94886811616467,61.2979123339853,45.604775282352776,161.49548684989776,27.313471960873983,88.29350659567066,223.83649126955788,67.57994312758888,79.97355757786978,43.59886861678548,27.854699414684735,107.04518974631827,42.837703511650474,54.028753458343786,133.2670242456618,179.19784360167182,38.84529953593322,88.29575439411875,29.98552261181346,37.49541199624206,150.93365477801348,48.45974768855296,14.356708750982193,124.86573605025005,142.49220186271953,35.12504845436251,32.883148724484805,125.58838414101344,117.3064294173648,60.94025660612529,120.74105859333433,65.09953329864214,54.47217811252422,71.77167226419783,54.567855261403935,34.56147989527656,142.151355876388,70.6283891006717,84.74425507376719,58.36731190360135,20.503703693827383,164.5831300750719,88.69464750203986,19.70671784767404,17.910458536488346,71.28943905992729,95.26935125042627,100.64511993523435,21.236118660098846,89.42243568268698,162.49459570092304,157.76807553743203,34.03213246566516,49.9983732411886,46.5664513559136,86.78607722129959,125.11357811700637,68.49437856700327,92.86643332595676,64.3425472223462,69.18879577924638,90.01975779958377,52.534074810160156,91.30062391358061,144.26098312094115,105.40163665771038,104.46019888890117,261.71730357407085,66.25928257264144,74.2070836445876,203.61080686692378,91.34823112219036,36.939343409104104,61.77531669959207,92.72700828864279,73.43616017063403,90.53269594504856,46.40432760774678,72.94410070792578,116.59403580409332,74.21967650399324,74.13513062191993,85.55235567245734,57.7227168269172,83.28510317647024,77.5292987275816,17.229479615161267,62.1672864846983,70.02959611978746,93.7965620719265,51.82867175496271,31.78233983269697,62.656343947106684,181.83427276742472,50.33061473823917,139.89573583385274,52.03700583123441,100.14917655847206,92.1901034349356,82.89312163266177,81.99770466468743,152.514817941298,40.75248016060286,128.6334787115892,31.509985448765793,91.6332657923342,350.0117690958673,47.32131960819983,5.811194449917416,68.1027168484726,277.56680328726753,98.6487188239235,46.25800991692512,27.7608338367434,112.29340232619325,104.39794082240766,61.49467670925554,137.6271760391163,267.39992552647925,70.56525035726833,42.44485912680735,31.74653012593127,47.88253041567505,68.77234075726182,117.21934466717522,28.697130901386686,69.8914761395208,72.84497807426725,82.49235328629773,1,DET vs FullGradCam
26,backbone.res4.1.conv3,120.495492403278,34.384811206914605,106.73882420521332,34.54458149916094,76.42583235218058,23.596050919180954,17.91674422746901,33.72519087002124,136.79978766927627,29.84856003950027,85.62144936271068,48.25598532146711,32.87546732585235,43.00042215573701,73.1050019929429,57.638105060538805,42.687177428016994,48.674415235708864,157.76283140753995,24.286109485569327,105.167229556802,210.45089071329366,67.59441277769363,77.224866610363,40.71676115289875,27.667966449207313,85.7848561596952,47.617594620843526,48.24696801274669,126.54735395666981,168.47112244777026,40.708100183850796,81.42903657285481,26.800519647528134,90.50769746006213,157.13689791902783,21.94857365047887,17.255260511527943,113.98745459684963,132.0733203828429,26.651121180494954,78.13052741787004,125.0063269976715,114.93356910630501,63.69850077837462,121.83511288421369,59.83222355716427,57.66524209755926,84.49744265654144,70.47085036478629,45.52565167399179,130.79990719501342,60.06617068051545,91.48769465377671,59.526987739578594,21.23415121965681,95.45125154833745,107.74774049426813,16.79881980650808,18.959134089067387,74.62597152173748,87.60822091229421,185.02489689411854,33.463151164856676,78.85800779360505,149.60332058936643,187.980573578663,52.084343782074285,49.999056711249125,49.95458756914088,107.40246398552708,127.36073865939699,51.57849796546812,103.2453416215441,66.6108364349786,55.739671315354244,84.62711045157289,56.805984031876605,102.69009829961476,98.66688569477999,112.17257633646113,100.87420716656817,251.3045104558136,49.110724222474936,70.74590319068781,195.34373237797834,102.14408825308128,34.90862198354274,56.14698824341019,39.204715278332316,53.258552633372915,93.36413435850014,51.0947174115475,54.02047111670711,119.05448444692244,81.09811041866425,45.671913158102626,106.05995342625437,47.01249151561589,100.94856238084665,37.326649673368586,80.09166541125106,63.019803645632265,88.46498331441823,100.36939189720528,52.172324518936264,31.87999340969158,37.571079134242325,178.57975289234906,56.3552681967095,118.80391499488474,31.384329901497395,118.45200441460467,127.66308046688064,76.1711284420966,59.97483502491258,163.80968666872684,36.70471206130665,128.92920797265566,51.48443894951825,110.38367434980105,347.9600914675022,112.82463422153393,6.427987612045225,60.55200053957904,263.121379993342,112.65059436735898,39.457772853080286,25.488256205057112,109.48842259273671,85.66342031214194,65.63804495200037,144.61264520060908,275.23531468250053,75.30926272223363,27.498808952209195,39.982078020718006,53.136850791150366,69.76534671820696,110.33739596369142,47.177007254775546,59.312835325961224,75.95192007056065,51.13908411045901,2,DET vs FullGradCam
27,backbone.res4.2.conv1,115.52148788697644,40.860821833292896,108.14290279328803,53.30545194891264,73.12583696605245,25.09137169333009,27.708083409689607,23.780118032104575,136.7537964534253,31.893030467098775,90.0900981891022,32.42609638582863,47.09681805232441,39.161140419630726,69.37084954960551,55.27923321729533,40.020045200629916,64.54054568756075,158.20206185699158,27.064428959184177,32.11325431374914,204.48040413948334,66.00150304230479,64.46494582631976,38.48102105097401,23.656991274249037,96.6996026821879,44.445189441548166,42.470989602406675,133.50768173871273,171.89191280835922,43.6412906970077,79.22517621367206,28.115974879834035,61.78202192257635,158.83896337416786,22.085675636876108,13.804761298439573,121.05991043060726,147.43747104875575,27.836990390276576,66.92030893666836,127.4694522705032,114.76243176866106,71.08156163498094,127.7425237871949,62.3540494203165,59.18191701496344,82.66165225774516,73.44695308220128,22.225694709636755,137.084346395267,71.01068300774472,88.29830892487881,59.68278802948221,20.610230792965638,156.16447284977903,107.17979705388149,19.517234757250662,19.728024940372897,75.93385445945599,94.03643025797906,189.0068288981018,37.765091117816105,97.22106422462309,161.08134150290974,158.42105004172086,58.94619167263243,68.25566886062275,45.47426835189418,115.90082918521271,136.0216136904005,74.58016512220497,95.7647651161981,74.66664695706753,66.25775508554383,96.19610457659962,58.33747714927085,93.13721748455416,98.35246880074705,167.21013254556883,106.82714953208284,266.715070577349,56.47231663521119,77.99453359161623,193.0846685599944,100.2270134645967,38.15664704814668,80.06905553995966,30.7175267564881,44.758523854290246,95.93178783323533,75.10953791742888,64.173692298139,126.78431737973042,65.62382086350648,43.74579956147758,84.79147120462267,48.66197619500464,119.56568999237399,38.023153040520754,14.988216680251153,65.94227388432789,72.60562817441196,64.7565733245966,70.18147868930079,33.40575663767311,44.97725482098239,178.79086798137507,53.18726183891016,137.86142117809283,10.905095901699923,120.84439762256875,92.72699230447805,31.58902370825415,37.87709936331186,166.09596657987086,37.38183562232683,116.65323153959267,51.82628457771686,93.34309888704249,331.84979573933975,118.74915884688784,7.796327447257857,65.03107074220188,264.590880178974,116.58522588390441,44.35998525962934,38.59484825741567,115.38412102762499,102.58796711409339,69.87048413384281,139.00018591143163,277.28735416283826,72.68104713548843,47.77627301682085,35.38401382696401,54.17828111729302,20.558668468223484,105.97356180675622,31.76820455557192,59.374733031607384,76.84350961512115,25.67046335574623,2,DET vs FullGradCam
28,backbone.res4.2.conv2,116.20932932039642,44.43894364389312,89.31540862173136,33.697931885542616,73.68482684363646,27.62851061100426,21.416381357622576,15.585964190392545,142.13357752585162,76.89975301789113,66.54616199052012,38.366686437701674,43.98358686205877,90.65093656236652,73.79992624852922,56.641842253500755,54.37256847810382,30.660933588854114,154.20442050748062,30.974351553562915,104.96540391148713,222.81292355231784,45.0131228801945,66.6692160817676,53.72500029080453,53.313578320897506,66.46018857522242,44.53236114234769,52.06213025212544,137.1515728140854,181.83296820915598,48.35443788648257,96.04197920152941,27.135529239318515,34.10127822328701,168.3259626106733,65.01696054092783,17.50401140083469,122.21007928988189,142.6899289493102,29.018293242561754,43.42817553205455,129.5469221044384,108.3635764764966,83.7855043145128,133.79759309704014,60.55161257148016,63.37384196193946,85.62818205980606,69.91966801580472,18.67964356399357,140.51296000673392,74.05244734641195,93.68705994203586,51.13991948196322,17.69757945500391,101.5503879064654,88.58012909970518,33.947220094362635,22.06180211797343,76.5500701574652,94.75727605951242,194.5532667806855,35.21621486217994,92.55475901736523,163.27266818071132,140.8121672417897,56.61886918195978,43.52549549839358,54.91383480148372,120.965901419493,136.53868867266547,68.61314951145482,96.75092386263813,64.34918685777464,86.10234934873547,95.80392659087917,45.89577000754562,100.17331064779152,128.29836160912814,164.27251774653877,103.71864128993411,258.47976534494524,50.03375546878301,67.14291334582146,192.45130810997762,89.1808550322888,44.3721267300826,71.19453621796616,39.03063464418984,61.5378069437733,102.06162859804842,40.00298197424331,65.36329334269637,125.13397437913228,58.97070148158321,52.342529473381035,88.59196967715724,42.022788918057586,80.65016099844678,77.65304666199836,32.913687598263984,60.316216122319986,70.12270039687243,84.50119574911974,79.10012041298754,35.54430991959447,37.427299779568315,183.18095037665518,49.58360450771834,141.65697672252048,9.47563759994264,95.85109376790709,115.1777113812721,67.35350436604068,27.152011074511595,168.22121905425826,50.918116825368436,134.98031634249793,47.51340909408828,93.04800145486057,342.7965636021686,96.11893641569897,9.435455617550222,90.53663022933077,262.5848417958885,104.27010421293761,38.71513686088315,33.13466599634284,119.8577633305344,96.2667896920886,63.62442520615006,135.6556896488707,277.6193666010702,79.07019798482273,57.4698098220276,34.466534138250985,48.23830562840543,72.98608438646711,109.16544426270772,61.50864332714406,59.07226251945309,76.60367537998339,53.59487474249243,3,DET vs FullGradCam
