,Layer,407,1223,401,930,1114,1149,570,1319,629,1357,715,117,698,183,437,273,388,171,245,1099,54,692,1236,804,1145,141,74,758,1278,188,617,30,867,33,67,452,87,447,611,852,342,764,940,1112,3,822,1043,192,833,559,113,600,126,49,441,68,942,1090,1353,100,668,344,180,699,209,843,987,842,859,585,327,329,980,133,1100,941,376,1065,241,293,1109,914,1211,431,740,1232,381,1331,1178,514,610,1047,856,803,896,1031,976,503,1183,1365,1226,1026,1252,269,66,178,36,670,Cluster,Task
0,backbone.res2.0.conv1,0.7988017821159993,0.8630506855732893,0.6034196224974253,0.9166222471502529,0.9222180736502857,0.6506259318667917,0.6851081670322343,0.8506378298789076,0.7735230284099568,0.2595833062447135,0.8799960608565969,0.648615324326565,0.6022565580618682,0.6373185276837172,0.7420111266952889,0.8528577821972855,0.6126626594452887,0.46314399539452533,0.8066828610476813,0.8867382430764104,0.5587185524982631,0.405192094309863,0.6594425199229352,0.5768053676724672,0.6567293033620678,0.7631299082631482,0.8816504638234507,0.7498935755756231,0.6118664256285022,0.563939908926944,0.3046162667790372,0.9550132307741324,0.9724654068615748,0.5353725591248775,0.8459231170422215,0.7746428376903276,0.6759722097118781,0.6647635590268983,0.864419642838528,0.6697067690874199,0.6492240598927935,0.8214606329984594,0.8676638204443522,0.9004999481258067,0.8296253129082563,0.5808014742833189,0.6481260465377704,0.30726100672125456,0.8505845488225583,0.6205174323135082,0.5955158578253337,0.35968019865355494,0.6614221029103673,0.6256538704625767,0.777523079017906,0.43274077663123295,0.5963142603538455,0.29651646791671193,0.6355200494751374,0.7769168509363071,0.7951562939060262,0.5271543358876215,0.5627374098168775,0.8896010367558107,0.6975047455610479,0.8880370829245834,0.520582470931507,0.7095301848340207,0.5630033610947914,0.815634851157649,0.6840282669487718,0.5791385986185555,0.8280347361142332,0.8346383560770044,0.5530801537154612,0.46178635609958707,0.7049904580984543,0.8940455753000207,0.47427489588933935,0.44671293204024903,0.8118209684949902,0.3453081564747146,0.6771639373716293,0.7852661755763327,0.8548291981857592,0.7549727805396083,0.5852587617387606,0.4912970373805061,0.7676060446228882,0.6468228712797474,0.7998632480921748,0.9177830134466194,0.8404540372722388,0.5820239973899539,0.6634116781042705,0.5676772239890278,0.347737926309673,0.8374299818158997,0.8794708754671229,0.8788929757293121,0.7974049499353445,0.8661805373940995,0.7067190698877908,0.5747126478009628,0.5345874538679574,0.6425389933172739,0.7291703022500999,0.5222570024892407,1,DET vs FullGradCam
1,backbone.res2.0.conv2,0.7915515094059651,0.8551924331872962,0.7615096609886592,0.9590098902420566,0.913798570465587,0.7138191192245689,0.7009555313792403,0.8082171152560951,0.6171362721588028,0.31222829954502945,0.8718526260836121,0.7258698199068311,0.6007368262571774,0.6653409818345981,0.8027926169878429,0.9112953627165075,0.45279612752362813,0.6056778788738184,0.7589358843716645,0.9199285800319036,0.5535332739988369,0.400025845062693,0.7285207129412912,0.6223049080830545,0.834962668683744,0.7823108184381067,0.9012061478743715,0.7689964085469765,0.7075981495150931,0.576261032166455,0.33459259078532644,0.9159729117762462,0.9426917219583655,0.6204650142111008,0.8252064414739396,0.8602730449905313,0.7477250946833808,0.7235395457750646,0.9617270550509727,0.6361595579924089,0.7767913158431646,0.7964558418898005,0.887152567558074,0.9117046368223307,0.7928070809608004,0.6128969907953332,0.6583734042561848,0.336722155235142,0.7472136755211713,0.6284878429201624,0.6280695765799857,0.33413665266461273,0.7698899985438857,0.6286135915815105,0.7907936103414448,0.6633133894665478,0.653937197976954,0.2977429554578691,0.5991418504335505,0.7773391167118069,0.8342464181313326,0.6470307719135402,0.518740190875115,0.7072558922334418,0.7337502604628879,0.8872178727198555,0.5197883739589797,0.7531198807360904,0.6042720564541384,0.8633738659063357,0.70073606740648,0.5755875411399259,0.8464647869378961,0.8724520073457652,0.6280748474792067,0.45388403898775637,0.7292310803359083,0.8550935480825217,0.6547408633738077,0.377239546362172,0.6823683859297376,0.3695891085146868,0.6769927800735334,0.679090154422078,0.85885397871099,0.6862241290608153,0.5960066043636197,0.4086288917854685,0.7819349029712084,0.7323289810934558,0.8487837394844308,0.8999211682085566,0.875713320962612,0.5170597919288269,0.721187794661999,0.6153271203852003,0.3790345020112097,0.8548835211164789,0.9005392567468683,0.9372715045122756,0.8165113174795556,0.7949516596414903,0.7166866233026552,0.664375665518634,0.5292026885404899,0.6713108184887666,0.6457208194217915,0.6508601992120668,1,DET vs FullGradCam
2,backbone.res2.0.conv3,0.9427583091679116,0.8188352001450742,0.6515618571590466,0.9463471164743595,0.9280246343642213,0.779124385629315,0.6899596107827646,0.6607401197617209,0.746012158352958,0.2655756528568308,0.8691567319955665,0.5963906410650344,0.592970567892967,0.6492286836996082,0.7982731893746282,0.8809645695226282,0.4277045164206888,0.5180185380407138,0.7676920115994899,0.912676840837442,0.5823040102889192,0.44802432437526785,0.672718682987268,0.5747374770592897,0.8648573036341662,0.6881075987661013,0.8804521840553159,0.7225912835035868,0.7077003333024262,0.5634138252357762,0.3201575313897961,0.983980190745602,0.9641516989136087,0.5450225410318446,0.8301010039019594,0.8391082431038416,0.8454980109863852,0.67826024999349,0.8499934560580769,0.683181671688244,0.7338052626032008,0.6920067971966184,0.7489899841838346,0.921470877049321,0.8470145038039346,0.6288618324932332,0.7044777058712974,0.3276536562126089,0.8568930501379265,0.6638680944466077,0.4709848391550665,0.36350602936670007,0.6856176617308749,0.621689772260673,0.7367991838410206,0.46711159620333637,0.6774232559567097,0.29195870978195276,0.6282853944481144,0.7794366138743074,0.820475945992499,0.5986142280270867,0.6683262945609953,0.7093806352076076,0.7291668710072027,0.9048657206976282,0.5431262157449515,0.7072835726356959,0.5036799605804777,0.7445621282469235,0.6567404186820772,0.5639205812689296,0.8342544452471286,0.8706519710549964,0.5809216616127313,0.5119510137160544,0.7699934466941196,0.9376913993262821,0.6920640349952619,0.33584961745808006,0.8431431404508176,0.350957591570653,0.7167385686698333,0.6662697919893759,0.8170874344072085,0.5831207430349803,0.6544262885446801,0.4615263502481397,0.7512048217568934,0.7237023495918695,0.8235178512902405,0.9075473845972468,0.789523362149215,0.6221855626978201,0.6374084474241251,0.5940763100065436,0.37933168674620027,0.9468150819713947,0.919627660307182,0.8497999668183942,0.8140536540522415,0.8171686302355905,0.6928368998027843,0.6143355657484206,0.5062475484524613,0.673585811509985,0.7232949234944389,0.6315177295153651,1,DET vs FullGradCam
3,backbone.res2.1.conv1,0.9509588742960938,0.8198887382970347,0.6365507911522783,0.9544057519929654,0.8314039877083187,0.7475784603803968,0.664552515429215,0.6358394406903524,0.7203495208884905,0.2682085069697643,0.8492424299071577,0.5857516857627101,0.6026056440297661,0.6095432410378239,0.8080098238752923,0.863064348452329,0.447187718755435,0.6649038606043897,0.7697748810383421,0.932348212554641,0.5784874958217314,0.42972244663111975,0.6788657221072103,0.6770559908213767,0.8255494117358809,0.7156264231444915,0.9387724099153604,0.7234230713809227,0.7004500652099703,0.564095396701554,0.3402472470870491,0.9640348895952524,0.8210766239476218,0.5909399874396263,0.8364706981058989,0.873625242059098,0.8390303704124755,0.7120458550656501,0.9704438676032017,0.6791875348122602,0.7764505254514069,0.8528163164070083,0.8532660943036849,0.8957959146160357,0.7946949319409136,0.6310418605991814,0.7009061904628912,0.35972183130451124,0.7808075198661434,0.6794179259506284,0.5444497754268417,0.36615759862368985,0.6877501688396666,0.6206483341151855,0.7474517702537076,0.36859627076364265,0.6262511015011543,0.30087422312063666,0.6237162567122417,0.7896253724065914,0.8219039200550755,0.5994966596010108,0.6403741131265972,0.8173073701731352,0.7331795868324039,0.8531345884652499,0.5311752784441306,0.7122975711009154,0.5411113426426364,0.7616110652809112,0.6655776992617274,0.6010723143390335,0.858484200030524,0.871876267770362,0.6314365468534113,0.49950848772509626,0.7668981520874933,0.9638197620482795,0.6990329626010321,0.43781654784828056,0.7554581852691173,0.49360267798379515,0.7068877894088514,0.6928183156644632,0.8181052573844513,0.7672987084266634,0.5923821761877888,0.43676252602928023,0.7266839603358414,0.6986546003209512,0.8937144540412482,0.9539471579080958,0.8132935758404043,0.654975621986219,0.6241386555654078,0.6195400122509738,0.4000908738446613,0.8344052424795145,0.9434432397431357,0.9317469691079772,0.8075846128131676,0.7927095160123636,0.7059078059662066,0.6561605277059707,0.536370122899315,0.6764424316497949,0.7305436906467615,0.6565385674373442,1,DET vs FullGradCam
4,backbone.res2.1.conv2,0.8809153393044168,0.7970860804323259,0.7459220820044796,0.9536183576965865,0.8941197098904528,0.7392748734963311,0.6314002664102378,0.5833603708387604,0.7102244435283126,0.3043658051081412,0.8699348054768579,0.6445335166847621,0.6050791902248411,0.640881728560998,0.7934115589695979,0.8592941080795573,0.41493932842878645,0.6348548247089607,0.7638738788341789,0.9463023205039981,0.6007116532879981,0.4633348296458323,0.6868565411380636,0.6638282983185777,0.6360316650552779,0.694550287482554,0.9456247190763124,0.6861621249692507,0.6904941297936261,0.5837765640908587,0.3150661320691307,0.9843671928887975,0.9009286972506363,0.5944184734633449,0.820432658637045,0.8575630187975972,0.7881043604493945,0.6937538953185003,0.9612658247043473,0.6794468189677243,0.6660576448357508,0.8923989031768851,0.8823221599657036,0.9259279820159507,0.8199976523329748,0.6322033685410845,0.7212876373555355,0.3922900212327441,0.6520684487502774,0.6582563194292601,0.5231238261613079,0.3314915057773491,0.8041996604440402,0.6178647789605726,0.8180056142274981,0.5347429500796247,0.6551948482088051,0.2940081462180514,0.6178806972713091,0.7691914059353653,0.8203572708441955,0.5803705372182498,0.6301981041448899,0.9181567349163403,0.74591587137566,0.8451510220861329,0.5295285579063448,0.6790901592946952,0.5242235488136884,0.7524917935078614,0.6700268754003298,0.5857080816689905,0.847126880550603,0.8154741287723006,0.5677777179163579,0.4616213888944148,0.7615347077215766,0.9602267329418902,0.7204845394164338,0.3552958701822941,0.712775954690647,0.37962305656003553,0.6792969831579359,0.6977212617087445,0.8124202375431631,0.7317031474265465,0.6098977855903046,0.4607513103530031,0.7680422148672841,0.6821838696560005,0.8883288024591438,0.9365077961670891,0.8074941005991587,0.5682738907481637,0.6263201069329537,0.6378676012648292,0.4094490306323757,0.9112778321144515,0.9300496341171854,0.6779179799315027,0.7962008530302609,0.8391700091193732,0.690720776239532,0.705051213968628,0.4876511386428741,0.6305557510768631,0.7476565053485376,0.6685760257617183,1,DET vs FullGradCam
5,backbone.res2.1.conv3,0.8497127585735517,0.9055068303913896,0.7175231865811776,0.906841559497498,0.9294947135573186,0.7492474758490346,0.6992950872361053,0.7874916413521842,0.6590992069240007,0.2687809534707173,0.8762560411148783,0.7065152147479287,0.5897463906711744,0.5481548212388333,0.7794555451440655,0.7219583692485096,0.4234328448041541,0.5946490310648004,0.7724367623649143,0.9258633231880248,0.6056614968643218,0.4807911423899326,0.6628371394632345,0.5629653816965616,0.8794490165764741,0.6541492405877034,0.9254982580390986,0.6808816067523269,0.4998294210251516,0.5211332470634124,0.2942886899475771,0.9858683327431423,0.8656164918976272,0.4797243939759219,0.8026556881106491,0.8367609827541156,0.6611420495336953,0.670403467048061,0.966968466787822,0.6668664029551868,0.7269057736400266,0.8734281040905506,0.884421874840809,0.9313714058469731,0.8065448442753885,0.6326546756829057,0.714289960091267,0.33510359898226105,0.8443284707247032,0.631803203104729,0.5225598361419272,0.34612008273436157,0.7499113165001318,0.6206360217552027,0.6928210478704205,0.5682701696229961,0.7127516979548354,0.2894146467092585,0.6199309321568057,0.792136061667188,0.8289053981169001,0.5882436105223416,0.6880747351562816,0.8202808430265349,0.6563081065325282,0.9241582277101098,0.5246649216271131,0.671645088196819,0.49231015868396233,0.6709853152919182,0.713043947228223,0.5625722567253968,0.777612109765397,0.7980429060006539,0.6467407207609717,0.4674182958447888,0.773786394118289,0.8915305574890912,0.6780841861763278,0.5263732547639106,0.8042432938517278,0.46458336678718953,0.5197796757368457,0.6948502398805765,0.782455590628151,0.7620826807395158,0.5972253923103998,0.4926553850289038,0.7960650164799239,0.7128895641512,0.8941921320485469,0.9533332910399204,0.7886055288884354,0.5802022249516302,0.5655433178827347,0.6531170775409703,0.420852625507296,0.9040049855300041,0.7768790744466048,0.8318632616692057,0.778725678312477,0.8457623488200046,0.6687227671651121,0.6798961115224842,0.44921848024725863,0.7456675232082796,0.7010361255609928,0.640116885561457,1,DET vs FullGradCam
6,backbone.res2.2.conv1,0.8574250242838578,0.8416645759774148,0.6731584963971139,0.9577597086268204,0.8767859187611926,0.7564614999602272,0.5991094442655729,0.5361240582643044,0.7012496306534717,0.30573618690390214,0.7261139398380387,0.6391589746838034,0.6110738295464432,0.6153458989301646,0.8408028412991649,0.8070034611954587,0.4374467641526285,0.6334776267223405,0.7703773518961237,0.8498156095206919,0.6094182611768146,0.4495016668456193,0.6473025929457777,0.6904458872171282,0.8836578077784694,0.6771209178614106,0.8468601612329024,0.7312278750248069,0.7080578551316147,0.5589011404378006,0.32925558650492326,0.9823392123791159,0.8866696494531482,0.5820091584424372,0.8201589155820548,0.8563033355839121,0.7804979013700626,0.6985215655101108,0.8277886839977191,0.651051209609603,0.7935783449204309,0.9045219469543702,0.9172192801149026,0.9346469050817263,0.8050357512896318,0.6129606809331527,0.7050359658086467,0.3958292405687917,0.8174377432985321,0.6602255929905676,0.5900753754451844,0.38488987015056003,0.7307244678293219,0.6402029674131057,0.7833606609492597,0.513877779790843,0.6576570576320743,0.2999102685888051,0.6371977130120573,0.7892190766627715,0.8310549429769847,0.6135178337147467,0.6839678881539869,0.7838391811748991,0.7389955013408186,0.9213489822575316,0.5226534365776058,0.6912279200838549,0.5223643693840929,0.7500645590562333,0.7052039413121723,0.5409571859956288,0.8088213766678718,0.8093968833154592,0.6027534223674758,0.41781607293893197,0.7647416494569816,0.9440507315141962,0.7142344243911855,0.5438461405188252,0.842717074057667,0.4506151870923831,0.7204175364421703,0.6869016987712534,0.7856882814723972,0.7646411204389795,0.6402283772733587,0.5196858834219943,0.6879306087176068,0.6549378989925582,0.8084781983256891,0.9639771530858117,0.8375443327230917,0.6200521922194067,0.5758119613214743,0.616009049202088,0.45693562743197824,0.8149386720195456,0.9356811843262637,0.7292399903948249,0.7361565586604076,0.9435494686509189,0.6765194721135095,0.6888767426008989,0.462759497321939,0.7182150404681806,0.7152381490202205,0.6747723336991645,1,DET vs FullGradCam
7,backbone.res2.2.conv2,0.7756345261574722,0.8765154506644122,0.6672526694303148,0.9729910015232819,0.924986719365927,0.7949385887132909,0.5287407789647615,0.6097588403223083,0.7396582259847386,0.2711270144383202,0.867361004191026,0.6076657261538031,0.6111598264517566,0.6143348616328085,0.6995783927871204,0.7643326391374134,0.6686454845315621,0.6416223339479903,0.8348597026218827,0.9454288064345006,0.6065339982676378,0.37024130342824935,0.5982648624494286,0.6005343852579591,0.8302835200857446,0.6645448092391816,0.6936015212623907,0.6922052077134575,0.6878576498142357,0.5504675495742205,0.33403141762781285,0.9799022384276291,0.7927492852130905,0.5025799577039177,0.8195456988236256,0.8296519423280859,0.7459826726652601,0.5926911261924335,0.9170311829271207,0.5561514629587045,0.7958001344597285,0.863686203143281,0.9177562388054431,0.927710732510422,0.8017181981089442,0.5034740865604757,0.7057591306763232,0.3278593920850592,0.8212063759618589,0.6663829500954063,0.6391242174732658,0.443939625282735,0.6684277071839793,0.6382540570199566,0.781094221193428,0.585420295390253,0.6477593049281876,0.2695863394721624,0.6132980148421947,0.5745615152485352,0.8222014803044131,0.5812305974316023,0.6669309922762985,0.8526232653168097,0.6875930573593249,0.9107370683181553,0.5253799965502101,0.6578499053240303,0.4374993484736287,0.6932807721474887,0.6272526281162979,0.6310050999823411,0.772568948118807,0.8531007085931044,0.5872229088800242,0.44047460983422626,0.7144644816200015,0.9119002757462606,0.6940543170993465,0.5485088648777817,0.8460183154070952,0.4256958513326267,0.696141773777168,0.6086704366792635,0.709867812942899,0.6381864139299601,0.6133978301485769,0.5224753374292836,0.7716057313281942,0.7262662300945248,0.8454280851234474,0.9588716686718384,0.7899836105796474,0.573374793717822,0.6353427044568921,0.6049619389058001,0.4543821987618999,0.7062048575689034,0.9561714155645218,0.9310388167704249,0.7295886799942527,0.840852450200906,0.5913485546403816,0.6700520027659204,0.48545580766284996,0.6575418894965032,0.7503758793142185,0.5934696351640629,1,DET vs FullGradCam
8,backbone.res2.2.conv3,0.9394401947315076,0.7793153402922774,0.6745935587483719,0.8540951880246268,0.9360734330579273,0.8436686452763094,0.6589637004344713,0.7700989670200018,0.6316905906067622,0.2560988007977957,0.6420329934567515,0.6973381518534363,0.4750782949784248,0.5149882904197889,0.8046823433739154,0.6306341584470284,0.42687658222213776,0.5191241873947685,0.7940084579874828,0.8958064893340799,0.6058410785689857,0.48283768921697895,0.6354160996159728,0.5312332625460977,0.8859632680846825,0.6933244451826713,0.7603451526736698,0.6300682589339167,0.468854690188213,0.45849740807792877,0.31664896053910885,0.9628487791584488,0.9630634210111452,0.43933775862094454,0.744541751565821,0.8311168246572425,0.8061479390660986,0.7306005747480423,0.8427676599072595,0.6291188316246229,0.7361733379170934,0.9000147555075143,0.6961089255610675,0.9088154914808765,0.8334613180415399,0.4880477227694018,0.714472167245965,0.305254397003671,0.7993351839617736,0.6141120295831566,0.5440323815608218,0.4226798318354992,0.8197466464037003,0.5453716759324281,0.6382615856716637,0.5766011020339172,0.6892145054114743,0.27816734293005585,0.6144269892343622,0.7042046249002692,0.7597624950975876,0.6512102885889317,0.6032297801821687,0.8010749521361907,0.633408491749863,0.7555402583541658,0.5251730349196443,0.6076597716823945,0.4722384124619553,0.604400967452692,0.5813773037046599,0.5649303411022241,0.7379292910647071,0.8373101069755963,0.648223071391646,0.5265788372553734,0.6714619453884807,0.8811145281167845,0.5611573072548601,0.3823626099283267,0.7966125698160855,0.45222444739213974,0.4798032492938208,0.6859807390649966,0.7453423373171111,0.425918018088809,0.620900848169047,0.49979689492337914,0.6937262531961768,0.7214361312872496,0.888737221207869,0.8593357956897436,0.7726038602139687,0.5482251209825146,0.5070175971740318,0.5899932489286612,0.4024986842407655,0.7186671111102985,0.7173357107310045,0.9241268548548998,0.779409207670226,0.926390505712822,0.6598364786159943,0.6851620380614047,0.44850590754314573,0.6619869869158196,0.7313280151347771,0.6054365872918945,1,DET vs FullGradCam
