,Layer,handbag_383842,sandwich_465430,bed_491757,bird_100489,bottle_460929,toothbrush_160666,refrigerator_536947,remote_476810,bear_521231,cow_545958,truck_295420,dining table_480122,car_227511,umbrella_455157,stop sign_100283,tie_133343,surfboard_52507,surfboard_554595,bicycle_203317,suitcase_350019,airplane_167540,bench_350607,cup_226171,oven_802,cake_189451,fire hydrant_293071,orange_50679,sheep_278353,donut_148957,frisbee_357459,couch_29596,frisbee_139872,carrot_287667,backpack_177065,tennis racket_394559,train_539143,apple_216277,bowl_578871,cat_558073,cake_119677,hot dog_400082,sink_466085,elephant_97230,broccoli_61658,skis_30504,sports ball_22935,spoon_248314,carrot_130613,book_167159,backpack_370478,tv_453722,laptop_482970,sheep_410428,cell phone_480212,giraffe_289659,baseball glove_162415,handbag_250127,teddy bear_82180,wine glass_146489,clock_60363,suitcase_23023,boat_178744,car_310072,skis_342397,toilet_85576,boat_442822,skateboard_229553,potted plant_407614,parking meter_333956,sports ball_60102,baseball bat_270474,fork_243626,teddy bear_205542,person_562243,oven_446005,bowl_205834,remote_430286,bottle_385029,umbrella_180487,potted plant_473219,vase_376478,baseball glove_515982,elephant_83113,vase_521282,broccoli_389381,tv_104666,bench_310072,knife_116206,microwave_91615,cup_323151,person_278705,motorcycle_462756,cow_361268,bed_468245,cell phone_396729,bus_106048,train_90155,banana_279769,sink_51598,keyboard_66635,zebra_491613,wine glass_25394,zebra_449406,dog_331075,toilet_42276,hot dog_311950,fork_250766,dog_357459,chair_190236,horse_439715,pizza_276285,keyboard_378099,mouse_68765,banana_290619,scissors_324715,fire hydrant_344909,tennis racket_270908,bird_404568,stop sign_724,bus_226154,dining table_385029,truck_334006,spoon_88040,giraffe_287545,scissors_340930,traffic light_133087,couch_31735,airplane_338325,refrigerator_498463,knife_227985,orange_386277,pizza_294831,parking meter_568147,baseball bat_129945,apple_562059,cat_101420,laptop_360951,horse_382088,snowboard_393469,chair_81061,sandwich_417608,snowboard_425906,kite_24027,bear_519611,motorcycle_499622,bicycle_426166,donut_109798,microwave_207538,tie_244496,skateboard_71877,Cluster,Task
17,backbone.res3.2.conv3,111.42972912229152,58.07028882081444,74.99891799680708,20.723133597959116,55.47067001369583,48.860293050551675,38.57230962986633,34.283672456715394,53.20442924677151,85.96917033193172,17.611060854956897,134.90210356728457,85.9334936644101,60.33298725665661,39.208721821708615,73.437420993946,85.45883148336694,57.17647208379924,34.09181428623829,121.53951239044703,31.431328582840003,94.02513755472907,239.14329822504678,74.96516097594154,63.46236605003,82.9839256023777,35.882705471368865,89.17763014930753,42.065565307218435,68.85932087798997,107.15730051190724,168.1766860605838,24.68803741154796,65.58114027839872,21.976035627694337,63.08363968205732,50.722849475260944,147.30261714335165,52.07680408316065,21.475681825889186,118.54637701945532,106.46464464119455,24.46426637380447,51.366354791500655,106.20980814972816,145.03204567455785,31.717598321177977,90.80391933402827,64.07576908751885,58.97321465935438,90.37435540957517,60.632206484490204,53.72573138753406,46.22840120332214,66.10523115585531,84.7406517195549,39.88696520957401,36.847043585933804,103.77602088117114,107.12725898767421,39.06024322830548,34.00328122429068,81.14108098010229,88.24624890181684,200.7839646060815,25.6259842460543,109.68776211295798,139.65159191653848,77.24332148360266,186.81473565021335,47.05971633426091,80.60472607500407,40.600538140461154,115.6460586464397,88.00730208484134,101.50596385963766,102.3784659198465,64.92380442940197,83.79268093165803,70.38807221799823,55.19247926628207,75.19693944180327,155.61615728811213,62.41831373372037,104.4956769010533,260.5488376741719,85.38151568054374,65.32936187895582,186.14246480941404,94.7098023082873,44.65053678527942,34.998508355005974,32.98291664501469,95.8887691587804,70.81759468395995,50.18451514440041,58.16527853428717,82.78427981370842,104.24013504984842,84.2022195169478,97.80480565129858,94.36103688761457,32.082972902221904,110.39942671032463,56.171576409715385,40.12717913364468,43.600650153175216,39.81976899707437,43.884174784318276,57.43779596269903,50.48299461412678,74.82038926008815,187.30172992874162,77.26803800300355,122.38363172900074,92.72289297755191,96.36828695893061,76.00571372401274,52.99094443676922,52.537690177196126,96.92698275394952,20.60659337103168,96.21566145068566,39.94247150726018,75.94058322760488,333.49966880649504,71.25725963986969,41.3651825779052,75.00021884555704,252.01727564883362,73.17522945840706,60.929184573392895,55.95050283883481,99.26995632443177,99.18133083514618,64.6748952174866,121.35996911472745,45.209258035012915,258.0683534643827,87.1130744152609,46.3551148285101,52.042962868589356,39.803691838441424,50.559636759288644,34.40332838633715,35.46122673922784,44.82144545080634,66.67581640188621,48.2705237058527,30.47023689819862,1,DET vs FullGradCam
18,backbone.res3.3.conv1,115.48699572842183,61.041084142825426,69.33678994029287,21.122873962521677,57.135589328447765,49.81728072850396,45.088326246383744,33.94600835703388,45.39807746489568,85.1919251387366,23.503543628879612,148.00749458486933,85.20243534745933,68.83518044789889,39.522665199830406,73.65809952379408,88.54780017810643,55.14300867927824,39.98217900353419,111.03163666704592,37.02831479940506,95.6607238204034,232.0377475567916,74.47371368693162,57.317047960927496,80.41311988188842,40.212189899956805,90.30531611761705,46.16505949424939,66.29438711072515,112.66240472818492,163.51596372273826,28.819875754633973,64.05261369686426,23.480611839613015,63.8861709267739,54.33000475874181,138.60997333309723,52.34874278454893,23.153105112608433,123.83835015348116,106.38360946687808,22.57871003288075,51.571003518225865,102.58673270117181,135.19808050881898,32.75738522311666,82.42682957611889,64.26904230252849,58.77759126415106,96.44591502080198,60.25902090217223,52.100394852863566,51.88942949452486,63.84164001538178,88.92372709281622,38.60552271443079,32.90857951107148,101.52880308469297,105.7250292446115,38.16810190964842,38.07155479086951,88.55624966806833,91.91024272184387,194.18893390305374,40.941012461057525,104.15406835190618,134.39328451496203,82.8532941489447,186.2446264507907,37.25364418683211,76.54730741284965,49.57107493091783,139.97623859482084,90.55374600424207,107.27395550181132,102.20291059238698,69.4100489313866,86.37347106944374,76.57537496656127,57.790696034472134,75.75928296210486,157.76753473985434,68.39001350170739,96.53718193978754,264.4478446655832,79.43759389997241,68.30759676179636,180.9708889259294,95.86782117910386,43.98400219796103,42.42834124269579,31.395973436608,86.79535545560964,68.96541848488721,50.879304264508626,64.38898252292799,84.35564666817753,99.37974367477227,90.45206598129961,94.6272028641788,114.4957093995896,33.32898146956029,106.65874972576658,61.23091616099531,44.35026230421953,42.02416076999077,46.994948050017626,47.06160488660936,54.71826239790181,44.52196160070077,81.12608254170789,187.2094110721535,71.56378575121065,117.90963087024542,96.6671870465714,95.90658556350832,82.63035616015321,51.088665013720586,50.99793029564373,110.91125543976975,30.472736975276874,93.7729234091776,41.64247514899452,74.73552373348087,344.65694648598503,76.11023686838166,42.562655567940745,72.88395965828892,253.80675565505317,95.06982221150821,70.24396229590823,46.68698909585748,98.24519757836963,93.85303558867663,66.91825089346763,121.82269746046178,54.477384606512416,264.19939885664303,88.09272561890475,52.79244056241609,50.76069453195099,43.22583377165098,41.421766436299976,31.58819039021687,30.931387435001447,49.551186900659495,59.67982536286091,50.34978684685902,28.666022474285974,1,DET vs FullGradCam
19,backbone.res3.3.conv2,122.43395240812595,49.21739863749204,66.94353415311359,22.59272716605464,64.8526334212787,52.53761494425191,51.14716458275216,36.338001567156994,51.719421109447296,81.61673069478448,20.787692799917764,158.58986941630764,74.69133603642248,69.77826904657431,38.04674611086607,83.32279555502352,93.59310013849222,40.837546958218944,49.59061741689604,132.80616397761386,44.367292463618305,92.99426325444631,234.6473604116062,77.45410952771677,52.79302834096399,89.40964350160988,37.9970215577421,88.85492978013633,42.5994315799538,79.41249101466644,105.94093123019134,168.24134696893927,31.15309438287123,67.6795610982459,30.45174869020689,71.38166347087508,58.829502263477465,152.36705708762918,56.1200393045198,31.808116008407584,112.69025344575178,115.8843924011027,27.41041425570625,52.3689362456913,104.85835335047106,147.99336332814414,34.213272842822434,89.4699652074683,72.6155619303444,63.88979689959753,84.32983489929161,57.733917408124505,64.11448282194004,58.76921162443195,79.84762487586936,93.52175808408998,43.09316566346445,26.929918589490953,109.35723458427624,110.01131754352204,40.76870314029338,53.60469056547623,113.61854962826388,97.46406701817523,206.37230219016908,29.335603439669047,109.24246570129847,141.01702984122437,84.60432710924984,185.77522796975745,44.17863409888382,77.88456936172214,49.18674551658337,141.5743167372414,92.0475360756976,110.0734844214741,106.94660639859038,69.87314328092003,98.14648840017713,91.3718799528533,54.9631893644369,78.66545574879981,160.048926311652,63.44238160466822,113.43868674375796,254.32590272619757,87.1299515624643,70.87781645765644,193.3755083833355,110.77207936117492,45.602324778927525,38.672215381206016,30.56870506852511,82.96599196263014,80.70409158730462,54.61147126449275,63.581981188013,93.02764996112182,95.91014074646017,90.34413628544758,98.05754113030525,130.46374984346204,33.72284039909832,131.29101679449968,55.48107549720968,51.61986658854725,60.346867334354116,57.018963423171655,52.097929391296994,61.622385444754975,61.4869501757787,74.79063013868449,197.3257929017708,70.72367473752422,125.69539395675895,94.61289556918078,99.02315853213067,86.63878145295564,54.88128087793276,55.28920158635002,96.13191177826903,28.94757422222216,99.14073294299581,45.38304410732951,83.31815212744519,339.4385009217201,73.48075827207087,46.235419454618096,80.48531785176888,264.57229202122517,76.32741332721955,49.21233158132419,52.21926198777532,102.80740525418288,107.70392119276569,75.03899720224942,125.12660277638544,59.51006254522219,275.953706760098,99.91933941213547,47.226458491608795,57.057134449376164,51.88082871665961,46.59664807048656,69.44771677369476,41.52575456621119,55.885512381240396,56.93395154552816,80.50011759342922,31.99610149853379,1,DET vs FullGradCam
20,backbone.res3.3.conv3,113.4873796727116,60.041463728684555,75.57885278846521,24.84662866505055,53.37707551123576,47.28895228446353,38.11442545490428,37.25354155800075,58.83763668945103,90.50819328310598,23.22311339850547,138.58768960115054,88.3154986636048,61.526030287170386,46.36023321251709,79.14192045597973,85.84604398033645,51.6886431527132,37.35317417509513,133.62754439472852,39.5596965010443,96.89573225915967,241.92775385343484,79.47033502719617,70.96097925820635,89.56849440223887,37.80955037860143,89.21010526120511,42.96843479565787,71.33214610679504,106.4719832168758,171.63854133974138,25.10163241792535,71.06356706642674,25.97078035453349,60.61361900379696,53.04297651121669,147.52382604346855,53.37340330314691,25.66591609934462,118.37342019376959,108.91028861625779,28.352102419887657,60.25567058398576,112.90782335005221,147.1336238066929,37.23566077338006,93.16436274272623,70.14448014991959,60.207808642807436,92.09452229841496,68.55131555191242,67.446591887757,48.47399194916631,69.83695158687328,86.27623273051272,46.69900628013907,33.708404890306014,106.6807373268843,105.94998897168757,45.979524039458376,37.49563039952653,75.3983152460628,88.72545047253804,206.9956317317185,30.535644057162152,114.9205955842412,143.4273380123091,85.98851732513592,190.2776339977502,57.297969874660154,86.74932052306247,46.89219256722423,106.42738944012714,89.77183461554074,96.57694208280489,102.98237687773576,67.59577245136367,84.31759121318976,80.2509529004612,52.44084783668072,75.76747670675718,159.15845515441808,59.681617472997914,110.70625307124952,258.1058337070059,92.09255769231555,64.47717070979789,183.57694662193876,97.56750688230574,46.506273035021394,33.856327542072314,32.698109263406096,92.37817400796183,77.91075035478376,53.200930066930596,54.189480130397,84.52522034893157,109.33852437439597,82.38295339173413,100.6049963616387,103.88160316598004,33.76144095407781,112.19577884642291,55.92858411535831,42.76354178841046,52.14169452394627,43.64061718685589,44.98791729453545,60.95838649257297,60.5530910336864,76.4679684881974,190.65486411496897,85.4929952978071,127.49586439043756,96.73235310943387,100.10367095439993,74.87352056420991,55.93643244252066,53.098591382350136,94.27939151207411,19.69241184303861,103.54773312750389,43.07711776718006,75.29688676069684,336.7997577501525,67.11748361614524,40.897270943164685,76.7587667526399,256.3532344204282,66.4351087373351,43.52675712426546,61.07661855328485,102.76370354007943,120.40847869817259,71.63505481211587,126.37942335798476,47.548332543550735,249.9973007966453,90.86879671642538,52.26372762284544,54.292095818562814,44.92004837940578,60.64279383397292,56.87632089783591,36.29396603288271,49.72188185918429,61.36803965816919,37.021162536485114,35.0594538343757,1,DET vs FullGradCam
21,backbone.res4.0.conv1,112.0239304629921,63.43459663148203,80.72524093484023,23.70247658261209,54.24201055882496,42.57651790784244,38.89858864128004,37.76327512536473,47.31876813826901,93.07418289537205,21.22546636650599,149.09397058691087,86.41649952420457,57.162538350392325,45.515676970244144,86.64343974265054,91.45496672315461,67.35233484247115,31.355312087286194,112.30227911266013,30.001276730600043,92.15242924933406,231.28964499538364,73.50024761757416,67.03724864993521,87.47495159927205,41.808717390380984,95.30093701789008,39.81007052933701,71.6428183551705,111.25583452412819,158.6842571451973,24.53159406470476,68.68238613159298,20.902016798282713,71.1909719012209,56.64802898669586,156.0689179983676,54.847908839571886,24.210231454242813,120.28757929367768,124.02609212237118,28.1571444269163,67.97136548496889,117.79885086435664,153.2303126378721,31.355797099843393,90.95993114290197,74.82780689876154,68.9478881401864,98.22157112843246,62.95857000498797,63.18026460782478,55.63173133161855,69.30444049503566,90.82293494503502,43.0917048672073,26.373666654971746,102.02362805048288,98.39168370600373,50.00823300084673,39.074711881776224,75.37363938157715,96.44993149164813,204.24006582285017,31.129786679564102,101.95046085941829,136.17043347461873,96.08646990319355,178.48463448318944,44.98334484758507,88.38557000377807,49.45752283391058,122.28301444044669,89.11733200819896,105.6217011570184,103.98296612393801,56.58666820735628,85.87287052215873,68.94438409073412,59.23502728980381,73.02778308927651,163.54801474057916,65.2983073276334,110.81824320123606,256.1440861083257,80.13820225819711,74.17268659755118,174.56496274943984,96.9485174684365,52.57412696433877,38.125184518432974,35.550053987828136,90.09855718749873,70.01078109934028,55.60297446996295,69.17971345043591,81.88278850983599,107.99576549405036,92.55157654013995,99.51402010437815,99.9129898806656,35.53959044096116,122.9755500115738,62.57392847434461,45.104027354510166,40.10594524166315,50.087764968073785,46.229111792270885,62.19231623848207,54.48009466350192,76.47975684231483,186.75771393051048,73.71051666695763,127.78663734531156,106.0146338416436,96.17984627401708,84.93316028198686,56.08476004984708,58.17506626733712,99.39212962637437,20.315454793031858,93.3183581633366,40.19601125871512,77.07060265872086,342.15290174976155,76.61888659470887,38.84319914014184,70.76989571488744,254.95279008321972,88.38166900230317,72.93446377602496,45.115248941208336,93.11011809602536,99.2398411401241,60.45384667604226,126.63875451086362,43.33505477736603,250.7969384593856,89.38941047786201,53.358509433557884,51.77513503614801,39.14826092628901,48.02200988418158,34.06671781892764,38.73200088441534,45.03433057557301,66.35143991657675,35.027826512967366,34.12084503243682,1,DET vs FullGradCam
22,backbone.res4.0.conv2,116.3211834120739,66.57685220280976,74.45605300859262,17.013273674761265,60.10179652191524,41.474948790402834,43.207960892796805,43.29775925180634,45.72443909218843,100.62543417602546,22.177404705122022,148.7360115225507,89.60552657831815,55.27666454901968,41.5534828475744,76.72897567723194,88.50422668847892,70.31217171271354,35.1842028931261,114.25969730208942,27.506864942289265,90.4093425591012,229.6817036717345,67.37529736454533,68.96871447267806,87.84790958169805,45.5753804528334,81.15092692390166,38.22443449000491,72.11964087833823,106.83350469746057,158.46588588733175,15.356405309898712,72.50142341768517,25.663139691746654,74.4524719254716,59.10430652410221,156.93372044063148,45.154417920903015,20.89310092878999,121.4572053757995,112.5235985782179,25.752396937334723,54.153790050414806,116.1220330812832,164.09032706121565,31.850666113957224,93.80931229432693,67.6284315685316,65.2852633650839,73.72942633542893,61.27510510578163,72.5463522170213,54.75669998628325,73.50133457963437,94.64874586808767,46.19697972598106,21.468929533223594,108.41017840358943,96.36609312866143,42.63870436280883,36.25271207381434,83.17641352340144,91.4088948727121,213.54336472375005,35.04012147830542,109.58346620977262,130.13897307437227,90.14003541911102,185.9341305716625,40.403957793459895,93.28633583553511,48.034275400861695,125.01423177747643,92.9080227061509,100.76010479881455,106.60699094135063,65.86840451264456,84.30445326008012,98.87905004064706,57.28604504134816,82.49754357059498,162.17590905584953,57.53652491353772,112.79811141667524,268.33090799765023,86.69021276096336,70.35451660333166,173.4834617027866,104.39406905517001,51.93843298334605,31.416039518197312,39.13563775516727,95.00873167943871,72.46414707039014,52.72226755881159,66.64181336921058,85.24065834178865,117.4400437085727,95.76584094796371,97.18630568648608,101.20015576937053,34.818252549776105,116.65647188968447,55.87732530966508,48.69433284115646,45.51354143154632,52.52344065906706,38.64075625457434,67.73686054138531,50.47420944521108,76.32946656983344,182.51637053302107,80.44404347652835,124.93872743171241,97.32887150712115,92.18684100073762,81.40094967147287,51.477949002487584,63.414278149361294,102.1215300806829,20.98416869014902,98.18435372483012,40.79818522627906,74.11974570864506,339.48561042461813,75.99634878229794,37.66218701418531,77.0823557508701,266.6687927733292,74.11258151781303,65.86463473178098,47.549097735981746,88.82068052081206,99.84609662579058,57.303792769721156,125.9561515790671,44.05052156033027,263.40671555613125,85.69556985867432,47.577810290381606,53.66470976014827,42.737469536331176,53.47549198340565,28.468488086181576,44.222847212120925,47.788150575009574,65.24748257450648,41.421796539301496,30.756504156660284,1,DET vs FullGradCam
23,backbone.res4.0.conv3,110.55429259182628,58.27326013111901,65.74978240744923,18.489101494919428,63.12773232276602,41.63088347593194,39.15646286826845,42.17459245641544,50.20397924499704,96.77166239859463,15.997285111016602,143.47879776283435,89.28694041750688,57.406097151911865,38.067266312457406,70.65945587486249,88.8911213529386,61.07407767361245,28.39417103100193,106.23329950653073,34.16853549049247,88.09148444069825,227.9491115263349,68.37243432871703,57.30956330024099,85.50145555760946,42.97837767585183,71.59760014165946,38.23407156838356,71.20031650162367,103.11058025256006,163.22642034930269,22.170111074198488,68.34147647662172,24.791038764055703,63.01556631310864,60.87841810493027,150.84048551436138,49.11755593584054,17.998411906289935,122.64532585756179,113.2277550766423,28.59094100993768,55.12404465208776,109.08850188565924,167.76192823164823,33.37568229081894,95.9839404100469,73.23862857961072,58.37529601490872,83.13613162973252,59.059775444170484,50.52801248045531,42.688018582576035,71.34593485238989,92.15642687151325,46.38245310054282,22.51545732772204,119.28256578659435,105.04720031582028,42.98804867128946,37.505128584193194,87.25762890255345,89.25290620114362,216.60351298353032,33.18969302844647,112.85971130302988,138.11965642003855,89.7079861595047,185.98942964934642,49.57384791897368,89.87367537662827,44.560972023893,108.38013526649644,89.07686032611646,98.96770633605192,99.25490222894707,74.42339684440637,85.97122885105239,98.90360026450513,51.622222455655695,78.01697062649123,162.81263849650048,69.93984415734631,106.63148655487188,252.00599016434202,80.99480841488851,66.56599145578494,179.0360083722726,98.67436233793566,51.4508267953581,30.210901763766273,33.64003243673759,91.00127028955131,73.16877812982376,52.342158587404015,50.47348874445539,84.86484043764514,106.45411291386162,92.55597855103227,94.64520847522266,105.61023972667387,33.3085606460147,121.055837900817,54.84473211396559,48.74348174984898,40.00221795107216,53.672720812982156,39.24876845702526,66.07097768888157,49.468428402713364,76.08634240801135,185.90040474409582,83.06411537492978,124.5248490867469,99.32955257557624,96.85536234476106,71.31313914918087,49.83664130517923,52.84240619305796,93.16558925935921,21.68414266848281,100.63343207049442,40.263222562112354,77.3296112973023,334.49751419976974,71.50600033690031,35.94178647657791,82.52414263369289,258.54947655501434,72.00016219304672,69.20646644349523,52.37984378998192,96.44409803360796,110.84400173303762,65.73230166209268,129.91638464125984,47.55028998243679,265.83797904930213,86.84279866765351,44.5119728873719,54.965606367688025,39.57350136270763,57.705217819703904,31.31142634224234,36.89196658372885,39.12615059742884,58.19769724865846,37.418112582976846,34.581871684460985,1,DET vs FullGradCam
24,backbone.res4.1.conv1,108.36497952282926,66.11542714323909,72.73718117358698,22.639725748183174,74.45070223260493,48.23006497212624,37.25699507138265,34.01878496076445,49.95423592959483,87.90779000727474,29.973645845683873,128.10638502643542,61.13452511560049,50.786530841416216,43.65078807062086,84.1502339723877,88.99479295027152,60.82915977686543,29.43786104732757,90.32136997643676,36.56088680919535,99.12749006849212,221.26486788827464,75.9564462920845,78.75850478698968,95.45768733029973,48.71841844509679,84.26261371856869,47.27789250157552,77.98707983891927,120.27925897569298,160.75849936655706,21.358051986783792,84.70430169228891,23.155510218372676,72.02440343184907,52.25998127639008,147.55485869410472,64.64369083041504,22.340394363272168,125.4034568124809,104.89319654489876,34.062841814608916,64.15223120024342,112.23038677424523,144.33592022011052,44.79389745481085,95.81040628325252,86.72911426357103,71.84250834475912,90.3931650160678,55.5067932958005,51.1541923079569,55.72887381655301,70.55408377665553,101.47089855454541,56.643297625829966,23.615986089182087,125.222170004263,107.3035672392291,36.004646089398065,36.883755321171456,92.60667813700472,93.72261362633766,203.55288802515076,32.28772448354832,115.48404621470806,130.01163094115248,82.38774023242077,187.0508523903323,44.568875481708446,93.30746617524532,49.19444892439917,141.10197729682005,89.07564924239242,96.96347919131313,105.3350839520586,66.49607029952733,76.64331630934191,77.92817321787247,57.16139961396456,75.19759296559708,159.45654602409968,77.0930091026047,99.23183736007792,259.14659684867206,81.83060596528074,86.04679320705918,181.51997378095461,105.36556097469622,46.567879441661404,33.64684527831915,30.78669946522983,88.55264912742332,63.699526063223686,51.609961135105706,77.88927189567721,78.38889230985039,106.70228267673558,87.3588484295436,100.09771038024834,89.79931549558452,31.08496353686237,90.8448519606581,54.24837033249406,54.76454536191804,35.094119850080844,51.053839823364555,44.35219575941437,57.62300052041005,49.448197644711456,75.94793439382333,192.11559149277622,69.29544014952808,125.51940328656579,102.8200363757548,91.2777171250605,88.78991859186738,53.594959431332846,53.33545739928195,107.34649471671341,24.931899833378687,98.49843411535983,36.79607150135119,70.43857224235998,339.50554374508454,72.96375166719994,43.79467134368596,79.23700782021629,264.40091175451886,91.11320818614126,71.62940379428053,42.85187155694129,92.31219860529575,91.9090908161899,70.20627575886925,130.1109329161691,50.59591755004003,244.23425640002608,84.06491423668396,53.417749876287075,61.70228082880926,44.60188052269574,46.49638188775816,36.779388270962784,37.606327848362824,45.15283395010819,75.06451172745693,42.39417185072439,40.308373736773355,1,DET vs FullGradCam
25,backbone.res4.1.conv2,106.81398060032896,57.75921669645849,70.52598547003423,20.359123956930283,73.16351414446859,49.21479313864124,34.75986971972859,34.72742645288832,55.78023415911078,88.0537812821776,27.63516267099105,136.8500968218275,69.74805225497298,53.84726658891225,44.4458063434591,86.6995420677693,88.20024130209453,58.25602123455488,30.425185101312394,95.12531655634947,33.9301555331644,90.83996246858698,233.90970597928913,78.84521083893983,76.85245009050603,84.59552324846621,42.57686398898613,80.33989509998165,44.12885872045863,79.99262884779739,120.75854928304821,158.74943651378183,23.94717468253024,86.68092457825361,25.046095572877242,63.46596209819285,50.57967388298172,136.86345434929393,55.05597818787788,24.56973925549083,132.14483523569578,105.28600230033733,27.125206502004918,64.58138280915833,109.34519851604233,149.60459860603305,39.42833177810125,111.73301607470259,80.05170671243721,73.26325109736868,86.371716607807,50.81247830255397,49.59873234506391,59.02643294367526,64.94408056485257,104.71714211009214,47.93474592477186,33.38922348992321,116.04563054264244,99.1832625168452,30.560607462366438,40.336542942599905,95.48624469330927,91.12646613543673,213.93065631934138,38.66824175925518,118.09116873722016,130.26136136148466,83.27524943004455,187.1758654366365,46.613326323505106,101.94875856037223,47.870656816550365,150.34276329706728,85.2859683813736,92.61447266248376,104.84617929265187,67.06711808718703,82.79186302290171,78.12420480057648,62.590893935138396,78.6719155651995,160.8505444382269,72.3615668637133,108.27974862425445,254.27243125207593,85.79026772959413,92.04295976788411,185.33606602393039,109.11307970140552,41.47940594193691,34.42255171720627,37.381080779324364,87.93948452073593,69.08562518223017,50.38113120321765,82.82785458851775,80.24093899047283,104.1892395318349,89.41870398271354,101.1543303183464,115.32009274086464,32.63342821628126,81.33960996195563,52.03274949291266,56.492440127227134,40.209002565287406,49.292037908614,50.485874600334945,59.191313943338315,44.16519772832153,81.19136296960477,188.10674757779944,68.79830024601674,126.06687135971966,102.01427507800004,92.12515092969252,85.43689646625238,51.724878226401245,52.93690156362351,103.74378822481933,23.321276609361853,99.61166173120304,33.231330696925774,71.05557153497264,337.0898639651366,75.73334200329789,39.69033572325743,78.65714699666091,297.102644034337,97.1028385791033,69.8292918792659,41.69717628275084,95.10187057765324,112.63263928948388,66.23938656551783,127.75746035312547,56.6505553767979,248.25869289187438,89.69008880312231,58.48210921880808,63.42623256405586,36.901615880998904,57.119147320926956,35.3614062634585,39.030881267278275,44.01704714285649,70.99819930331259,49.14530780483667,33.59386579769354,1,DET vs FullGradCam
26,backbone.res4.1.conv3,118.2395933552119,51.07872318247053,67.75833225983962,19.09454825860312,64.08023383757376,48.47095969793786,45.394351004547715,52.67021335112304,42.05383507767631,96.82834313533314,16.895831867556698,146.61004192347096,85.28427470907279,50.815101659806714,35.06045306325066,70.86090345757178,96.92089790610731,60.470220379381004,31.875882530109717,116.22417831364747,25.291676239407956,95.15373369330052,238.94294380023393,68.88470281041607,63.372192129520535,68.3535068188249,40.814709283229334,72.20083831976319,36.798036479948706,70.89400632467996,105.54982452000473,165.167114725349,24.61323926336538,76.80636301849529,22.263740026856482,65.03251185137938,54.04554605823548,149.43582432580644,43.6303672392857,19.556716850386145,125.39782847751647,119.86506244175902,23.677950649430052,53.95041938403213,106.3648780977351,162.67783557549996,34.39988936429508,98.73936378891223,64.33437524400628,66.62362952371224,65.00098670500486,53.6260164762895,54.55738491653676,53.82659933321289,70.02210713053435,83.9307107072219,46.93664046627539,29.884605360463844,115.83160127183774,98.85727856844375,40.238004507362405,39.23463890293702,88.40834017333708,95.23553443734433,214.4663530458402,26.224044189376638,114.13223123339506,142.5978895233053,77.34820461771238,186.03286374871587,49.09771412614954,86.63255237555286,48.08982260338377,114.13608085187582,96.08776275118744,97.27423504668019,103.46923243094247,81.29894907109068,87.78747518371186,96.44783020997309,57.35462225015379,81.20868386178361,158.35645696361078,75.24956914264253,124.81756757021864,266.7127217619285,86.92478298391632,67.43582063506418,186.76645999718153,102.92323768701999,51.532610751996394,32.16282839545704,39.04555693586724,91.1514416311289,73.4495156417602,48.19240899095085,55.62096538314626,95.52708710122982,112.02310398680893,100.40097839780967,99.81158905861432,91.01235166183424,31.93283119280365,108.30794979664162,62.004567960094136,49.47823046063917,41.86162415519653,45.29943201144404,53.105157264043314,68.98812877150574,50.892892364762076,74.20902774632559,182.11454710478222,89.62825816214135,126.52877619768552,96.90639793350653,100.3245067662442,69.80905141321396,48.20573080721195,50.5035560467071,81.91423001372382,21.445329151607183,104.3725978728566,39.14752839892792,82.98915446206553,337.9342866690755,80.83978602660542,35.723385180267535,72.93642375185573,266.7660666390432,60.66425973522868,70.92882544274667,55.582286687801684,101.54290681157914,112.6758778205298,62.580276216382785,122.82502255728357,41.552727944975786,263.13110684185943,92.02069968581867,44.716508049876495,59.8055464392004,34.57140687242884,52.006503346197505,32.399240488379085,39.63621185404065,39.41004830741065,62.62717580855424,46.73495567323078,34.56996511898117,1,DET vs FullGradCam
