,image,1,2,3
0,1048,0.5719734823445718,0.5005116537389804,0.7165666079276635
1,1084,0.2627355199295619,0.28236815801032883,0.42108335116452034
2,1099,0.3749608121122372,0.25547186681129264,0.5210484772182302
3,1128,0.3428294253975693,0.2755799522964574,0.4605165649154664
4,1166,0.267251238366701,0.24473144804964464,0.37093276201320124
5,1176,0.4861250738558513,0.457079624960264,0.7536609961130813
6,1211,0.4414616751665402,0.31220574810772017,0.5088583552736976
7,1287,0.25460525038698356,0.34817567133483895,0.1455512918834867
8,129,0.6134915954339017,0.5208677564190751,0.5885510528290848
9,1304,0.3772482733813335,0.577565823870628,0.577109776133313
10,1313,0.43397496199915575,0.5243130847676944,0.4790931609619921
11,1337,0.3614478401908045,0.43830592857371975,0.48938371909158884
12,1389,0.1622108093180472,0.0888685048484369,0.17686605650723514
13,1451,0.4762073806582782,0.4262446668143163,0.6102823211737654
14,152,0.2319199118240971,0.2477462590121953,0.39406407647061337
15,1554,0.40454024008393885,0.29794744031773546,0.5772143244431103
16,1578,0.5743975056445034,0.4139202082511245,0.8963704574916483
17,1607,0.3503776374938121,0.36798728131304526,0.33411818898626433
18,1624,0.44806354654128167,0.38744033334560124,0.43800751029101637
19,1640,0.33162242626228766,0.1278276336061267,0.18669509440536994
20,1662,0.48977145900897257,0.26671170287750345,0.7084504248619152
21,1685,0.24107030106140476,0.2599020851355358,0.19191476072014763
22,173,0.4173668982519597,0.40036320076188614,0.5035037066438082
23,1731,0.4427976526753943,0.39609167749169016,0.6548937689725209
24,1748,0.36892559813489784,0.19560025229621614,0.2677308506095186
25,1783,0.44988358559627983,0.38753680860305684,0.740047869898431
26,1918,0.35323381882494087,0.1903703475095914,0.3009148194167479
27,1926,0.23150712267052448,0.3179735167803949,0.41215576017587063
28,1994,0.5250279846924082,0.5177418660924321,0.5965984995011306
29,2019,0.27887322650961965,0.18815810011703568,0.493147915950942
30,2028,0.4073625765181993,0.35815016293699564,0.3505733806974567
31,2090,0.48104513235985075,0.3558976912070255,0.6026617132809096
32,2102,0.4933330911553287,0.4760615756780696,0.6256396471092431
33,2164,0.3491642622135221,0.21904391451287786,0.554850243764299
34,2170,0.5610792788950858,0.5161881643641432,0.7541848006556617
35,2223,0.2419510613304312,0.15892031001555082,0.5118753381172122
36,2226,0.15488194369318314,0.20864006363763232,0.23238898709741124
37,2229,0.2862390928204047,0.2846355750379874,0.4919431492554703
38,2252,0.3213458315919914,0.41448474128816404,0.31527188110818205
39,2312,0.3561685236366329,0.4626343897018009,0.43756819351297316
40,232,0.35536097116032284,0.41517578061077715,0.5156221823089957
41,2327,0.3160148497004652,0.41146621759375246,0.3780436666253957
42,2392,0.324681424280548,0.34487137614932006,0.24234817449521062
43,2393,0.3503797127020615,0.4979194680279331,0.42315844118541035
44,270,0.6678158635061463,0.3409983888246689,0.7837073578412268
45,282,0.17746885111470728,0.21478008425948517,0.2983342226230189
46,34,0.31075638421847357,0.3627516143368416,0.6298704284961898
47,380,0.28182339080158336,0.2453463502659806,0.417862897493847
48,389,0.18422700416848004,0.06375988427418146,0.39943255349243684
49,391,0.4021670594681627,0.5108653781228769,0.6380496905930584
50,411,0.45747153254530826,0.5111581758948083,0.5177565144050387
51,421,0.4749473343948459,0.5321940814115087,0.6480934252748581
52,470,0.6233727803289383,0.36069707793842715,0.7381608833920523
53,488,0.6162171987834772,0.3817853364968908,0.8651753402370044
54,558,0.4982762090779917,0.3786934447079254,0.6460038109718544
55,59,0.3957813242434102,0.24301239616776166,0.6140735388284511
56,601,0.4808770389835716,0.2972285013747443,0.6903430933381212
57,631,0.5440627196188637,0.11535119969297751,0.5408204331745325
58,683,0.499183159565948,0.12334437478140606,0.6905086984905247
59,703,0.43642995355056846,0.36036914332405345,0.39652102148019863
60,760,0.2545415864595077,0.2933390954228667,0.32141440880456384
61,775,0.40489157066632486,0.4034366842134415,0.26641102646822123
62,865,0.4638653503050299,0.523800466349926,0.5345667594936752
63,883,0.20937687385333892,0.010226638433774858,0.2971880660638899
64,919,0.25712743531020343,0.3823633179610971,0.2605253739174473
65,927,0.5119508289706428,0.17022295506671895,0.6292208569193913
66,932,0.39154504413728136,0.26593632915993864,0.6931355122250551
67,99,0.24373379173559043,0.30751842909561233,0.31168696944021396
