,image,0,1,2
64,frisbee_139872,0.27988595431559826,0.25856293563000526,0.47832993705650245
65,frisbee_357459,0.2186655576558558,0.655633391265589,0.3096296643292653
66,giraffe_287545,0.44516719634334734,0.4516656432852858,0.29400758894511947
67,giraffe_289659,0.17601138482505166,0.3028101265518538,0.34229061820405154
68,handbag_250127,0.364577643066254,0.7677143232166459,0.42456963883810644
69,horse_382088,0.24007105627676295,0.3933525018454622,0.34914077050120823
70,horse_439715,0.21743435761696414,0.1269292282297659,0.1825636539148311
71,hot dog_311950,0.3205848906595354,0.5637152752601868,0.33475940712434543
72,hot dog_400082,0.30770964667008555,0.6258177089115058,0.42242982174425664
73,keyboard_378099,0.26569104977297603,0.18327521014070158,0.46788281703478346
74,keyboard_66635,0.29688875962450967,0.4568693307657895,0.3870902480372617
75,kite_24027,0.2791564346077123,0.3949460143446618,0.27578792695569815
76,knife_116206,0.20833563844657765,0.26209687872442616,0.36123026161704147
77,knife_227985,0.2845071589334529,0.1616986244672825,0.4249418426078158
78,laptop_360951,0.16450408747345951,0.3322019984489246,0.325975539720759
79,laptop_482970,0.21810143045493802,0.30154716774264034,0.1502127944015279
80,microwave_207538,0.1394601729637799,0.35676517565637217,0.31112712166807627
81,microwave_91615,0.3181342257689507,0.19060621360252622,0.4123208513188754
82,motorcycle_462756,0.32520535898655306,0.3869530847506213,0.31247870712734566
83,motorcycle_499622,0.3872744568893119,0.6640483365283818,0.4360223584263678
84,mouse_68765,0.15360172862668298,0.5494785865791557,0.3939040738251039
85,orange_386277,0.1865070844600348,0.2969694133004564,0.5499494331068663
86,orange_50679,0.31575745388988063,0.4547550585162631,0.4434840823556662
87,oven_446005,0.2533700490650831,0.44810853320594735,0.18806637913969101
88,oven_802,0.34377055861549705,0.22995086809104515,0.35926217485093725
89,parking meter_333956,0.27201990988897917,0.23337055609837692,0.2638017241233071
90,parking meter_568147,0.34793987862595155,0.24140821037551724,0.3413742171983181
91,person_278705,0.2776334835560642,0.41049242889882637,0.31162304466954793
92,person_562243,0.22682635848758356,0.36117244530678183,0.521635577267511
