,image,1,2
0,100,0.569150836253568,0.5035052560031663
1,1023,0.4963793526801317,0.6034540501002467
2,1031,0.40264454934839494,0.5476282408167957
3,1041,0.462234564113224,0.7075061551033986
4,1079,0.46488608408004894,0.775184688102499
5,1099,0.6919254720154645,0.8519740326354452
6,113,0.39277219123393453,0.6362661728583832
7,1145,0.663636050142601,0.5971199088413034
8,117,0.3573851937684935,0.5371342714864554
9,1178,0.590700910021159,0.7940720376140059
10,1183,0.5854032937430916,0.6377632958986507
11,1201,0.28765547680269093,0.3753439646481522
12,1209,0.42793162123339235,0.5075132939824684
13,1226,0.4511122076126951,0.6322812102821356
14,1232,0.14770706139735307,0.18216293617849158
15,1252,0.43255573167375205,0.5186674398201194
16,126,0.5151366727130222,0.30496472198036634
17,1278,0.5263179103136324,0.6212279239420052
18,1319,0.40195046611997165,0.6171915452058169
19,133,0.48973062411544965,0.7455878354622473
20,1331,0.36496210874956203,0.5067661149523842
21,134,0.43231018769067225,0.4482158901533528
22,1344,0.5584366591773565,0.6134963468303688
23,1353,0.3105686180211251,0.37431658583140154
24,1357,0.14689513211146285,0.19554057820009718
25,1365,0.519176325734281,0.841976167011926
26,141,0.44237060576865533,0.480315020189646
27,171,0.18207853152491477,0.1906618883704809
28,180,0.3768933760111517,0.706992577133978
29,183,0.39298141182574603,0.6693759702639045
30,188,0.32506459015979416,0.468702507603936
31,192,0.3635546393568606,0.31021078199147417
32,209,0.4622212214504321,0.5155456475150713
33,222,0.6058738909199984,0.714295169677734
34,245,0.5685194803365122,0.47556593456885804
35,269,0.239086460847393,0.3339806393134748
36,273,0.5992195036749115,0.5684642329122159
37,274,0.29284975116966433,0.2595951008725435
38,293,0.3203410230711762,0.4887911798770132
39,297,0.43587588597171856,0.38331694210251915
40,321,0.3592085922498233,0.3674045376171539
41,327,0.39827102554348437,0.6672961477784409
42,329,0.4025702846746803,0.49172394119050855
43,33,0.3613415634248089,0.5295549757942482
44,342,0.46085345941663175,0.4706422736779578
45,344,0.3339003278101648,0.3047735384227408
46,355,0.414281458846237,0.457040536791063
47,362,0.5874052557487929,0.7002453252059008
48,376,0.46308723232542465,0.6565590185808984
49,381,0.6134508216031019,0.7389846547666016
50,383,0.40228191868891655,0.4325017661908727
51,388,0.5236653547653307,0.564437367544182
52,401,0.4686626032651865,0.5363007298011747
53,406,0.40421296949807556,0.44535686149349757
54,407,0.5506006864685643,0.7902502528373917
55,437,0.5139551875955319,0.7771686833180205
56,447,0.5561689290444638,0.8139811846991151
57,49,0.4047689734099813,0.17502555406828546
58,54,0.25042929890520493,0.43843034626171296
59,600,0.25408183474371804,0.5254043006225518
60,610,0.6114785780030172,0.6356912342321804
61,617,0.19391348861560434,0.2810939667947514
62,629,0.42247843648203914,0.5573237974382499
63,66,0.20487160031581664,0.4913322338677541
64,668,0.6482272510255274,0.7930857518352998
65,67,0.4622857032851976,0.7783065094202893
66,68,0.4080221257765655,0.4245161184618083
67,692,0.26481096638068824,0.18750779566972822
68,698,0.5420912678132024,0.7745683790165235
69,699,0.4590379332145805,0.5895961274584459
70,711,0.3555325187560364,0.5169635951557524
71,727,0.5838717107736293,0.9425941351743333
72,803,0.4321444439155185,0.6733598224441885
73,804,0.578141102449186,0.8119727885239584
74,842,0.5300968624288841,0.5929757361340859
75,843,0.5909451851374615,0.8133294595014015
76,857,0.3878064955925208,0.35557965595011254
77,87,0.5838883772310014,0.6502032098296086
78,914,0.3029201466531928,0.5440763189612645
79,930,0.5830258222959144,0.8098391413117073
80,941,0.2891241282681761,0.4591585236034979
81,953,0.3885110119290383,0.5340398474047202
82,969,0.1491827447333873,0.2534180820659681
83,976,0.2341749244555114,0.25086991754257554
84,987,0.42048484617972387,0.542660297364927
85,99,0.4120249100304128,0.5233652301520878
