sandwich_465430,bed_491757,bird_100489,bottle_460929,refrigerator_536947,remote_476810,bear_521231,cow_545958,dining table_480122,umbrella_455157,stop sign_100283,tie_133343,surfboard_52507,surfboard_554595,bicycle_203317,suitcase_350019,airplane_167540,cup_226171,oven_802,cake_189451,fire hydrant_293071,orange_50679,sheep_278353,donut_148957,frisbee_357459,couch_29596,frisbee_139872,carrot_287667,backpack_177065,tennis racket_394559,train_539143,apple_216277,bowl_578871,cat_558073,cake_119677,hot dog_400082,sink_466085,elephant_97230,broccoli_61658,skis_30504,sports ball_22935,spoon_248314,carrot_130613,book_167159,backpack_370478,tv_453722,laptop_482970,sheep_410428,cell phone_480212,giraffe_289659,baseball glove_162415,handbag_250127,clock_164363,teddy bear_82180,wine glass_146489,clock_60363,suitcase_23023,boat_178744,car_310072,skis_342397,toilet_85576,boat_442822,skateboard_229553,potted plant_407614,parking meter_333956,sports ball_60102,baseball bat_270474,fork_243626,teddy bear_205542,person_562243,oven_446005,bowl_205834,remote_430286,bottle_385029,umbrella_180487,vase_376478,elephant_83113,vase_521282,broccoli_389381,tv_104666,bench_310072,knife_116206,microwave_91615,cup_323151,person_278705,motorcycle_462756,cow_361268,bed_468245,cell phone_396729,bus_106048,train_90155,banana_279769,sink_51598,keyboard_66635,zebra_491613,wine glass_25394,zebra_449406,dog_331075,toilet_42276,hot dog_311950,fork_250766,dog_357459,chair_190236,horse_439715,pizza_276285,keyboard_378099,mouse_68765,banana_290619,scissors_324715,fire hydrant_344909,tennis racket_270908,bird_404568,stop sign_724,bus_226154,dining table_385029,truck_334006,giraffe_287545,traffic light_133087,couch_31735,airplane_338325,refrigerator_498463,knife_227985,orange_386277,pizza_294831,parking meter_568147,baseball bat_129945,apple_562059,cat_101420,laptop_360951,horse_382088,snowboard_393469,chair_81061,sandwich_417608,kite_24027,bear_519611,motorcycle_499622,bicycle_426166,donut_109798,microwave_207538,tie_244496,skateboard_71877
0.4927993124425008,0.5834672585942852,0.27816348970965854,0.4490535673775365,0.4250061494822115,0.39899702796992426,0.1521717931752132,0.15380479774497025,0.24555865372320862,0.24748627877090304,0.3000673506853609,0.2834353468590557,0.4405279363103363,0.561321055640503,0.5065784316150455,0.44759224655336954,0.4909671719079742,0.381937897063417,0.4446978174427151,0.49929185376365265,0.36486013164857356,0.4396612267587846,-0.14243659872223433,0.3224459117954514,-0.0018646669949236052,0.4748636231879666,0.20968944262539566,0.1661256616622384,0.023848900510634614,0.2221138733506904,0.47009490345731975,0.5948872176621162,0.021383600693696977,0.42654418050845666,0.41844704004591876,0.3809843728787937,0.5207577087171927,0.2179403365518249,0.23934808182437103,0.45227399273468283,0.2599107823918758,0.04621638963382624,0.3884240166054375,0.29276028662303105,0.28081792046378906,0.007378294990577507,0.5849685958320965,0.15453756647275763,0.5037185818117645,0.3342133519357949,0.3137018707050317,0.3055621737644941,0.32980932131972557,0.31319510488970426,0.40776462950774406,0.30139741826380145,0.23160679226963599,0.4955966281011688,0.3366213327054304,0.4120772398716307,0.36675523222969253,0.6051358780377538,0.36447689214314855,0.42203388157609384,0.37036381833633975,0.2797475626862471,0.12173753017495637,0.574182737547172,0.28523648409172303,0.2178291939984401,0.5588179134352905,0.2838451102485232,0.21074897912324117,0.46813817224787596,0.3439464963942662,0.09259670218439023,0.11693627981064347,0.38580249707039405,0.2882221400887137,0.3133540616219965,0.3948840237133481,0.23611329056471547,0.36495061806415147,0.4611635632820513,0.5827439005250761,0.26586388500333835,0.24409411381807058,0.2081613678567265,0.43307757405156694,0.5823464893144222,0.1931225397499219,0.47351557465245325,0.04475198546783114,0.20436882877247256,0.20256241179542014,0.31993636849599705,0.26895564724838994,0.32599952131700227,0.5731847009380847,0.2881821803482369,0.3739361557710798,0.2854382053409066,0.4149300488727222,0.27902064218688283,0.4685693085036662,0.5016741395283627,0.3972348066993115,0.08144207925549027,0.23075344870847317,0.4449901524561992,0.4341026300885146,0.23624329007636005,0.22211233151409282,0.5004031019006531,0.5239686763015057,0.4704782636806858,0.336077683876065,0.018789707258290794,0.4798661348611453,0.7970834161364159,0.36079751703188784,0.006887489092211733,0.5954010935553936,0.44572635543048733,0.3198944733434111,0.021855894733412068,0.3711247664059716,0.3468050168023396,0.5486619888159993,0.3776452161960238,0.04475851316628132,0.39056813306067434,0.47597633064262174,0.4180233847196199,0.32579572483268504,0.4095913160507882,0.39817869969653497,0.6123736182521333,0.5025680737910054,0.5125861612102086,0.4501384498557976
0.4020554607768667,0.3156948182443194,0.08851792666727068,0.4756992123052424,0.4305442053469134,0.23116952433315952,0.23741388666861138,0.38689592022302505,0.2958014115918177,0.2034843962413159,0.26401668315579474,0.4869917190488633,0.3296475368814261,0.34129765080132174,0.4722469750978058,0.18950012108672248,0.25732932471946723,0.21380054467310744,0.31754134656653277,0.3335066315792316,0.36225384203899963,0.45139407952729976,0.24351634362535002,0.19316134202800145,0.10691124884511595,0.36189439869999185,0.05555182772703312,0.3627333826811079,0.006061482404730111,-0.004579355212713873,0.39317373046723436,0.2857143602766243,0.0005373438126123061,0.15304860297128042,0.449344322512208,0.34839242748733,0.39308714794868327,0.33450112426270406,0.575734211226264,0.4685387522782978,0.16739332276702643,0.0020683073965845067,0.2743973426663257,0.16357544170145524,0.2920425482000471,0.0023162055419080913,0.5172414307398017,0.431895406433755,0.46658205202581055,0.40197997307441563,0.26851506222389865,0.17903860045365377,0.35913514781371214,0.1269778470232679,0.2714580458509432,0.14396648319244748,0.21730929728239157,0.2838081382025978,0.33298838097478833,0.2762714020618191,0.34102831406827755,0.3575676874659681,0.30217696347505135,0.25026150619259263,0.23087977217544847,0.10430150337798436,0.17153705342751688,0.3427436602255077,0.2003229257217079,0.3132266686324728,0.5276928727866922,0.23688194677426377,0.2096588935458938,0.25922590781545773,0.34071443065515256,0.3373198372703637,0.36171712690624935,0.25128786747436427,0.35538083204923365,0.3335415238619732,0.36399460690717744,0.3152105968739118,0.3575611394094673,0.24918860259020403,0.41459228147608057,0.34963359980986536,0.2738639276308147,0.43820978142386163,0.16230714780747554,0.572034447785745,0.4220190908604288,0.46470950983207715,0.008081532299574958,0.10677618887582478,0.28150834498447924,0.3156118742014365,0.3264179874026795,0.3366034305637767,0.48812859072039083,0.11098996579430415,0.5530392740409227,0.29030101726527774,0.36804018740175054,0.18650635748455405,0.43478047204599596,0.470929891871438,0.2069744569667185,0.20454761102900362,0.16828129277010972,0.09584093505883802,0.29583194423148923,0.17537617763829794,0.14161081863622307,0.2864183706546749,0.24139285795812565,0.4489437685190678,0.2905618623395337,-0.000516078415979413,0.4536775302944842,0.4060270309533383,0.30405795548801656,0.0020708106247540486,0.43091384937113936,0.2554073476782239,0.26014916154901796,0.00450366456874654,0.3361286754894362,0.294638935313746,0.5418858593374509,0.2692786625607355,0.0008459343534290244,0.20955206091374562,0.15622973308743984,0.3072345220030779,0.44892611857309545,0.34128376557842627,0.3766783464962629,0.2648458517294721,0.25883060537717445,0.445024409509346,0.3175893277139286
0.49932815389329543,0.3243405921677574,0.28599237600713506,0.35037720760718405,0.4582634777291403,0.38406354764663053,0.047326178898910644,0.22063141605689743,0.40123758992724595,0.37078235698620204,0.27565991151622543,0.3698413133804659,0.36393313325084115,0.4659156251087628,0.6219598789143351,0.39832396875720244,0.3346919597279727,0.3008770129851044,0.33702016350938513,0.555146778674192,0.45599013634674845,0.45231504424376623,0.19877390938290945,0.5274320771299373,0.03166441128330868,0.4230032056059458,0.22864748100572785,0.29803784738733924,0.012451556938650044,0.22212569613934458,0.46476120480822347,0.3717683724077557,0.008337067007661928,0.32903724978434257,0.42509562417580404,0.4015698657136566,0.4285472805803517,0.3271695162148803,0.2117984546072376,0.3859019549117139,0.2582222210296902,0.017362728745176886,0.3402361554218637,0.19576629984300295,0.3842274005213293,0.012509691186511594,0.5581382145927252,0.4478138350118466,0.5004709738858611,0.4283175887515135,0.09605860783569435,0.249393317985803,0.3026808003630156,0.19253673464270527,0.3143208283688139,0.2881888085417092,0.30836939256562274,0.40257991341053445,0.4072402136569308,0.3599102024320814,0.34324130887124915,0.5500187178768913,0.3985203512585457,0.3186329154247722,0.3544008883890348,0.1702605441831769,0.16823228477958857,0.4951632873165442,0.2657103728914477,0.23332834874187533,0.5460340375908066,0.22948293740460396,0.24352440505600287,0.3589159745481826,0.32680849463146394,0.5028260034110011,0.2546610849797665,0.3566991412001034,0.25866004016204774,0.3198350620841388,0.4167444834330355,0.30354872579558706,0.3480642969021767,0.4116314345082761,0.4877911826061897,0.3865844466925227,0.2816429719504551,0.43548003294610255,0.32298227159372134,0.5310777868598373,0.32697069780223764,0.46602422511786873,0.024133657150996416,0.23418922741597337,0.27039416569479335,0.31856368164410487,0.28061072699664175,0.3303919399781575,0.5523188034056309,0.2882202591828691,0.35268545787843203,0.1906993498193546,0.40311153516624,0.2617259136491666,0.4550330469323692,0.5191056653246701,0.3434002852528933,0.32730296426496175,0.2823452793606144,0.43889933668385794,0.4120604859301141,0.22310690233314073,0.2638603797795214,0.4510416101247801,0.518428181394558,0.46456681998407234,0.3473665310867303,0.0059547872624817165,0.3904815986230745,0.7128370744764395,0.3768516021061436,0.002249047876594801,0.40835051493626306,0.3475530384345237,0.44167829177589574,0.012623520045604355,0.3683528518966511,0.31763615589703387,0.5488410988211148,0.4052218406521353,0.2267240799667965,0.5508126554011052,0.45636511529476254,0.4309959271246873,0.4440506500082423,0.41833703702098873,0.2989496600355403,0.5486020230439047,0.48714940703310866,0.43652695803094443,0.413811711366073
0.29627696630812944,-0.14061252543659125,0.19388507198117172,0.247566871796337,0.47397672159495047,0.21864324970509874,0.32505960241664555,0.30359161332416446,0.19612439896812672,0.22410259058979312,0.282002457830392,0.49480746379721874,0.15011464589958354,0.22736820686547463,0.467887082973393,0.20156456693491479,0.1534680888256426,0.2954460564452174,0.28270014930736614,0.332915063979457,0.44146639108866076,0.4294483253979064,0.24764938620233337,0.25517638058241393,0.2223236658943596,0.23644718915695015,0.18006740754270556,0.3640584419643814,-0.0012728198939543176,-0.009035709332234057,0.4584767029058723,0.10681528026819544,0.007622356580347537,0.3172778642636695,0.45551042024477917,0.3127664593622089,0.41626372632560776,0.34268594996659285,0.3748664561991745,0.2758574003148669,0.1597506357649909,-0.003817738553624496,0.22765474157696078,0.07411371450072689,0.33558400794244,0.00386141079338373,0.3074969550901022,0.26435562346116187,0.48576510646104193,0.4227688605764304,0.22746075367602187,0.08900532129487698,0.33215758670446877,0.07514065374005545,0.23233002767152958,0.29086547803737817,0.17674754911830032,0.1478642588425313,0.2944142920271905,0.1410261398565691,0.30977065185047536,0.1568971351747011,0.3231626219440707,0.2673205437397596,0.4010424713734976,0.25718412932127793,0.14108846104550246,0.1627095499052922,0.21848782432645134,0.2955330731724602,0.3533683197602987,0.1805066559063383,0.19765642949611575,0.19121433381593148,0.30843705180539527,0.5262681596057243,0.31674448067998245,0.05334301014624246,0.17353221766650825,0.3305631058759918,0.35177090396889815,0.24767929442668943,0.145690378879874,0.11180407996442163,0.5431011626944661,0.20782918259055494,0.12209810709941542,0.04923740830856372,0.10362510290956514,0.5546287826985121,0.3842431478652793,0.5005653569395473,-0.010580515023358312,0.28003163346594145,0.304019080735131,0.3130729839523362,0.26926928446387144,0.28843355291360934,0.45623318989734907,0.1382972092232132,0.10975622276724935,0.3567155319379078,0.4259532250812768,0.21530556044324295,0.4039381524329863,0.4447109824527517,0.2632610129574926,0.37194525451490945,0.260961867662268,0.428535955576158,0.2599726084836269,0.0415784949791597,0.29649235021256054,0.06079518434298882,0.5098001547407135,0.41643919014261765,0.2979574302411258,-0.008260592808705775,0.5147573071889667,0.26297705649277286,0.3947497979029519,-0.008381089219144221,0.32603324285675633,0.4272237545625917,0.448999404304536,-0.0007390672864777571,0.38390021404599567,0.2204933753360341,0.517148009933011,0.1600863593891927,-0.006516355269106899,0.3908626711071956,0.18051212180820184,0.3686085599663283,0.44509463404099997,0.3981177693509302,0.2854399114233947,0.18172329384261746,0.44800607980432533,0.06114139346733399,0.21857038726147146
0.4923584068483527,0.37426411676551946,0.1236324007928613,0.4497805166056249,0.49206099094427463,0.26498595265349517,0.22439899138626943,0.3917714840362422,0.42816732016890924,0.30743816986929867,0.34903105258378053,0.32017537644061483,0.3769104690516525,0.41414424068961675,0.559302251303173,0.30169310341832983,0.34424291753893144,0.28072992199181157,0.33863539150473004,0.48639166703221387,0.3528193249507266,0.4412608270496635,0.31784819110182144,0.37074052316706446,0.2805496999212433,0.36022043978537854,0.15729475812154212,0.3647179038758278,0.013586204356449276,0.24054113618949272,0.4427081624276595,0.42122750645805584,0.008824521396787821,0.35936383148303097,0.4301721011752731,0.34832096628531967,0.39282717065381284,0.47310928725398815,0.2714908745171436,0.35362908245312247,0.26095412945702645,0.012304419876337166,0.31591322578507863,0.3287688621333994,0.3424051323982117,0.006081592367393183,0.3990509973606415,0.32180469137568385,0.4945154122145265,0.4090206559588426,0.22030866849486716,0.27749078875299565,0.31424514643825724,0.3266026288692392,0.3523911940926552,0.30284379487857815,0.41646574111875445,0.43897970719367096,0.4365542082769024,0.3887742753484761,0.356226079854675,0.45078092068967784,0.3827712872807588,0.3003719145674693,0.3535873985495308,0.22410762990183616,0.18400684891177707,0.4624921212983911,0.25613709221987313,0.27056174209998046,0.5447852978223019,0.26231360587701924,0.24500982736070948,0.24915701465248033,0.33340874168897267,0.5314925251091022,0.2976328823571066,0.34441242279619844,0.2375451592180407,0.32062704049826934,0.4502211068997528,0.3283510373145704,0.34194876564658533,0.387531662329737,0.5549427844054415,0.4659460804981978,0.317788004402459,0.46259756710393685,0.2645220078962693,0.5786290509277654,0.42575527767434984,0.4523089204970427,0.02848931082172833,0.14815190622672209,0.23744940615268811,0.3056050224799006,0.2777725853528709,0.31704147755108086,0.4910809526225187,0.36712507659509075,0.34647552308394014,0.3274158840107003,0.35874476268090594,0.3117553941335893,0.44431104764663454,0.5148151556026624,0.3397955890981185,0.13252441774470097,0.10471170970096864,0.31310821969617214,0.38569900067821805,0.19417441584901896,0.2096302270881078,0.45172882835529093,0.5153686610461264,0.3981309168730718,0.37295654227806796,0.01617331845812074,0.4115235947734012,0.586747461045759,0.3718987657943522,0.005341417832972472,0.509813197957585,0.37188877058021497,0.3179026872803406,0.005267682584922259,0.36578611158404917,0.2536117866128441,0.5484598807546283,0.31192888066985147,0.01048032319946228,0.5549572255889352,0.3428482145782575,0.41156437909787735,0.36085850347174375,0.3236860094548679,0.4521142212399637,0.5114994021690744,0.2880909436794914,0.4680351472939046,0.29677589518897013
0.5170869092570248,0.32961500200547394,0.1335631092321326,0.39015569885725826,0.49132138720024493,0.31199842584937804,0.23741200860075584,0.26761577608406045,0.32322364608385573,0.24457666943035858,0.3914157674141862,0.3620556075797767,0.38991070095137903,0.32941394463302176,0.6378661372236797,0.4454043358371025,0.44075686798369756,0.2882300406385513,0.5301967180616952,0.24719301128278118,0.5998348373711757,0.45411311052996317,0.20339528877633853,0.3349525296318076,0.2899552885896779,0.3391553912921821,0.23212494897977537,0.3767293386230829,0.018037698669300616,0.26552823506343604,0.42468925247729117,0.4389141338838835,0.013928955567166282,0.33223359193745383,0.44870621661205023,0.3313012729761664,0.5524964192657977,0.34432670871903504,0.28302744287495885,0.43585081104728496,0.21858185708411604,0.010403191012112265,0.30121801952209226,0.2661714681472756,0.33215720122591014,-0.0034068247726705457,0.36400405951150483,0.3891032123778261,0.4499612995931019,0.44609966399788226,0.2774183919657494,0.3149189965629986,0.3532451805942635,0.32841976498422526,0.3890832738244752,0.30871209115685844,0.1373719076940436,0.3562783559680979,0.27424750431763545,0.33488970207406976,0.3581536476500782,0.4681315654457345,0.48084213199996045,0.3178545361618908,0.24453452086911923,0.1732733355198659,0.26863819961848767,0.33379353188875194,0.16876184332934757,0.3087463360949415,0.518318134216594,0.3334864033696802,0.25047598195412396,0.296163497324434,0.33069601360867273,0.5433728490264499,0.337440129547975,0.23922818666421658,0.3057272441744288,0.34085337494347545,0.30851400820383107,0.33255491719763236,0.3157383827035833,0.38684851013494104,0.45176556954132885,0.4150047854790163,0.23196069947104936,0.35007193927218144,0.3325256620526201,0.5734007252925176,0.35184513864156775,0.4838673503663353,0.008633697238618752,0.2823106415734156,0.2765776302821996,0.3134255544539033,0.3056656863968296,0.31660263657419585,0.5254304419418038,0.33217770594088936,0.3808874600023973,0.3432477040475027,0.3743555361816139,0.3141628062524188,0.29188085519451495,0.5123132697638304,0.2801565836028344,0.21074163731718434,0.31799052266913747,0.4128832783408382,0.4200964232783814,0.2252721028149389,0.253173680662878,0.3576998550195016,0.46459325913183547,0.45124894468390264,0.3597816324985431,0.0042112414566550585,0.5249160129024661,0.46677592415822955,0.4008006547070183,-0.007415083493955096,0.46345774440356713,0.3781198784666453,0.43688604970404543,0.01242650340856837,0.4113286868458877,0.31436948781487917,0.5425253626732761,0.24789660786453005,0.24775688940627483,0.5479935949123546,0.4773278061945995,0.3928237982655194,0.3378484431045721,0.43538779415378637,0.413287282131756,0.43661706550685053,0.3864525706301321,0.47850935101912845,0.3616085248036268
0.5195796875865625,0.47418431682581025,0.15524760959042522,0.4860077515188308,0.5009187533231705,0.41586516968168974,0.31068335848434436,0.36012831186422917,0.4366432678174358,0.2687884012870347,0.3836967891577904,0.27961177814152316,0.42860680359904246,0.4200384644132452,0.5112755289848073,0.3821079202235322,0.5991716567458432,0.390974587924181,0.5520099914882093,0.4666163457498788,0.48903973929355526,0.4430488884561901,0.32660736932957024,0.27622679158238833,0.2945782567483062,0.37273064789533705,0.2365433504222215,0.3201430266746141,0.011347428223841861,0.1386347103969948,0.3977567619366577,0.5930083833639946,0.006877279939660988,0.3409556874940609,0.43258253930898866,0.3718270451396289,0.5627439458643086,0.38136919614208714,0.13150997578954457,0.4723402487876819,0.26533803548697193,0.005001643129812399,0.2733599695858872,0.4085294109123516,0.38406932515653286,0.002364570013262913,0.513606491118709,0.4032805333533509,0.5168250690139564,0.5265112866290834,0.2647719691547993,0.2500204372002466,0.3965013415356741,0.32305471913084016,0.4758499308174818,0.2941342700673257,0.41048502824175354,0.5585821248799312,0.41072862999162846,0.3974688901808295,0.3752386027622153,0.5859403939779948,0.4503723430205595,0.3983486442608387,0.44466929071736744,0.13093497905953555,0.27680110074085007,0.2499070526354812,0.19564408015598272,0.29419786433089834,0.4464000734910675,0.22469391583985532,0.29445970016590245,0.33454860621458804,0.33674525870023886,0.5186413993298766,0.3324207307672376,0.42042318123980743,0.4450445500913149,0.2853497076203317,0.37642126946807203,0.28665990141614717,0.3800574700880488,0.35070614673497713,0.580639378240599,0.4830906338665486,0.46927150062144035,0.27115510384422026,0.44952876650880846,0.5806307011983629,0.5224329796288893,0.4922266622362351,0.08154583609113818,0.23545253592881835,0.2958363821949621,0.3142568003862649,0.34068847090758786,0.4180334232161055,0.604434091096473,0.3521579648379173,0.36992381854484596,0.26925203247126367,0.44601911633833946,0.3197587347947196,0.4431618849671923,0.5425326814063741,0.37217832377060867,0.279757777269681,0.17200672320503743,0.32876956194624474,0.45794116020154424,0.2635696007718791,0.3301475292839776,0.499328235879536,0.5151825941942544,0.41503911923224834,0.33921661055461966,0.004338575654160855,0.492185913989998,0.8497936854988837,0.3874503223028562,-0.0007496282112259997,0.12313823652165436,0.4445775289303014,0.34853229163935057,0.004400611884538775,0.5537509960184746,0.32051523553471645,0.5447097407673716,0.3576939399784335,0.24820697623275828,0.5635675720629183,0.2915049563005509,0.45925483078783225,0.3105065907118418,0.4066255275566254,0.49157902901570266,0.37012240763901816,0.38329068882181094,0.5027126164215494,0.4229562656550897
0.4463895298485538,0.19979171547106295,0.25046792272472546,0.16712719681766505,0.28298610131994123,-0.16366730649880465,0.2433297498354239,0.20534109041802406,0.2414104782694209,0.10789839522640343,-0.020818289994467803,0.46281753723674346,-0.03554044205779519,0.35233404148795716,0.5460770760775328,0.4009244036352898,-0.10054504019399775,-0.016032115531960274,0.40277103608904546,-0.028307104667230416,-0.0045786760717331345,0.39353571000787346,0.3446667345402937,0.28908350041185166,0.10240813028728496,-0.006016067817236916,-0.013062813048217091,0.27565838556118605,-0.01742518438763119,-0.015567830339801816,-0.10663306389441654,-0.35914421470586555,-0.010164752218686068,-0.04788104039885765,0.45305398877128394,0.2752180894862418,0.528668657753942,0.2638805908314156,0.3540907032206328,0.40479241509329555,0.18916931868543033,-0.024827134117757502,-0.07847918661599895,-0.10311204377322555,0.3729336079685729,-0.00563645479475658,-0.30201476230359275,0.20286097046268942,0.2753720116265641,0.2324422745707019,-0.00968534959397513,-0.12434272950639849,0.3563035523642178,0.18632331930269772,-0.258930241102668,0.08612268188744768,0.337331051382796,0.13066211392258378,0.1481395801006698,0.34710495598137453,0.3514851937693754,-0.2565423872961927,-0.21579864900542772,-0.2797961621559178,0.019610696854050515,0.20970162388159333,0.14621987907443385,-0.18299875111657846,0.17540134815823274,0.09504399138816634,0.32307827284334906,0.09411403158401777,-0.04655374689036017,-0.2235663494541676,0.300978934609669,0.2948433752262374,0.20812391530180765,-0.30375368357173826,0.36198338382665907,0.17645274105544606,0.22747456398365085,-0.2123471721561804,0.27279985756761965,-0.2676997584815875,-0.13513194026534922,0.22365539743961452,-0.10569287428455748,-0.058363838548246894,-0.20353777409403778,0.4754156377705534,-0.012672482111330414,0.3484007218539845,-0.02801997027113209,0.20661485316014586,0.2805504304476804,0.28701669537000896,0.23465196038893382,0.07953050271677028,0.28013327976990526,-0.13369901622529032,-0.21704244114726118,0.36813284562954385,0.24848518169271014,-0.04631875945168627,-0.069220593911886,0.48803804806835094,0.27862794044197475,0.41286664517917937,0.28388192364240283,0.3592891786990878,0.03938551605169155,-0.051689420364204056,0.38555103931140583,-0.27755165983934427,-0.3724430091639173,-0.09275597281445444,0.14650519859181124,-0.016267888722680108,0.14737094766231795,-0.08440922836952228,0.27799623805522417,-0.004939293697699797,0.27919835564611767,0.3928860873619952,0.07598740629222628,-0.0116435094581769,-0.33141023162729766,0.1982450082341164,0.5318741846123508,0.14931507768626295,-0.017161445643393648,0.5613282488236143,0.31310845914310365,0.3265725018956744,0.417806374406547,-0.026057301481405146,0.39208535235963393,-0.35713075242033016,0.08309001580279177,-0.4488655196542479,0.02385691900949456
0.5415418640087859,0.48876339738476526,0.18731890951183805,0.47154371728750644,0.51886777615709,0.36064685895129217,0.19661615244219485,0.14670900038495122,0.41920384084810186,0.34270577510612654,0.3280333346106161,0.32539821739307884,0.27735111303603543,0.44238847761984873,0.48747979771551975,0.38612866185005196,0.45957784679817826,0.32662544742164085,0.5442716126861464,0.4421752157783764,0.5169252498152305,0.4195750007502004,0.2680210583990152,0.44698923138131824,0.2799423525378533,0.21523205580617286,0.07709693481518638,0.08608928935590637,0.005891837227504055,0.1125975030201045,0.3994382936545204,0.5451034675179145,0.00644948656860664,0.4042559061060293,0.4077371438380482,0.25948827941940844,0.525940006125607,0.3159503605752922,0.2663686610921648,0.37151503971548633,0.3289718483755483,0.011227660833573407,0.2847270160235356,0.36799860056226935,0.26359684526539745,0.001237314174757225,0.5232200196779156,0.43578989801171225,0.458388044712625,0.39154655169469177,0.3290050048710009,0.2787465134540368,0.3590334965213297,0.280557958834472,0.4228601522163826,0.2576952544514889,0.2674482684961464,0.3775019145268454,0.33465594657029213,0.39968215659164197,0.3644513738861717,0.5917883010548564,0.32412577633478107,0.3999388992193555,0.3549370894124251,0.2533971744020081,0.23896390272548687,0.4987963914326443,0.23577105832527454,0.2774105765402935,0.48969792127785866,0.3030983764591726,0.2661914035203905,0.34085837714596423,0.34914317552944735,0.3329451942495056,0.19944694018356213,0.43343860282625046,0.2700759271112549,0.2952552510659924,0.3439544578198822,0.35591788523172996,0.31135866468686213,0.40265165803051767,0.5279600530837596,0.3898413084948338,0.4214908327811025,0.2923551693548945,0.43211813852313125,0.5865336363857077,0.39361869842009145,0.5059763358364007,0.023190071042024203,0.09817516593060875,0.19981704320813726,0.31290999481872744,0.30927503073968676,0.29339406755632275,0.5391193201223443,0.39769282855829113,0.43767273629510395,0.25694044224575197,0.41193563337649497,0.4046825921795387,0.43174987396419645,0.5210534507033081,0.340399538489039,0.1626586518215083,0.10484380709646268,0.44675923582091204,0.4299297885035093,0.23934433708479916,0.2908630469006549,0.47813003343286115,0.4320808527555732,0.45441025828766346,0.37325045370430787,0.006823943789244024,0.5612953759545164,0.7038201098902701,0.35400769726805686,-0.00029025553396653717,0.4931099151514919,0.4429957327185664,0.45060719629001705,0.005011049011527513,0.48530234675269796,0.3194699056577224,0.5527357031673884,0.3355190624787714,0.22954843289418425,0.4932101457413642,0.4887134642914199,0.2612202919619733,0.22713808407795422,0.33813767639537146,0.4480612233612075,0.6153306764504988,0.36896524852616003,0.4819740203679132,0.28936325334716234
0.49656810995431083,0.27185742326543216,0.191483799227474,0.36873936484285225,0.44575064718976704,0.08065481825898219,0.36421110491656983,0.38977894979405225,0.4373835112970602,0.33771625239319225,0.3965402153646598,0.42340819500816146,0.41448732974319374,0.33728113100555956,0.4066653639952385,0.2820596110187529,0.367613712604575,0.33449614916789056,0.42205232214473976,0.3243531554674476,0.47636751853092985,0.4462973836811174,0.35007712954884496,0.28205789928455366,0.2858643253058434,0.36956825967571877,0.25850413338479833,0.34941329257296755,0.00249201256192781,-0.0029149413314677876,0.29103653690722275,0.3435042310672321,0.0031812186912942653,0.23434019060379893,0.4584321905642334,0.2787292140991335,0.5507559394757214,0.47308916692184333,0.3556345276618317,0.3727068777635216,0.23584771833452634,0.0004998843598895559,0.19210580280404102,0.2589915100189884,0.3457842708274197,0.0004094117036350598,0.3586650569609616,0.37305329323650416,0.4018870056184957,0.48867831071197965,0.22477837703363698,0.205705691221475,0.2999768610440535,0.15944665013146483,0.4985881750154877,0.2554216746249414,0.2850151346100037,0.3836067244946417,0.35772181321924723,0.28258143956453646,0.2568635437421154,0.46958315036196413,0.3443461000545033,0.31547917709854184,0.33685280615534857,0.18651558598408646,0.19852629856779933,0.26855821628633997,0.12758981468604785,0.23079199378017945,0.5410148475792017,0.33634913407737366,0.32333061340549646,0.2804540607412815,0.3199844252168027,0.39434295725747,0.3130491653014509,0.21942470947825576,0.34981889258427856,0.18730986564233312,0.3936367721577282,0.3013757903774731,0.3556924333046974,0.2733422971597588,0.5680259060684957,0.4229252958027675,0.17603701674844413,0.40084084000331877,0.29945675381251313,0.5631953750908395,0.4710717274116819,0.5169321834657479,0.013753015326138261,0.1318978899568668,0.2868621799136608,0.30047991839409605,0.3463386236280719,0.25528568013488184,0.4870681064402752,0.300052162833004,0.3276426280494403,0.3516677109568806,0.37284464132238676,0.24209822966517158,0.38233461851030803,0.5115611507076842,0.28773932328360546,0.41031703389386,0.24053269099820823,0.4764824754660849,0.2806408969302327,0.16333848617515404,0.24139801200207772,0.35902813301432884,0.473319097312633,0.40389035959094066,0.3515969637108026,0.0012201900899117104,0.38875863518613624,0.5114871790988635,0.3442716663768352,-0.0019218676155036342,0.25793233010937805,0.4292043913963517,0.35153007774062395,0.0015605174942685564,0.2554524174071912,0.26896529785639567,0.5471612707085532,0.10675284175694383,0.25811883793375623,0.5572058961742831,0.29113233201686733,0.3040680955631327,0.4536618511378429,0.2893212351292783,0.48145453253108544,0.6031971388449145,0.5651086932804255,0.2909616413017371,0.30893527224190276
