,Layer,Cluster,Image,PCC
96,roi_heads.res5.2.conv2,1,1319,0.8236167752764336
97,roi_heads.res5.2.conv3,1,1319,0.8006236066746933
98,backbone.res2.0.conv1,2,68,0.5720494752966588
99,backbone.res2.0.conv2,2,68,0.787798359128365
100,backbone.res2.0.conv3,2,68,0.616484876718815
101,backbone.res2.1.conv1,2,68,0.47154300033042224
102,backbone.res2.1.conv2,2,68,0.694444449343621
103,backbone.res2.1.conv3,2,68,0.7337645114076615
104,backbone.res2.2.conv1,2,68,0.6774288613601496
105,backbone.res2.2.conv2,2,68,0.7917884250686149
106,backbone.res2.2.conv3,2,68,0.6032577716789747
107,backbone.res3.0.conv1,2,68,0.6920408817148583
108,backbone.res3.0.conv2,2,68,0.5301225149697801
109,backbone.res3.0.conv3,2,68,0.5508476909424805
110,backbone.res3.1.conv1,2,68,0.6098589586700064
111,backbone.res3.1.conv2,2,68,0.7822531307887932
112,backbone.res3.1.conv3,2,68,0.5569329988040187
113,backbone.res3.2.conv1,2,68,0.7488159657489231
114,backbone.res3.2.conv2,2,68,0.8418205056349061
115,backbone.res3.2.conv3,2,68,0.5303243846843944
116,backbone.res3.3.conv1,2,68,0.594243761766267
117,backbone.res3.3.conv2,2,68,0.7019090987679483
118,backbone.res3.3.conv3,2,68,0.5216149905415811
119,backbone.res4.0.conv1,2,68,0.6401739602259162
120,backbone.res4.0.conv2,2,68,0.6122084328369714
121,backbone.res4.0.conv3,2,68,0.583125509665492
122,backbone.res4.1.conv1,2,68,0.6442739790384723
123,backbone.res4.1.conv2,2,68,0.603777030047814
124,backbone.res4.1.conv3,2,68,0.6972788847622108
125,backbone.res4.2.conv1,1,68,0.8558253217632702
126,backbone.res4.2.conv2,1,68,0.878308255977122
127,backbone.res4.2.conv3,2,68,0.5945352191047175
128,backbone.res4.3.conv1,2,68,0.5937491676734294
129,backbone.res4.3.conv2,1,68,0.766042019406161
130,backbone.res4.3.conv3,1,68,0.8485381792322968
131,backbone.res4.4.conv1,1,68,0.9039551094331755
132,backbone.res4.4.conv2,1,68,0.8679485013160152
133,backbone.res4.4.conv3,1,68,0.8886290484490696
134,backbone.res4.5.conv1,1,68,0.7893441771111526
135,backbone.res4.5.conv2,1,68,0.7461415571048768
136,backbone.res4.5.conv3,1,68,0.7319883879740635
137,roi_heads.pooler.level,1,68,0.8443164680596238
138,roi_heads.res5.0.conv1,1,68,0.7522270865600775
139,roi_heads.res5.0.conv2,1,68,0.646328710434559
140,roi_heads.res5.0.conv3,1,68,0.7331662189444174
141,roi_heads.res5.1.conv1,1,68,0.6464724709195654
142,roi_heads.res5.1.conv2,1,68,0.7832530514665211
