,Layer,Cluster,Image,PCC
95,backbone.res3.2.conv3,2,bed_491757,0.140810190654379
96,backbone.res3.3.conv1,2,bed_491757,0.29369123435456673
97,backbone.res3.3.conv2,2,bed_491757,0.2621746630962525
98,backbone.res3.3.conv3,2,bed_491757,0.14567870914181044
99,backbone.res4.0.conv1,2,bed_491757,0.26846350648885847
100,backbone.res4.0.conv2,2,bed_491757,0.03372264261352482
101,backbone.res4.0.conv3,2,bed_491757,0.028651652312309525
102,backbone.res4.1.conv1,2,bed_491757,0.008070208711233583
103,backbone.res4.1.conv2,2,bed_491757,0.1704908802545199
104,backbone.res4.1.conv3,2,bed_491757,0.029627258374598026
105,backbone.res4.2.conv1,2,bed_491757,0.021862629152559963
106,backbone.res4.2.conv2,1,bed_491757,0.16523414894969785
107,backbone.res4.2.conv3,1,bed_491757,-0.03885019325745576
108,backbone.res4.3.conv1,1,bed_491757,0.01409901747211244
109,backbone.res4.3.conv2,1,bed_491757,0.2778669641833319
110,backbone.res4.3.conv3,1,bed_491757,-0.024068627506505427
111,backbone.res4.4.conv1,1,bed_491757,-0.0269541439402244
112,backbone.res4.4.conv2,1,bed_491757,-0.01843154754181938
113,backbone.res4.4.conv3,1,bed_491757,-2.333006902946756e-05
114,backbone.res4.5.conv1,1,bed_491757,0.019315214809993687
115,backbone.res4.5.conv2,1,bed_491757,0.2997772985870968
116,backbone.res4.5.conv3,1,bed_491757,0.028049076036759223
117,backbone.res2.0.conv1,2,bird_100489,0.6176514972641509
118,backbone.res2.0.conv2,2,bird_100489,0.5900858563373627
119,backbone.res2.0.conv3,2,bird_100489,0.6278126704667014
120,backbone.res2.1.conv1,2,bird_100489,0.5879516623552389
121,backbone.res2.1.conv2,2,bird_100489,0.618258549667338
122,backbone.res2.1.conv3,2,bird_100489,0.6145744366968576
123,backbone.res2.2.conv1,2,bird_100489,0.604299986571968
124,backbone.res2.2.conv2,2,bird_100489,0.642168542689775
125,backbone.res2.2.conv3,2,bird_100489,0.6207803522814669
126,backbone.res3.0.conv1,2,bird_100489,0.6090977178632248
