airplane_167540,airplane_338325,apple_216277,apple_562059,backpack_177065,backpack_370478,banana_279769,banana_290619,baseball bat_129945,baseball bat_270474,baseball glove_162415,baseball glove_515982,bear_519611,bear_521231,bed_468245,bed_491757,bench_310072,bicycle_203317,bicycle_426166,bird_100489,bird_404568,boat_178744,boat_442822,book_167159,book_472678,bottle_385029,bottle_460929,bowl_205834,broccoli_389381,broccoli_61658,bus_106048,bus_226154,cake_119677,cake_189451,carrot_130613,carrot_287667,car_310072,cat_101420,cat_558073,cell phone_480212,chair_81061,clock_164363,clock_60363,couch_29596,couch_31735,cow_361268,cow_545958,cup_323151,dining table_385029,dining table_480122,dog_331075,dog_357459,donut_109798,donut_148957,elephant_83113,elephant_97230,fire hydrant_293071,fire hydrant_344909,fork_243626,fork_250766,frisbee_357459,giraffe_287545,giraffe_289659,handbag_250127,horse_382088,horse_439715,hot dog_311950,keyboard_378099,keyboard_66635,kite_24027,knife_116206,laptop_360951,laptop_482970,microwave_207538,motorcycle_462756,motorcycle_499622,mouse_68765,orange_386277,orange_50679,oven_446005,oven_802,parking meter_333956,parking meter_568147,person_278705,person_562243,pizza_276285,pizza_294831,potted plant_407614,refrigerator_498463,refrigerator_536947,remote_476810,sandwich_417608,sandwich_465430,scissors_324715,sheep_278353,sheep_410428,sink_466085,sink_51598,skateboard_229553,skateboard_71877,skis_30504,skis_342397,snowboard_393469,spoon_248314,sports ball_22935,sports ball_60102,stop sign_100283,stop sign_724,suitcase_23023,suitcase_350019,surfboard_52507,surfboard_554595,teddy bear_205542,teddy bear_82180,tennis racket_270908,tennis racket_394559,tie_133343,tie_244496,toilet_42276,toilet_85576,toothbrush_160666,train_539143,train_90155,truck_334006,tv_104666,tv_453722,umbrella_180487,umbrella_455157,vase_376478,vase_521282,wine glass_146489,wine glass_25394,zebra_449406,zebra_491613,bowl_578871,cell phone_396729,chair_190236,cup_226171,frisbee_139872,hot dog_400082,knife_227985,microwave_91615,remote_430286,traffic light_133087
0.340485063299396,0.48774464652077965,0.42246119795662346,0.17112010937723637,0.3457723813074715,0.4894116067178864,0.21301097994031373,0.0699588283977028,0.20588588246065298,0.17134853801270963,0.27192587300369525,0.39893309959586837,0.19964161368469197,0.2982792961340652,0.23374027122194221,0.3002662669720203,0.377386798240893,0.2566183459683208,0.35396108030779777,0.3616526481923595,0.26065681196314194,0.35619495723901107,0.29590241059489475,0.1765540080641183,0.041520466948153416,0.30704798462197985,0.19126365316179758,0.08453015867474174,0.23527948224403533,0.09075895398827732,0.3899738733449708,0.3333119797006002,0.36208748581108663,0.30383381017627076,0.17094806179644645,0.3261220921076018,0.2628205759266829,0.29049111652817217,0.37842744465058453,0.31681788436769387,0.253946027127647,0.3037267516343847,0.19588104000003312,0.1554387960792918,0.2444556954676659,0.34907835324907854,0.30586346538516407,0.2375843971904186,0.28977005515382354,0.05231124556185698,0.3862823752902789,0.23987878070773258,0.33059543775962796,0.10556711480785211,0.2668052313051392,0.26591041534137877,0.2334222330147221,0.2676703235941723,0.2356795496698926,0.20369005031378115,0.206601173296196,0.1284729698444791,0.29101944710925803,0.4801156968586664,0.31485943042852255,0.23067032752351138,0.4613718802750193,0.29579690520027047,0.2440815903538762,0.16262242818600112,0.12872284549027338,0.2199274237486909,0.2245143553435224,0.22410893018185152,0.32236240765898755,0.5058169679234685,0.18573772393869173,0.19320856483344934,0.3060063515836867,0.2481704159682881,0.26244723195382097,0.24579933013968375,0.23406133799467121,0.3044308349806649,0.25147733848246256,0.3410025351320194,0.4607906736768678,0.48731015790024634,0.23730316782698624,0.24699980024637302,0.3143188692448621,0.35683421780410735,0.14518927031496598,0.1876042007683216,0.32227563499118733,0.2818608581262298,0.23279519755024036,0.11445962568854001,0.21661923828160298,0.3056874194685547,0.20593115608555881,0.3500552644636668,0.28024807368377497,0.41733808641296405,0.139752997976567,0.2841862361203082,0.23024177457569714,0.2385414443757864,0.29654873825605366,0.1615709152528496,0.264390344691174,0.25772140547661027,0.17864024642903428,0.2102565674398855,0.234620872996951,0.4002570473984353,0.2589640525509867,0.28978825705543654,0.25882496145828915,0.09573219494847225,0.2182369246384985,0.29013760289808005,0.17002266290440454,0.39369487065771064,0.08554581328010291,0.11875967960090998,0.31024202524361344,0.34450582215944764,0.2693471160390958,0.20464662905824196,0.3004144211390289,0.2804013314352721,0.29467515953636253,0.16548688220581037,0.16502829745939737,0.2225240264830891,0.45395796848798614,0.2002558666750817,0.1214068456572053,0.2840143460931969,0.11457157552584246,0.2739888531691099,0.24473317716202017,0.2417619645567979
0.40783063791971963,0.47452686870909344,0.4762114964253968,0.19743750200128762,0.13621968563875372,0.4710048288213636,0.20171912329386085,0.0805343907545221,0.21949984505803327,0.22174931407093496,0.2603688448862275,0.35853144146363974,0.23522068148019581,0.3500063649787312,0.21620637295916947,0.26581158270733635,0.3067094641307295,0.25019540094782644,0.3249244068462833,0.34319768823226016,0.2610302396855762,0.41459607489952977,0.29280997061409664,0.13757860646122919,0.04372340357787211,0.2837786438784353,0.17306441362363917,0.09600070115299324,0.19538653236856157,0.07282887989850331,0.3855846532762526,0.290030566373988,0.4088966608829675,0.26384813007515356,0.22583725136493055,0.4451894661789688,0.3331935702612115,0.23455683179702186,0.3524664844398737,0.3089503600238904,0.3232916371927484,0.3126603433884437,0.24469456228187011,0.11115420019906212,0.19523645107091636,0.35838790530184716,0.2890698738401149,0.17115424972809123,0.3453592092191189,0.05787512904416379,0.4034643875590554,0.2818794647446484,0.3055214942514326,0.14151469964777671,0.28046396377134286,0.32781332741720676,0.3109800785844461,0.29200106880601573,0.26442994098396194,0.20208450493927482,0.2284205672056162,0.18243844297472428,0.3313758762606766,0.487017226308858,0.23606087606356652,0.2493986877607798,0.47481698879330675,0.3812497742652399,0.23279602687729287,0.2099367038735754,0.12344040604044598,0.20117389803723318,0.20230715164722243,0.30088309489847537,0.36123817748205356,0.46786068113404405,0.15569723854707562,0.28875809378597134,0.23850285997117568,0.23657614703522375,0.26636162091577875,0.2621368498356012,0.22301922875427524,0.3213581995710675,0.26418436702687026,0.45336989068955535,0.25952010945536996,0.399741414286935,0.169983009360198,0.36565946479833467,0.24009041219619062,0.28187476759179564,0.12665554260575781,0.19257870091966012,0.2717296099413441,0.29683089999757745,0.26487469932147606,0.12482086750325129,0.2562762848063284,0.3366831424232626,0.19272122991966628,0.3813873602684061,0.2538891625057381,0.2529855562604094,0.17702821680535455,0.33882647057048304,0.29616237049151556,0.2344707540407366,0.357294809990094,0.1635241977655027,0.24370089557994065,0.3099410069310447,0.20897630173272919,0.15640040830237478,0.2989886343875672,0.4508732037709027,0.17190744324576335,0.2029280400101247,0.24345640140604768,0.08316464508792726,0.26927191967330805,0.3106900050152897,0.185812890365434,0.38824604813684993,0.0962342697615638,0.0596309973107609,0.30677415363109545,0.278350981605394,0.29717317368156265,0.20913392466017053,0.33598694170030785,0.24590689853888828,0.35589106637206297,0.14370747424584127,0.1355872977876675,0.1675139202795758,0.4972940915324249,0.1365869992372305,0.18018982554883586,0.26879950492317933,0.08991562986151858,0.29465199248875595,0.18627142363159752,0.26790822610320486
0.5020180008255724,0.30535397946393,0.3901883274160304,0.08737037131557782,0.2234381245192033,0.41219351476417965,0.2187533879338502,0.10091592411126757,0.23096849106921252,0.2247811887784129,0.28836920766914564,0.2969612504700948,0.17905870615401767,0.2289098623885189,0.30119403894227753,0.2501749109083668,0.5426390333971717,0.2799522755494763,0.38790924762742396,0.38954652214694846,0.2919950625787256,0.35530612400508654,0.32110249470931257,0.14722562746794607,0.09225945490022741,0.37430519510730526,0.17661170836881068,0.10417100176199134,0.22101557661631024,0.09964468568359822,0.313574997416546,0.3548928837949335,0.36847005560545604,0.3005282818692519,0.2160437360029029,0.37655728932778065,0.28594551449961997,0.274424222505229,0.34293864897561943,0.32261377529165913,0.3202316378102548,0.3616215227935282,0.22925921562302223,0.1439205370620044,0.25473232086348424,0.3862150409427877,0.2728933741455806,0.19592044546170898,0.4109689049733967,0.08987137474600052,0.2593495814276144,0.23480533473624357,0.30939124654077566,0.10723814082286492,0.24832155734770914,0.3559385869625145,0.2962226477687688,0.13075134674578848,0.26320403888408483,0.13754707288184656,0.21348066792793105,0.1999954560133783,0.3255184367762494,0.3880043686625885,0.3828677992154756,0.2906019710005609,0.5408540409979898,0.36505529727042096,0.13303075935517308,0.1856579085657726,0.08785079821723776,0.2800228111238802,0.3559631754162628,0.2015158989904488,0.4001505803827441,0.4408002194334098,0.17071045099967147,0.2234017776972288,0.24900366418673084,0.27989814358637055,0.2473403033646503,0.21220971348186224,0.26350674553154524,0.2007056390241074,0.15972893400990684,0.2434589305532605,0.16599122918152098,0.4192511683254945,0.2995593199549988,0.45912152578778814,0.2889073010108371,0.17803696871528532,0.06090057186704418,0.13224110061160615,0.3276743870896912,0.26624570542607107,0.22383264123221797,0.12381285549438278,0.21301898810189168,0.3782490246377176,0.17520022604740856,0.2946257993645993,0.23362311676490666,0.29599209186952574,0.12931901686077285,0.3290331104641887,0.2571197450394706,0.1957142182187067,0.33994097407320556,0.16112130063554578,0.28945364789376943,0.2750851537316088,0.23977165357296554,0.15055045962695862,0.2769990460467526,0.4864766354778994,0.20528661478598653,0.1974690917154946,0.2674292255614598,0.14136386549931995,0.18801816097774554,0.34628878401802643,0.18345145523452935,0.3188225236888179,0.10169557171575044,0.1266840823710655,0.22011903723794715,0.27829233327736735,0.26601560527487766,0.19102482484055353,0.3475140041735117,0.25162100700557066,0.36146323311516676,0.14269657872005015,0.0885555350329794,0.1591460638533999,0.4732740566148194,0.168371066736769,0.11332320920110506,0.3364828693872365,0.10620136221622657,0.24149407168186218,0.1901917755781279,0.29806829540473173
0.31328526050909355,0.4516416192760012,0.4415611729723466,0.18508528978253733,0.14968647421440343,0.46556645007992065,0.103394806312688,0.06504612798023178,0.22973606213846717,0.2647470820762766,0.23969907863972628,0.27210711398710036,0.26015917459679033,0.4029260069122659,0.2671246659579293,0.3007951797932214,0.6065304641561275,0.29137171897288794,0.32470425136772463,0.21544015178604203,0.3494724040344234,0.5024253163649147,0.23776680125177363,0.27226463230532816,0.09417322333508239,0.3515510480068152,0.2717423176665321,0.21944791735625285,0.211293915423228,0.025036463830841602,0.33314231713931447,0.2840739532415767,0.39349024832463614,0.34798191220183167,0.202807117322208,0.4224051224777127,0.27545914013281064,0.24386303767686196,0.1941884256268244,0.37040689171333424,0.27933286977913724,0.374976572844251,0.20078363815698905,0.1238921987925484,0.22635762755236236,0.4259124373858221,0.27102830949130885,0.20449411049089342,0.34672619234383817,0.12277682013353866,0.29423638956024717,0.259077870372899,0.35720352743395,0.09986320322478724,0.22004354677458937,0.24931145261013385,0.34689470494813346,0.37962273010208214,0.20723816580635374,0.1764337223779414,0.15673998084801496,0.15922934662307625,0.2242968573131034,0.3553554861914408,0.4564723787550936,0.33166805203271543,0.27689852809543447,0.24927512353375567,0.22099485211871137,0.11061992162956746,0.11262295728388239,0.20413107723160098,0.2642381264262878,0.11823029241023562,0.3716204198209686,0.5493882420768548,0.12365562224440975,0.23509889440126866,0.46668474720074477,0.22840405429573937,0.20488545800832728,0.18442588219877062,0.3163593030256758,0.30995272065790797,0.26300345798568614,0.30407951243451226,0.4239386652234663,0.5566774011840468,0.38365180978452307,0.48476704317289354,0.22920267256826593,0.3060792166746291,0.15070223264411822,0.1217993352393715,0.3084115991962157,0.19147221951446491,0.24734738822113037,0.08814251086625696,0.18082109441570487,0.3364092222004422,0.2417373648112809,0.3311803614148302,0.3346422540161238,0.17045256726313224,0.14280420148224396,0.3337882082062112,0.1686266559367729,0.17420762751466987,0.43042329717684347,0.14283955879294613,0.2688211297458005,0.2693073584610443,0.08154917746607146,0.16960726527162687,0.2162747692337161,0.48059312436298746,0.24751379372278626,0.2449223437099391,0.22928388118422774,0.12262917095710743,0.3145643786832843,0.38058270060309524,0.26960079679497434,0.27453197234090104,0.1328243397347787,0.24302788036283995,0.20224497822291312,0.3006711805975702,0.09574097416528105,0.20311934730709663,0.31388480484139064,0.266276767249272,0.32179767436766743,0.1128542911043038,0.16333268378150972,0.24433714588546582,0.6637496644225567,0.19231366613521558,0.2060192029803442,0.3554518925441245,0.09065111721077419,0.27642283870155077,0.2922939665980748,0.21303304729272257
0.2892554323136747,0.4542627436356947,0.32623244230760745,0.12755224549543262,0.3080273465912166,0.4622580639840208,0.1260684449863807,0.08834260710894656,0.23111703916526513,0.267445607688787,0.27786442921839594,0.3452959912136511,0.31707818798255405,0.6229232682208774,0.31620077729738344,0.36128626740531333,0.6569357073773785,0.33033578479980785,0.2908691420732863,0.3037425336469141,0.3511777965912527,0.6542410369496292,0.23843251391841083,0.2472992663187687,0.08395803491570307,0.4313386797625811,0.2525259060187347,0.2180167226636499,0.18899457231806494,0.09227166384548033,0.28905546166125273,0.39808727674951505,0.4382785974738491,0.25497948570471773,0.23829586865850255,0.5325058984642764,0.23382256553406225,0.19294660244493214,0.2017386754882697,0.28362879574608607,0.3212998865395915,0.3826438525232411,0.2843461136616145,0.12106779798110873,0.19164987798721117,0.4982361431776452,0.36626767855504344,0.2514930935346428,0.44021202963620887,0.11070702347702774,0.39216093332980695,0.3782152034754749,0.3004415774286895,0.13576661446141988,0.2197749767311429,0.23822762954963334,0.3834243066236862,0.37856910055343074,0.24855965471288072,0.2277145450980285,0.11296838475691379,0.1713996705031803,0.2505048427770308,0.4556326835432178,0.40851344422743446,0.35569888689644846,0.283174603536553,0.13112290109926256,0.1885393116349786,0.16848806187517815,0.16354574638831273,0.21987752770507343,0.3408988089034697,0.1402779210013377,0.41100344947386386,0.5852387638197631,0.12445139399344242,0.3430045159331712,0.4130711072317066,0.19582470428293364,0.24866020424470922,0.2308598813688939,0.3121537609607525,0.27051809133588584,0.23187850260398205,0.328500600742834,0.37878448261463377,0.5710064576995212,0.3968596704262254,0.6581734887993163,0.23171690387262722,0.29303898377988286,0.16452605644734164,0.14773626530338607,0.2828819202155818,0.18135161220005622,0.19102636075095428,0.10021468850095708,0.17881299270758175,0.25462331432413704,0.19976381245967267,0.32970575615043163,0.25728841983304485,0.3908977385192242,0.17625953660793295,0.3468063650814493,0.23443206712082978,0.28099435506086823,0.5166963601478605,0.0891398184060058,0.29417864939036714,0.2999140956471961,0.1276599109394339,0.06544634188181739,0.19974440322016557,0.39998801798790806,0.3127408363448822,0.33708906675611705,0.19607566192166412,0.11979610457583893,0.297170567601911,0.38237947055671556,0.20110221826886615,0.29973531578956636,0.1655968282393147,0.25442604730357254,0.27960345156798055,0.3439077586311789,0.10277359798361382,0.16464363399368268,0.4105153662271882,0.28133828432594404,0.3947052951429321,0.1399050328060433,0.1656158576364848,0.18524555014644298,0.7818665080880431,0.32820440690347596,0.21209859323117108,0.3143083024552822,0.1271450514178525,0.3286905492289187,0.32409853607403866,0.15017557320419467
0.21585888325737634,0.2803695365002339,0.3505468518966737,0.2116857475643521,0.280021986700828,0.621589261913821,0.19519224514973563,0.07906553714750786,0.13500470412364787,0.24473338589269206,0.4780912761760602,0.17299446699964796,0.5524599373838165,0.6039006166752889,0.3613300698134359,0.5623418987847915,0.4217766249013529,0.2800931900196819,0.25672884700206855,0.5259729136222357,0.4131051190095541,0.6578284775336658,0.2937866462029823,0.1990988999323156,0.08099430757685816,0.15874390796599108,0.36465085628488314,0.09021803551095246,0.1536595953918598,0.13242277763423932,0.3276336818019366,0.39695743123031524,0.4565936480910486,0.2505303015312429,0.2981741786769826,0.4064371084411064,0.4367618322703567,0.12917940956787197,0.17067306936063018,0.4148311772715787,0.32279458394022537,0.5143348316431093,0.10396849741466069,0.23501554804066,0.26043096827467155,0.33581881620342685,0.2558525515132231,0.2431132064444665,0.40222659075581085,0.17551689637965606,0.5188821423413991,0.4530005143000079,0.18691714499933912,0.005437493354330502,0.4637622725799095,0.3823941991580336,0.23162604602353162,0.29822673625735424,0.22889005846963575,0.2546836383785781,0.1241352434287043,0.15668960735888518,0.21967644463986385,0.30026023324377293,0.3514878032277554,0.20795180127824409,0.31271333065356194,0.2304835769200176,0.30226471242678543,0.20358192773521427,0.28821496741686337,0.269037212512239,0.18470460215026785,0.26801895511699736,0.3787480027164798,0.43560050759058433,0.10353744607432333,0.07652809518386464,0.2628989825401577,0.20653433122484238,0.2557325895585126,0.2512781146105655,0.3315589576886976,0.31239840519756007,0.16827977159839091,0.562970576637284,0.39671258629558287,0.4590432118175457,0.34729870216334285,0.421082520322561,0.2576479031988748,0.3548378717310664,0.19585958181998367,0.29026965793153353,0.4651348799167472,0.18213139315149965,0.35344309616065456,0.15068996453849365,0.24589208771677926,0.19731321656483908,0.17974441912669958,0.3785519473589148,0.1835637766496058,0.6669270198595888,0.059834328096166074,0.18833361842843993,0.32485779741905146,0.18800316837755968,0.47869098744673666,0.033620425102391514,0.3438055467305302,0.2402008804485363,0.1352855188814847,0.035918729941932334,0.21923830287958032,0.4872481624574359,0.06600420954630798,0.35562894720152693,0.19832043287860543,0.1484947908960306,0.22909461711853935,0.38454485218070084,0.2691555484584042,0.3649847632407755,0.11044290932055822,0.3487429998289016,0.1312196101137768,0.41005969264451575,0.20741467554167672,0.1730788850334067,0.3985744411613606,0.34491385776379474,0.3407141868100533,0.14325401290878237,0.2702317194021782,0.29018057921858825,0.41318801854156545,0.22850840688972152,0.14932139665042787,0.31191305493374916,0.11737454791833143,0.2808369561170134,0.21927723487141054,0.12410974756500108
0.15251946831915264,0.4109186740388955,0.5939862088867445,0.15099582636807282,0.47081218865410385,0.5734900367786969,0.22836847594011633,0.1289250274095018,0.22554237968199153,0.24805374043457368,0.15620245988359013,0.30872633955130596,0.45864674278933276,0.6264197129525795,0.37926690881862885,0.4173266777052361,0.4592219346448935,0.39744409757831645,0.3528762134029544,0.3008621374473211,0.45817812416895853,0.3822512247291987,0.2796445802298889,0.33235396638046316,0.1485379018269827,0.09497889043574662,0.34180458759040366,0.09463341637780534,0.05705313103293761,0.1194294922929747,0.2225955609135639,0.2494135176587687,0.48110992962857624,0.4175489609602634,0.2419670581414705,0.39456034364332493,0.314521545731964,0.21556526201248274,0.21422981669153449,0.44020349341463494,0.5234695309248245,0.5943571187814456,0.10096581952702786,0.13874307351998433,0.11847743077078811,0.24934290493806172,0.4928706088305495,0.2067523067297908,0.24250340144760626,0.08310996162339676,0.6618673763475195,0.5395011123862172,0.3444554725725762,0.07994525006166943,0.46222725688641303,0.2415100478775618,0.33090049467623733,0.44561053779269283,0.2855086018563245,0.2733760155660405,0.3213995957781569,0.38531783834454514,0.29393882999408755,0.28412642747728434,0.3740975292464402,0.2780918690132879,0.2336194676422902,0.11795165642065245,0.281554663070396,0.23290735806064425,0.020472868518435383,0.21773427429378198,0.3268161742047403,0.09177899498232568,0.473841471675914,0.46938290914529146,0.01923203939054553,0.09390330850179819,0.18353135000159349,0.3438479167719162,0.4630017022155414,0.3734064752326465,0.3967609197474787,0.36949654521214403,0.08743779017420637,0.11633407703442904,0.006960925889488129,0.5915654733724094,0.204510134903909,0.22503292220238175,0.35126235921188975,0.28772537858194197,0.17283720457208257,0.1321808259203637,0.4625185594339226,0.10829713183584765,0.32243823177226105,0.22294882078361394,0.14005745928739705,0.4303303946630394,0.18824006143044905,0.44088545614351626,0.197669941837668,0.5716966039841148,0.11938708458508437,0.2531424485725947,0.18964176792242773,0.41106480162195447,0.5328033658248454,0.07603395830346477,0.29880137557161396,0.32473568008353754,0.20188651167493527,0.2568632529549556,0.22675011072767592,0.5323434876711001,0.11941633034101506,0.10004418565189242,0.36835644052513566,0.1779365392522075,0.2731656842598404,0.29648470790540604,0.17892641079131327,0.6991501290457006,0.14664684827012803,0.2687625006601204,0.443462212302043,0.48421404555895425,0.17677442674511737,0.15315786357193364,0.474220339906645,0.3476547820790699,0.4226249579075577,0.14954255964858898,0.2080533939195609,0.26214965228012227,0.2601753569036094,0.16215602871918147,0.06527760017840296,0.1779992725110401,0.13098091190085465,0.3639937205457106,0.22517661807124875,0.04746117197163953
0.5009993857913306,0.5192257638247378,0.3416823701310978,0.16010633623162496,0.49037003461673173,0.7008015476296147,0.16583128731833446,0.15894300591334276,0.28586617653268565,0.2544223356096877,0.35814224301780734,0.15418699500421915,0.42371493101255,0.4718076640464619,0.2231091207459048,0.49635677283034674,0.4406120142138739,0.21518556145795142,0.40181672243036415,0.5281702511486526,0.3960035584722094,0.46854263934127716,0.2943267254182448,0.22903533399065912,0.22354605614444512,0.5748479933831743,0.40052094251363785,0.10504538175912753,0.12987171319347746,0.08253224530667139,0.1754699516624901,0.14533737951637163,0.2778784570997276,0.23262895764561234,0.2883075511829503,0.3862796538554367,0.4104114587598066,0.3947904552689752,0.2950088149577815,0.3651796243036359,0.457330606952475,0.31628832672255636,0.27169617432559695,0.3011170833188998,0.23259152806548744,0.516179213633209,0.3617868199516538,0.27630467533657443,0.290611694578023,0.05721529455855714,0.5430393237282634,0.39734820372396573,0.2667203369130653,0.05027172479093659,0.3542567437046864,0.25327453752607426,0.20423135104317067,0.25058980175848994,0.28433874032714074,0.24709623892412833,0.19456388165823574,0.36158517454462386,0.24606882114072653,0.6626464372761551,0.0723549478919525,0.3114761359793998,0.3957599008830212,0.5762619397758317,0.2621182796457152,0.17118959714053789,0.09544017861857645,0.39625143228788134,0.33885786490780273,0.15937531603244126,0.55201699340863,0.2308867205530825,0.11210496994823027,0.26151343068484845,0.13581219503548578,0.4412922296757127,0.4435196753105578,0.4493938721226741,0.21502864835592084,0.22384472262510235,0.2606299989134359,0.30245883067678375,-0.057132082204666194,0.23110605359529404,-0.030293926542206147,0.46403319654036895,0.2753134493162453,0.31432739624446354,0.15713831747107662,0.06384720786584412,0.2981145853632368,0.2995504505878568,0.15150434017230868,0.22798783085979782,0.19018771203395263,0.3463725080666251,0.20537340664757625,0.473371205129377,0.3808673946020375,0.39183481751177257,0.029255767044227575,0.22788084762953806,0.27436880292927446,0.17178070496581735,0.5566207121937734,0.15765467331381636,0.15038140692336904,0.2657061893463437,0.2527827975904041,0.25734452131644586,0.21778212299350927,0.3309087495000024,0.21343811284439573,0.006324339829029905,0.2823299113849022,0.11440499321729784,0.30351415674225185,0.2955911483670695,0.1995219989812372,0.6092528133308931,0.22345331180217,0.5054050207793608,0.2878970361549486,0.2338615501541228,0.060554679989150935,0.08145226770229225,0.1777165044872011,0.07389670653059392,0.45267724850126695,0.191813109192872,0.009442639548576317,0.2808125458211954,0.17686445858288152,0.19722584333113677,0.13416127417617338,0.2240330997659727,0.06912215395473997,0.16495480714640265,0.12058959592019909,0.20965285525586055
0.7549116944916094,0.47984392184870917,0.34640720570034217,0.291272477489735,0.2198142954065359,0.6792572095515366,0.24552612279745104,0.11564207576824702,0.26752383425538634,0.13008333377956766,0.08143388479806615,0.563810145445317,0.6620257839064313,0.6238197672548659,0.10783398102016561,0.4962636174077589,0.2346110541900673,0.20397408905191167,0.3883625170501972,0.1566246178155529,0.07891594692090032,0.46015883950266834,0.2439744917539564,0.3095455810659477,0.005606441479509842,0.4779920523427071,0.16108028461016236,0.07364373182944658,0.2761753920926356,0.1545892102713681,0.6452273370236917,0.6312904072627707,0.23781067286506227,0.1830043086734056,0.05341905211537167,0.2874737220023213,0.266807805893218,0.22631204171333447,0.38000630278555264,0.31161237223083443,0.35387892407711763,0.5110244835284522,0.2958889912725966,0.1596970606060035,0.33331806829653265,0.24043360223145127,0.2554378276010191,0.18600509874935592,0.37554201283742544,-9.951635936031164e-05,0.09614149676489915,0.4705442617830573,0.23890821164062898,0.17365515329044684,0.05852300271420094,0.08020914479438535,0.2686053069748906,0.5962610921098868,0.16278941570852604,0.09421219236199299,0.30027106289105693,0.08751552716083798,0.38564497432749406,0.60086247821508,0.25899059698638477,0.21420350046059142,0.681722911548286,0.20153822724222054,0.1733330138040183,0.2452548817664855,0.17546396528979172,0.41602241527366823,0.39074808091873164,0.2882794364959761,0.3999822138689458,0.6085421578277177,0.35157757963198777,0.27553729659167703,0.5269193152689434,0.2882959864936235,0.10405664627283824,0.2234807607224897,0.04114618431748955,0.2151745338804667,0.2519532102349931,0.8821544967543962,0.7553106800760502,0.18987754664642603,0.5618263172807785,0.4710302107768189,0.32926613212966516,0.4637536886428497,0.18048367968718776,0.3331022803307236,0.4736126893665309,0.050771872366894594,0.09865825389671232,0.05995687199704822,0.18028524334095694,0.4615287998304684,0.076310158082421,0.45580784131234797,0.2564637843234171,0.6496877568037439,0.21201688871037427,0.481293819810112,0.2407530939298524,0.27011297962195885,0.23433901982879596,0.29982210907252715,0.29941899732648897,0.18717316396684328,0.43999957581967414,0.16697362135966465,0.31348098424703713,0.45054302920388495,0.14231096772331936,0.46110281085261695,0.4144199321103764,0.20200003882536227,0.03719076138549251,0.4850726339811477,0.2144687760400752,0.1994954534750834,0.12955826640775966,0.3364353802648648,0.4386402177764895,0.2018626929695863,0.28245431471473814,0.04617831161282351,0.3601732199994762,0.4346928846384214,0.23131926366697475,0.09373658296943908,0.17560972462270388,0.4352285533862424,0.6271971877790989,0.2990175169887441,0.14575974874586253,0.4448873944185347,0.03879100217371067,0.30241709839694475,0.20452339885002818,0.22638722412210271
0.785727136465703,0.5442506986477665,0.32729114418245586,0.2912014416457676,0.6845993450347098,0.6584335135164819,0.23163170439338807,0.10936444468837477,0.2740612067394481,0.2225992438679182,0.08528731038878652,0.5636991117568589,0.6963643600956347,0.6475555447992632,0.12970182424864796,0.5068446764281554,0.6672032429937516,0.20833109653674625,0.42575688015836277,0.19844126802013595,0.11017828151822757,0.4907520653333057,0.31086393332799445,0.29234403995723274,0.020008256109382613,0.5931345933988423,0.2191679324127275,0.1048111127795256,0.2532900116290108,0.16406331830069015,0.7302930377696816,0.7677124100661284,0.32147284695075307,0.21458448253780593,0.07577972748744545,0.15513555563873951,0.24403367426120162,0.24414683007750357,0.4041248021738928,0.2885546590821051,0.3880170141558821,0.5561622318376779,0.2993714080353927,0.1801203887431374,0.31103067322951916,0.17902010210767083,0.24679669789671044,0.16822410311349376,0.395544292154942,0.011778601065686399,0.06345543424538062,0.32563016387808624,0.19645235439292605,0.17309127359219265,0.06091407286390508,0.07114621949691227,0.24666435093494987,0.6513206164724336,0.16174531358800123,0.09244880095505896,0.29029251918078075,0.08607043753997044,0.5105776192358344,0.603958474432427,0.25438553684681453,0.1392585163433043,0.6980829596304216,0.2945924395183746,0.23415210552757285,0.28543300462910504,0.18398465160667024,0.36783243363470985,0.3287314225170892,0.27529340267112445,0.3715083325379298,0.6047159480434521,0.35441990796790196,0.26146810261956743,0.3923472867581656,0.31090074744358265,0.11670720670521069,0.21269280153477915,0.06235001591194732,0.2196705133055939,0.2879903918383128,0.920384272542337,0.7548026089986455,0.5237505764768974,0.3129973873846836,0.7771057085165499,0.3229874846403663,0.4049571270167724,0.1590671806163649,0.3238672290618919,0.45332762569466667,0.04177732605836704,0.11770918351764934,0.07663182848903165,0.17635292868698488,0.47820460501559564,0.07231964462800827,0.46657876202150006,0.22344968010162175,0.5321309816604106,0.2092705115476356,0.47762756331105843,0.2830298224957239,0.2860744095007719,0.7367788898051562,0.3060499904983413,0.27258142632155036,0.37992606259178996,0.4496352802188305,0.4378156006878241,0.2778813411316776,0.45258392813613213,0.12075360880197883,0.3179959348128689,0.4107677788480389,0.21188769379417613,0.04307022760801261,0.48796948990100947,0.23867465232367013,0.22942270984125318,0.15008419252909175,0.44449910096091566,0.29292834430066106,0.2032456915737944,0.22387956355973618,0.020802412934257962,0.4206541920818578,0.2863112540567137,0.2860736711912036,0.11754440622843722,0.17391404705600036,0.45358240471761946,0.6191909225867651,0.30281558613277726,0.1526043591441242,0.4360528367852536,0.11415167703983153,0.2743098703475299,0.19638289833265252,0.20773859243877535
