,Layer,handbag_383842,sandwich_465430,bed_491757,bird_100489,bottle_460929,toothbrush_160666,refrigerator_536947,remote_476810,cow_545958,truck_295420,dining table_480122,car_227511,umbrella_455157,stop sign_100283,tie_133343,surfboard_52507,surfboard_554595,bicycle_203317,suitcase_350019,airplane_167540,bench_350607,cup_226171,oven_802,cake_189451,fire hydrant_293071,orange_50679,sheep_278353,donut_148957,frisbee_357459,couch_29596,frisbee_139872,carrot_287667,backpack_177065,tennis racket_394559,apple_216277,bowl_578871,cat_558073,cake_119677,hot dog_400082,sink_466085,elephant_97230,broccoli_61658,skis_30504,sports ball_22935,spoon_248314,carrot_130613,book_167159,backpack_370478,tv_453722,laptop_482970,sheep_410428,cell phone_480212,giraffe_289659,baseball glove_162415,handbag_250127,teddy bear_82180,wine glass_146489,clock_60363,suitcase_23023,boat_178744,car_310072,skis_342397,toilet_85576,boat_442822,skateboard_229553,potted plant_407614,sports ball_60102,baseball bat_270474,fork_243626,teddy bear_205542,person_562243,oven_446005,bowl_205834,remote_430286,bottle_385029,umbrella_180487,potted plant_473219,vase_376478,baseball glove_515982,elephant_83113,vase_521282,broccoli_389381,tv_104666,bench_310072,knife_116206,microwave_91615,cup_323151,person_278705,motorcycle_462756,cow_361268,bed_468245,cell phone_396729,bus_106048,banana_279769,sink_51598,keyboard_66635,zebra_491613,wine glass_25394,zebra_449406,dog_331075,toilet_42276,hot dog_311950,fork_250766,dog_357459,chair_190236,horse_439715,pizza_276285,keyboard_378099,mouse_68765,banana_290619,scissors_324715,fire hydrant_344909,tennis racket_270908,bird_404568,stop sign_724,bus_226154,dining table_385029,truck_334006,spoon_88040,giraffe_287545,scissors_340930,traffic light_133087,couch_31735,airplane_338325,refrigerator_498463,knife_227985,orange_386277,pizza_294831,parking meter_568147,baseball bat_129945,apple_562059,cat_101420,laptop_360951,snowboard_393469,chair_81061,sandwich_417608,snowboard_425906,kite_24027,motorcycle_499622,bicycle_426166,donut_109798,microwave_207538,tie_244496,skateboard_71877,Cluster
0,backbone.res2.0.conv1,0.40238247673543104,0.47984052539336974,0.019320420167422286,0.6176514972641509,0.566088209997324,0.6010077026742956,0.6185968914682493,0.6542687165826101,0.11381441980125512,0.6485859751676682,0.2940080153200177,0.6274566761599268,0.5395701374935784,0.6415431159598595,0.5314761170964454,0.7099867730823824,0.6561976180217872,0.4623824146746957,-0.040930117042132896,0.5058147458283238,0.7186901355579008,0.32862849783842396,0.5136426424570003,0.347083380784995,0.41647998711912637,0.7358940330574743,0.4893882120144726,0.3183407502559759,0.33817767725105813,0.5344392704244166,0.35394509368822474,0.6437866251728277,0.5993016569911909,0.5352396880000561,0.4350828082203723,0.31385654412964986,0.5523280244324681,0.6660448542687163,0.1547961865849965,0.37249743253516965,0.6273524891460808,0.2468114824256346,0.3513039227781197,0.3394877731691166,0.546861527992934,0.5520374738340141,0.41997124242866035,0.4509131058515896,0.5713945939608751,0.38478965836762524,0.6994396206844115,-0.04099148290161738,0.32841809004979017,0.07502718109740744,0.1833497262605435,0.6823961672360885,0.19536198514360387,0.27803779914780197,0.7820088598237933,0.9040698044200477,0.36014056976928044,0.3868014333096448,0.4303654717144225,0.6113502080786001,0.5200754758110956,0.07348815274197823,0.6912418308230873,0.6353487391986427,0.34541356721470723,0.5021735618261779,0.40953115425656483,0.2939037327254132,0.4643543207191213,0.19742307476210705,0.5477988016145889,0.7175538324700387,0.6215569811062894,0.4196665761179706,0.2842732171688903,0.2337746688483127,-0.013445315582225415,0.2781232807496037,0.35847771202237644,0.16735043414688675,0.6228137519079091,0.6179238690381055,0.41152626816655635,0.5071378496078252,0.4903626043766111,0.4268279405531877,0.4326253042249965,0.6202113510168448,0.4208832128721549,0.523481028426526,0.23512929706380914,0.6241295036062899,0.38790464871386754,0.38342961011534193,0.319615751063783,0.35466125992911884,0.4494967086447094,0.3811524353827289,0.3530417326737022,0.3600784103139257,0.455910618222806,0.38656553036417834,0.8792103098159686,0.4690877728063529,0.30742736883351374,0.3741153586428075,0.6479650524345791,0.4850081848561497,0.5094043775610657,0.25766761307900304,0.4996397985494456,0.4347168144165709,-0.012197734972089425,0.592115637694999,0.43212391267338546,0.6924498628138155,0.25110383396594854,0.3643596597094482,0.4430646103431706,0.6559722594629825,0.3825123674880353,0.524352066891602,0.3101318856799466,0.4335516005070464,0.6646860115544548,0.5814908184906046,0.42983150400521253,0.38626291832124804,0.2960329913576362,0.2692731614426158,0.35001937620601176,0.604997683205756,0.6612523054496114,0.5411793316594213,0.5082567723858702,0.21494584553433674,0.3424792603551541,0.3611632451526089,0.18320640529996782,0.644679172824885,2
1,backbone.res2.0.conv2,0.4437618766892549,0.4853560702347811,0.029738925299860962,0.5900858563373627,0.5699422549876465,0.5867937822951861,0.4395774080857086,0.6844989320394035,0.0908525907553158,0.67625812026582,0.3907519423250885,0.6369976476661101,0.5579194549472192,0.6784199151409929,0.5339638378037844,0.7318293021816055,0.657539693924513,0.4285322838386154,-0.02554083953214505,0.4808344151409929,0.8100912870736767,0.2549327262904377,0.6315323585100792,0.3524897848336304,0.5589883673402978,0.7431697210436664,0.7311484773562167,0.26680088265991675,0.353697549884204,0.5287575617299071,0.41187179491056286,0.6819281160428188,0.6164443839815311,0.6016578119204654,0.39058537700115614,0.3343247229259045,0.41294875564642886,0.5504223091242557,0.2657647907974737,0.35442680431489754,0.5113908145046531,0.24004643647225513,0.355084709783664,0.3330752421290971,0.561938130484443,0.5478916369836211,0.47442863635452837,0.44244457123630343,0.5330939143615848,0.3401087016317724,0.5930176337064147,-0.0338241814817687,0.32472248976610213,0.19482446014889354,0.16898970333350635,0.7647451208278563,0.1474083925617451,0.2783375024341398,0.8017077072138721,0.9062140445132377,0.3546134172548336,0.42408796184128383,0.4247665164158047,0.609147518308027,0.4828977790915507,0.1072922606826086,0.6175681847495562,0.6326366922561634,0.43159572516261907,0.46202747302210095,0.4551698808139631,0.35250009324381154,0.5363322550671263,0.19282136738500677,0.5483173966738685,0.78613929359817,0.6133440561410706,0.5282911393827858,0.3785180358935109,0.2354671151741452,0.07883926443395489,0.2841385191989751,0.42185282331253393,0.3561358674260676,0.5720315513289402,0.5830294865059592,0.43606268030660383,0.5197698689745727,0.4417694581130032,0.3908703407844014,0.44532607903608035,0.5901885083719836,0.4440425372788567,0.5243669010962375,0.23898130045479218,0.6148489803063781,0.3981419741345764,0.39867006458877263,0.3105439133461781,0.3678344449757913,0.481655909672614,0.777965686841128,0.33843625260579185,0.3593794527706072,0.459134113682657,0.29665512759808765,0.925527452324704,0.4210624100949866,0.4150317831079534,0.6499305375804216,0.6558051746336964,0.8686446770642724,0.3236283934843178,0.2796170363189218,0.3607492637719122,0.402460704453908,-0.01702852051573107,0.4375277260104058,0.40208655247707564,0.4841965408439485,0.2476005148667299,0.42889207257663503,0.4128107777980459,0.7810811101575035,0.04286898263101253,0.5878902067407707,0.2969290481632623,0.4259121452951661,0.6852460700473515,0.6069876725202568,0.36309527556209714,0.4100844303295474,0.3365846440032404,0.2903543466722278,0.3167252081108933,0.5165718694185939,0.6967252362989605,0.5381894058658845,0.6943373934077701,0.19235797944056685,0.35813518399758315,0.3736085060098323,0.32534183621879464,0.7200695683133587,2
2,backbone.res2.0.conv3,0.5691520901760231,0.5243267658197173,0.01443638237770662,0.6278126704667014,0.5834225613943249,0.6293166031934643,0.40281052134638523,0.753678309358397,0.09171584253387689,0.6391039946575175,0.3546122815209083,0.5639586433148108,0.5318405500495561,0.5838015211158535,0.43590675971752696,0.703565185430352,0.639020502861868,0.6082912109880231,-0.04158573732760693,0.5598443701811325,0.3877761165792121,0.2211113791482779,0.49434353223149435,0.3674767911262673,0.5372625075432833,0.7591609800950032,0.7308141917346267,0.3476066203157376,0.4668989149159674,0.5327285533199098,0.47055385449776244,0.6370711680009447,0.6315349608624095,0.4151606652502908,0.6376266256517107,0.2755915268352696,0.5025518346614215,0.4875026524930244,0.31046449782913865,0.3551764993872646,0.4987613224940494,0.25990952140395657,0.3594326559681565,0.35583619612289263,0.6864782073280864,0.4527398784353883,0.49650440361840326,0.4961493080610781,0.47003723529997193,0.37650189344106183,0.6954071763168138,-0.041940616625965196,0.2613359226884561,0.21583371873345428,0.3993271838687433,0.5093538373918101,0.16565884479513768,0.29380447977495017,0.7946238061598244,0.8635691996936709,0.4800475683686426,0.5174948042189665,0.2932874346870468,0.6865491532271003,0.5266607458705357,0.13386644677491358,0.6594307300021144,0.6383762237297541,0.3779930468050467,0.562316535389498,0.3912226967595429,0.3444641478965795,0.6309883669770799,0.3465336649655655,0.5294510446590693,0.7990351437745963,0.5972711612382906,0.4445969678192648,0.4763553305381897,0.22039378443116667,-0.006573148189903149,0.27948638252032193,0.3753193768562585,0.3387618872719318,0.5562368583744502,0.547411347709115,0.4357771887597791,0.5783749070491941,0.3733492925702342,0.49742409277212374,0.427039254007661,0.6126325138437887,0.5529765253669846,0.5263215141700882,0.2468809491949349,0.624424201731502,0.40644396689345835,0.41360210224037386,0.38566528711813636,0.417972585563184,0.4113132892292661,0.4202805578795441,0.3420854412615632,0.40665154269475257,0.35234629902826026,0.4155440328650543,0.9307350882442995,0.2917093182383661,0.40192343303690836,0.6553144855680436,0.6582325224060596,0.8695537732200372,0.3323986304270517,0.27808051380407617,0.4294886934807161,0.3654982206333711,0.016435217603450764,0.47470071992922364,0.416777108659363,0.6494340080642281,0.1925891123312691,0.4431421220983768,0.40386250659535344,0.8671854609713278,0.3972559942849789,0.4998383644891662,0.271727309522693,0.45131907704885305,0.6582736063941252,0.6335313721704948,0.355468246521153,0.30707842384920264,0.4299998555400209,0.3173677657755888,0.487562037701178,0.5716877517137573,0.753663093667787,0.5011331297609932,0.7055637587334092,0.23070602119618366,0.40959529125176725,0.4051351183690622,0.2953606240730408,0.7726255800106248,2
3,backbone.res2.1.conv1,0.4465295457420936,0.4941106542097235,0.028767370633923192,0.5879516623552389,0.5641013040613386,0.6285155101871011,0.42386000596760626,0.8023780425552719,0.08791184988351941,0.7185581525317393,0.3734099200682064,0.5916478857029067,0.631205081468424,0.5252063557891031,0.31502989217207034,0.6911207332630724,0.6145360679240001,0.5634501214331257,-0.043870520679414715,0.5884913686153114,0.500315631191994,0.24767561053452333,0.4824618422719416,0.40526320933978327,0.6402317420560508,0.7637841039522597,0.5037109604623673,0.3617611703381209,0.480522786793013,0.5178248401950621,0.49064401830999327,0.6506924025531488,0.6133172709523588,0.6367640099604613,0.5627497374550258,0.22751243830562112,0.5046882894510257,0.6639569822133372,0.3537953225498251,0.31072191998830084,0.5272990682411792,0.25048053534074477,0.37079262042495564,0.3948575183996905,0.6876142529656468,0.5751987392954852,0.5115959097570174,0.5078724137853367,0.39811289069276395,0.3766860487272856,0.614606914020185,-0.037244998098870365,0.36473014854760216,0.2332106436551388,0.4159393269501316,0.6996824705893062,-0.06395279316544979,0.2847804785356449,0.8509815097051031,0.8692589380083113,0.49713366834756173,0.5142454473974606,0.42942747743723964,0.63731776669702,0.5520447979344674,0.14142542763239424,0.6342086122235734,0.564870628861107,0.3904836804729781,0.515175458958803,0.4470374717441249,0.34805958650598373,0.6280815030259453,0.33016477527057836,0.5215360191141165,0.6157445338456339,0.5221148771927334,0.4504832163230041,0.501188657744627,0.22785268090574462,0.17526244046552758,0.3924288884646493,0.3733143333364341,0.3465641241275822,0.541776330969121,0.5512046199419085,0.4127008176242238,0.6049391403332925,0.4517981185681506,0.3784879935823709,0.5053792873519232,0.5993327559438344,0.6256442051236359,0.4963511253932155,0.26202314377163405,0.6223376305555904,0.3623427892929112,0.4172190450138496,0.3783566953418365,0.3518084534684131,0.43155926730801125,0.34534756286390816,0.3647720539925704,0.25929939844313504,0.3975434059580041,0.4332986058913281,0.905868372973759,0.5155010340378782,0.42588089904189985,0.6483257891692349,0.6408953294564532,0.8085006208347945,0.30872052089509744,0.15664028753044784,0.5488148537969374,0.39198426103003803,-0.005463727056346777,0.6420360331134176,0.41799658361631037,0.6795275431444592,0.24022910507068646,0.46998384505021196,0.37835749042444566,0.8672494140220284,0.041154774677830235,0.47641310071371973,0.2968740940313745,0.4620062319080593,0.6527205225891678,0.641809890258497,0.4716298357396615,0.335926185434064,0.3696906550434495,0.3124889371131556,0.4954303351036694,0.5913845065174935,0.7081373205072293,0.5197582937115048,0.535221310353948,0.23977549919075952,0.4231469251229667,0.46049718470280193,0.1762426666653228,0.7724533106536478,2
4,backbone.res2.1.conv2,0.4091444004693011,0.5101335340313594,0.02907194128729391,0.618258549667338,0.5440907701302851,0.6340004792033238,0.66679270390683,0.7559535487274532,0.14993846831130292,0.6648682604611205,0.3994631681993943,0.5758158203926027,0.42154993222516207,0.6688043467407465,0.36728383883428595,0.7264240520848158,0.6022917451694725,0.4554887955347192,-0.04182473828458175,0.5547132888938341,0.7732817886240901,0.275094689187609,0.4877337840974301,0.3705481679121108,0.6271887231129667,0.7530314033401696,0.7812402516060178,0.36427024095679755,0.4426030763942348,0.5433331258105173,0.452722332202825,0.6490865455993848,0.5840377715393389,0.3843327843421157,0.5732131518475694,0.24681111300357417,0.5506287047294445,0.6709435637351189,0.3450822344097445,0.29022971365875755,0.5067239309457281,0.26347847080360864,0.37673946339837405,0.4098826611920817,0.691873912988537,0.6208896419745957,0.509749737727159,0.4290284371787665,0.403886101960389,0.38404788537451834,0.707735348527376,-0.04157641614111269,0.31525017790303944,0.23312387062969628,0.3347817937817353,0.6895123317637454,0.21046914031823144,0.29736601213497627,0.822447604430687,0.8455468061072159,0.4720259840404411,0.5383945903466077,0.2766595650128919,0.7025706879440122,0.5042610599701025,0.12384235195585999,0.4640080814180554,0.6177190353455736,0.4153784063922738,0.5120310382896385,0.5631152394925363,0.3291107508564617,0.5545881579041957,0.3057422976169677,0.516035575727252,0.7280685251476378,0.6139964096824508,0.4603016194602311,0.47508736359992887,0.22548744407632573,-0.004727669188230217,0.38167240252617457,0.41511480208914925,0.32544828007727555,0.5511915825240277,0.5622417030235696,0.42220916680108417,0.578986347628641,0.45950208255563374,0.4338500551387888,0.5549902467882395,0.6274944775335913,0.49144051291657437,0.533197785121606,0.2554657605607464,0.6036267449278236,0.3478764132440476,0.42228933906149874,0.40537414211553874,0.3297638862492084,0.3866895068394311,0.5133398925661563,0.3821194703029745,0.373295370320562,0.4714616558546814,0.41397012130050087,0.8627463051221824,0.31164114993718917,0.39602361023321786,0.6330623525627215,0.5540659384735048,0.9003404818897986,0.30667021518637744,0.3176042837546552,0.49440742859241554,0.5850041709096165,-0.005505856400859498,0.6237179680890093,0.38880232134732434,0.6672100244832294,0.18694297270332264,0.4473043112090476,0.4067506368350436,0.8577227727700555,0.39154845324039095,0.5248114668008815,0.31097551999450807,0.4523872312992135,0.6821687053468221,0.598995826145404,0.43950365585293616,0.4337656230135442,0.3579850446394405,0.3133089077119249,0.3010183683201231,0.595393452131269,0.7045145458444675,0.5247468831125378,0.5411676471200849,0.2199897926496433,0.5380626678218482,0.44052521505143066,0.3343834237430632,0.4587543649318122,2
5,backbone.res2.1.conv3,0.5967389871588893,0.4642810177740019,0.017144352520142736,0.6145744366968576,0.5744575738714071,0.6379116754427209,0.48073268987012413,0.7219663658165832,0.17017635928909255,0.6404002854739672,0.29924972912227993,0.5338076287240651,0.4566235666291527,0.6556210479202997,0.561394122047038,0.7130795714271904,0.6391253232355116,0.4136085433757577,-0.04104444142602371,0.5817973799553324,0.7460150529772386,0.3806818788564028,0.46545702977020187,0.35664599618662296,0.5449936461385019,0.7681648039222586,0.4657908466457041,0.33724516060832227,0.5066227875900822,0.5456557973399312,0.466322952779658,0.6007420300248815,0.6106254244204173,0.3270643831782823,0.6351758326988741,0.24603479137795245,0.5976592422829871,0.6877601602842414,0.35574095697937047,0.299139742937616,0.49842074707191997,0.30688930761393973,0.36880906836207245,0.36187838708842546,0.642652726381654,0.5008440437400032,0.4981000197496818,0.4219105384982234,0.3544912900933277,0.37068240829972215,0.738243203771587,-0.0395797832995191,0.36458410829720245,0.2512045711709215,0.375341048574844,0.6557404993693594,-0.053529625018876176,0.2990940114389106,0.807278645794875,0.8331937431663503,0.46619871544246655,0.5402327158361334,0.4445150298506465,0.5936778934769473,0.47739062800327203,0.14842806254196686,0.6489057932694544,0.5664570424495126,0.3657090367925533,0.5501931493141936,0.4847475168595054,0.2907739253308033,0.6366971470362979,0.31921808314110595,0.5331317342416294,0.5858588040369332,0.5894080417966473,0.46224308770979183,0.5088468484351787,0.29820783753430946,-0.010648073762040942,0.35953277317370763,0.3238575481687255,0.20904744012712245,0.5172814361348216,0.46826376155209587,0.4362121509380222,0.588531631526172,0.5251289094768319,0.5320360817548415,0.5414917740013231,0.5502930196997914,0.517235479226789,0.5101961575097861,0.24236685530438404,0.6169434825230556,0.3429688631389671,0.4208100495968004,0.3480061262756856,0.3747239776230248,0.473142393900665,0.7716784265837688,0.3529494189448435,0.25568844199946117,0.4800626952199484,0.27322274967805915,0.8728506007683821,0.47433117978885975,0.3936747615190139,0.43626307368137246,0.6295260395066354,0.5802597595206633,0.33924670150070474,0.28278166561905055,0.5372584672437146,0.5460647240322416,-0.015628540400612994,0.5141293896735635,0.36416349833768213,0.6394608032741997,0.17871310117990805,0.42127984268326335,0.3996308722290949,0.8581292074488833,0.3880221244774641,0.47660053815412595,0.31121111247771216,0.45505083498308607,0.5371819663376903,0.6214874408382577,0.393332160355858,0.3539427496795044,0.3871277561872411,0.3125548040938228,0.5159813144170268,0.5107739325103642,0.7659173043548819,0.48840301925461765,0.5560667191558885,0.24734861157945334,0.4060411033851838,0.4955454253636793,0.30384162568801215,0.7460351206391412,2
6,backbone.res2.2.conv1,0.6028660747412664,0.4562305661063594,0.22954515904664058,0.604299986571968,0.5260501157512172,0.6655007387779445,0.5437386131769709,0.7531097452421355,0.14942107200778978,0.7161584476264572,0.39550005006265093,0.551906708774811,0.42249461483425665,0.7195333500894845,0.5807782120542013,0.6654952666253875,0.5862876084209218,0.5240318166627357,-0.03574183891062141,0.5741413214491211,0.3734159106915217,0.2626661863440642,0.42971189828483003,0.3850362494546515,0.41036542358212197,0.7642842956703608,0.7852955498692417,0.3753927035656785,0.482915858097484,0.4831438204976549,0.4751690481894839,0.6710981605070784,0.5701693692070049,0.3645623324749227,0.6102714549047632,0.17237655377658873,0.613735634461267,0.6441675345274597,0.3942874312786089,0.3095157985643731,0.44976704057921674,0.2608630223566753,0.35659085578042216,0.3808345336572954,0.6955786773480281,0.4212142362879128,0.5345775304095108,0.46623339285542487,0.37540146302960803,0.3295184313686947,0.6722260645946114,-0.03456670065397172,0.30996559648891536,0.27757208735321665,0.3919858480408222,0.5965978101229347,-0.05936881484471643,0.28133390788495044,0.8726553182908112,0.8489083739619447,0.4861435150979036,0.5668208678354405,0.3022256573192971,0.6864102115634111,0.48682660567657254,0.15267709334756732,0.6054812789459798,0.6158265243016009,0.40027805223031043,0.5480723894329614,0.4571001439760698,0.3836995655678551,0.622420730961672,0.3623390945743703,0.5231149122828377,0.5962511035278524,0.5616055749531426,0.41718616192076885,0.45162493496502343,0.22797182258580076,-0.003962383224010813,0.3611516333543019,0.4182979674433394,0.32520789372214925,0.5695149560578501,0.5043497140378849,0.4253747420126243,0.5874631620008803,0.4321138680556306,0.3868230135889018,0.41212779171057895,0.5284985438557661,0.6044183946422328,0.515416193912992,0.29764552160109403,0.6763264571886811,0.3870312448427304,0.4305236860331652,0.4078798308512319,0.3558937278149056,0.42772871107033344,0.4783308195163781,0.3917796891515837,0.26941451381290377,0.34476017439966633,0.4244810783722687,0.9409933645671952,0.5205851285312156,0.4783205384904648,0.6155710505439503,0.6643743155535932,0.6904527093707513,0.37527346215180546,0.2516951233690778,0.45150047180425673,0.5044115742776734,-0.010924669918557095,0.3823489432722038,0.3567436899076121,0.6138285639226654,0.31248988811370165,0.47020962739325534,0.34601587480854523,0.8714963059539355,0.39643967575318306,0.4801250306729387,0.30586447028173375,0.4700791813672775,0.5186209657454084,0.6106386071604231,0.48285437169507756,0.3198263624789543,0.3162036548686311,0.292615891562334,0.4942446332388265,0.59811718280454,0.731882985456083,0.4996307840253875,0.6038573691226093,0.19291456222174,0.42615104063089865,0.5164368301230775,0.3173036746570914,0.7052000902735662,2
7,backbone.res2.2.conv2,0.4672452910640912,0.49913564693751283,0.05971304889217559,0.642168542689775,0.5125737336863696,0.6833797765703745,0.5911271728805315,0.7779413870415264,0.09590484704769835,0.7260831671005049,0.4016640592693834,0.6660947105460504,0.4849238795285307,0.7137631647875419,0.5729314839071087,0.6579830937062369,0.5644542915721705,0.42330589340654096,-0.040395652567752946,0.5820084320206933,0.38912109330096667,0.22248225173114214,0.592172191312622,0.348540403095784,0.6842871767665415,0.7593858120856825,0.7451081141953022,0.348713793103085,0.4980562436848435,0.512411697661641,0.39669989347922263,0.6644147953456335,0.45694207176702645,0.34275330041777263,0.45409439450113803,0.11978251386192407,0.6172000816259758,0.5133664302562688,0.350396410746059,0.33641721783561185,0.46991345110230653,0.34331027280911075,0.35153993862670263,0.3264315474184442,0.6283220508012298,0.4943462514749525,0.5319041726507439,0.5167496293357877,0.33381080253269513,0.22663282891656802,0.606118149434083,-0.03064857663298147,0.36772828850322625,0.22023527068977355,0.31078254481658835,0.6044105519721732,-0.05671107645188046,0.30274551575537434,0.8725807555404872,0.6752415152037975,0.43997123489546663,0.5904261311200683,0.3777628312793618,0.7319458089300953,0.479664100087374,0.1281347614984361,0.38849217787803614,0.5431457591410012,0.37975519960991716,0.4339020852964476,0.517262611334665,0.2988060591816684,0.3824357951754483,0.3644880334254635,0.4407280627566252,0.5627904010217174,0.4686687209788542,0.40373486451509016,0.3835263806872602,0.22170244589616164,0.005190420908446087,0.34630939105480363,0.24859104950345476,0.3294222337120304,0.49619394811680384,0.5947004340647405,0.4575209214439782,0.5077644867495207,0.5182363709590526,0.4735385378345409,0.5240434451838119,0.4673576080238654,0.7138350821276681,0.5340093838036614,0.29642372871920614,0.6119724090890183,0.40819126425052316,0.4367009255639217,0.4130120440879519,0.35195750366498413,0.3611094027609352,0.44549644218525714,0.41674615041564994,0.2437491391297757,0.3176970479053311,0.27643490639785084,0.941794218363042,0.4769757114133184,0.44610750774372593,0.41112801980675023,0.5938986698969091,0.5105665067312866,0.3962350089373648,0.2565649013340707,0.4159593454369752,0.5892104864720543,-0.01503318531283527,0.5202350730191222,0.29491518409237916,0.5070996561186643,0.17496493028032414,0.40366828164352264,0.3517786798745182,0.8324607442328631,0.41258169038084697,0.3987908112360856,0.31596844418895526,0.46800129986958333,0.5993314121248293,0.4550437887200187,0.3584337507320438,0.3044358523503244,0.27577882273600374,0.18184314327408338,0.49383358417407947,0.5914493656647266,0.7459975808912191,0.5241699068487661,0.5112590525947786,0.16001800227353483,0.4022768264347377,0.4968869539050525,0.16331916363054222,0.6295790929057768,2
8,backbone.res2.2.conv3,0.5919993562014114,0.5236334491313301,0.022023273168396282,0.6207803522814669,0.5743530558382525,0.6028350724288029,0.5392355621387119,0.749294583989447,0.1634863108123681,0.6544742119515781,0.3468073743945198,0.6262566741616489,0.45766503524938873,0.5590019168383955,0.5321946926274271,0.7456816592038275,0.6343952662071657,0.4969622456694261,-0.03878785030970481,0.5676775103162971,0.38063591951583453,0.4306675229319751,0.5290844333810847,0.38533315652530603,0.3927308396234797,0.7641049357079388,0.7260978881477721,0.3284828606279721,0.4947708677740189,0.5096897509617642,0.5134643072089812,0.6250051867628285,0.5671805624528568,0.30087564158886915,0.39183580740577173,0.24621743618338945,0.6618328338137993,0.6631902342858655,0.28389868403751106,0.3533825397804334,0.477938449797096,0.32591552407613167,0.3647366721707591,0.2663783567597678,0.577056118577438,0.4379271188998144,0.4294130975942652,0.38734519517376004,0.2918474146437665,0.3606559160067422,0.6476698052940085,-0.04341796899015515,0.291899906682161,0.26482732779724477,0.2455558393599436,0.5867889541771962,-0.054003512149792515,0.27443115723568146,0.7424382923100924,0.6783088308921523,0.4474258055828655,0.5038821992092258,0.40562200367927986,0.7201534429784457,0.49482427616351216,0.17659306671288508,0.5382653087720585,0.6340372462152185,0.43152250436883466,0.5773689207802633,0.5874237455943087,0.2913166631931547,0.613628049015819,0.3301183549287663,0.5186938570526128,0.6348806710008679,0.5704749290965802,0.42439202994070546,0.4716203578463407,0.22640212726958683,-0.010286298013331117,0.35210388080961424,0.29374616806417675,0.3138757705515409,0.5744579522107748,0.4604807683965282,0.5074164382204883,0.5460663309746782,0.3606443289288762,0.5033728163901123,0.42812633529040045,0.6141250073594009,0.4607517297628422,0.52299371724285,0.20262945502041457,0.5755591621212999,0.3959337000372801,0.4222736069809112,0.37208038589798303,0.4653983459442083,0.3743450167545448,0.3556753678328349,0.3256899546759117,0.4265840809787473,0.4250266840708845,0.38390995452729026,0.9195296297653116,0.47967435485223087,0.4422127008548143,0.6383306620901664,0.5075767914295002,0.8927335823855276,0.5200472778046108,0.26148264024920287,0.4931233871182995,0.3214768121710639,0.0034284639249282716,0.4740315617685239,0.33295021398332786,0.6371936297823083,0.18166959635349092,0.3830160870962873,0.3786443977527153,0.8620849052669459,0.38566702429328986,0.42519557451920204,0.3024213572363266,0.4556386544701444,0.5565849167173342,0.5611388721819357,0.3659192157949988,0.36042831666872216,0.3795843128264813,0.27110251410069025,0.5278752336764253,0.5046486624449623,0.769750005480628,0.5162611858621483,0.49969972151540903,0.24638122738586518,0.43071309767744287,0.4439318319545786,0.3373340602907918,0.7785799891203004,2
