,Layer,handbag_383842,sandwich_465430,bed_491757,bird_100489,bottle_460929,toothbrush_160666,refrigerator_536947,remote_476810,bear_521231,cow_545958,truck_295420,dining table_480122,car_227511,umbrella_455157,stop sign_100283,tie_133343,surfboard_52507,surfboard_554595,bicycle_203317,suitcase_350019,airplane_167540,bench_350607,cup_226171,oven_802,cake_189451,fire hydrant_293071,orange_50679,sheep_278353,donut_148957,frisbee_357459,couch_29596,frisbee_139872,carrot_287667,backpack_177065,tennis racket_394559,train_539143,apple_216277,bowl_578871,cat_558073,cake_119677,hot dog_400082,sink_466085,elephant_97230,broccoli_61658,skis_30504,sports ball_22935,spoon_248314,carrot_130613,book_167159,backpack_370478,tv_453722,laptop_482970,sheep_410428,cell phone_480212,giraffe_289659,baseball glove_162415,handbag_250127,teddy bear_82180,wine glass_146489,clock_60363,suitcase_23023,boat_178744,car_310072,skis_342397,toilet_85576,boat_442822,skateboard_229553,potted plant_407614,parking meter_333956,sports ball_60102,baseball bat_270474,fork_243626,teddy bear_205542,person_562243,oven_446005,bowl_205834,remote_430286,bottle_385029,umbrella_180487,potted plant_473219,vase_376478,baseball glove_515982,elephant_83113,vase_521282,broccoli_389381,tv_104666,bench_310072,knife_116206,microwave_91615,cup_323151,person_278705,motorcycle_462756,cow_361268,bed_468245,cell phone_396729,bus_106048,train_90155,banana_279769,sink_51598,keyboard_66635,zebra_491613,wine glass_25394,zebra_449406,dog_331075,toilet_42276,hot dog_311950,fork_250766,dog_357459,chair_190236,horse_439715,pizza_276285,keyboard_378099,mouse_68765,banana_290619,scissors_324715,fire hydrant_344909,tennis racket_270908,bird_404568,stop sign_724,bus_226154,dining table_385029,truck_334006,spoon_88040,giraffe_287545,scissors_340930,traffic light_133087,couch_31735,airplane_338325,refrigerator_498463,knife_227985,orange_386277,pizza_294831,parking meter_568147,baseball bat_129945,apple_562059,cat_101420,laptop_360951,horse_382088,snowboard_393469,chair_81061,sandwich_417608,snowboard_425906,kite_24027,bear_519611,motorcycle_499622,bicycle_426166,donut_109798,microwave_207538,tie_244496,skateboard_71877,Cluster
0,backbone.res2.0.conv1,0.32432499538470405,0.1536470772766039,0.05594653572203261,0.37759562564988325,0.2142659651211861,0.22520327118598618,0.42822929317019903,0.29060788736391563,0.1808341412290996,0.3611104979141623,0.32303045136290454,-0.01946194584030106,0.2244869189686278,0.1595059124058951,0.2722487199637632,0.19285635122553907,0.22913280438308634,0.252033133172324,0.28335831888227614,0.10816652644261796,0.28418989571515646,0.24426037867280262,0.22028758487787833,0.20930078340309388,0.22832500407268813,0.31854217836964116,0.14568954891659677,0.21138181864537556,0.10581356562544741,0.15878734941784758,0.11069508299120466,0.06816006999149607,0.41875952446245407,0.4172271153512161,0.4326226338717755,0.1087652519485188,0.2976258229625036,0.22666179030115127,0.14748974168957352,0.383691784661823,0.12276045827856809,0.28077898295887366,0.28631989750469594,0.016448827135055556,0.14112592394682505,0.16935019553643002,0.5465570490305296,0.16642610713698983,0.26269597742600675,0.35374076915858205,0.2563446508183237,0.16461208724460288,0.1265200172503769,0.29721130197413215,0.22219294437504533,0.06237668269005952,0.24735967872062417,0.42945712692174,0.027314759595883684,0.24850996173605816,0.3237610731346321,0.36609703343070416,0.21927527655451337,0.08679703627290307,0.1265907752640039,0.15202208886856783,0.16887022597651596,0.1429639493859499,0.06544132889474148,0.19710050834261755,0.2504319141643527,0.22310076731188885,0.2679401656399668,0.049616948198665356,0.17217859842114053,0.18972292327281143,0.10056929463756838,0.33723418164909574,0.23928448649409803,0.27178318366891296,0.08936109949975088,0.20826368821635535,0.30039642703089586,0.24784079140862048,0.15525049923997086,0.10312409280447586,0.06489426293848258,0.13422241738690124,0.22343657820728322,0.15299751162725853,0.26509024908131434,0.16834182635074163,0.34829603348941895,0.12602586325701068,0.3383455877807395,0.15139012111189745,0.161764724090273,0.1701201559407146,0.1203109506113527,0.20007795039030438,0.0366287810403822,0.23913898151901677,0.2767360439566317,0.06836318583894851,0.23463523494011287,0.31242692684909773,0.11697117791300157,0.2560351538448653,0.39155224078801226,0.17727357325744586,0.36823885205458823,0.1387716724322444,0.07972622621160008,0.05090545746816331,0.26783402843677717,0.032688271142893376,0.16161759322668676,0.2897431203303812,0.17918375192907743,0.10532832238055222,0.010543114771521532,0.30260917145153327,0.2647745004244319,0.25449733661293217,0.07576882234304642,0.12810444028503826,0.25074911681998807,0.2580272125074832,0.11206659700739623,0.09216515173238908,0.07652511947801399,0.14962901901358186,0.2535004938683399,0.23431478504721423,0.19492635178853343,0.30438163355957887,0.13136123987222909,0.2706163448989955,0.14855941539299952,0.2285879384811538,0.194548813151884,0.18935852663999914,0.2222016258765078,0.24867464059071157,0.2221538695555811,0.4778203977866221,0.16653376198148467,0.15520976278091117,0.40197514390038486,0.38978225695965535,3
1,backbone.res2.0.conv2,0.3250048551197231,0.15895345323893562,0.07092268329933009,0.3737671499553617,0.20332614716334055,0.2127855247911918,0.45273064700405347,0.2748235332612818,0.1941817644711739,0.3584461548242488,0.29028433208360616,-0.0019456465748442944,0.24321686336300036,0.15403095501881944,0.29197510374166963,0.25126805566541244,0.23764291463671508,0.26894087252553284,0.3114386854731342,0.16014208639812555,0.3037595877427358,0.2808484315184667,0.23937025753917415,0.20365420149472843,0.19381255989979174,0.33467384099679254,0.16503487193429864,0.20720858533155948,0.10121941042073553,0.15675065051494358,0.1216053702392647,0.08257693377884846,0.39435403787339174,0.43523353332333803,0.4223401503009583,0.11613755836773229,0.29376636340104845,0.260413908830198,0.11878177015683244,0.3833479869763422,0.1661201002289161,0.3113052243192583,0.298614758929503,0.00935540560431094,0.14280756978811207,0.16657076768329054,0.5453254513983703,0.16552823476865364,0.26110019536362344,0.3930089502922182,0.2263694506710532,0.1700347909954777,0.14368458743932747,0.29095134004542705,0.23567054661398765,0.14789470506673727,0.2608351150141898,0.4572417297696527,0.0923608580181417,0.2832787409225869,0.3590916111092942,0.35866024705277366,0.23465541647093302,0.09303058149728999,0.13730184870026677,0.20921465420782534,0.1763408594159395,0.1524439532111766,0.051256617507512515,0.18977173141544582,0.26813544938553774,0.20652643619111424,0.2708281040417093,0.09245982059974972,0.1710750440760856,0.19377053581206097,0.09805867906055132,0.3136789861894499,0.22666335404034696,0.24590153004586854,0.10405519671645203,0.20445175089599196,0.30496949956432456,0.243129091082856,0.1893140144304905,0.11685283256120807,0.04680403382553661,0.1422683525026644,0.2306236495125965,0.1457821456353545,0.26963111418253094,0.1762318509894542,0.37445615468943894,0.12420980168718333,0.3072810265700342,0.14526939744277761,0.1786207105959554,0.16841102116787385,0.12485532965140972,0.1904581144033895,0.049426195178513495,0.2841081788879234,0.25142774372794824,0.09840663741369263,0.24819738435836466,0.2919896367056899,0.11230375535859179,0.26541974352688774,0.4724665614246524,0.1942963108993718,0.36074333044112894,0.14853830592438666,0.1355433437625762,0.05505271601046023,0.2723698326412289,0.033544409507984305,0.16953427872147622,0.3092566549622178,0.20638709455455728,0.12759440786455103,0.037075418106225805,0.31460533716977895,0.2727855739938547,0.2615782377898444,0.10874736957648491,0.1657459768605386,0.27235636878434516,0.27971736067449776,0.10745725668881598,0.096048800497056,0.041349977851269606,0.20970344285907824,0.2924925072584804,0.253673272305879,0.20877297507414783,0.324632319159967,0.13490158735495247,0.27446639265354383,0.16316860929330507,0.2431513475952904,0.186100029782412,0.28044638977725117,0.2391942621268169,0.2609521088964803,0.21248045726447853,0.49904770687290667,0.16586349959503258,0.11823152323181199,0.4242133813236391,0.43837354094873915,3
2,backbone.res2.0.conv3,0.4003613985124881,0.12934053941090978,0.11643187543711944,0.4509906770815465,0.24008045740472111,0.23645909771636994,0.42320417768634877,0.318084200430443,0.3123268045465555,0.3708818674965308,0.380012797456716,-0.01933245922297004,0.2621848594485898,0.19810164063945848,0.2627656260171146,0.2795137790012646,0.2324445730921955,0.24621904582694143,0.2641991893676064,0.1861927536802379,0.40450623769030347,0.25039943311042306,0.2236006441232981,0.2477279618139195,0.2080150860795236,0.36724057560037654,0.26347182578495904,0.21532752179401746,0.10711193416366784,0.1513578926340454,0.1137693645730566,0.0761014102693002,0.414739416762468,0.42303794209767975,0.4006294384077904,0.1450231856688911,0.334828956493732,0.2133616800376095,0.224461323951393,0.4271592000460449,0.2261974463638459,0.3191188781445853,0.35331715536804387,0.024824606657056436,0.16866073070517154,0.15127930553711583,0.5233285217041699,0.19755655173308484,0.28871730572782434,0.4136339961235477,0.22010803832215087,0.18644614492754766,0.13842384936514554,0.39218603734581925,0.23781025130972028,0.17428729645474852,0.39514902557150233,0.3641926197316572,0.10006282738359454,0.3254668516226353,0.37655590737026934,0.47768596604198654,0.2387107283721253,0.17367261438899495,0.12366159442251445,0.19636046127386025,0.1750018144274723,0.24523182502801152,0.10528124121112245,0.21439761529956347,0.24701083019054607,0.24939673707035126,0.2780309998272119,0.08727159007344809,0.2279686373170791,0.1660461305233585,0.1664351147325665,0.3500297694331898,0.25665259278235186,0.2836355250424737,0.13620151679199852,0.2740619972813867,0.3126624338250963,0.24472774020203242,0.21212251275467942,0.11811487860538611,0.1447547995614901,0.14741827709004554,0.25343193861847585,0.16393004655169147,0.2484713280277574,0.36210046925858136,0.36453225761259106,0.1423939845570726,0.3515204505689817,0.23768070317714762,0.15844338011278342,0.17701405273060378,0.11899052866073148,0.20182767864615303,0.16122523274064504,0.3318315243848643,0.30361465999763704,0.19482130111957016,0.24575344359516582,0.4227054868610228,0.1846253288364001,0.3596846815319814,0.44604966524795187,0.22384099854709621,0.37699460283722835,0.18065665881249215,0.12344836292756182,0.056616450997314584,0.24782541091630947,0.11184613263565044,0.18543207949479934,0.35066462085378775,0.23844407153512306,0.19413415998871056,0.06875802032212458,0.3314209019989839,0.24371745977087977,0.239059954352277,0.07289159236356699,0.1969355937128184,0.2711757294630507,0.40829183509587613,0.1372425530672314,0.08038552350730248,0.10347739589157433,0.22950683779891193,0.3296118382781856,0.23241185498790928,0.21538274882204467,0.32190424628450637,0.2357968609238244,0.30274630884191744,0.23103692290796288,0.24445297870101637,0.275289926455839,0.2869020594277154,0.2539692067058291,0.2936252497643058,0.34646844068921195,0.4429310819792861,0.2564740969520274,0.1803554387172221,0.48311107208636617,0.45635363677116747,3
3,backbone.res2.1.conv1,0.41464469772138707,0.12793449036812032,0.11424490063772316,0.4523179660018972,0.2368545431666507,0.21904381714106996,0.39396707127575575,0.3008677354093499,0.3347762127600813,0.36707761432549246,0.37688063100601066,-0.010742184485472957,0.2560106856624097,0.1970735242671521,0.2511664418014259,0.29780213871491706,0.22662420565246413,0.24775385999640717,0.2954486029737563,0.17511603055259484,0.43928093515442823,0.22372583191025966,0.21225950620408132,0.25372027524444174,0.20841574839577337,0.3511998752828109,0.31747212124145235,0.21473686302345565,0.10506990244261635,0.15111166868514814,0.12225035415490416,0.09300532058045205,0.4384806266099112,0.3997495824607231,0.4230732295600063,0.1620299934721548,0.3744797548689274,0.21984906739946145,0.23427566290744528,0.44618761083496955,0.22653709934703753,0.30804101711323045,0.35452703569717087,0.027580104351956666,0.17594141723388754,0.16000463845083807,0.38456809934642683,0.18355410853864482,0.2797626014570884,0.3975421859639844,0.20508683899379196,0.19553058851214597,0.1538739821620212,0.38097353737531303,0.26272201576773896,0.20848106014171958,0.42112105015982637,0.32789859093870294,0.11684942558434754,0.3438460786474559,0.34987255634372044,0.5052019275354372,0.24330381288932687,0.1906202000661965,0.12159783992649034,0.2180413288158318,0.1653454733763985,0.25002103584510854,0.11830999587694473,0.18994873850948574,0.26294860149626814,0.2504071015505857,0.2925288158899762,0.13500353257096087,0.24127762303009379,0.16948026989854215,0.19962348941358984,0.3414798957275868,0.27944761760881803,0.2875557197393262,0.15205666846693836,0.2692520368033709,0.31433585991130375,0.25134455966776376,0.21167735703705484,0.11458283559780814,0.17669655909148857,0.1359987678561227,0.25436543646816995,0.15182949235926935,0.2736215151933866,0.3707727332285429,0.398028546981548,0.16251370989005784,0.3254510811112543,0.2330936914316444,0.1649990060261554,0.17934653620039637,0.12071884287538939,0.21212447819730396,0.19780739576498751,0.3370117886640985,0.3167806360276003,0.2599752408590726,0.22960460280131012,0.4437513945361077,0.18377713117580702,0.3806964009632709,0.4505744647416816,0.256246003525812,0.3518218974845434,0.21075048518980563,0.13988932575348612,0.05206186172986363,0.2680416451203637,0.11676815631766368,0.19777148265420835,0.3636538100138819,0.25559701331211077,0.21503942791350897,0.08900518321460613,0.33519820354730245,0.2580086410287374,0.24424618675224763,0.08962492557663261,0.18019588878651538,0.27213072915502157,0.40367805736227774,0.13841561742122324,0.07803410877718658,0.08184172047625766,0.2295827415273155,0.30508811422450693,0.22717211844462232,0.22146012341788426,0.33623635763175674,0.23524939210146564,0.3143819121556638,0.23946008595907547,0.26707453712414797,0.27046666942242004,0.30026093824872196,0.24684364895445826,0.3064662797455849,0.3544454956791103,0.43685388725250474,0.26248666206738097,0.16911707222353498,0.4819015073001543,0.47235540922358715,3
4,backbone.res2.1.conv2,0.40103919424223766,0.14643903431151667,0.12340160340509919,0.45207970061425634,0.2254293321351627,0.21983281900871285,0.41644399565479523,0.3069820332833762,0.3464056120314193,0.36698418861719484,0.35810420523377084,-0.013543053068168843,0.23905741430126098,0.18346403923914098,0.26501088366003706,0.2861346378761835,0.2329819979901125,0.2567724165563396,0.29094637922071054,0.197315603797071,0.43348378893705397,0.22668564627852245,0.20777929367001524,0.2534046646966292,0.24453704348521005,0.32170836627300886,0.33159851458237816,0.21600728138874667,0.11277519352752677,0.1461559054876328,0.12247726251664373,0.09618458066516418,0.4212759104776507,0.4095410433576344,0.42960366325263527,0.15772992294329066,0.36743264342622606,0.22524860072070688,0.2579682996916357,0.4399166076554353,0.21491843981387473,0.3086629805111828,0.34462632691686135,0.029901079267931407,0.17756895240483278,0.16523122557160305,0.4940277395720137,0.17536705897539315,0.29097353347284566,0.3790708573092208,0.2352482542298049,0.19711498132695315,0.13647015334488383,0.3233622226486485,0.24538674349180037,0.19874697507995406,0.38452021862705416,0.37463124634497347,0.10499688561196228,0.314554622445688,0.37572942484583427,0.4720675742998951,0.2299308169119247,0.19624993396317836,0.12147122542410446,0.20580358175244706,0.16051578583084847,0.22777781362908692,0.12683845477073333,0.20195511049720372,0.26470429387994615,0.22221703535895013,0.288612538961696,0.13776871026023974,0.22753817992421416,0.16807948126173475,0.17714003825387342,0.3394003558488212,0.28707220144768136,0.2675836936897618,0.14669167460401755,0.23133954799847375,0.30756798739131874,0.2421758346928604,0.22375871725546864,0.11601103485094201,0.17473234290768486,0.12198992380335019,0.2444467498274257,0.14715120540713156,0.2788343741436222,0.37586595731019457,0.40923640211572665,0.15693431155939402,0.3320050660357722,0.2374258590809769,0.16613904672317564,0.17037549156328738,0.11665933149890458,0.21069856760793707,0.16184824785088192,0.3394414549868322,0.2738304136444892,0.2383963467623886,0.24131678825478792,0.41109256167631886,0.1883867091453279,0.3351321429306461,0.42324942263905757,0.2299677055218908,0.3360230964676153,0.1951899837044045,0.13589555453891108,0.052350831130817406,0.2695471968393685,0.11418954390666,0.18391279086733572,0.32828177954447374,0.24436479921581386,0.20283727624327935,0.07100401588941696,0.2845907779514296,0.2518203084564236,0.25727814861046805,0.09975990521670534,0.17282505462627715,0.2680087254901189,0.38315010939206134,0.12449218445504365,0.09571139191847354,0.12763829925187575,0.23554813299670369,0.3140648260305473,0.23164251482500545,0.20370340409217366,0.3256444179176217,0.24698563901675222,0.31707327569291244,0.22875443425533204,0.24141638675267826,0.2817691542949782,0.2865353048855139,0.24003607777362446,0.3266644204622062,0.34396808664719924,0.43737795810078833,0.2675320419313292,0.1894734720430082,0.4465305125337451,0.4561038935903586,3
5,backbone.res2.1.conv3,0.34114391285622014,0.10506072551877478,0.10953198066919964,0.3701505300016563,0.21114573830341757,0.17430902186227487,0.28816466194782125,0.3001979520437119,0.23990380309656967,0.34411369121660024,0.32701221228603045,-0.01878173213429075,0.22110768218179067,0.19111101839247085,0.20662846159121984,0.24798118735567146,0.2022802813938481,0.19863525948501015,0.21035639648695115,0.17324923880067047,0.3139639404737647,0.1922591554929842,0.185433355276501,0.21952624591263956,0.18486696974503067,0.3125488810966677,0.23407299971541393,0.19226430358453375,0.09873990862607801,0.10504883085857082,0.08198988823924813,0.05955206843859522,0.3364433895577782,0.3364228908094857,0.327583279573058,0.11616179583128328,0.27130879552101256,0.16123824406117035,0.2303454639657323,0.38178816529057824,0.21589369456215476,0.23817405805588165,0.33243316224839703,0.02554508859256328,0.15469216513179987,0.1316598909715251,0.4592575896430482,0.16344017887195678,0.2512906763421817,0.3353313553647306,0.15013831583255177,0.16201160989382848,0.12513832950257553,0.3576447217472149,0.20783468116591033,0.1763844404163548,0.34049516471408503,0.3164090494964961,0.10202054721002389,0.2367043477893275,0.3769489374253999,0.4059077334318056,0.2026879640341578,0.1569611181541584,0.09345189968809021,0.20273820414233004,0.15425776722459883,0.24173076434814786,0.11429883318888481,0.214567844942552,0.20572580955246836,0.21096776134909367,0.22024380673461227,0.086828310108656,0.20144662285344792,0.12672889255832065,0.1538358948091562,0.2912789441858815,0.21695087980372918,0.2569489771626386,0.1108078099159617,0.24326203415954392,0.2822261383495171,0.20549027531031283,0.18996739657334252,0.10791933047128505,0.139360383666452,0.13372701071536056,0.21346521615345443,0.14251820930163747,0.2028560434467028,0.3380214638762913,0.340358503198446,0.12290971452459487,0.27606285252166324,0.21977635843199936,0.11749294044078021,0.15648155862613616,0.0885010133135324,0.1742922332679948,0.13860553231517037,0.26786898881526605,0.2558949350751325,0.17205140294255075,0.2304068513519653,0.356336395408561,0.16009584540650257,0.3049546895056802,0.38392403125962726,0.1984008092035756,0.3140648321729711,0.15558534687928235,0.10145129892175171,0.05112295044389479,0.20160394826297084,0.09434998518318624,0.1437023717835242,0.3087859159170041,0.22555801962011096,0.21621311161445644,0.06905965466852677,0.2734775028123887,0.16837978812262264,0.20110408859717457,0.06295220722294002,0.17641541918902073,0.21001331249835023,0.3390490269632916,0.11281621008200961,0.06635294786078709,0.12621442819924164,0.20381055733404124,0.2985568117750877,0.1933156148821865,0.19075403318133577,0.2938899263080196,0.21143565804438152,0.2940114034076615,0.22792458639257135,0.21382314953289658,0.23213897424882038,0.2663193699862607,0.20976472908600624,0.23071340470375312,0.28807145149078534,0.34666164212471084,0.2506811296036535,0.14665403924882744,0.41992848661394244,0.373773796420491,3
6,backbone.res2.2.conv1,0.4161972957456041,0.11315196105293009,0.12217421836460775,0.40089921392503636,0.21317718513830247,0.19261276365952013,0.2750976892900235,0.31636523730362626,0.2997684722099353,0.35821068071262524,0.33047479690357195,0.004239329072111224,0.2347308192335809,0.1696186188538038,0.2814283313162064,0.29153375896878303,0.20374372240616176,0.2585269918192598,0.28487494832637533,0.18251806269436202,0.40036002899202283,0.2108492170260689,0.18970888334789354,0.25428262493132586,0.23251753253915272,0.31624170590493905,0.3293676111403938,0.19715480548167807,0.0895137213595493,0.12332132294356979,0.10753812945216372,0.09300739294682327,0.45644159969771897,0.45125577279182627,0.40850331567369813,0.16306992313611332,0.33273019455211045,0.2228010880210689,0.28280487386295916,0.4152562292265971,0.2000837387100668,0.2934565193037371,0.33322366652162133,0.02393898723960126,0.19182991597473859,0.1358859627828855,0.43908695786254265,0.1629647715290365,0.28417345387241477,0.36414526351059734,0.17855827458618737,0.19698383208496004,0.1349220098076205,0.3258051483949786,0.26283525090632714,0.2312002736320572,0.41795672611591334,0.32507189631982725,0.10780878907090735,0.28966088504812937,0.3634321663901986,0.46290861336191863,0.216117068529767,0.2028335754563126,0.09659135371472459,0.22395926197750762,0.16556173468992869,0.24263580536867613,0.13685920015445444,0.19262189258904283,0.23956853021384727,0.2309258153678579,0.2850452525283966,0.19067223114339613,0.24842933445360288,0.14257873773812368,0.19822893869295694,0.31925898723801815,0.2637749556119401,0.28851081735633693,0.15692212170868938,0.2530869103374432,0.2891912243179717,0.26792274299728625,0.21019253842897828,0.10020314690015059,0.18076174211760634,0.13601731749367918,0.2201469471392065,0.13179741036871406,0.2740958587502717,0.3833327994997035,0.40770187182586004,0.13526586843849456,0.290499992933027,0.2530295931768997,0.14606272543924848,0.17549756605442288,0.1117086649047951,0.21334655650565387,0.1951911618963117,0.31999481421755704,0.272274836356458,0.2566588299594865,0.20627667545319486,0.4267581093742932,0.19669704946998443,0.38439115569748566,0.43766911961097416,0.23726906027126626,0.362535085717707,0.20162452849265716,0.19802332353966026,0.05311225069156726,0.2627493459735307,0.12828647476015204,0.1843673979468476,0.34398142151442873,0.2956373061630883,0.23866107873485823,0.08047984875163805,0.27354306806891215,0.23981856792741368,0.2494476138512925,0.08403989304263489,0.16145770263520967,0.23042573846078424,0.34475563342647736,0.11853957177758508,0.08362888382572622,0.14806135302916035,0.24823053314231386,0.3052626757553316,0.21430594751574067,0.20020375510483154,0.3367477468678341,0.23544770334866522,0.32802676839366185,0.2541759595445803,0.25496303966205836,0.28961446463353774,0.301316439942556,0.2090030746628412,0.33414033012846056,0.3269824457431349,0.4159032428767798,0.30026193865703676,0.15874358820503567,0.43690004279934086,0.4267271015773287,3
7,backbone.res2.2.conv2,0.2521321823808883,0.08437375206176403,0.06004739578295528,0.2765332906586887,0.1262077897102368,0.11786523928097398,0.22045473563735118,0.21034176579669253,0.1894655235613385,0.23780532603086674,0.21208595009197748,0.007311182469113614,0.1374916791739186,0.08842432140784592,0.21433454527387977,0.18307982878160678,0.12240417980310499,0.1509935076957832,0.17751662776823107,0.0991688752239861,0.2522096894720122,0.11627624920232227,0.12334435457574686,0.1707353778967606,0.15592774588942632,0.18635569193614743,0.2330006498835935,0.14758977329718928,0.04599720992294386,0.08601046967421329,0.08208624671874473,0.06902523745750207,0.2912088491972693,0.2020808037166273,0.2691465810429123,0.08950143010846297,0.16739064542851653,0.17563900026883217,0.15044558343833875,0.23940983003327973,0.10982757527833309,0.20108121268527124,0.21838790990730397,0.02000338153144507,0.130223457979722,0.08344401825399621,0.23372747172954542,0.08413887520190473,0.18564498366925242,0.22782384969021935,0.12436921709670813,0.11786725948922733,0.08142439377492552,0.17562375921359935,0.16935011155497184,0.15446754846978844,0.2617475133793043,0.20974806674981167,0.07803110165318433,0.18145127923270626,0.2485691165332753,0.2965973235173683,0.12204106861260239,0.14242101892510214,0.061428455655518424,0.14368447434844794,0.1105971255838692,0.1540070481048187,0.08041082115009873,0.10564176347054202,0.15184221726169853,0.14729447733878306,0.20660754773869797,0.11965964961352561,0.1609610772179813,0.10026919660613046,0.1577248676119749,0.18814545571418562,0.17753874866572983,0.17925329940944096,0.09389228041528562,0.14065630265288234,0.15274056352268958,0.16203056771940788,0.13840668522174995,0.04789094147782257,0.11169549239667863,0.0783762466797284,0.13439233584555868,0.07978970295279687,0.1986627401066283,0.2579326671180551,0.2839248186773947,0.08711873669016923,0.17382957463193777,0.14391027593580932,0.09309513650612876,0.11545892164875746,0.08170647045005164,0.13076289850273468,0.10391197628625642,0.20195755115785474,0.18164531169151996,0.16067285838458292,0.13547519663483246,0.26670918513479613,0.12387932031927175,0.25706318842145554,0.2941815938287572,0.14572393328665284,0.21985025958718582,0.1161018585834698,0.15923742756731915,0.02894696579884532,0.15118436520768921,0.08875550599874378,0.10795349181037918,0.2026628431086065,0.15950032853903126,0.15536734442383718,0.05385986977671612,0.16974707455812066,0.18109076824492001,0.17124304432353177,0.04166741284632457,0.1081679086506351,0.15667507394928937,0.1967642470503236,0.0898430342140131,0.053820946280892165,0.10491173221899595,0.16411922036671897,0.19910564902472588,0.12337184354508507,0.10203411669979377,0.2280679966298727,0.13149569831689342,0.24857850640277873,0.17202983691302226,0.1450440812263558,0.1932615879791986,0.17448231362286756,0.1438876519961255,0.2215967685858536,0.21923424241605402,0.24597012988381534,0.18216468587611243,0.0818966660556013,0.2791451743235166,0.2759447169909296,4
8,backbone.res2.2.conv3,0.23836311965647958,0.09178134246996263,0.07253903044689115,0.2737589137006399,0.16155185980609219,0.11789263085313165,0.24868220448076914,0.20810900713105238,0.1657744126167668,0.20695366720721992,0.25124592827806874,-0.018123813077142514,0.16473623533441598,0.14593223272643566,0.1327216144340628,0.17161248901782145,0.15069069176019206,0.13061568190127382,0.14337897205007344,0.12516640446928354,0.25724630097197965,0.14006029820622173,0.14113223561664606,0.1541936753090005,0.12579039767854458,0.24822181022828507,0.18275399250715355,0.12933495122896915,0.06642158640612748,0.08857142466503168,0.059640906427219954,0.031530618718819764,0.2452550619979263,0.25656417780940477,0.2318474195829399,0.07964193428300537,0.2340623776044828,0.10338633862152695,0.1713389969602531,0.2728168906651604,0.1884097239115462,0.15125620963640019,0.24230575021899833,0.02390587018415591,0.10501452608031159,0.09781894596551334,0.3842925792439331,0.13612802042640285,0.17550927707653857,0.2465764465233177,0.13345770967164788,0.11546466333596868,0.11265838396391836,0.2735052318071564,0.13584338683291974,0.10585293873921216,0.27216515373102923,0.25878105460327355,0.0839649252070216,0.16192542769198115,0.23646088142660276,0.3027682765005244,0.16279019503136752,0.10398711012369403,0.0720303395856235,0.14327069477431284,0.11285866325685719,0.17988556719839133,0.07078884262983541,0.18192976843961547,0.14231562902168965,0.1347845118477938,0.1516752560095417,0.04025485155078545,0.1214061919258893,0.10200037927623844,0.08897455948005159,0.16436952300774288,0.13995888304688117,0.18216928185701686,0.07783006789764631,0.18629980748456687,0.2180458767099381,0.1332329257589148,0.1483330257513237,0.07927188382732746,0.07590203186192215,0.0718600262149658,0.15468720478802092,0.11479954211903393,0.14810584012678776,0.2521942184968393,0.17674333252732846,0.06642441568738544,0.22456513828422323,0.14841149628003086,0.07723939506223573,0.10981332389797775,0.060454770268179664,0.1253083277642298,0.09740655456788547,0.21653776779080683,0.20705203326188418,0.12924567460124287,0.17770637001444417,0.25057490736535315,0.10719892616248085,0.23571883577459596,0.26883112779791063,0.1494100238540432,0.23435403626698398,0.1056431008159341,0.0661052179828171,0.03531886732960247,0.13732417454534027,0.063061380922864,0.08485912775419757,0.20335394844518506,0.15244076216215444,0.14470377870939488,0.052273454365763417,0.20115641846939125,0.11116437463412362,0.12071322860826217,0.060784102973964145,0.1285318373167582,0.15815488300847305,0.2717734983895939,0.08475121011590397,0.04164543244247699,0.10955984194209141,0.15496668426851345,0.20798685213129245,0.13503033554287802,0.14454154877170014,0.17734799930090853,0.16307174822092801,0.21289145721805255,0.12471832446706402,0.14376734000317845,0.1602693486039941,0.197681410990681,0.14198177817853352,0.13870409099041567,0.20590798026618704,0.2626659027020482,0.19037431786685916,0.10236623902516963,0.3065810500397928,0.2486419804785332,4
