,Layer,68,241,344,180,1114,342,822,1099,141,117,293,1353,362,329,133,99,33,1090,188,134,1357,514,192,269,942,1211,36,381,401,1031,1108,600,245,1043,383,113,1278,183,274,1145,1226,1079,1223,406,376,941,1209,969,171,100,209,692,570,1023,66,699,Cluster,Task
0,model_1_act,85.78929512159226,87.8033197079205,67.66719119145986,69.46826523448274,60.35090163450725,66.71808150655366,59.80668341122016,43.27524934103478,55.22254661043516,86.91045045831527,208.89650351144655,203.99512666586963,40.913615100798644,70.77630638770512,65.51456930112627,52.65661047610306,256.51047810819534,147.57926881367734,183.58559311755158,73.68843097668247,98.44330999011669,77.39277563515779,97.89480788157836,47.31581570348591,176.75393592978415,62.943829821508444,79.89095785772842,21.445664139413438,60.92647860005433,114.9238161977633,148.65703826782453,128.42881049583394,89.85834918921591,138.9961645262053,181.5439487253919,51.3553232823701,177.04434378573495,60.479391471936296,59.491127046360916,49.91682970594645,41.36455575788784,69.48163222781653,35.8559303461437,99.02971584603844,85.19951068050123,231.98067064555016,58.698591235941265,233.46608231149432,88.16200825367068,150.0753967840618,93.43291671118936,87.47221652029044,143.44219814409607,276.8703913688289,74.69574530646887,323.2884799723632,1,DET vs FullGradCam
1,model_2_cv1_act,97.3880212479767,85.6156792577722,73.13291543370136,69.62306790383408,69.04830333345663,64.4797536217201,61.792101025801244,51.949050753119096,60.12522110673743,91.91856815302049,217.35806724955683,194.0662310049283,43.59841473779687,75.46371539731919,69.20530727298747,50.02433120133531,221.5585299653302,153.05366184901496,187.13101899997665,66.18193291865191,129.90348285211456,82.2837203723374,98.04628611232074,45.01267612872789,176.8618266832264,60.854365067077126,81.61782058676924,25.87542606794918,62.02044149249046,110.56220248032365,160.26206132759071,136.80828658800576,86.75180150564712,131.0658741986354,179.05207038689463,64.58689352536506,185.35354516537396,60.78576778957928,61.221051172474056,59.316737520536726,46.01937299640656,81.56418540052643,39.884861279944246,106.57667890490495,87.8848774871926,232.46601004696944,71.82281724196403,223.879763658378,108.63088204578266,149.48124420934545,86.80599326685152,75.30215962031713,147.29670216052082,278.36270329508386,87.1965775426005,325.4766015710012,1,DET vs FullGradCam
2,model_2_cv2_act,81.67355684671745,76.61678201066937,66.78031997865699,64.35018466105606,59.37583182701649,64.48461185735867,50.45871719505203,35.86711202817802,44.70777961761355,95.41833850552948,211.5464956586481,196.18595119972565,55.48384877486948,121.90522002943891,51.986478207819886,54.17627341337525,251.60289782881168,186.3345573082674,185.84196673658755,95.43577495338505,71.52691514891464,74.49130352438122,97.73602934881693,47.990717647772136,183.97964543856563,48.63081646783601,74.19797713206276,25.290202536159395,46.64737960087673,111.13708193025238,143.90567019239356,123.05212637852868,92.38868178282868,124.75124258604535,179.8899850354448,50.27966280128737,195.56135063186093,54.59267974361637,69.05433684516095,49.23054182372161,38.18306310889341,71.20630465490788,35.335568579781636,91.72881853544766,83.00058372213994,228.4624170808496,63.315450112123514,237.31972603783257,100.0488273299255,148.9189742053706,75.24170168297826,88.85965797073627,146.1955912835872,273.3972047581574,91.02936270999277,337.43534788825684,1,DET vs FullGradCam
3,model_2_m_0_cv1_act,85.17055871249511,84.76574350268122,74.55826743286167,70.50143807744564,67.52809869722064,63.351012237797036,52.07492776948963,51.677496749940325,61.273818596259595,72.03355879318156,204.76396270681352,221.6135694201438,45.46271038423073,84.81479200529454,64.74374917861896,46.765142780941105,249.07251390150026,142.0281410784354,199.3613969533783,77.26663374441665,116.06071561433963,73.20621235103866,96.19011160184192,52.74568501627492,181.06727012490038,64.65341885198292,93.34695653607051,30.957104945965423,51.88825265792198,111.7918188776666,128.43966019837225,155.0454138376404,96.17361079831963,145.74557954338627,187.7439198140749,66.70903309815725,194.04036765007172,70.05283446916589,67.65241466181332,60.87181854616635,50.96671815081952,85.75367392460159,40.017713390630206,104.91019278017774,84.30676130209962,208.78123155496257,65.67689496105187,227.66314637853043,92.41264046541039,141.56270787232936,84.66813672970284,71.51555391897591,146.96862165021318,282.8963633552203,73.68310962437263,310.6560239397048,1,DET vs FullGradCam
4,model_2_m_0_cv2_act,91.83698474992387,81.50631325910618,65.9312766200299,64.67167058155077,57.52994850303805,57.26781234115216,56.74809442562901,39.85585792567882,52.480744488847094,88.07447488725933,215.71423403635572,222.7524389332151,56.47090894579467,107.41621485550779,61.00732953381244,52.97027413484651,251.1172348434273,124.80737519850561,183.1502845682341,76.67468545583725,106.07750694254901,76.6711496159083,97.60652044951362,68.80975962349164,173.77539194409474,54.75580455350058,74.14451075722488,28.50638233727788,45.81122434856811,109.28029904678003,152.06947299217862,128.15674193073096,86.90111156524947,132.16785204415888,184.4831853530814,50.595003869973546,176.65071063082485,59.16499914902339,56.19658054384862,51.701913155261245,43.904687307793125,79.18804421162972,33.17691828598528,86.21229309556446,65.50063331223427,218.13209333105266,66.80836143008963,224.37688197898285,86.82466688351961,148.0607317860985,96.2452569831612,58.80386863931553,146.01126428513138,275.43348356363435,67.66458001542395,327.38607613211207,1,DET vs FullGradCam
5,model_2_cv3_act,96.03607788356209,98.07816582327243,66.15294846448083,70.64472361296573,67.74304417387047,59.57565077871747,67.0570472237459,47.17533829733105,47.634041627716286,75.25820891619088,202.99453497574615,224.42189585058134,40.16937739111262,114.87912101097668,57.36589082375947,70.21141658937387,237.20851647699953,138.22288949332574,178.5023904764389,72.6369521070107,107.21669742586312,72.40750815223686,97.53519073915493,55.693403214962586,182.6162576474165,57.79206778281619,77.6382698269632,27.777286639965276,38.12885174466817,112.1586564420308,163.8561435809122,152.8807085768549,91.92786779808227,144.57825993753704,184.5329699935658,47.5449104762497,175.78892385283547,61.22709793188864,62.67641619028356,53.69787807902706,43.984571338154396,76.40388141710328,45.27406367563208,102.1599881299241,62.23818215250921,210.8727093892128,78.47978893689404,226.3578943283758,97.02383825223563,157.1077595608029,81.11765639709762,80.8650957761862,148.0063423734915,272.94398452665206,77.17608952484514,308.83138338589936,1,DET vs FullGradCam
6,model_3_act,77.83418809469791,79.28880664534105,81.56912595951127,75.20079252877876,60.528668179400725,66.11881635236715,47.24821646518491,43.43910780749732,50.7504107799992,80.48826632825165,229.10608371581304,215.1063338033417,57.32569102539867,119.26924956853208,54.604307275733866,53.81357894464527,220.71010793829078,133.9713294564909,193.37238873070268,89.45822790725688,106.11207848278661,103.95636502932064,97.6113259569122,66.07174878640281,174.37857532807658,63.43510108753064,88.89110482826277,30.197675622909465,42.16075249733252,115.10212264698026,128.26507108211607,133.31359604367537,93.88142965400641,129.38386565999045,170.21640506924064,60.15778162032615,201.82159487894762,61.54121342207795,58.80636648069561,64.40805285452367,42.28245149963334,88.20540431362313,46.41563790075251,90.41321705420759,58.23316327630093,235.93188003844375,98.96789571940349,236.65599850108003,110.48655538731327,150.48990224378295,89.42748120537948,64.11907017389383,146.71818292161493,269.2111480282948,110.70932536866964,333.2068102373927,1,DET vs FullGradCam
7,model_4_cv1_act,93.72780103846567,83.65940086859288,92.8247417181445,77.23174196787852,73.99789241456284,70.79237765711085,51.8209477135467,59.47684298323635,69.5615685695077,86.95768090820286,201.12881308125185,238.64680889201182,66.03057468523994,101.16669391924782,71.06283266183013,41.83820847014852,218.756920012285,156.22441940784645,168.4491779171181,85.159984080915,111.50304718180102,71.70574108773774,98.2661746976758,55.193175349127856,171.41358759235294,60.11571731558238,80.3290411150966,37.491284539619386,68.35286680281965,113.27425306944738,119.03036313059775,127.68415582583158,94.03415907945944,122.90863912985091,187.66039137977373,58.6136557365399,171.8616616091781,63.95530569476692,67.91888411253666,64.49713091369377,54.169750895311665,62.84809899588139,45.321205446776304,95.02921301652339,85.10849942930237,193.78463697409651,57.16989808212611,257.3207280438487,98.55508913982182,148.36348855158673,85.66967548587085,71.04172096711278,136.25838798429038,291.74937293259813,98.53416844272364,329.5638557240229,1,DET vs FullGradCam
8,model_4_cv2_act,85.82176700550325,71.97170925276005,78.65480182965709,87.38394129919855,61.359298288986224,72.08402212308107,46.77986406314161,35.13572858110393,53.13990530550599,119.09420324538047,228.89706656772418,234.53934064960237,61.105828687776885,85.12095954911142,54.30729117833141,47.35298261422339,237.44583955703584,165.12736072646302,176.02970522035548,78.3997385779995,109.12429256324901,75.83538259528007,94.80095397990443,51.40710796593659,170.8678276950432,78.61084402681345,94.45533483284512,30.77632821709162,59.76247965220025,110.33436873271965,131.1284071947136,183.42787684235526,89.7787999445714,149.19579137171158,157.9354496913263,57.880621530691045,189.59740389722288,49.87283325587275,66.24556137974379,77.55663047643986,53.31319096244001,75.11767794695344,44.30612471486188,87.77570422617745,83.82375687501462,230.1143754358808,97.91716290598652,231.11814092114287,95.41200329662934,156.21382009789806,74.56161917266917,85.75023093010041,150.9231237275248,294.22747952524,85.45985907983827,328.75766061366505,1,DET vs FullGradCam
