,Layer,2170,1389,760,1176,2252,173,1084,480,865,2019,2164,1554,362,2393,1783,1918,99,1578,1304,1121,2229,1211,1994,1607,232,380,1662,919,1128,631,1287,1685,1926,883,411,59,470,932,1451,2392,2102,2223,389,270,601,775,282,927,1604,2275,558,2028,34,Cluster,Task
0,model_1_act,0.8675686741434958,0.21572187952603286,0.5019088076129861,0.801705313419888,0.49433059668671825,0.5267503920594044,0.3391571033311355,0.8542822388484572,0.7837577937806548,0.531747369841627,0.45867809743454935,0.5429338288321005,0.5222044778935429,0.4314833665244945,0.6858927945703933,0.7179221870206602,0.1143612425602734,0.6937894926776399,0.768007006929491,0.7335749594981492,0.45404938517519905,0.5207040641258278,0.8190134415527975,0.385810222967038,0.40676969159918347,0.38779204630331743,0.5573158322513958,0.4046141485416312,0.6172493547110814,0.8159273773768859,0.36775481475720573,0.33547956770053017,0.42587457196216577,0.4070114795937374,0.6832254226387396,0.654179524738528,0.7232716195332137,0.72109261538119,0.31033069055587204,0.501283425662568,0.7806970978091626,0.5511574328886462,0.2284780686244265,0.5474373363439156,0.6630253029154717,0.46692532609283843,0.3125561726301205,0.7956920358503408,0.8528856456959932,0.5277407403784775,0.8024715414035467,0.5799353812802178,0.6107498745911807,1,DET vs FullGradCam
1,model_2_cv1_act,0.7318560861604257,0.1950557957668286,0.4727171125813485,0.7970265158853117,0.3406948853183499,0.5234693098541734,0.32987893286340003,0.8945959688917607,0.667712464918147,0.5380970786425504,0.320632289819624,0.5667880585874272,0.5485988529196478,0.35943178858396635,0.6623743709832458,0.6834656421355294,0.14369431332379068,0.6997732323058603,0.7113224970062378,0.691676115785449,0.4279702990825897,0.5875903138385233,0.8247817338927516,0.44087758765102997,0.3788735557722982,0.2504994328735223,0.7009255517988848,0.38756109603408917,0.5541324635095641,0.9036946313411405,0.22446548356939702,0.2278285328649393,0.37430064464874524,0.34873754939377943,0.6755013648810585,0.6532470001277801,0.7230177842196704,0.5341682108769331,0.3352163453129913,0.5025942268109739,0.7735378442313057,0.5497396672452676,0.2133360367213964,0.4998094780895103,0.42300368277446426,0.4573054933837304,0.2042368574303718,0.7645404347090129,0.8062280511620294,0.47857419131622086,0.7740670513011176,0.501856133414437,0.6091140213359374,1,DET vs FullGradCam
2,model_2_cv2_act,0.7112959959134053,0.19701566930079298,0.5183032712022158,0.736840231979032,0.4379156619022416,0.6404676887251121,0.4380103150519267,0.9382291663809378,0.7780863848761049,0.48289027375122756,0.532439113309693,0.3972099735959229,0.6094170318594323,0.37634430395327695,0.771878810161994,0.6958004486831988,0.10690857258135074,0.6251755347768934,0.7964851668556062,0.7652746113942338,0.41722380400122755,0.5104639969147083,0.7994341985259829,0.4553447975975925,0.38688604114939357,0.2818307401693444,0.8109809266085435,0.2476440117755585,0.5435204782997648,0.8917045411381326,0.24848966573717718,0.38702964007522705,0.3997775801115673,0.37941549427500737,0.6408443956601435,0.6290538298834584,0.7010469238738127,0.7177773123532166,0.33629243375147744,0.49438940920624314,0.6960520747512671,0.5628717165616349,0.16441175659635768,0.6032478423769969,0.44289552811538685,0.5500276467057348,0.30955201979124514,0.7715180934636177,0.8903411138105186,0.5072620744853131,0.7574077445165457,0.6038699377751848,0.6436917730570771,1,DET vs FullGradCam
3,model_2_m_0_cv1_act,0.6995066694398631,0.22975552025763,0.43180916720366713,0.8102945133261832,0.40560819129116166,0.5621826572744609,0.2936759740601712,0.8980414449537515,0.7587898351368925,0.5017231840928599,0.30375022841096605,0.5067955012751664,0.5833516044823627,0.37883638935668174,0.7278320700620764,0.6835262160871461,0.12569206930894714,0.7488608936437154,0.7622546992539965,0.7181074192282452,0.4336229262528306,0.4634552780823803,0.8094514696226073,0.4091106964025685,0.4633205787587111,0.2815038207508947,0.6932190834047433,0.45065139129283605,0.5930827419821332,0.8734711530805184,0.23519402043883086,0.2557483398038482,0.37748496515199725,0.3583777688405856,0.6589103192194353,0.6579385918718773,0.7283984307713326,0.6793434538726082,0.3069528531680169,0.49535757150680987,0.7327659400137124,0.5234258591569504,0.19930885712963228,0.5174324493179616,0.6479861000164228,0.5064262177883592,0.2889254818308845,0.670607559010575,0.8521077686286052,0.4689038277545352,0.8121460595618815,0.5627424351896684,0.5897943850142459,1,DET vs FullGradCam
4,model_2_m_0_cv2_act,0.713427776275203,0.22860455824615963,0.4355255259867958,0.8156482157673087,0.4987888931537736,0.6218347080114582,0.36813502704690126,0.8961671470782421,0.7685526849282555,0.5323129033311131,0.3104222330294584,0.48355877308941275,0.5174774281412622,0.4105840060561906,0.7780184609327051,0.7149816040895465,0.09721899989210064,0.8291526678027266,0.7912039842051807,0.6888050253847053,0.3996552964945229,0.47958783385283066,0.8309240451052529,0.4385226136003158,0.40549429270948756,0.37945457039945774,0.7157292786697265,0.41361594956422115,0.5714649779362732,0.9092411137501627,0.38005596270948755,0.2937707190173471,0.4094882095738183,0.36602544215632954,0.7248286970578848,0.6612901249890779,0.7360674924883769,0.6844003715659318,0.305381917057673,0.5286736910493587,0.7816710201509803,0.5639435686726267,0.21893384925526718,0.6856645856111445,0.5999687915357848,0.5006527332475411,0.3001265671778142,0.8009525905142287,0.8684462847520861,0.5334997556241816,0.8070489681159574,0.568932021965592,0.5805942797954362,1,DET vs FullGradCam
5,model_2_cv3_act,0.6975682567877799,0.18077659768487642,0.398441424868897,0.7523529553290325,0.47883713212866275,0.44915547967587993,0.35533770569498735,0.7966995309055734,0.6216757946955835,0.5213304424114654,0.5231417663464437,0.5188076898879633,0.5696072368540384,0.3779604595265074,0.8016552788477316,0.6904119463475218,0.15674069780784242,0.7425385087648777,0.7476189740605521,0.6190378328568205,0.3908962156297532,0.49140181870973465,0.8027422666759159,0.4866101162219259,0.37453556455809217,0.4010827406085562,0.6002609074699632,0.2629959501327863,0.5096676624480654,0.7966901766187887,0.2371387095624062,0.2413619311400243,0.4038865157002645,0.35425100374505764,0.6747190956498658,0.703817823540789,0.7190042926349702,0.5786841796888268,0.3118765877077319,0.4551898345665019,0.7100905922944082,0.5783695188000484,0.16340731630313982,0.5104335108030317,0.47951466362601247,0.5894037987775171,0.25387062660171017,0.7538787167700913,0.8211659058988086,0.49528279624247645,0.800268727851624,0.5902543652136869,0.6865882372284188,1,DET vs FullGradCam
6,model_3_act,0.7068262096416067,0.19733963231204063,0.38335999864277076,0.7276493315146995,0.4186865108990358,0.6055429701253393,0.3904602380354127,0.7927717598874827,0.7928290148729287,0.5112589790623969,0.5458650141468361,0.4545940239164211,0.6230229504483533,0.41369196592971164,0.7723916340937087,0.6659616088938182,0.17030602570642026,0.6089600312164364,0.7710375995493524,0.5316442680440895,0.36586163625744306,0.5831129703130081,0.7660909658093715,0.39772465975744586,0.3781743466260565,0.3527660692566608,0.6088630986526229,0.3017967983854322,0.5422564213295314,0.8942531190852022,0.23753297299853396,0.4192735809913405,0.43148950484039067,0.2845985194242847,0.7132934589325897,0.6172593858689968,0.7149846915950768,0.6739684719057186,0.330747589503886,0.47305543735662864,0.7212100511285239,0.6371960020697915,0.2752378532343946,0.6450907252857928,0.5288822975567509,0.5316966533146223,0.2335290499341352,0.7750539964397726,0.8115877474589386,0.5189358859879778,0.7109518231676201,0.5922300674188772,0.6392373169478146,1,DET vs FullGradCam
7,model_4_cv1_act,0.6810714999796551,0.19960732561912217,0.4675386625822689,0.815489201737099,0.5478640085795394,0.5124107789242683,0.33167692438976376,0.8601999060277987,0.7863103111326213,0.5065409387498077,0.5485091091666247,0.5837016921677769,0.5879054334327434,0.3875905922261463,0.7964796550791475,0.7008894535666074,0.11368018157930733,0.6058067341339083,0.7515288740671614,0.7311889580116142,0.3801861759496224,0.4552577282445898,0.7937861733395577,0.4429697629828883,0.381932788446062,0.3250833829567935,0.5730108060571669,0.22160538073612923,0.5894131434203713,0.8040910612274634,0.26630923223307407,0.32869239141970913,0.4217056660646031,0.38748284322655324,0.7079775987667497,0.6395633271842467,0.7499468546816654,0.6157368619494724,0.3144323914131038,0.4839767917457916,0.6036178971912397,0.5943464674871358,0.24174837350759046,0.6085749974649104,0.6556366201830922,0.4493760649959749,0.2334771563456716,0.7928946539919903,0.7253369412863195,0.4531798605223791,0.7202465485369113,0.5329538606305657,0.6467929453353509,1,DET vs FullGradCam
8,model_4_cv2_act,0.7149016369507596,0.23139086421746266,0.38382976523858753,0.7222299739467717,0.42655058189255307,0.6054565132234236,0.4263050842011987,0.9481070138092592,0.6221524116431969,0.4799262110256232,0.39647100410220065,0.40848287506300635,0.5998475905835622,0.4147200010869791,0.6002191712527964,0.6568979931787798,0.0646086339143735,0.5486318101347402,0.7435874426816963,0.581925031301977,0.373687102294481,0.5691137701987314,0.8014007582612681,0.5172543157924533,0.41281816045366887,0.2766330569092316,0.6907199779790067,0.30455624867941733,0.4774981337085824,0.8476322500078136,0.25394189566650527,0.41415983627990194,0.4397787289681939,0.25784271832314315,0.6662428231766659,0.5977421233053969,0.7174091090297369,0.7058852733166147,0.34895705246118697,0.5173471245174808,0.7328247687121101,0.6396126281011179,0.15220641672541113,0.5259005369369311,0.5385298311087678,0.5181085921194518,0.2572531097690795,0.5957463086067776,0.8390419390143562,0.47106521638440335,0.7556611161969156,0.5232645126636635,0.6076279789589328,1,DET vs FullGradCam
