,Layer,68,1178,67,1112,1344,241,344,740,180,1114,342,804,49,1232,74,822,141,355,117,293,859,447,1353,362,329,838,133,930,99,668,33,407,126,777,1090,188,134,1357,514,192,269,942,698,1211,796,36,381,441,401,1031,1108,600,30,437,245,1043,383,113,1047,1278,183,274,727,617,1145,857,1079,1223,1253,988,406,376,987,87,941,1209,969,976,842,503,171,100,209,692,711,388,570,1023,297,327,1183,66,699,Cluster,Task
0,model_1_act,0.35893794557658715,0.24634212334716787,0.2440787996214495,0.24322187231724565,0.20836449697251194,0.3404950312521599,0.30879319164176,0.19760011663969204,0.35438536050692476,0.2205140975028723,0.29652409086020615,0.30747482132773823,0.35311531965688997,0.3478765113432967,0.2779774733164645,0.3002667632974155,0.34707723760641046,0.2977507968241443,0.3224109024128232,0.34419662905420456,0.2551148470051418,0.1937189927597398,0.3443724394443719,0.30594559598857635,0.34405603150917996,0.2528471684501672,0.2604942443837909,0.20526646607913515,0.2757372295122032,0.30797382856735744,0.3990362240536933,0.22822730885007877,0.27185120261464274,0.3842595828225321,0.260883634949407,0.3657050142446768,0.32187869140667547,0.530608236905391,0.3331335763807481,0.3561668688085425,0.36155156803514754,0.3251608740192268,0.2546630286217124,0.24153390625907226,0.2555572065607053,0.37175277382686517,0.2759627731818159,0.21486043034901509,0.27226394150143085,0.34468588725529437,0.3696020606980415,0.3723512747321704,0.1768224977607061,0.281716905866111,0.2808368254480238,0.28992740105595255,0.3796847657868481,0.28987332917548775,0.2363537195285649,0.2881930895926242,0.333429945947227,0.27700978468583665,0.2799596794074063,0.30978630471985785,0.2512094580475594,0.2788462307617327,0.3326302134123656,0.20416969873900553,0.28287284292032094,0.2816749323306645,0.2838643240846517,0.31465659825621395,0.29588384315681654,0.3042855483011147,0.43287736190367626,0.288024113794708,0.3957575227677606,0.42284100535253594,0.27451644815532894,0.20734538935656344,0.32651816253009797,0.35740463201053513,0.30374416485029715,0.32452003599950835,0.2919591629677612,0.36910265760945715,0.23927209382936665,0.4381775048675796,0.3658169557394301,0.345243264294191,0.2108912505788106,0.3498211925937008,0.3783713867713577,1,DET vs FullGradCam
1,model_2_cv1_act,0.3937976381916926,0.23918530361674956,0.25365912526015,0.27726705804613383,0.24380860678918048,0.3436384955261454,0.34205913719355874,0.22445462095607271,0.3657841059713086,0.2497224209620002,0.3079366110194684,0.24080744053348935,0.3644660434604396,0.3593738949644945,0.3038199883684879,0.3123412851068621,0.38341265381660766,0.3332190776471123,0.357381495884397,0.3867541421533155,0.2990207213143331,0.2492718340158765,0.3791150180510829,0.30814897561096716,0.3540578035834558,0.31925720895531995,0.3003708048216169,0.2194618841727774,0.2926109294644093,0.3216044723671134,0.4367705817600986,0.2674025624685523,0.29456381954658273,0.4262758384708285,0.2742140393817249,0.3915633957753989,0.3257665741667375,0.5318093176352905,0.32054429693354475,0.3640999033235128,0.3699397928627298,0.33010778238999217,0.25230702869629573,0.25048444312194795,0.2482884679875311,0.40466120962381147,0.3145684205451755,0.22263248420888995,0.27038924209327836,0.36007868744926125,0.3859225559856282,0.35757582388393033,0.19326540717956067,0.2969923062642102,0.3027193460461102,0.3247195435830945,0.3909528662699783,0.31026515576408253,0.29071467412922963,0.2889924172208559,0.3128506050840099,0.2861362839747171,0.32239453202903884,0.34810915048518204,0.2988231403724346,0.29466099512964045,0.35490453967086405,0.19745826886065912,0.3271597479088938,0.31041575816772266,0.27728452743307136,0.3432020830600643,0.2960501144750193,0.36939984687899263,0.4384490031523691,0.2940245308962298,0.4229109210652835,0.435922099799365,0.25760101497049487,0.20978913196608595,0.3777287629618365,0.3449710385063715,0.30736168137363673,0.3396187410681748,0.3105097706701358,0.3828987370353528,0.25420003587850154,0.47063845054345044,0.38016462152927655,0.3441181507173057,0.2619673857103869,0.35650929563021017,0.3870010825554509,1,DET vs FullGradCam
2,model_2_cv2_act,0.3875339652940604,0.22422721231279988,0.25193601096786633,0.22431686162096495,0.24790487012897738,0.35067165972224684,0.3066178168581014,0.22639159509695234,0.3608779131978119,0.20750910185008634,0.3138113407504476,0.3348606431820519,0.34890711233562893,0.33928495777238277,0.3043444012702538,0.27758837161453825,0.32038322140171116,0.31359982230644,0.3401675085880426,0.37745039873112196,0.23032266944217356,0.20060722111079626,0.3598791489556702,0.31773177168347994,0.3275779328001977,0.22327217622761275,0.242608335981929,0.2137521311869231,0.2962140099515971,0.31248151491912923,0.3818364086675208,0.21715794143541675,0.26338285076135143,0.36852457983347253,0.25933493942375796,0.35603649606251925,0.32305269523077434,0.518378398222745,0.3401156380449054,0.3428738453041523,0.32947754670304263,0.32424465430888694,0.23779885498745684,0.3180556240952017,0.27070134519609385,0.3659071113156947,0.2875851367108671,0.2181268384801404,0.2918448361284308,0.3396307428996219,0.35443387401055937,0.3651855045191019,0.19756615209647765,0.3256607760319824,0.3045069480640065,0.2780982721856953,0.36666348318763115,0.2944290609472013,0.22584254066684364,0.26224392239959887,0.34409154324983837,0.31380855015198533,0.270334948566611,0.34459476541568146,0.24937485485391014,0.2849611324871904,0.34428752848352184,0.21759702930982777,0.29044662567454116,0.27453612913243414,0.2768636753624519,0.30144148734917664,0.2792996212166803,0.3104437856371941,0.41697237215870475,0.29417943075986264,0.39752438195523965,0.4340610206079127,0.32572408820455134,0.23591431031651677,0.3025554272261542,0.39058296524245745,0.31113647081856693,0.3305790936631379,0.30741704322754815,0.34363381734271314,0.23072200048934383,0.39735652548038725,0.3663196022981822,0.34616169087777693,0.22529100930645127,0.3255224234568775,0.38641180897861577,1,DET vs FullGradCam
3,model_2_m_0_cv1_act,0.3927520600520672,0.2347524393468417,0.2548036192716289,0.2517618306129429,0.22014964867293518,0.3331397847086177,0.3292250717960715,0.20570844236617247,0.3518391224074077,0.22503748656997652,0.304509859284617,0.27162849144735934,0.34797897586308657,0.39378113296691797,0.2710040620653015,0.29735180495034796,0.36617913415475034,0.31589131477910004,0.3500906419520925,0.3589317256744136,0.2570616372094019,0.1894717259248663,0.3374148930435962,0.27340544891747054,0.3381239417017772,0.2581872590614311,0.28044807549148615,0.21454788153531004,0.2787551134924632,0.3166002412029069,0.4080189631405248,0.23756399407424625,0.25971163329505403,0.40960745469312504,0.24265879737819712,0.3730281377642179,0.30285162724415027,0.5154339510519114,0.32254875477036277,0.3631634094274017,0.3473118413760909,0.29792360778211757,0.2585398507378851,0.24879501616816058,0.2700751570395398,0.39842638782289974,0.2884584781875479,0.20800181107295798,0.25916210702126913,0.3447911050197531,0.33122783859442007,0.3579903832740234,0.17709228050159984,0.2943839129950009,0.28180692975311716,0.2821861967307833,0.36900170957240236,0.30443437027318726,0.2347857241943173,0.27522711026928676,0.32074370537879077,0.2774135832904633,0.30283612482288313,0.291213264521411,0.27298269455436325,0.2636912441916149,0.3096230112471623,0.19229203416907623,0.3186588721290006,0.28825085824745866,0.27466787705098133,0.3393884405177012,0.2899002101268678,0.34483853851955987,0.4617568137021117,0.2753073552834614,0.40359860844235035,0.4150563849819375,0.25711460363814426,0.19322826025277964,0.3714481053259252,0.3681931484215963,0.2966005262250075,0.32914516925064524,0.30078755075304237,0.36466257686184295,0.2507069115422886,0.41216415137090917,0.37798923553188746,0.3365702979933475,0.22795445729901942,0.35702030508464905,0.37713642776326106,1,DET vs FullGradCam
4,model_2_m_0_cv2_act,0.379711073640265,0.22162622742853372,0.24253069192830048,0.2627962146913283,0.23123471889702096,0.3509384989873304,0.32891781002319226,0.21058893711720064,0.37346016030214385,0.21980686602660576,0.30701076694601587,0.2762007805254913,0.35513768043879934,0.3705939151408209,0.24906778977820704,0.2682067841187096,0.37140598010728954,0.32247281593799704,0.3731905319420336,0.3555979073387086,0.2583872759516293,0.20086231859178366,0.32845459453239423,0.3089195822339725,0.3482089834922674,0.27355664241122973,0.2789096129046835,0.23973011258733515,0.3055724212073894,0.30366861142351803,0.4071396439517107,0.2372930850484993,0.2654319838513612,0.41888178757298183,0.25248490703332055,0.37646710487144863,0.30178573910369677,0.518256433882727,0.33070876694779505,0.361110571617771,0.3697507657660243,0.2867020156734621,0.23895012521925665,0.23693914117318723,0.2541385202506537,0.35945998991350536,0.3175259679439072,0.2033033721376933,0.30085432271611906,0.3505862300213737,0.3382833320898286,0.354938080193834,0.1820303715225639,0.2735895605357997,0.298262310287352,0.30050265607418364,0.40004631548736,0.3020470280308328,0.23255539677044348,0.23590175701829358,0.3014311145980672,0.27399602134574425,0.2879907588099266,0.28815002534306833,0.26734133031372215,0.29112334385517097,0.3019194205741092,0.18656419447365336,0.3423228008201435,0.2746237857543529,0.2695346789627316,0.3444932585032986,0.30218229058800505,0.3287223569419105,0.4593376985609634,0.2569081298091752,0.3998114438481916,0.4185237730202001,0.2535083992234833,0.2143421430138177,0.3376537707257109,0.3699395453386194,0.3137423072081618,0.3034620680821481,0.2985291123490166,0.3710375908329445,0.24367885128602212,0.44330528514098055,0.3811290083421252,0.3631130302891156,0.22603257947517508,0.37318073732927465,0.3776052835506118,1,DET vs FullGradCam
5,model_2_cv3_act,0.3588976750437615,0.25717522628236444,0.2520405663958879,0.2599430074089239,0.22588355200041382,0.3556669985473283,0.3305478035383004,0.19531987591898886,0.3476136445592748,0.21589184529674507,0.2728307240304558,0.27751619642846614,0.3660757202438026,0.35497154550214655,0.2764714213383634,0.27242232062803357,0.3120592256454691,0.2973408159461807,0.34902682388021683,0.3520544895778844,0.26739757651169427,0.2468817909334916,0.33816167473176,0.2864931813539348,0.3131303103779756,0.2552818451680112,0.24893223456783817,0.21963798343041518,0.292228594684458,0.33634829640278985,0.3826464193486527,0.211589912280354,0.244103033667887,0.4111913180007488,0.23940269764269456,0.35596366211907404,0.2881177940506355,0.5327673392637922,0.32619507686163113,0.362439676380225,0.3102058116087445,0.3465692810493551,0.23111514981289183,0.23331282657568908,0.28454245741344913,0.38051294916681827,0.3132460483466695,0.22473625287223836,0.2738214248364718,0.32993832017950053,0.34517740285664866,0.37178077753258554,0.1762376114281783,0.33927660694000594,0.2758918359205591,0.2975339071758697,0.3804332453696562,0.2829774885728922,0.22250938665726594,0.30178307601297566,0.3348132617578842,0.2964910502838671,0.29644505476238825,0.34252755221906805,0.2746111692373355,0.29257712711594486,0.3248884708782089,0.17945489912964374,0.32171263885608525,0.29999343481788693,0.28176915430672833,0.30848749600931213,0.2718967405716474,0.3340662516651501,0.42695844619123746,0.3205815578388119,0.397518237985844,0.4387704214811961,0.29276600751045095,0.21683542269589667,0.31550640133919744,0.36535430338754754,0.30227939870093623,0.32392251529644844,0.3038828424826869,0.4150237160561377,0.23212012078577088,0.4528714382426318,0.4244491292303306,0.35160488385939154,0.21772826530769535,0.35000380035244993,0.37962406474525506,1,DET vs FullGradCam
6,model_3_act,0.32944645949379425,0.23787835796509935,0.236475459615485,0.29553693051284247,0.21549582371933618,0.3440289405022955,0.2773983131212197,0.20235604208163785,0.33834781554593313,0.19326439185346098,0.2841466557053649,0.31246767047803353,0.35194974130279383,0.3596414717038037,0.23566892304740372,0.2646818824098521,0.3065733283146028,0.2762428495160641,0.3657010131746459,0.3882795849721182,0.24711671278392094,0.2584037271966144,0.3429342873238793,0.27622585626266116,0.2894119717216649,0.24179311634616224,0.23445772550060806,0.19773092412756507,0.2913966458855331,0.3151655620416126,0.3685277367609434,0.2198730502929766,0.2757472078458895,0.41776084129789337,0.2227826599550142,0.35620918855694417,0.2784783248607233,0.5009018218995409,0.32877536426132603,0.3413908006262793,0.30850974008302157,0.33888102734946135,0.23898832592547062,0.254462553270108,0.2910151052090612,0.37253992449830015,0.29300367780322706,0.24411549980059633,0.28074634223300604,0.3308759068611429,0.31523332716095764,0.3725840390637992,0.16060330882555018,0.27124233366932,0.28358852403784596,0.2900658690502036,0.3727004631448469,0.2877142431470715,0.23854446617314176,0.28167624502836386,0.3331760611294494,0.320268168205689,0.26737564777593004,0.3106238318870238,0.26215736471921947,0.3013566797004933,0.3168579462433658,0.20131639469111012,0.2747074980690571,0.2731096268649333,0.28868358512478465,0.3211986391404703,0.28134383932231094,0.3059140389595914,0.439596144365876,0.3075616469425819,0.37679397105873913,0.4306005952420062,0.31132037768853194,0.21947602832595364,0.3101160729230632,0.36805438351072156,0.2892576996690918,0.3201030732601009,0.28456735920120846,0.3818261050352336,0.21780816706452694,0.41427298054822925,0.3913341864189182,0.3609357724416923,0.20895241787972516,0.3354681939538466,0.3771641856272497,1,DET vs FullGradCam
7,model_4_cv1_act,0.3513340955656492,0.20625441246369897,0.21961462166327508,0.26685414911559535,0.22745496443880092,0.2966261943661395,0.2741072378151477,0.2040925622374999,0.32130737022557343,0.2048736723119616,0.2690152660617389,0.2623464050072165,0.3258792763694685,0.31424137547837605,0.20446950300225045,0.25909349208788574,0.3003445429091936,0.26280652528979737,0.30815802492261835,0.36463176540521786,0.24895692749634918,0.21945024212014153,0.3074008658129369,0.31998982558417055,0.2826889389744877,0.1776036687012811,0.2259978285199606,0.19578498166310299,0.25454321750476827,0.316655688634031,0.38756317370417204,0.2145415993664458,0.23681627199345612,0.38342337487438405,0.24202192789827326,0.33483807650552605,0.29935166641756844,0.5378589981879379,0.2952788027002694,0.3452910625801695,0.29572513824301405,0.3015111133153904,0.23487000169247466,0.25525660010859613,0.283476655638634,0.37545311853745533,0.27588224191893146,0.19088044138747232,0.255638443653491,0.31439204044703023,0.25586883886126804,0.3440619075052877,0.15670150794100987,0.323847638877177,0.26914475586820163,0.24579232625112304,0.36875017425480017,0.2919882807929277,0.20535013118308706,0.2481514574557526,0.28984803608506327,0.30712431049785677,0.3112450996618093,0.24692492261716895,0.2476348296157707,0.2623106868086638,0.2972591794759643,0.17941899803129918,0.23016180024667052,0.2804090625008024,0.2766503694167231,0.2768864652745315,0.23305590834875842,0.3484616219106301,0.412988245202752,0.2527354150659212,0.37361268841066475,0.40216804624858576,0.2925963818828366,0.1676537515499183,0.27800189683450005,0.3371003745975608,0.3104590584266199,0.32178570205766205,0.2787508582859751,0.3539480244742464,0.22174992173042735,0.46244896727263435,0.3230136361279164,0.37233847415031457,0.18564610472738255,0.31388221683193124,0.3930348619350844,1,DET vs FullGradCam
8,model_4_cv2_act,0.30523019178373423,0.23035499936724724,0.2798584590424639,0.294978193330699,0.2509143420418444,0.32222809490778803,0.2978877003468088,0.22137059013031146,0.3455795274108171,0.2068641996567997,0.31454028886000807,0.37362908976664605,0.366302592959263,0.3491708272076189,0.2600872228509634,0.2855807407862065,0.30218668177585734,0.31508338179058654,0.3920020566459181,0.414018923759184,0.2651592695698083,0.2193112156200579,0.3610594258176967,0.2875448620064299,0.31710828583384365,0.2934061322903708,0.24068232694709837,0.23522068727203121,0.2992235092186743,0.2801946077287606,0.3685791240246337,0.22641776638867162,0.28457338537044724,0.3983673148884413,0.2284442351677495,0.3745738941599484,0.3319487484043858,0.4986581062825006,0.35067809875591827,0.3339823344315562,0.3571710006623804,0.3177224444981533,0.20434145276368035,0.2989921413576455,0.36404644246071266,0.34038654220001624,0.3098256881152088,0.2494539423237464,0.29416203596061463,0.33212410612167353,0.35887227821201667,0.39404345507793237,0.19944360059250216,0.2720859634373614,0.3096071272866256,0.2720626934445152,0.40073811251046715,0.3018139158395923,0.23470559273654357,0.2369633926374975,0.35756844365343526,0.3514002000667436,0.23102246742526367,0.35725127396635126,0.2688472510698919,0.29509481427744133,0.2916285141819523,0.246025086366075,0.26967942085793456,0.2590282304610816,0.29236617649373414,0.33894386945993554,0.3119716627066337,0.32206437095489465,0.45355007588417423,0.29734561854775576,0.40398525763749926,0.44334850776971363,0.2715327087347389,0.24043011014523294,0.3455614046743675,0.40862079557352926,0.28306831816545186,0.2972886328662662,0.31888255391856646,0.32979098610055335,0.2229211382794993,0.34831039054192714,0.38507654110521916,0.2954208403614575,0.22745436491245966,0.3379860598507393,0.34477787590040215,1,DET vs FullGradCam
