,image,1,2
0,airplane_167540,0.7216376131060911,0.35514126081174396
1,airplane_338325,0.7291209975705275,0.5540193692046769
2,apple_216277,0.621714705420737,0.3141530969201876
3,apple_562059,0.3468079691822548,0.02291818962162788
4,backpack_177065,0.3058964511480586,0.12262265916610533
5,backpack_370478,0.5540477760247973,0.18806596176201062
6,banana_279769,0.35713623291240865,-0.06231264340909298
7,banana_290619,0.4607660185997002,0.11027828371751405
8,baseball bat_129945,0.2582487461777444,0.08444059238387429
9,baseball bat_270474,0.3250261082547622,0.24261503785899682
10,baseball glove_162415,0.24271250068086808,0.19038985560610108
11,baseball glove_515982,0.4289182402536632,0.14310394120183176
12,bear_519611,0.5812693536451908,0.18116147299300023
13,bear_521231,0.5571473891577254,0.15439622541874057
14,bed_468245,0.45721286327604227,0.13136970268796277
15,bed_491757,0.46950618243831527,0.20002860557491867
16,bench_310072,0.34808418813344044,0.08144502667615294
17,bench_350607,0.6657949384477808,0.25396093517885926
18,bicycle_203317,0.5147208735113056,0.12872715506076643
19,bicycle_426166,0.36854592626142013,0.09758680508512808
20,bird_100489,0.30319773755634805,0.14192866459007292
21,bird_404568,0.40786389835119846,0.17094523395272754
22,boat_178744,0.5852000112517441,0.35375713572074957
23,boat_442822,0.6297438770895785,0.21737169281812152
24,book_167159,0.3062253557342075,0.11810791453366086
25,bottle_385029,0.3954075718174138,0.13609330734725705
26,bottle_460929,0.5129299135558607,0.16903094623952805
27,bowl_205834,0.36441588484626397,0.17790551963616225
28,bowl_578871,0.4130188357140102,0.169375035681012
29,broccoli_389381,0.43154747649636127,0.09953468378899204
30,broccoli_61658,0.4985942820688246,-0.047060870911745316
31,bus_106048,0.7058488557970951,0.25313074905354255
32,bus_226154,0.6009275642403649,0.21421279796343767
33,cake_119677,0.45200909037064463,0.1347738492473449
34,cake_189451,0.5493100825555072,-0.011274340590446012
35,car_227511,0.33355312454611263,0.15384659617874805
36,car_310072,0.3327746321202095,0.08174119043151129
37,carrot_130613,0.4572574831356073,0.05303821670176255
38,carrot_287667,0.5495616400982553,0.15934618491601177
39,cat_101420,0.495272021446379,0.08705108002552654
40,cat_558073,0.4778057360947147,0.1851285070647375
41,cell phone_396729,0.5484720441121966,0.16741529817439701
42,cell phone_480212,0.5533598122285913,0.29992623284290776
43,chair_190236,0.45359618213466335,0.1452504655310558
44,chair_81061,0.6173820837084023,0.14450569338007016
45,clock_60363,0.414050571644093,0.23471945125326635
46,couch_29596,0.2656522135126716,0.0983031432111385
47,couch_31735,0.3703639074665407,0.06622383236280092
48,cow_361268,0.5895435942214042,0.14545644439757524
49,cow_545958,0.33785508106103246,0.10420341402078254
50,cup_226171,0.4770357306312151,0.1193860623877405
51,cup_323151,0.44559457696954513,0.09387163862023695
52,dining table_385029,0.46666150868455,0.1428401553939126
53,dining table_480122,0.1442569889570539,0.11938234824602378
54,dog_331075,0.4133788810576311,0.22901401819158984
55,dog_357459,0.4316136647541701,0.2616029304771731
56,donut_109798,0.5352296722150943,0.09964611392489235
57,donut_148957,0.49359981223172955,0.1337828401885779
58,elephant_83113,0.3474532334900696,0.14916605056598065
59,elephant_97230,0.564387854970456,0.22427705253307892
60,fire hydrant_293071,0.6483371309094259,0.2441884130835422
61,fire hydrant_344909,0.5633573444084884,0.09932554391643743
62,fork_243626,0.4365586946701582,-0.09362193228083335
63,fork_250766,0.3489277598556396,0.06731910623733402
64,frisbee_139872,0.43274429505222145,0.18200694415097485
65,frisbee_357459,0.38827939383946575,0.2503731422437382
66,giraffe_287545,0.5272683272851468,0.1207806902550878
67,giraffe_289659,0.719488090742088,0.315144960430144
68,handbag_250127,0.45779351275741187,0.19772285399806636
69,handbag_383842,0.42381732932785815,0.11567523880784747
70,horse_382088,0.5821811997368742,0.09903423247479401
71,horse_439715,0.325134466561689,0.23947364124578796
72,hot dog_311950,0.5904834921188421,0.11780594266652245
73,hot dog_400082,0.502172848038174,0.15073584984708968
74,keyboard_378099,0.6138311853094346,0.27230780615732864
75,keyboard_66635,0.5118187233273234,0.09362796111925756
76,kite_24027,0.7785667984309733,0.16364712074463722
77,knife_116206,0.3418815342778769,0.06445869250018275
78,knife_227985,0.4093880196305177,-0.02615735469064517
79,laptop_360951,0.5583663593573606,0.11219430690709976
80,laptop_482970,0.4966347365159699,0.16215037972948296
81,microwave_207538,0.6583363990280535,0.12502624929412673
82,microwave_91615,0.41275148200912615,0.11145223756053128
83,motorcycle_462756,0.6868760907880869,0.2966782314400018
84,motorcycle_499622,0.5506016252571536,0.25302598976146273
85,mouse_68765,0.3537580791797377,0.18655757932753203
86,orange_386277,0.4447441161825438,-0.15056092603091048
87,orange_50679,0.601363862712526,0.2035701489963268
88,oven_446005,0.4961462946572136,0.10132526044306639
89,oven_802,0.3952921949709642,0.059485959892881864
90,parking meter_333956,0.4487383929623829,0.18887213137490774
91,parking meter_568147,0.6489437994017866,0.2113473889059842
92,person_278705,0.5990189471651984,0.22543390223917667
93,person_562243,0.20878178687021678,0.20077043343374423
94,pizza_276285,0.16376880620039796,-0.028176570463989557
95,pizza_294831,0.4675467352046742,0.09876722996020237
96,potted plant_407614,0.4074345921740946,0.1477824059755375
97,potted plant_473219,0.25450592374284325,0.08492200353102539
98,refrigerator_498463,0.5092844240350061,0.050101081529718546
99,refrigerator_536947,0.6261002265343819,0.01783479455242212
100,remote_430286,0.30387107082561926,0.1023833826105984
101,remote_476810,0.5757984168882648,0.1897292411935714
102,sandwich_417608,0.5197070945530069,-0.021798033669826657
103,sandwich_465430,0.23981738885534165,-0.023786417886097852
104,scissors_324715,0.3724769187881024,0.13261447987645014
105,scissors_340930,0.5029433506678125,0.05146625410442079
106,sheep_278353,0.5524145081988332,0.1232298138774562
107,sheep_410428,0.5911642811246461,0.23736832892548593
108,sink_466085,0.3953574477521684,0.08409496314469816
109,sink_51598,0.16970937401221786,0.08742500644433691
110,skateboard_229553,0.41710574314735877,0.40243729116306665
111,skateboard_71877,0.5729954005045597,0.26921057003173426
112,skis_30504,0.5916985820047775,0.24570415866871473
113,skis_342397,0.49768965471859383,0.3204893826960703
114,snowboard_393469,0.29046144066083535,0.1079342024152238
115,snowboard_425906,0.33997502057746665,0.18034268958660077
116,spoon_248314,0.5065254111717773,0.08375126714462097
