,image,1,2
0,1048,0.30985029166210726,-0.09624130102526493
1,1053,0.23992524545214944,-0.04702128942457494
2,1084,0.29169390891721375,-0.10350405549643477
3,1099,0.2765811569088914,-0.07075661226088598
4,1121,0.27090231181633584,-0.006783631025245239
5,1128,0.26722843614768194,-0.15294669074585626
6,1142,0.30015412952123416,0.002150405836670164
7,1166,0.3229588764107016,-0.016306210339701057
8,1176,0.23836095583785882,-0.05667676302677611
9,1211,0.43659832903515394,-0.0729684664491978
10,1227,0.31949829788823536,-0.09120894041550386
11,1228,0.27679489741074975,-0.023598535814036505
12,1273,0.3435105943189111,-0.08972665791943385
13,1287,0.2301953895885303,-0.11125708053417085
14,129,0.13245014005208006,-0.04307469557933888
15,1293,0.3235724645830761,-0.14042526419989415
16,1304,0.2903543943000068,-0.15467098691593942
17,1337,0.24628462481876168,-0.06836781631563299
18,1430,0.23206840360833966,-0.048449749671486436
19,1451,0.3478856728468267,-0.05417119454032352
20,148,0.2600420153700802,-0.01648244093547294
21,152,0.3459498037517241,-0.07660722911021615
22,1538,0.3532639875869866,-0.09983869986408095
23,1553,0.3771626480740432,-0.11805707894769513
24,1554,0.16229898680706287,-0.08533297088990932
25,1578,0.15839813494781646,-0.10454688341620069
26,1604,0.29295513784711547,-0.04429371735085046
27,1607,0.5215319309330353,-0.08696744280411256
28,1624,0.2996958556139948,-0.07735884207579571
29,1640,0.23920272710787613,-0.09731050510343829
30,1662,0.26400742935359256,-0.0888732729125866
31,1664,0.21229813556700314,-0.12797354071007655
32,1685,0.2895205995355526,-0.09291132822006164
33,173,0.24909854660375222,-0.06821215970631377
34,1731,0.4316673183461893,-0.10131449111755687
35,1748,0.373250756912273,-0.11590807731752974
36,1783,0.110841128399867,-0.07709195522067994
37,1852,0.3473343862709884,-0.014524667089596896
38,1863,0.2343301221939073,-0.06763479266194124
39,1893,0.29141675440986975,-0.11177989142930331
40,1918,0.34359788457411183,-0.07053885247753326
41,1926,0.3185054281956171,-0.07775161518813338
42,1994,0.13977389682981203,-0.0858169705472535
43,2019,0.20574194652079172,0.008596057369752302
44,2028,0.17249987504085695,-0.10757518077757836
45,2087,0.2929831208510123,-0.1147486627526775
46,2090,0.2399188350334578,-0.03671057881576964
47,2102,0.3464032614864322,-0.10465324486116633
48,2108,0.13199256195379397,-0.08172896139684768
49,2141,0.32393343589729573,-0.08793380394914897
50,2164,0.3033705069240733,-0.08707121056194857
51,2170,0.1188179183415979,-0.05537338610764256
52,218,0.25078747351471037,-0.05648969830498848
53,2219,0.2729777343634065,-0.08531656230013093
54,2223,0.3597502002592119,-0.043991681308312214
55,2229,0.33429621527112935,-0.06776161432821032
56,2252,0.21830235105561177,-0.07156408326484029
57,2262,0.31682921888816595,-0.09541576367634888
58,2270,0.20235248000827272,-0.09024127594610007
59,2275,0.3433921759147327,0.04570653884649554
60,2279,0.2379631651838695,-0.12794881107544231
61,2312,0.319575634749198,-0.04950319452728171
62,232,0.38002130435553844,-0.1148742381602246
63,2327,0.23276223880033317,-0.0976370259144155
64,2392,0.3684552590156129,-0.10194984334151448
65,2393,0.36057925513234207,-0.0828640245005406
66,2457,0.29815734170567876,-0.15917887510442114
67,282,0.2813335030215882,0.0143221935397534
68,286,0.1868237284534723,-0.05107774159892839
69,324,0.15950547382400276,-0.09044301985285964
70,34,0.32204173506441375,-0.12198141030383226
71,362,0.23166441380842545,-0.030790209600458522
72,380,0.40403544346847015,-0.08094596721160507
73,389,0.19728850091048794,-0.04449124504191388
74,391,0.254106923628973,-0.05788075736697082
75,411,0.2507951990908365,-0.04871558550008307
76,421,0.23980141060689847,-0.048362446211599144
77,422,0.3102069880480386,-0.1268600148758953
78,47,0.1574525754767175,-0.13061687385975773
79,470,0.2531417484487537,-0.03955521155299791
80,480,0.19174881276450575,-0.06794637845548569
81,558,0.4365497646804718,-0.042113107009476826
82,59,0.18666085115843417,-0.14513017264799533
83,608,0.27962426249973577,-0.10408344606457061
84,631,0.1861826002387322,-0.1005800394112468
85,683,0.30895955175212286,-0.08081655384607153
86,703,0.2877052080033747,-0.06524598683514167
87,757,0.13142448426718698,-0.05335855990086487
88,760,0.3864281903778704,-0.11966931937303903
89,775,0.24709460800671604,-0.014267751102565316
90,805,0.37918530288434765,-0.09923363477969839
91,808,0.20999310766951762,-0.027020234144603077
92,85,0.2986526726234737,-0.12400087395523501
93,865,0.29422534352419505,-0.04429550805762615
94,883,0.38706626452354403,-0.04006520644735329
95,912,0.2389061848890352,-0.045817579289218285
96,919,0.22340257452002607,-0.09655314092883625
97,927,0.3813264030254338,-0.050467517172925316
98,928,0.39593540862686766,-0.05017193728691137
99,932,0.20837055379681307,-0.038473233599904816
100,962,0.34583912215950235,-0.06875829178895848
101,99,0.2760846199931449,-0.11800051942574832
