,image,1,2,3
62,fork_243626,0.18671159306567559,0.2298231543643317,0.1980829137323139
63,fork_250766,0.28364123125889235,0.347547322852296,0.203646028637784
64,frisbee_139872,0.4596165364760888,0.26246874418881655,0.22111153739009773
65,frisbee_357459,0.29122217851815085,0.32543541811814886,0.3168113841352463
66,giraffe_287545,0.4234464342740784,0.32452286466029345,0.26091926676742033
67,giraffe_289659,0.40210083014774145,0.519403936008262,0.4111038774232097
68,handbag_250127,0.3481377979908923,0.263789799294376,0.21582656807069364
69,handbag_383842,0.44175123106902336,0.31067853501212583,0.3072530036121394
70,horse_382088,0.3443974783094568,0.3221547562606592,0.13899455417503218
71,horse_439715,0.3327379581642226,0.340949801734779,0.23315321025940577
72,hot dog_311950,0.07628621696607105,0.3747864221500578,0.17370885973804845
73,hot dog_400082,0.48632704844908814,0.33839286635131705,0.270089777395328
74,keyboard_378099,0.5758323731327677,0.5256514722078574,0.5120207874416461
75,keyboard_66635,0.4293617857995103,0.2402528207122793,0.2197283671077119
76,kite_24027,0.13211543721512448,0.4192945383931683,0.2153132233938706
77,knife_116206,0.18797042678994028,0.2874914618201397,0.27031778716483884
78,knife_227985,0.26808386121913397,0.001212988416094708,-0.00667730598470655
79,laptop_360951,0.5079111698279701,0.36043211370103656,0.3080654368789973
80,laptop_482970,0.4545413859624623,0.4034541384377941,0.23158782960035387
81,microwave_207538,0.6367126960035228,0.3599489642512247,0.3718756115597174
82,microwave_91615,0.4652734123273813,0.3782201654328335,0.383415761610414
83,motorcycle_462756,0.5546135856137886,0.4734416823686452,0.3326945148099068
84,motorcycle_499622,0.5120160147528685,0.4250075153327013,0.38443577942688967
85,mouse_68765,0.3158412018242514,0.32268879337257617,0.22500032327813274
86,orange_386277,0.41223956466720635,0.34043561312955456,0.3658352493215743
87,orange_50679,0.4330718723599044,0.44908821837887464,0.3806128813949361
88,oven_446005,0.6149974348395509,0.3481343283745076,0.2866857321058673
89,oven_802,0.4768924519625518,0.3423293116269426,0.11594006488409617
90,parking meter_333956,0.2262640542893318,0.40252675305806895,0.3231535034191788
91,parking meter_568147,0.2781508170849786,0.44159071409403655,0.3957007431387486
92,person_278705,0.542469345387162,0.5016478172298914,0.42429721269793697
93,person_562243,0.20079375268965577,0.26991872812579326,0.09082482463792914
94,pizza_276285,-0.08368339011548992,0.2386484733056101,0.16552128523364745
95,pizza_294831,0.33478145759539985,0.38887548778278563,0.3177910889849541
96,potted plant_407614,0.6163681648137957,0.3625306444592485,0.1758828007723561
97,potted plant_473219,0.13664140171351147,0.19753784537630006,0.09168799082591404
98,refrigerator_498463,0.3887957670775289,0.24906222472592682,0.29239206377536253
99,refrigerator_536947,0.3091679601808042,0.22874893312216998,0.22573151820545667
100,remote_430286,0.2994848658735265,0.2514018228644393,0.2466521070511033
101,remote_476810,0.43255802439659874,0.4293045360555187,0.2656883904181406
102,sandwich_417608,0.17164294801404972,0.3504597560189166,0.2976968971260492
103,sandwich_465430,0.12992222472490272,0.3975431381342148,0.3739109059539783
104,scissors_324715,0.30987066009745423,0.3258967616746082,0.29305078465497153
105,scissors_340930,0.5783110312605686,0.3390042907159213,0.3210050555229315
106,sheep_278353,0.5322382602174476,0.2421197274129839,0.2297706464263123
107,sheep_410428,0.47870222781795235,0.4738815673741136,0.46244293811243015
108,sink_466085,0.2306214955570641,0.32388518384694964,0.2942685250751519
109,sink_51598,0.35171066621069175,0.01948614726956447,-0.013743858636815556
110,skateboard_229553,0.46987652123524876,0.42104360376829564,0.2857824751373635
111,skateboard_71877,0.36221298941040664,0.40038174963873385,0.34904964667362665
112,skis_30504,0.6107451884655669,0.4426675636758346,0.3532797118232253
113,skis_342397,0.4030130459644158,0.413909414482602,0.1981063389474556
114,snowboard_393469,0.3112210176552108,0.07171668923918048,-0.007663901994839103
115,snowboard_425906,0.10987989285826374,0.3743347192132021,0.022498544209371925
116,spoon_248314,0.19863616126032743,0.012566849975141315,-0.010655505783495353
117,spoon_88040,0.09308084555057088,0.004920299263210686,0.00668160753815494
118,sports ball_22935,0.10243708685032168,0.2660495457733076,0.21169304447811155
119,sports ball_60102,0.20897382625943423,0.25445724821173177,0.10085470351262867
120,stop sign_100283,0.0901278767643668,0.4243538729005176,0.37235223156492847
121,stop sign_724,0.24052219953814036,0.41323713921783223,0.3287144272235423
122,suitcase_23023,0.5719497857656768,0.34632558616048775,0.1117916874752142
123,suitcase_350019,0.49715846023752003,0.4248285215348242,0.3176940947828502
124,surfboard_52507,0.4174683982576072,0.4664430420588675,0.4169817347817307
125,surfboard_554595,0.5719932921638294,0.45861894465812,0.24460769009851624
126,teddy bear_205542,0.535830836682049,0.24288622016590858,0.29560349161158533
127,teddy bear_82180,0.4295501917134425,0.2773485240003849,0.2217988071895136
128,tennis racket_270908,0.5923218515824898,0.4642741193369518,0.34369271831243253
129,tennis racket_394559,0.3112082591053042,0.19414557750209543,0.02325582544093987
130,tie_133343,0.25893547576717457,0.39437455977908376,0.28671590601704355
131,tie_244496,0.3180869949026807,0.5123158373217704,0.32131631913360764
132,toilet_42276,0.5514735670232824,0.4571811126891132,0.31588960099314767
