,image,1,2
0,airplane_167540,0.7540996319341267,0.3232058798600373
1,airplane_338325,0.6223267921139589,0.42764989563526384
2,apple_216277,0.5256490950631845,0.19512413283155647
3,apple_562059,0.1469147957565038,0.07700956321310277
4,backpack_177065,0.2153866066897711,0.03681081269923928
5,backpack_370478,0.3881723803858984,0.05280470664966878
6,banana_279769,0.253761067117645,-0.04630647201910463
7,banana_290619,0.382933528225503,0.11969768716030342
8,baseball bat_129945,0.17605663900304713,-0.0025570781408561275
9,baseball bat_270474,0.63298114729546,0.2638336400735775
10,baseball glove_162415,0.526818295788255,0.238361104742336
11,baseball glove_515982,0.31360602606500926,0.065552552161823
12,bear_519611,0.5971430016630802,0.135902451519256
13,bear_521231,0.6165034982910418,0.12990934072919766
14,bed_468245,0.2917345183308468,0.0019908547869026826
15,bed_491757,0.5146784183348108,0.14415396204773537
16,bench_310072,0.321224507265793,0.06457074130002749
17,bench_350607,0.4976243359571658,0.1911919433509022
18,bicycle_203317,0.42994570112756225,0.09221391596563426
19,bicycle_426166,0.5018523723202575,0.1186504138493168
20,bird_100489,0.41186295259470745,0.09808651616018431
21,bird_404568,0.5069678150747989,0.20238303513604894
22,boat_178744,0.520150647090589,0.3245738161435678
23,boat_442822,0.5701308502104157,0.21720488512592281
24,book_167159,0.3237818541071167,0.04654170548266676
25,bottle_385029,0.1454847766828558,0.1245254391287753
26,bottle_460929,0.350420525590485,0.1570752352861972
27,bowl_205834,0.35378840463560934,0.08559070042324961
28,bowl_578871,0.2753971545491687,0.0900341034982508
29,broccoli_389381,0.33931039938559915,-0.0083305483297497
30,broccoli_61658,0.4744346180050475,0.002793250950218684
31,bus_106048,0.6319029925266483,0.21714686221274546
32,bus_226154,0.5808632646996823,0.17245123800854317
33,cake_119677,0.34271246429134855,0.12501530777209388
34,cake_189451,0.4367548914957669,-0.049257084759314715
35,car_227511,0.31456603079530804,0.03232728602855802
36,car_310072,0.292315457915183,0.11464852660964599
37,carrot_130613,0.3161830029902128,0.056865838501011914
38,carrot_287667,0.4031134352475788,0.12360962810598504
39,cat_101420,0.4407208635968374,-0.000806053120074687
40,cat_558073,0.5502378127545742,0.20345817121070878
41,cell phone_396729,0.3665431864367607,0.09720628793437411
42,cell phone_480212,0.49253905310034896,0.23256752945854695
43,chair_190236,0.36252022873509665,0.06148210992970349
44,chair_81061,0.3980746434055778,0.1571844082289273
45,clock_60363,0.29972530117441926,0.15586107965370086
46,couch_29596,0.1765619755828594,0.036367925559413206
47,couch_31735,0.30456820534163487,-0.0020956042035040795
48,cow_361268,0.4519132110480755,0.07323901737240926
49,cow_545958,0.30930467289003305,0.06424925351073064
50,cup_226171,0.25453598850113845,0.0645646788979789
51,cup_323151,0.2282400055396255,0.06118226387111457
52,dining table_385029,0.4228451829607377,0.14263629172145165
53,dining table_480122,0.22215900716427397,0.03941874220221449
54,dog_331075,0.4798576023239704,0.22600851772120237
55,dog_357459,0.47255255279386166,0.22167589074590546
56,donut_109798,0.5042715460920421,0.11144761735200201
57,donut_148957,0.3158577340064631,0.06581045263038614
58,elephant_83113,0.27654267920537434,0.12884101355383068
59,elephant_97230,0.5160203508805489,0.20055700733186294
60,fire hydrant_293071,0.4677945801065914,0.10245635759525341
61,fire hydrant_344909,0.5435905321155176,0.03712876823501144
