,image,1,2,3
96,potted plant_407614,0.45222022462752864,0.2605186677913032,0.11171842459106768
97,potted plant_473219,0.21136129636565207,0.1840384481386098,0.07444245354890952
98,refrigerator_498463,0.22199306922410864,0.12064372759067657,0.26254963505444645
99,refrigerator_536947,0.021373678567074922,0.06715800919690972,0.20382049193804488
100,remote_430286,0.04845520595736162,0.1403870987741522,0.1678952669000438
101,remote_476810,0.3896806830858319,0.37394127807085953,0.26823468388384814
102,sandwich_417608,0.18118060935815572,0.29550599826028123,0.25423486055812194
103,sandwich_465430,0.02050598041310782,0.2975826084528888,0.3224257416449982
104,scissors_324715,0.33293961880766204,0.1989885407592574,0.191589218246123
105,scissors_340930,0.43223251831664616,0.23345814123227765,0.24198060574304142
106,sheep_278353,0.4322156892846632,0.1854050184734828,0.1868989948809355
107,sheep_410428,0.42331937552912563,0.46065942581739755,0.42424614751477446
108,sink_466085,0.055869694599206744,0.1936810550423745,0.17362798295092732
109,sink_51598,0.0627492701757841,0.0010925622121481181,-0.026439590660076905
110,skateboard_229553,0.6439280136185969,0.5077134795491366,0.333800120892056
111,skateboard_71877,0.3239045944937756,0.361645528077018,0.2936717393461732
112,skis_30504,0.46266939465049506,0.3111400868781135,0.22728549266659745
113,skis_342397,0.36312322741446107,0.328175289003923,0.14349113493151813
114,snowboard_393469,0.31277259464972496,0.07452014681707043,-0.009562576765420485
115,snowboard_425906,0.011771977330258079,0.28720178582162875,-0.004184035606913782
116,spoon_248314,0.15958112804429092,0.006896892686434285,-0.005634430971421589
117,spoon_88040,0.0440741126582193,0.00038226858835703703,0.011591912375499752
118,sports ball_22935,0.12174278183669188,0.2540039480700611,0.23381243901162962
119,sports ball_60102,0.18290078981260047,0.21060581913811974,0.13604043153836476
120,stop sign_100283,-0.027720350478222605,0.33102269932381184,0.3553440383970139
121,stop sign_724,0.11482601521355673,0.31787827130346924,0.2536633284289506
122,suitcase_23023,0.36228496988410075,0.23622222146500507,0.0719920273213345
123,suitcase_350019,0.4428674975510322,0.3705663638004403,0.25971833195890787
124,surfboard_52507,0.39018928697434,0.4144519061383959,0.3532311357554947
125,surfboard_554595,0.31862978581888224,0.3618381954028703,0.180433451771353
126,teddy bear_205542,0.5346597025912723,0.21635044621417665,0.24949499463619979
127,teddy bear_82180,0.4125857752471004,0.2176555405198275,0.16537859137711178
128,tennis racket_270908,0.47324358381556364,0.39755532440651564,0.30803286521980694
129,tennis racket_394559,0.4627821333795315,0.23978775214272682,0.004007597150993209
130,tie_133343,0.3630922659341339,0.3548068522562619,0.22106636039357325
131,tie_244496,0.6275854074103979,0.5140813146819263,0.3732531343632632
132,toilet_42276,0.19056468636478918,0.2536642518571407,0.20899251069666747
133,toilet_85576,0.2703704066540869,0.1774909542747511,0.13785221544446966
134,toothbrush_160666,0.4496925711808572,0.3056811747730236,0.28422161885638575
135,traffic light_133087,0.07068862301513218,0.007729957701554164,-0.010726981541693255
136,train_539143,0.4666586541910968,0.4269339247749679,0.2927488069656751
137,train_90155,0.15492336092579467,0.3607328255917134,0.3711768252016316
138,truck_295420,0.33285858749599195,0.4337331890049817,0.2594054818714839
139,truck_334006,0.4021904221686369,0.4142965089595276,0.2783363645936686
140,tv_104666,-0.03722726758902898,0.09761942646476658,0.14612588525692394
141,tv_453722,0.02182465044485654,0.0004670000845662327,0.0011235232536739564
142,umbrella_180487,0.1521974348715982,0.3004326535789652,0.10306003954671814
143,umbrella_455157,0.31825247406395196,0.2522962327592838,0.20583549451469169
144,vase_376478,0.32410511752183196,0.23171840695131662,0.015379683662461001
145,vase_521282,0.5130521189580455,0.30169279497627344,0.05646307346534239
146,wine glass_146489,0.4343702380205812,0.4522874107724931,0.3380417712473301
147,wine glass_25394,0.2879855515380435,0.29011613320404944,0.15379403404885067
148,zebra_449406,0.5652753451521957,0.3916812712937101,0.31045952045258013
149,zebra_491613,0.03810161971750155,0.15082095708208262,0.17556057794492982
