,image,1,2
0,1048,0.4932130256912549,0.3854782528160957
1,1053,0.45978799484440075,0.026297665217908966
2,1084,0.42227725379844305,0.3342079260090562
3,1099,0.4883046180296485,0.008536039421222521
4,1121,0.44737823100546625,0.34398535072126546
5,1128,0.583451100563095,0.30785965232782586
6,1142,0.7063574109191335,0.26268055581848293
7,1166,0.45389293086846133,0.3029059152058445
8,1176,0.657782357135513,0.24814971830869353
9,1211,0.4728827371021258,0.38551918241954425
10,1227,0.47410331595471844,0.33499529557186575
11,1228,0.5189455185857201,0.03983599084016593
12,1273,0.6588907900500602,0.26742534276315877
13,1287,0.4786897352267979,0.32177303954022934
14,129,0.2905045130886249,0.23075040360561658
15,1293,0.6937162286364902,0.3347916623289699
16,1304,0.41069312870669406,0.3284755494098768
17,1337,0.2507498996862684,0.17026436396836284
18,1430,0.5347557585673698,0.030936606803218688
19,1451,0.4917366375312013,0.2360905877998721
20,148,0.545049349330353,0.014172049368418906
21,152,0.5012139221266936,0.2881231633098943
22,1538,0.5200875409114976,0.008271366982833742
23,1553,0.4064549095752998,0.2923013192869424
24,1554,0.6483489093738266,0.1573817375781369
25,1578,0.46970897548310536,0.23056192018989918
26,1604,0.5395357963817501,0.2247991985387906
27,1607,0.7349278437405,0.044018337468616324
28,1624,0.4783678731384479,0.011472650673022876
29,1640,0.6067342628130798,0.2582149180241456
30,1662,0.43028703965884424,0.25723580481387925
31,1664,0.2622570050463574,0.34832328194059153
32,1685,0.40977740092255444,0.3685979071895291
33,173,0.6263494368099034,0.24571367963230073
34,1731,0.7938399302097734,0.2541377369113689
35,1748,0.7857980376271775,0.27526795670113724
36,1783,0.4774079226337344,0.15751387508041423
37,1852,0.5465130393099267,0.0872546019219167
38,1863,0.5122824517048642,0.029859275051379523
39,1893,0.749617836133984,0.07010358595256354
40,1918,0.40888861444199254,0.28403847951925787
41,1926,0.563661663299005,0.32781989837464937
42,1994,0.480768202408764,0.06055434508796088
43,2019,0.39597112440718074,0.2389319055809308
44,2028,0.7029943250027377,0.24963435318313118
45,2087,0.4344517308661728,0.3128135306542255
46,2090,0.4518505717710527,0.025895397634387463
47,2102,0.7321462926992928,0.32152344094224555
48,2108,0.3452210857649614,0.23993988361099106
49,2141,0.446232886452553,0.008059100861029827
50,2164,0.49362924158827737,0.24837720296128105
51,2170,0.3847069624556719,0.2769977765610932
52,218,0.19783325302177598,0.2912044539263386
53,2219,0.3974138651455562,0.007586730018590488
54,2223,0.6859309624031107,0.2547614664641544
55,2229,0.4281031563215679,0.21977090380713654
56,2252,0.46969649450169343,-0.0002101376936843196
57,2262,0.41512756153650693,0.2719930726176025
58,2270,0.4839424446386218,0.09050874978633378
59,2275,0.7042648614873098,0.32682304997137357
60,2279,0.5097764004497967,0.24993003113047293
61,2312,0.8057886440093911,0.26053025381574585
62,232,0.6181038027675814,0.23142257331381166
63,2327,0.6599462088380686,0.19864644552803842
64,2392,0.5118953924810675,0.003701568079827109
65,2393,0.5534653043551307,0.3031820693436218
66,2457,0.33358381765668926,0.22414167683213312
67,282,0.6256869574624303,0.2589671202436115
68,286,0.4916166006763807,0.28297206487110454
69,324,0.38952412320518875,0.2845777537197684
70,34,0.5382099994364749,0.12971743878982972
71,362,0.546387224516559,0.2891251979624997
72,380,0.42331770417894843,0.33493109177733693
73,389,0.5624232895326291,-0.015376165575870612
74,391,0.6160703904393083,0.2950919685506579
75,411,0.7530064335225464,0.12811535894996653
76,421,0.6095663511268402,0.23416298401668287
77,422,0.5888569929101568,0.25705019054972006
78,47,0.48891639122538644,0.22638069611822212
79,470,0.608325988879629,0.2675803209817595
80,480,0.671969047974317,0.22223025279372471
81,558,0.42473865900673646,0.28824972223997863
82,59,0.3676273506612477,0.2845402308384794
83,608,0.5879106609099564,0.18314322434463717
84,631,0.28947556553292075,0.26475459003865953
85,683,0.65265940255228,0.2747523399580937
86,703,0.614964158144731,0.2812099833361389
87,757,0.16828169580008542,0.2654928461334411
88,760,0.34009796095430894,0.3353689679187929
89,775,0.41247371289152535,0.28918366046718025
90,805,0.8469930815890274,0.22305905807296683
91,808,0.5778904960632721,0.23948386839316635
92,85,0.5954422858628086,0.026195805877851478
93,865,0.6215798822289271,0.3074295191650017
94,883,0.5955330419720886,0.22143415399782476
95,912,0.49123203792407766,0.28140116776665436
96,919,0.48952146517259393,0.29782019360107237
97,927,0.7903017554232814,0.20720876643269556
98,928,0.4091723361043065,0.014648627790987545
99,932,0.7297563241177081,0.17572214193473806
100,962,0.5747968833538848,0.011037594063572367
101,99,0.4676337151032034,0.19800391145344032
