,image,1,2,3
0,100,0.018345192080318286,0.16000488706970117,0.01728947703063182
1,1026,0.15654275743632803,0.18743066597656047,-0.07850692741803961
2,1031,0.09515046579125677,0.08317957043102898,-0.009492167660181315
3,1043,0.6152242475491587,0.27016498003818046,0.03839054630260097
4,1047,0.12011164386139646,0.25962131894968093,-0.06855024997057732
5,1065,0.09712290419930955,0.06724813972449482,-0.0694724002534821
6,1090,0.06798689116099507,0.10527409199564508,-0.05149128210162186
7,1099,0.12250146326501847,0.24981426342420268,-0.05779861439235304
8,1100,0.7979227279135681,0.3222884579700563,-0.02506882887980724
9,1109,0.17170137685200632,0.1463589695736114,-0.08676541581458534
10,1112,0.1345756078684357,0.19180574051015437,-0.07756766266152738
11,1114,0.17701878937883564,0.23446967509906494,-0.045195905566537645
12,113,0.3897718204508325,0.18794765389095874,0.04985874027442886
13,1145,0.17420460278556796,0.13460821061302883,-0.01811865800558705
14,1149,0.3577961102774241,0.1716814243681444,-0.07280692622742801
15,117,-0.037624191566558676,0.1158945431461883,-0.06549496110003297
16,1178,0.4248214268334768,0.158276585655581,-0.08602488719082144
17,1183,0.08478670065495256,0.1477394982062981,0.00742119549662172
18,1209,0.3635119274792349,0.21390357634914617,-0.08020275544821469
19,1211,0.22830904507097305,0.24264111711956857,-0.0320869013807794
20,1223,0.2639031889179403,0.21064992511454533,-0.02688705321630527
21,1226,0.12273569396558577,0.1332455250600826,-0.04879440650366922
22,1232,0.49679415681448,0.08885545693540096,0.05685100973443234
23,1236,0.2466976356634521,0.13678843236693175,-0.07408306727081605
24,1252,0.4106118065224627,0.1403518145467768,-0.09751349857496376
25,126,0.5794143215123466,0.13915287274894644,0.02665453934855523
26,1278,0.6325736921457898,0.14534761097307913,0.05178078216055312
27,1319,0.08298020352566203,0.16742238167716597,-0.040080134022376396
28,133,0.5077490025783794,0.14547091670968412,0.02524576580739733
29,1331,0.6639469983689904,0.20859782414823888,0.011563729850543164
30,1353,0.7490504379728258,0.24754907287245984,0.08287760553234465
31,1357,0.5580738283421562,0.15635807435029261,-0.02182048946447578
32,1365,0.06109901623958658,0.1299024238391768,-0.015488857149902826
33,141,0.6824239187676059,0.13670134835472433,-0.015569259308657596
34,171,0.5560058312240145,0.1555627927818142,-0.002258836371002923
35,178,0.10707429192195458,0.148290324704709,0.07325177449647084
36,180,0.5780384392855078,0.1970705999992839,0.10619914964755776
37,183,0.16558341007076707,0.14426917535076383,-0.06849059544847778
38,188,0.5210272941438336,0.2020499857143302,0.03564207933563124
39,192,0.591449406848875,0.19722471938159886,0.1734251911366088
40,209,0.438895860093227,0.16281631708948058,0.05385709006842866
41,222,0.3515599068653261,0.07380336254213836,-0.0748336073464163
42,241,0.15403778379386573,0.17020405472927405,0.10246029304349873
43,245,0.1120872889720004,0.1687514347657288,-0.035021303286676415
44,269,0.20039667814174572,0.11957242397998662,0.046728777928224996
45,273,0.02105827770902067,0.16679179340556433,-0.01660438157662359
46,274,0.37720603834489935,0.1369348731858115,-0.0497230676300147
47,293,0.7313654561431518,0.23593731879562777,0.20796980214273045
48,3,0.06180048289401706,0.17516130556832937,-0.05021809077184102
49,30,0.3376288451638329,0.22067567857933054,0.0032434890366708435
50,327,0.29860646119647516,0.1229112516314176,3.644452547558357e-05
51,329,0.11314985358078081,0.14481974611729154,0.059780512940288306
52,33,0.3660932856486121,0.15713139203354412,-0.03157669627416523
53,342,0.4434904800979453,0.2111603206069099,0.07273939017695558
54,344,0.3897987635801279,0.1354930193004139,0.08843027363164017
55,36,0.323055401135392,0.19464589692372974,0.09568460427958786
56,362,0.277782044474182,0.2015142412668113,0.013256190314733334
57,376,0.1069502885868363,0.17243112987843137,0.0017345030905039182
58,381,0.08642632552204788,0.1925662037814924,-0.02457185553815838
59,388,0.5733354852213152,0.14864385678140604,-0.025707479188277035
60,401,0.12025738484706798,0.15501472759760132,0.0017217849035708085
61,407,0.09494427839585813,0.23112738923723686,0.025342281687142615
62,431,0.1180516450277784,0.2220513791922596,-0.060915366065018475
63,437,0.1386993637336272,0.1708258492934391,-0.03604293117074447
64,441,0.33868410627026424,0.19835155572371654,-0.09040071730849669
65,447,0.024262763061147836,0.201739208737069,-0.0999300573913787
66,452,0.2367540745073861,0.18004213066201627,-0.03495193522941684
67,478,0.06910906706628829,0.20679819144222988,-0.04743200084649865
68,49,0.5162457796582363,0.18533991968113572,0.01232691361707462
69,503,-0.02412386944811839,0.12559209840019073,-0.055703689342961514
70,514,0.12846363132222538,0.13332386098960114,-0.027743234385837808
71,54,0.4675585699252419,0.07158867589478422,0.04308774144131975
72,559,0.24429293409026603,0.1933736826202244,-0.0457620755084501
73,570,0.19369319775782498,0.1399107079409033,-0.012563803940019904
74,585,0.1832636975842957,0.12704680997155302,-0.04496845754043284
75,600,0.152370020574677,0.13927846247014317,0.06985003102768936
76,610,0.10356153925318964,0.12149533165225339,-0.034887797298547484
77,611,0.13580979646962918,0.15113374312579966,-0.04936063752412074
78,617,0.20432060264618554,0.09546668915389908,-0.007031401852094608
79,629,0.24622120570400444,0.12713750055563047,-0.03741591395442932
80,66,0.49572454457746284,0.07596539652361109,0.14820901284357157
81,668,0.5202757663507463,0.1286993177860442,-0.0445150310676162
82,67,0.11451377467611071,0.07530087321653153,-0.08645322269985133
83,670,0.295871412238461,0.13792183216018575,-0.10544540287711572
84,68,0.1519542160900591,0.19413745000039584,0.09070101074777208
85,692,-0.0030282520526245067,0.1115179762408488,-0.036229941521979045
86,698,0.21787143648009613,0.12501343110126586,-0.056613954032219714
87,699,0.12320906025625333,0.165097297994003,-0.027073701338219826
88,715,0.41578511727943396,0.12230223854718206,-0.05384429513596603
89,727,0.09281543223714596,0.19902027398402242,-0.053959367170409084
90,74,-0.04459833813469679,0.1911383865547236,-0.08148730864099155
91,740,0.05488663549041284,0.1331659854617735,-0.05337818646909021
92,758,0.10489556999393308,0.1438428692374961,-0.06605863039043074
93,764,0.1805390541117798,0.22407349287325057,-0.06192631556021928
94,803,0.19152219831331005,0.19717168969344548,0.015758222538819557
95,804,0.05606430112509223,0.1004421251690595,-0.04896571449001642
96,822,0.36701646247139585,0.21572575387933926,0.042152698324253585
97,833,0.7030321110118658,0.16360485268890204,-0.031460221367976576
98,842,0.186366249854429,0.13454171439335882,-0.10815085386450866
99,843,0.0899171587873214,0.1754189260125366,-0.005471548254353323
100,852,-0.016983934388594208,0.13669127672859394,-0.07933241570356551
101,856,0.10879141407153017,0.2560787775843358,-0.033745922142156624
102,859,0.4267429819214031,0.2615789850900516,-0.0067397460347897575
103,867,0.049444075539107804,0.1837549347374305,-0.01178039578255899
104,87,0.38114012167986255,0.08574345941600439,-0.04070248501227133
105,896,0.026769342735290007,0.10976797990886815,-0.08680490824916409
106,914,0.7154734859299631,0.16108929683767148,-0.09161400967111168
107,930,0.2769124497691891,0.10861204105611807,-0.06005177937059736
108,940,0.13687188707314013,0.20833653437701394,-0.022243153515931917
109,941,0.40625383566000905,0.13045305381777644,-0.0077726789624626615
110,942,0.8171989570910675,0.23728346604430417,0.11300836556765372
111,976,0.37419807447600706,0.12788408716815078,-0.0708039031860277
112,980,0.22883125072899801,0.09054480921395806,-0.02374004489146952
113,987,0.34019408486722325,0.0352242232603883,-0.06171043297354677
