,image,1,2,3
0,1048,0.21570951263317606,0.12645204666535304,-0.0522314175927729
1,1053,0.011969585598523087,0.16736272605950217,-0.05727593205145186
2,1084,0.2522722338076956,0.08647882380313593,-0.016596036703397085
3,1099,0.38101238888013084,0.03012554801174251,-0.017357885216270266
4,1121,0.21068316979135235,0.11890144884974387,0.0025895877579598394
5,1128,0.17324977701505268,0.11639926041471717,-0.08715342445065269
6,1142,0.31949036664600244,0.15242338377405226,-0.010211407296392451
7,1166,0.22094711294900676,0.15907367780848272,0.017736485025814094
8,1176,0.26579157633729145,0.0826509063655269,-0.03818765617242067
9,1211,0.36573132866935754,0.17816792601458117,-0.058182178071507454
10,1227,0.07522473124989856,0.11032370649380174,-0.04888058299390125
11,1228,0.03377489391321587,0.11551766577169237,-0.04397277434280506
12,1273,0.5142469997310997,0.10867834039149904,-0.04703700618482336
13,1287,0.3437909156359802,0.03164344278936132,-0.06426951382463181
14,129,-0.015741215757370638,0.10573186522314364,-0.05320216305858825
15,1293,0.0461254689673614,0.10451932208639127,-0.0802120226574171
16,1304,0.07034632971584806,0.11433928782329474,-0.09330622719783453
17,1337,-0.06627099598550835,0.09101847831448928,-0.07655841101941023
18,1430,0.055462160266323876,0.1129173617960943,-0.03671336430172328
19,1451,0.4439974369266471,0.0007841567620416355,0.0010266362268205181
20,148,0.09938480770265781,0.08949083972603988,-0.045007158364538766
21,152,0.533557877730264,0.15560090064002954,-0.020422687382610397
22,1538,0.21620427736623604,0.16355953149287009,-0.0514722744303648
23,1553,0.3994633370803521,0.16004222501969445,-0.05963717620905024
24,1554,0.09563489424222409,0.02557419686399053,2.758392256472647e-05
25,1578,0.02452179906959083,0.06827315914877392,-0.06451021693843001
26,1604,0.2077758272034262,0.21284815458831371,-0.03352661873089757
27,1607,0.5423442193792923,0.14954341920172187,-0.04685976213241331
28,1624,0.28840732736182595,0.12103215859561828,-0.04960392622881626
29,1640,0.16350258055778744,0.12308395718261135,-0.059690281508981945
30,1662,0.20766901471419189,0.1370305304117404,-0.08973482554091868
31,1664,-0.017089480730299193,0.12486263552469606,-0.07254278593524766
32,1685,0.23869081069866982,0.1515399331564661,0.013800528399335025
33,173,0.24242121208128328,0.07239466690127494,-0.02533687885330817
34,1731,0.0219102196682607,0.1586562573094539,-0.08174684766324138
