,image,1,2,3,4
76,kite_24027,0.4088773979188397,0.3208369011681489,0.3874601978923451,0.24392537110817086
77,knife_116206,0.5992825308199535,0.22355654034675151,0.009447539082053822,0.18318596479235147
78,knife_227985,0.3120741486647407,0.2747059658345541,0.03206464152176503,0.14187912738292033
79,laptop_360951,0.23512772025310874,0.21687824204635653,0.21690148920157118,0.16456998513296955
80,laptop_482970,-0.009877787500019145,0.13780339795036423,0.04533962653052779,0.07811247037884592
81,microwave_207538,0.15674795299245287,0.16913019140633054,-0.05005525864168816,0.03191230637944529
82,microwave_91615,0.4751075688127562,0.25702403251471123,0.14191897360792402,0.1431876412561224
83,motorcycle_462756,0.2873050477223255,0.3218670180420442,0.46321344108331,0.24531312136139935
84,motorcycle_499622,0.43819694659283415,0.2710633623660269,0.2416598428611464,0.24099550904195877
85,mouse_68765,0.36164061739504105,0.20542628770945898,0.1425941205133762,0.17516734727309202
86,orange_386277,0.20209921833601732,0.08511438083209345,0.20517660496421705,0.040288564475183836
87,orange_50679,0.5368954839422437,0.3373184948202737,0.23430872513824239,0.20055687599622046
88,oven_446005,0.24647792274720373,0.20305203587530113,0.19180029071657048,0.15691470294929946
89,oven_802,0.48276610889558014,0.2903642314366795,0.5478739408275067,0.19834949106151148
90,parking meter_333956,0.38674362599354406,0.15294184709096798,-0.06083762656263997,0.10340239059946112
91,parking meter_568147,0.4835018381675429,0.25212560980727766,0.12131144472219028,0.13972599902757551
92,person_278705,0.42628476883759275,0.28626950965073084,0.4322801991211644,0.2389004455133702
93,person_562243,0.1266327431705594,0.14215515171853207,-0.05031777930482741,0.051830601706186856
94,pizza_276285,0.5149665939337734,0.3398451312379248,0.41755777324986476,0.3131339836561828
95,pizza_294831,0.17115744937772107,0.11207200023698995,0.0974826194416271,0.061166372504922864
96,potted plant_407614,0.30535376844458023,0.2452231913511341,0.515320852668027,0.20774339744258097
97,potted plant_473219,0.2791776227154896,0.34502453238666536,0.38354016239212246,0.22715559731653678
98,refrigerator_498463,-0.02073836400295459,0.11204165711348017,-0.029712991200248895,0.08269550029692627
99,refrigerator_536947,0.7285346405231415,0.3093227379904829,0.10619634891327494,0.2576788120551407
100,remote_430286,0.30560594326235724,0.1353433173379051,0.180365519014111,0.11290525801563585
101,remote_476810,0.41730930529504007,0.34046355849324533,0.15780349434294014,0.1929714010928906
102,sandwich_417608,0.35579695896075647,0.21637973105547767,0.33026952020009764,0.07023984101457675
103,sandwich_465430,0.08132165741279865,0.13750381643724982,0.06671638910518309,0.05265407060068032
104,scissors_324715,0.5457706575126495,0.34514215421144107,0.1819426555767557,0.24784946817780668
105,scissors_340930,0.4184426067597553,0.16440949196755433,0.33582227325852715,0.12661884600414103
106,sheep_278353,0.4358020875887374,0.2579515287247747,-0.027098086213820486,0.11773834632856023
107,sheep_410428,0.35082078283475326,0.2583741426128947,0.06683990306802103,0.17084902213732697
108,sink_466085,0.3249515854289138,0.23188081439879005,0.14817570587100712,0.1102323591847035
109,sink_51598,0.1666681940757509,0.1729787436175654,0.08861395438514012,0.08764890167730988
110,skateboard_229553,0.045491170231080236,0.16185685181733886,0.23221219612517416,0.08934594444674017
111,skateboard_71877,0.5303415713965243,0.422389704932344,0.2468173074305989,0.20938837062004909
112,skis_30504,0.1175533983599564,0.2733667639890311,0.18644749428622895,0.17079551498024104
113,skis_342397,0.14359812836444488,0.22132813021509787,0.2817258668119684,0.22097061869469029
114,snowboard_393469,0.10895305970549699,0.2189072250855027,0.12897651963505855,0.10078745047639241
115,snowboard_425906,0.5160137382354156,0.2851488350557672,0.09275770457517529,0.20556060367766707
116,spoon_248314,0.5893879734886003,0.5004658958083124,0.3542883735271567,0.3691042574893635
117,spoon_88040,0.16694183746474867,0.3580963943138749,0.23460556179766434,0.19129817594616583
118,sports ball_22935,0.4600566351718517,0.2199955600525088,0.07994064397228971,0.17493123699885785
119,sports ball_60102,0.19185824043990057,0.2697309908372923,0.14652086940695944,0.189263796089597
120,stop sign_100283,0.4200775166221318,0.24764437582913296,0.01000591395004777,0.14818941208490422
121,stop sign_724,0.6290374042824437,0.29284128822178984,0.07685510751504115,0.19963503768693724
122,suitcase_23023,0.6140663825164104,0.27034277545047203,0.5259226531997062,0.2502864079149132
123,suitcase_350019,0.30070268464664285,0.08136010229771597,0.021055450367441674,0.09025646781900273
124,surfboard_52507,0.17576786791735544,0.24682017526205935,0.16391411339328807,0.11296566761874234
125,surfboard_554595,0.14778768995245314,0.2377152799926357,0.21057462059298662,0.1530031112571493
126,teddy bear_205542,0.6390313008588966,0.31148149887654825,0.7030434560912752,0.17653053202472524
127,teddy bear_82180,0.5735266591358203,0.4369077987775652,0.4896260888900567,0.28176460396486214
128,tennis racket_270908,0.5089711304772794,0.20271113447864125,0.3794587008141003,0.18889287751279077
129,tennis racket_394559,0.5295804365051694,0.41174489170478346,0.4487730760793011,0.28112380834776135
130,tie_133343,0.5591270452510477,0.2863523154804595,0.3674788464665783,0.26563898736822755
131,tie_244496,0.5816478362738583,0.48275214495533925,0.4520273090866323,0.30494287983923446
132,toilet_42276,0.7170669502026333,0.2788785419717194,0.21170299107715307,0.23510872157152468
133,toilet_85576,0.2175513697679976,0.2185811365277157,0.15676951499198077,0.15253247275200055
134,toothbrush_160666,0.3707856905935296,0.2597595508700605,0.10957432526200017,0.19046308753954858
135,traffic light_133087,0.2950860272698599,0.2549444995480976,0.3252416848296353,0.17763171779023448
136,train_539143,0.17157257649229146,0.13189187878218697,0.5871464813369083,0.2070162782744251
137,train_90155,0.33440493814298106,0.1725882703902133,0.3558824223670682,0.23007015654972612
138,truck_295420,0.5305215252308195,0.395055607320178,0.31347350703871374,0.2867699880670367
139,truck_334006,0.6390019823180221,0.40620602953733265,0.28320073903248427,0.25551516997488943
140,tv_104666,0.4069281869849283,0.2465447414289727,0.3657504256296229,0.2111878916467654
141,tv_453722,0.40710200715491573,0.3023416044686683,0.5126204547924222,0.24318650595852193
142,umbrella_180487,0.3865437021974929,0.28401989974427666,0.07156414873993426,0.1575157571278462
143,umbrella_455157,0.38773496253730616,0.20662401853187123,0.2595159645879517,0.1979179137238018
144,vase_376478,0.5623708241982086,0.15529744562627035,0.296237942513717,0.11538704347342071
145,vase_521282,0.19151346991791285,0.25008846999776824,0.3892794932273522,0.09958173742737478
146,wine glass_146489,0.043940958507143434,0.141892910713308,0.028388876789793415,0.03254869507801224
147,wine glass_25394,0.177909644076332,0.3045619188147894,0.2282498406762685,0.1853495322284633
148,zebra_449406,0.6991338581150619,0.2971353088546744,0.07741927099860911,0.21237181743764555
149,zebra_491613,0.6064629659830381,0.23852949638106377,0.13555415176896268,0.27414856801430326
