,image,1,2,3
105,scissors_340930,0.37792087806355873,0.5032452836561987,0.2664987814557393
106,sheep_278353,0.46403856495327744,0.3751931896540296,0.16040280485142833
107,sheep_410428,0.6764805975797387,0.7006514201248574,0.7053948985834149
108,sink_466085,0.3625083546368084,0.28158458591899105,0.25389636016839634
109,sink_51598,0.08681865510924547,0.018533262141252595,0.010974440694021035
110,skateboard_229553,0.30693820378583414,0.21582847645146352,0.3889536487052417
111,skateboard_71877,0.5235876311040298,0.48543497716757134,0.4736292645685524
112,skis_30504,0.44663223848462696,0.34447922185211033,0.4527109484480847
113,skis_342397,0.39223808969635615,0.43921901223130827,0.47579904094668296
114,snowboard_393469,0.14458849057025974,0.09778204570402085,0.016638040539957575
115,snowboard_425906,0.43776482228610086,0.43983610313761934,0.3404454138789011
116,spoon_248314,0.17277071179695283,0.07306117407015468,0.03355847030765478
117,spoon_88040,0.12202479222009718,0.028290682428266586,0.023422310488516573
118,sports ball_22935,0.35959139172178245,0.44206405140368554,0.3018087190060626
119,sports ball_60102,0.41350923098917725,0.428145540943184,0.36343171156080395
120,stop sign_100283,0.5302079060842924,0.4565481525744265,0.2999513329120436
121,stop sign_724,0.5147250462053337,0.47864955952384713,0.3766673200779911
122,suitcase_23023,0.4881052725222338,0.5724767494518868,0.4619759073889506
123,suitcase_350019,0.26221586655033596,0.27846421691300005,0.35995923433102545
124,surfboard_52507,0.35557400948395995,0.35432648171396314,0.2482288776363346
125,surfboard_554595,0.46111622256426843,0.4503879549371013,0.39100835166441633
126,teddy bear_205542,0.47102555008750935,0.5400766517517468,0.31750027010993676
127,teddy bear_82180,0.48273074636888813,0.5228721180201003,0.36469421018425124
128,tennis racket_270908,0.38427205982571,0.5756451988367922,0.3950931953755103
129,tennis racket_394559,0.39246198528204984,0.5240542613649948,0.13342275534301984
130,tie_133343,0.4441976188460128,0.5158125267469907,0.5097934792937598
131,tie_244496,0.6112707289665276,0.7408308599637069,0.4934987874920891
132,toilet_42276,0.5006403885862282,0.5639612716479875,0.288297862974521
133,toilet_85576,0.34915543823362216,0.3258839268464027,0.32685317919779605
134,toothbrush_160666,0.5059256146089975,0.4134663411304719,0.31372650220050874
135,traffic light_133087,0.08404839135668174,0.047125226439676884,0.03885787390917441
136,train_539143,0.3246057614354026,0.44792074046475583,0.3172258864898202
137,train_90155,0.3802858996464547,0.43332934517660515,0.487479600522781
138,truck_295420,0.5201859740137185,0.5085203894558911,0.4043030072080871
139,truck_334006,0.6406702449617108,0.5895680751451451,0.4680063591331421
140,tv_104666,0.30273501879372167,0.46646892611493584,0.3656658854827608
141,tv_453722,0.08691086202247776,0.0543324371051348,0.03067148384064648
142,umbrella_180487,0.4239871118383453,0.4006996291100644,0.3906144146501382
143,umbrella_455157,0.3850478072835473,0.4744821047217258,0.38774710682607855
144,vase_376478,0.3605007617662021,0.3387217748591846,0.17321939067894654
145,vase_521282,0.4761762900417658,0.30696360703726905,0.3399882583397442
146,wine glass_146489,0.30285198333525204,0.13397455929708307,0.2233877712288079
147,wine glass_25394,0.5255501669043052,0.4940101997432918,0.5177334576400798
148,zebra_449406,0.566560496339266,0.6015294127099584,0.503746131341819
149,zebra_491613,0.43165159368852524,0.5499796922272412,0.45645934270319555
