,image,1,2,3,4
61,fire hydrant_344909,0.30891942463781247,0.0074009387452356745,0.13216372054301756,0.06440742990710493
62,fork_243626,0.008948316856706724,0.006938839603448453,-0.02441210584252558,-0.022643542071276567
63,fork_250766,0.11728816207330518,0.06753077831689146,0.04611301036161781,0.08438781179982756
64,frisbee_139872,-0.002040678150929809,0.019091103024005296,0.04402939708280726,0.016273856255227842
65,frisbee_357459,0.10202157994349874,0.0832893799262525,0.061809092221334794,0.04815374729734486
66,giraffe_287545,0.19924957745246552,0.33848750943723654,0.3589585446980738,0.20747442561912033
67,giraffe_289659,0.5548402082718195,0.33039613823881914,0.4085220364426723,0.30548992632753
68,handbag_250127,0.02259207908620994,0.02022550685431058,0.05583176310990035,0.030512630903842486
69,handbag_383842,0.059144562452521886,0.07952269537714172,0.0730778397857546,0.0322056967817761
70,horse_382088,0.3655529790812058,0.015622910898055365,0.3167120125791569,0.20365637669422032
71,horse_439715,0.05012544673629212,0.1081734356433754,0.08359427445126474,0.040384464413571915
72,hot dog_311950,0.5983206299498482,0.15796916708924624,0.38110280537398833,0.2462870208036414
73,hot dog_400082,0.12913812153901388,0.0365085321132237,0.04581889982253384,0.042979341947035024
74,keyboard_378099,0.501982693873909,0.0606838277929558,0.2319656763720975,0.14964608463986412
75,keyboard_66635,-0.015558763971194494,-0.008349666365140824,0.011514488766265561,0.010798989510931922
76,kite_24027,0.5937620871106418,0.4687017587101166,0.43313143837505613,0.2731349570191647
77,knife_116206,-0.0064559538975175815,0.028746563569665182,-0.005527692073162135,-0.006178583205801505
78,knife_227985,-0.017300790855289332,-0.015508953119770227,-0.021028760773786466,-0.015660067167648322
79,laptop_360951,0.20278570307769575,0.14983195316867678,0.12992902954413724,0.06675153296918825
80,laptop_482970,0.09851185579368138,0.021629966752875665,0.20030728074625295,0.1454856450473079
81,microwave_207538,0.14047938790622022,0.12528500402273368,0.2068988750200945,0.0933064122985372
82,microwave_91615,0.013889523717142522,-0.010695313920863187,-0.0129171434983317,-0.009558424375990127
83,motorcycle_462756,0.3142026164670741,0.2912037724227506,0.307182106909794,0.19297960884549012
84,motorcycle_499622,0.1706024637422834,0.2053201784291067,0.23663536410179917,0.16492935456459817
85,mouse_68765,0.02820645297219147,0.019664493589147156,0.000184175177799483,-0.007876427557209622
86,orange_386277,0.30767404774336754,0.01785889813905309,0.15435876674886737,0.14470712282732728
87,orange_50679,0.4461155241591852,0.33068830077099615,0.34572848263628897,0.1823232349613577
88,oven_446005,0.13657690581189239,0.015717375327833617,0.10020894508948623,0.06811544459821327
89,oven_802,0.12432813480183569,0.1246143503767978,0.03549814890294919,0.01337643819035445
90,parking meter_333956,0.08796225993367268,0.15348017857743337,0.13789171885387627,0.041900150436447486
91,parking meter_568147,0.3162817051481936,0.32087213858793096,0.24555123130255474,0.1339294594027021
92,person_278705,0.3338353741904489,0.41456902855890543,0.2630564283238148,0.18550875345508447
93,person_562243,0.12238755441644424,0.059460357319567954,0.10953214228059147,0.034334996345181897
94,pizza_276285,0.3761212465898664,0.27961905009564664,0.22991461924966897,0.1944314132408244
95,pizza_294831,0.30091052368533955,0.08261163803079986,0.1601436084635796,0.10564283089180973
96,potted plant_407614,-0.05464311491700293,-0.05771735256712027,-0.04319546935689151,-0.03894149867053487
97,potted plant_473219,-0.04773953402095269,-0.04039159137144374,-0.04545489049242478,-0.03808151534649839
98,refrigerator_498463,-0.07669063335079988,-0.06206731503804258,0.1497146188777281,0.10831826547018897
99,refrigerator_536947,0.41933485283522803,0.5400789823376337,0.33857392058636226,0.2456303266922144
100,remote_430286,0.20161186511105833,0.11379913268303327,0.09114945946047572,0.05301471235569648
101,remote_476810,0.06283752302328095,0.08609379554532672,0.09981961319376863,0.06654400592352101
102,sandwich_417608,0.42465974389535965,0.1924646078670955,0.31530835524599476,0.17169156479736122
103,sandwich_465430,0.3336181632804987,0.17116456321698023,0.24442421470042136,0.15963555710014932
104,scissors_324715,-0.012587755430615945,-0.003379524048996805,-0.0015564470857403483,-0.005961651642032581
105,scissors_340930,0.3549785719854071,0.14284875943299585,0.15448482852912315,0.1147960328252698
106,sheep_278353,0.11607357162556477,0.2210929573675373,0.2368233007765866,0.10689114911388713
107,sheep_410428,0.2929587634216588,0.4831020856465174,0.29200307125109237,0.1690127888036069
108,sink_466085,0.016960077380425084,0.013760992531435257,0.07845634175032686,0.04499930658751382
109,sink_51598,-0.04025359504280618,-0.030301740064006173,-0.034354487119551455,-0.02393763276238077
110,skateboard_229553,-0.03034674312371134,-0.03618673880329624,-0.018486751127376806,-0.020641628398859597
