1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.4639774101877932,0.37466910637875905,0.27964020042160365,0.4536036734289121,0.42702486572748555,0.4175689746098246,0.3288124878401126,0.5077523269715964,0.5710456042662694,0.5240501667191176,0.48874864670232754,0.4530870316358705,0.3251863165674358,0.20318083547859384,0.5157649548317065,0.26214031234022145,0.6442108116469246
0.32706821888106175,0.26574846838472116,0.22042633759351546,0.3275286928787978,0.3242919012275738,0.2689446745998034,0.17600800330697905,0.3369757260904119,0.3404334702988694,0.35593631351232013,0.3068037169575212,0.30934862498738225,0.24715582666288677,0.20914115241973005,0.1927272670136624,0.17056464710627264,0.2892616937803112
0.29182768303676904,0.2399524860238139,0.2043389460584207,0.2914949783360081,0.27860394580898173,0.3446344489522947,0.26780316473863663,0.3608046642538882,0.4132805206318329,0.393755512132157,0.32307328488725473,0.2789197477087429,0.30331447813095735,0.3250573756949495,0.28111406375218706,0.4439976770088452,0.5690274668410394
0.23366615212058303,0.19890674214877832,0.14544855788647776,0.23478842927975915,0.24496647949036737,0.1738227969296249,0.12414919676788476,0.2589202564301322,0.21365956294126762,0.2288647296430936,0.24301229160785956,0.330568233964388,0.3262262989274778,0.2513027882381114,0.3366008795206642,0.3411078607936324,0.4333183769576492
0.386293422786838,0.3091747885595986,0.23529590018827243,0.3902593782952557,0.4347519359914582,0.3865166767761205,0.26317722655955633,0.496579780734016,0.4418297085167728,0.5194251153543619,0.5416527832411737,0.5560520634568683,0.5685092594568418,0.40004775867620906,0.5927595650065013,0.3608549053588659,0.6876692349570005
0.3003085516558169,0.23030639381154977,0.18273313944159383,0.26883353871135734,0.3240298534116081,0.31476716133495125,0.17902114574911696,0.3523466526816561,0.2115093258001057,0.22668092975078627,0.2532242276635291,0.30837021562940703,0.27845702601737526,0.2768797717431827,0.45470753847177353,0.7703545203798378,0.7931541637202735
0.1605607117464628,0.1266864221400649,0.08450526709917609,0.16087445082219887,0.18804092329816013,0.14293025259420167,0.10273781246777179,0.1649898349609682,0.09721887248992894,0.07540984570774778,0.10983217085470179,0.1692350927349589,0.16568386785621853,0.1326433145121553,0.2992796357096447,0.12458328965234917,0.274615416641468
0.19886291201747552,0.1016341152486383,0.07140949593763275,0.08121689275248463,0.09942931007017403,0.05763466935176006,0.013168811858793126,0.047443821898949905,0.020920497310583392,0.05383748422713225,0.08300165053116247,0.07465047466088143,0.051488187698737996,0.06467864392193154,0.006565744676322324,-0.02742752271371818,0.25582183801000585
0.2977799231918614,0.23430579671426596,0.1640998476309844,0.2520555550567994,0.20633593654961666,0.18791901281912912,0.10112744435223125,0.2672849899488988,0.20568179790758817,0.1631857490726248,0.22543570916180608,0.20047667850263964,0.2928471316721978,0.22487314717084125,0.3067170888272414,0.4609075164923985,0.5093531892719146
0.46041171546087084,0.37864846480865955,0.29678606966265864,0.4650846537989885,0.4859745468375497,0.49875703860995413,0.38206390410461216,0.504783947313558,0.3194181317353846,0.2900000919317762,0.2917460203434807,0.3820261349892196,0.3866203632834207,0.2976949443213568,0.49025490682696277,0.4993043236508935,0.4613980012170827
