1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.40985927339947825,0.3183433265195263,0.26161274289283054,0.40115659983779284,0.3884557225495314,0.39474597109069187,0.2900298082075994,0.5139785393241136,0.4955211373602796,0.5494113954190716,0.5155702258329959,0.4182970001706813,0.20385738190893782,0.17006733451579503,0.35133185952935647,0.04444910056713958,0.7520992155200064
0.4190965803852721,0.3503605956478164,0.28340433632813816,0.4095344834287624,0.4054101295986728,0.3645560240030178,0.2509655976658733,0.4086784552167232,0.4204133730459703,0.42003502734428244,0.3974553165193489,0.37338529453274766,0.3381720769409443,0.3135065461535575,0.44442295036384166,0.34165910763283525,0.4724692622361065
0.3427993860257922,0.28072009058506764,0.24286759623734194,0.34832076682854185,0.33850481011064393,0.4172225225219677,0.3309599159992518,0.4506184992975839,0.4744554211873714,0.4681593796538938,0.39953292666763107,0.3629963178619283,0.35603747832646365,0.3750119649331798,0.4008434889385301,0.5708269784303459,0.5945783554752998
0.21886766124750598,0.19457333773554816,0.14851212607081354,0.21394010743152342,0.20692666345582347,0.18969040440661425,0.1484440561055945,0.2571211175153022,0.23796873641747618,0.22369806478888785,0.25469692224919444,0.3159739274350682,0.2687221384582285,0.20240242828942864,0.32987771007826383,0.2834649272626657,0.3973099814466298
0.43447451733065623,0.3479942105495769,0.2677139075902603,0.43088982395861464,0.475792687886692,0.41919949119142536,0.2889498967832344,0.5514260730053373,0.4540889969849954,0.5075229918268938,0.5529944423956349,0.5554890612418532,0.5531469815705706,0.3840919925551217,0.647633250436789,0.40190709730181384,0.7729499099712852
0.42056845407897564,0.3424434322050397,0.2537627077678769,0.38914985430712634,0.44073914470194486,0.42151831920217064,0.25108088774865306,0.4656760051481858,0.32979440806515037,0.3686854181360185,0.3939063813346891,0.4709244141134222,0.4289544726962621,0.4101341027084466,0.6015986536504655,0.8530449462188929,0.8415659644352409
0.17964476473134788,0.16040103751991494,0.11357625579945556,0.19550445779412925,0.20262485069345937,0.1786916090974076,0.13128453690455083,0.17693604661039727,0.15646820738916178,0.1404481738964271,0.17110692016352755,0.16542216625238781,0.13696629879764,0.11367801247794644,0.2094383791563202,0.18364848620262897,0.2628515011587676
0.05831651637018654,0.05264263251752927,0.03663428330883625,0.05974480881154553,0.06657213453039909,0.0640056830486084,0.04829520225776459,0.07689440698143421,0.06824117246300715,0.06570119364670673,0.06086410021525746,0.05669052456908467,0.05100930871835273,0.06414516757614412,0.041246315789168264,0.04242266963666723,0.08321095638979212
0.23844514479338552,0.19975153525904277,0.14077156391650286,0.22903059734535297,0.20381503044974356,0.16882925561204146,0.10155243443979857,0.21709299964132464,0.1985114375282556,0.17335493959608686,0.18827621253686155,0.19194448812520373,0.22442193923022222,0.16829178031181863,0.2696958531769385,0.3267784325348389,0.35340290010221853
0.25189676320528515,0.21181978715571442,0.1481013776013435,0.2272908459582521,0.2377139635822363,0.20985782443532444,0.14552292505185052,0.24697447946559808,0.24166433975418494,0.21828594768065512,0.179132661181483,0.20053098723769616,0.17159872672525986,0.12669008994488323,0.17142740854151292,0.24098875745660764,0.32032147650996506
0.17778916726954747,0.1805930412712712,0.10946951868922154,0.21743259000479215,0.24122129208644275,0.23875851564738793,0.16201478395165816,0.2695842945411202,0.27979240159363816,0.256692802242485,0.26046836297117487,0.24082257361245724,0.19075963701009663,0.14850450364254497,0.4532484791143404,0.48489537886297807,0.5138831798973482
0.2798397304001025,0.24972519505006885,0.19388417258520005,0.29093772244156374,0.2942125777990244,0.28302552186628416,0.19879645260402867,0.25481739898293426,0.1986505970953581,0.18696989189872626,0.16872531107842967,0.19648174807497007,0.17112555137819482,0.12649538837919458,0.37282798789228433,0.38051640720429825,0.4857130947076467
0.2992980008764354,0.23668344612512446,0.1441765428585605,0.281267540728664,0.2954837364290613,0.27680093159550323,0.1686008687301728,0.3041568522919402,0.31510256822718224,0.32758074513718194,0.3009354937634878,0.2768379716646381,0.1921077457533147,0.2071388191694176,0.49841515258537505,0.4245456045605231,0.6345494285878693
0.3214568148777109,0.24922065612520503,0.1738127964017682,0.276218710199883,0.265111733715575,0.22982870468199398,0.13342354231636322,0.29676072106428886,0.3598536868087541,0.4321238293752941,0.4448705461475652,0.3736055243754577,0.25962321209113615,0.26429863618680594,0.14219914094333858,0.44803401623741673,0.7318436173852029
0.1454909862028351,0.12598580248939634,0.068833706803731,0.13881029542343307,0.13963132434762346,0.1320977414446029,0.09038979812286647,0.15091803600407072,0.14026278626149272,0.10412993095461569,0.09677842842475722,0.05816183884106216,0.03196882821461701,0.038130257740215695,0.06672083565698293,0.10853017557478668,0.14482281919934728
0.11958629515408285,0.11327459820165091,0.07538976059475885,0.1411397657132938,0.14278238613809593,0.16760215959782282,0.1307127674373695,0.19104244504974166,0.1670138204141882,0.1201694441954869,0.07586018124820922,0.02801931828133996,-0.06182932046106595,-0.08801852978540851,0.1544233716074711,-0.06641733444947817,0.147396801782247
0.14762281170484795,0.14299594433871954,0.07852842562185192,0.14297784515567186,0.13576998226342615,0.1338720940375716,0.08739934871951979,0.1739534621072961,0.12232171736518838,0.12173363261419105,0.14589092448443475,0.08598199562660556,0.0529513597729185,0.058394787832673586,-0.03807472577192384,0.005619776352610232,0.27990170114474566
0.2559653908366329,0.19729058446994716,0.1447165774890017,0.2515407063429925,0.26232911260223307,0.22291651599263054,0.15492137647880036,0.28524631165525227,0.24035924478304585,0.308068183123192,0.21394563624533094,0.12915939067169988,0.03055229986292936,0.0215883522560471,0.1455787049797485,0.06846785683307231,0.2421320924709578
0.26957297252333523,0.21542729602862618,0.14806814022282092,0.25179537352411663,0.2711737258883612,0.2475410163889133,0.17555685668001905,0.3534596741217978,0.3099393515523128,0.2849116744856015,0.26207170226969395,0.2584575813855862,0.1993983581312873,0.20930911765647858,0.16338523146125977,0.1836922347990794,0.31214768527064557
0.45332760504887437,0.3572674266454211,0.2735599978412313,0.38257046324045735,0.4101664796496545,0.3587461805978688,0.2573621065937714,0.41013729431381013,0.39805331752597395,0.3688904016514561,0.36788746202853634,0.35190493819802604,0.2631144431026492,0.24691930818242655,0.43875185072196965,0.26564162548852877,0.3898004912678924
0.4591614588754337,0.3778875649452237,0.2817423228259907,0.4630138109855885,0.4574846337853137,0.38968214987388294,0.264775804019636,0.4579854102294528,0.45972891427215834,0.46581606882836796,0.38988724997344604,0.4208709149983562,0.31358740570446714,0.31060414136972186,0.5185611455141271,0.270607422907105,0.5360444933066284
0.357090920357091,0.3152393745958703,0.20977767851153933,0.3530278484749128,0.3666886826095977,0.3520436689884167,0.2312702245711205,0.41448749004250923,0.4079900608138605,0.410511705070634,0.4084816311882225,0.42668277983410413,0.34205894763460043,0.37938867173039953,0.35031554530063763,0.5242274914698497,0.3901377917098303
