,image,1,2
0,1048,0.7352540431482715,0.5922561793914275
1,1084,0.8129625910269128,0.4342042342119307
2,1099,0.0630739877578564,0.10844327759445226
3,1121,0.751735433071417,0.4031891795125588
4,1128,0.6903196800326591,0.5386054354633191
5,1166,0.7327960979810926,0.5480841624570538
6,1176,0.7728367106288309,0.2641704851184371
7,1211,0.8385306819083282,0.4239298667575239
8,1287,0.7642577281539007,0.41246340567534967
9,129,0.3100450185038269,0.2464272329010857
10,1304,0.8930528224840745,0.562792649289675
11,1337,0.8244278211771254,0.609393158376065
12,1389,0.6647957043898588,0.42725177216364424
13,1451,0.7703571391221178,0.45182100683334364
14,148,0.06610907314518795,0.09297686936772119
15,1554,0.9198289251206735,0.6036950226165608
16,1578,0.6544231192578919,0.48061812757659905
17,1604,0.6838522024506866,0.3526648411758845
18,1607,0.15719498397173642,0.2564483990248663
19,1640,0.7312796747790286,0.6016562950824176
20,1662,0.8665136196502835,0.509514142255611
21,1685,0.8719770389714611,0.5103537697973425
22,173,0.5342157954039229,0.5129143078173375
23,1731,0.8331594798080969,0.779851813327224
24,1748,0.8070963910639198,0.5857036825573415
25,1783,0.7059007698110842,0.5242195370266809
26,1918,0.8181250730383739,0.3705818165068258
27,1926,0.9245651580925868,0.6662082553517489
28,1994,0.7606377935408106,0.43866983216095995
29,2019,0.652553266500774,0.3709583395657874
30,2028,0.4830801455648666,0.42634104652200766
31,2090,0.12065231339447925,0.19305152586062152
32,2102,0.8584933941328374,0.5974987511397967
33,2164,0.8458378839413451,0.44226839613668123
34,2170,0.6709331175720792,0.45489931555359425
35,218,0.6653558031690563,0.5013454022109077
36,2223,0.8033484819195242,0.4324859323960931
37,2229,0.5846304491440979,0.5483022063607054
38,2252,0.709674983181038,0.7167349525615951
39,2275,0.8642853477932474,0.5281700107916544
40,232,0.7474018299276207,0.45345789570121736
41,2392,0.7764568635996757,0.47797798736320474
42,2393,0.8074510479709553,0.7546459070797289
43,270,0.5822536459098573,0.5156525741154858
44,282,0.5692101762796663,0.34146653670114124
45,324,0.7698412149521491,0.5599170493578461
46,34,0.47133468948487534,0.6040623475638811
47,362,0.6382066949270873,0.5544662883430976
48,380,0.6834000697105902,0.5826605200769454
49,389,0.8198195871522193,0.44445735809032816
50,411,0.8590629130545272,0.5687556505871876
51,421,0.7905892719131282,0.6512935215269633
52,470,0.580178955977851,0.34382795952876843
53,480,0.8335966077096598,0.38315670594821627
54,488,0.814259346326809,0.6018042246189111
55,558,0.7568639386113796,0.5245013502509267
56,59,0.8507482096497285,0.49285239895348254
57,601,0.5280596331625675,0.5451965479586028
58,631,0.8208956446407172,0.48615337419828186
59,703,0.871788339297002,0.47551664023232454
60,760,0.8397158014096482,0.5421772233526405
61,775,0.851708368653486,0.3674243551112663
62,865,0.8573836675311608,0.4759052811606573
63,883,0.8462489873382741,0.5052551156853324
64,912,0.6684020656886123,0.3635521068575773
65,919,0.7137561126417952,0.4967647749251688
66,927,0.685787746555665,0.619359987714891
67,932,0.9257221398844806,0.4760653812138158
68,99,0.21367682946295874,0.14597720184555507
