,image,1,2
0,airplane_167540,0.7191580452899208,0.4606384212115795
1,airplane_338325,0.8069002390083306,0.4831122970918494
2,apple_216277,0.49064618098038737,0.44021939879856165
3,apple_562059,0.48050646349589055,0.3778282944782132
4,backpack_177065,0.07176371585447092,0.036176746735880054
5,backpack_370478,0.46635795242293465,0.47173312936912243
6,banana_279769,0.49806153503288547,0.36162217782860506
7,banana_290619,0.2709962392216773,0.31171533388574896
8,baseball bat_129945,0.05929521804021806,0.05093677577274937
9,baseball bat_270474,0.7311128852546367,0.5079738864163678
10,baseball glove_162415,0.46224088134515673,0.478584349020068
11,bear_519611,0.7771981384826087,0.4251974167455902
12,bear_521231,0.6293575190331282,0.49030692314652413
13,bed_468245,0.47587646695164143,0.4295193073555137
14,bed_491757,0.5966294622030384,0.38638698489731765
15,bench_310072,0.5491599813089457,0.5921026469776216
16,bicycle_203317,0.6127847824311478,0.5348427487872397
17,bicycle_426166,0.5895290077277381,0.5076196163977977
18,bird_100489,0.5509997413052372,0.48310189699041894
19,bird_404568,0.30349514261088434,0.39871480151778127
20,boat_178744,0.6097380021230969,0.4445503931447344
21,boat_442822,0.5686690343727924,0.5701501977197674
22,book_167159,0.3520712660850727,0.3598459544729959
23,bottle_385029,0.518385237284368,0.5155129620696647
24,bottle_460929,0.4642564735256369,0.4664977545882152
25,bowl_205834,0.46559052790719707,0.43523778591117185
26,bowl_578871,0.024369560508502662,0.030551506275929997
27,broccoli_389381,0.4216264066974682,0.3864815649524178
28,broccoli_61658,0.39125406737639773,0.37583561731383786
29,bus_106048,0.5892890582297774,0.5124001365354496
30,bus_226154,0.6295111362514021,0.5077385512626154
31,cake_119677,0.6851972324599404,0.4370108864732668
32,cake_189451,0.47809489169752567,0.4466061887809567
33,car_310072,0.5508371149666741,0.49733137525238696
34,carrot_130613,0.426504702826409,0.4248176488178788
35,carrot_287667,0.5375310651099903,0.5255665126954187
36,cat_101420,0.5099648399022635,0.5224986841227377
37,cat_558073,0.6022339823037838,0.3850631443690459
38,cell phone_396729,0.566889316904561,0.431444127601778
39,cell phone_480212,0.5784120131778522,0.40106965013855284
40,chair_190236,0.510256086987588,0.4180528827341692
41,chair_81061,0.44670581166265594,0.3625950308596053
42,clock_164363,0.598896707941723,0.4661188337257969
43,clock_60363,0.6197660765334732,0.34891397538322333
44,couch_29596,0.41535187520282896,0.3603926552902544
45,couch_31735,0.40139654890313314,0.3572735106804096
46,cow_361268,0.4486574109762024,0.530561548198076
47,cow_545958,0.4436772746974195,0.361116686571233
48,cup_226171,0.3757335917154456,0.30861954149378634
49,cup_323151,0.46983312215319184,0.47793521681120527
50,dining table_385029,0.74813278997021,0.6191602088364605
51,dining table_480122,0.42769319985424603,0.45038422947662987
52,dog_331075,0.4108133129748484,0.3699593622844434
53,dog_357459,0.5687161982112681,0.5169681352234621
54,donut_109798,0.5173777941818662,0.5598434927926377
55,donut_148957,0.5810514684304064,0.5876361102041944
56,elephant_83113,0.2533572637471848,0.26070955062094214
57,elephant_97230,0.5354131653036333,0.5802684266645047
58,fire hydrant_293071,0.509205250865531,0.4334108983853349
59,fire hydrant_344909,0.7047089237132838,0.4716431421514221
60,fork_243626,0.515357881062531,0.46345775687232305
61,fork_250766,0.5030782251389313,0.5763228801115283
62,frisbee_139872,0.31668916410045317,0.2958592702454399
63,frisbee_357459,0.4966377246443017,0.3965823733668109
64,giraffe_287545,0.5453446663638581,0.6197923329962648
65,giraffe_289659,0.5544396673937206,0.4381215166225492
66,handbag_250127,0.4586238630062039,0.39775990819553947
67,horse_382088,0.7374906290962728,0.4420355529426126
68,horse_439715,0.36408059513019964,0.27752547573141095
69,hot dog_311950,0.7261349063094811,0.4343339052255866
70,hot dog_400082,0.5094824608624843,0.3741910468982048
71,keyboard_378099,0.5694367282529967,0.45577115563704
72,keyboard_66635,0.5957951683137691,0.49992683088777456
73,kite_24027,0.5803504179637986,0.5233542959534807
74,knife_116206,0.5415774377086888,0.42535948930219586
75,knife_227985,0.36578721069654413,0.18542582193864682
76,laptop_360951,0.3858700719095388,0.32779335893021405
77,laptop_482970,0.3765929236512027,0.4044720849668748
78,microwave_207538,0.6963961797956295,0.45094303702595007
79,microwave_91615,0.511302485278018,0.4183103336297374
80,motorcycle_462756,0.5363046636999557,0.5346769982676627
81,motorcycle_499622,0.818028395314282,0.5838669772929088
82,mouse_68765,0.45703461241514076,0.2896847281264031
83,orange_386277,0.6003802607259231,0.40271404029427765
84,orange_50679,0.5945908550395465,0.40491090340681246
85,oven_446005,0.4414479988071307,0.423060166289335
86,oven_802,0.6467047995096814,0.5286040741230335
87,parking meter_333956,0.42736559698041543,0.398010937904201
88,parking meter_568147,0.6570238803326982,0.5848946061216842
89,person_278705,0.4707213903815676,0.48868839943483494
90,person_562243,0.5901399092535089,0.45482902365006117
91,pizza_276285,0.5284156719300882,0.45343596583068485
92,pizza_294831,0.5809885467985896,0.3724679310942396
93,potted plant_407614,0.4160791802485385,0.48868987388711793
94,refrigerator_498463,0.6916079286445679,0.4233825843494917
95,refrigerator_536947,0.746363454417543,0.4533632384273774
96,remote_430286,0.5963730000726901,0.47289520503146365
97,remote_476810,0.6251320652764103,0.6226477788657192
98,sandwich_417608,0.377010778284373,0.48674671523835783
99,sandwich_465430,0.44185811408317804,0.4531549624645491
100,scissors_324715,0.38859517533403165,0.3364264862292955
101,sheep_278353,0.724877374574757,0.4512023169108526
102,sheep_410428,0.6872887421379036,0.6784419165276762
103,sink_466085,0.37217933293608,0.31871980784632054
104,sink_51598,0.03454678647853634,0.09145770210084501
105,skateboard_229553,0.6208982983286375,0.4956818076960739
106,skateboard_71877,0.7157781637374042,0.5642396858488751
107,skis_30504,0.51443090139542,0.4801134135557813
108,skis_342397,0.5112606440934099,0.4903031577837531
109,snowboard_393469,0.05361520382859807,0.11561390097721404
110,spoon_248314,0.05419384792620689,0.05454675527283309
111,sports ball_22935,0.47422131497727527,0.31727764317543566
112,sports ball_60102,0.6022794177095074,0.37716435234765916
113,stop sign_100283,0.7020769195433672,0.5447907519806456
114,stop sign_724,0.5984858116610532,0.4742508368280752
115,suitcase_23023,0.7460908889264194,0.5321254425700729
116,suitcase_350019,0.3664054684667381,0.163284027667333
117,surfboard_52507,0.34503152613764204,0.2972546769076041
118,surfboard_554595,0.6344030492242495,0.48315814083273095
119,teddy bear_205542,0.4965668473684489,0.40509131942784765
120,teddy bear_82180,0.5556056083316798,0.41247678475691874
121,tennis racket_270908,0.36621812107654195,0.3709690996998093
122,tennis racket_394559,0.6322122730009258,0.3000216219172574
123,tie_133343,0.36479394720063024,0.3734418542141683
124,tie_244496,0.7433035315596892,0.47777971240247036
125,toilet_42276,0.55843472428873,0.5023910556442256
126,toilet_85576,0.42448677823737174,0.3036343978222099
127,traffic light_133087,0.04920128472741056,0.05892313540123077
128,train_539143,0.551914721463026,0.4077377281506721
129,train_90155,0.682902994484617,0.46471088399571364
130,truck_334006,0.4723522429520702,0.46296558417266737
131,tv_104666,0.38427359487720786,0.22551338122296166
132,tv_453722,0.039132233069951936,0.03852404149814106
133,umbrella_180487,0.49580013117419214,0.4324369206679242
134,umbrella_455157,0.5661147716513,0.44752394737369844
135,vase_376478,0.6144256801365559,0.46548967586243173
136,vase_521282,0.4202821724541571,0.5773804657921816
137,wine glass_146489,0.23791466140115528,0.34128966031146074
138,wine glass_25394,0.26673945669336524,0.28686866169209024
139,zebra_449406,0.5834629956877133,0.39991443714166824
140,zebra_491613,0.5537640765989322,0.4313716479071443
