,Layer,Cluster,Task,Image,Similarity
0,backbone.res2.0.conv1,1,DET vs FullGradCam,handbag_383842,0.43234050186321604
1,backbone.res2.0.conv2,1,DET vs FullGradCam,handbag_383842,0.41903218334935516
2,backbone.res2.0.conv3,1,DET vs FullGradCam,handbag_383842,0.39107704412049366
3,backbone.res2.1.conv1,1,DET vs FullGradCam,handbag_383842,0.3709639234863973
4,backbone.res2.1.conv2,1,DET vs FullGradCam,handbag_383842,0.3786976005396259
5,backbone.res2.1.conv3,1,DET vs FullGradCam,handbag_383842,0.41018120375410605
6,backbone.res2.2.conv1,1,DET vs FullGradCam,handbag_383842,0.3727967015250437
7,backbone.res2.2.conv2,2,DET vs FullGradCam,handbag_383842,0.4824641487290664
8,backbone.res2.2.conv3,2,DET vs FullGradCam,handbag_383842,0.4996106233883984
9,backbone.res3.0.conv1,1,DET vs FullGradCam,handbag_383842,0.4311726407154262
10,backbone.res3.0.conv2,1,DET vs FullGradCam,handbag_383842,0.41041553962564253
11,backbone.res3.0.conv3,1,DET vs FullGradCam,handbag_383842,0.402380379988001
12,backbone.res3.1.conv1,1,DET vs FullGradCam,handbag_383842,0.4018323088477345
13,backbone.res3.1.conv2,1,DET vs FullGradCam,handbag_383842,0.40568233320837077
14,backbone.res3.1.conv3,1,DET vs FullGradCam,handbag_383842,0.3859045761627727
15,backbone.res3.2.conv1,1,DET vs FullGradCam,handbag_383842,0.37953810881194255
16,backbone.res3.2.conv2,1,DET vs FullGradCam,handbag_383842,0.44032737575649966
17,backbone.res3.2.conv3,1,DET vs FullGradCam,handbag_383842,0.42253129771226655
18,backbone.res3.3.conv1,1,DET vs FullGradCam,handbag_383842,0.4025804962626045
19,backbone.res3.3.conv2,2,DET vs FullGradCam,handbag_383842,0.475535869371154
20,backbone.res3.3.conv3,2,DET vs FullGradCam,handbag_383842,0.5358795760749965
21,backbone.res4.0.conv1,1,DET vs FullGradCam,handbag_383842,0.38767534824589356
22,backbone.res4.0.conv2,1,DET vs FullGradCam,handbag_383842,0.3127320438985934
23,backbone.res4.0.conv3,1,DET vs FullGradCam,handbag_383842,0.3855144372876302
24,backbone.res4.1.conv1,1,DET vs FullGradCam,handbag_383842,0.3983395857224609
25,backbone.res4.1.conv2,1,DET vs FullGradCam,handbag_383842,0.31708198690679806
26,backbone.res4.1.conv3,1,DET vs FullGradCam,handbag_383842,0.3305441371320473
27,backbone.res4.2.conv1,1,DET vs FullGradCam,handbag_383842,0.31873788660540625
28,backbone.res4.2.conv2,1,DET vs FullGradCam,handbag_383842,0.2985702982230784
29,backbone.res4.2.conv3,1,DET vs FullGradCam,handbag_383842,0.31964439809356043
30,backbone.res4.3.conv1,1,DET vs FullGradCam,handbag_383842,0.32738539934135463
31,backbone.res4.3.conv2,2,DET vs FullGradCam,handbag_383842,0.33258418532626377
32,backbone.res4.3.conv3,2,DET vs FullGradCam,handbag_383842,0.36698305670403325
33,backbone.res4.4.conv1,2,DET vs FullGradCam,handbag_383842,0.3953151295241689
34,backbone.res4.4.conv2,2,DET vs FullGradCam,handbag_383842,0.37743435598661457
35,backbone.res4.4.conv3,2,DET vs FullGradCam,handbag_383842,0.40858955191813345
36,backbone.res4.5.conv1,2,DET vs FullGradCam,handbag_383842,0.4232875161169609
37,backbone.res4.5.conv2,2,DET vs FullGradCam,handbag_383842,0.4178555207045115
38,backbone.res4.5.conv3,2,DET vs FullGradCam,handbag_383842,0.4665392060232552
39,backbone.res2.0.conv1,1,DET vs FullGradCam,sandwich_465430,0.3400272854192925
40,backbone.res2.0.conv2,1,DET vs FullGradCam,sandwich_465430,0.31815608669195533
41,backbone.res2.0.conv3,1,DET vs FullGradCam,sandwich_465430,0.33001290482726975
42,backbone.res2.1.conv1,1,DET vs FullGradCam,sandwich_465430,0.3236773700099351
43,backbone.res2.1.conv2,1,DET vs FullGradCam,sandwich_465430,0.31842481688386587
44,backbone.res2.1.conv3,1,DET vs FullGradCam,sandwich_465430,0.3624215550009279
45,backbone.res2.2.conv1,1,DET vs FullGradCam,sandwich_465430,0.33292513978694876
46,backbone.res2.2.conv2,2,DET vs FullGradCam,sandwich_465430,0.4405958063749407
47,backbone.res2.2.conv3,2,DET vs FullGradCam,sandwich_465430,0.46032256894272516
48,backbone.res3.0.conv1,1,DET vs FullGradCam,sandwich_465430,0.3249655331747661
49,backbone.res3.0.conv2,1,DET vs FullGradCam,sandwich_465430,0.3365037385288765
50,backbone.res3.0.conv3,1,DET vs FullGradCam,sandwich_465430,0.3281066507557327
51,backbone.res3.1.conv1,1,DET vs FullGradCam,sandwich_465430,0.35321555013831374
52,backbone.res3.1.conv2,1,DET vs FullGradCam,sandwich_465430,0.3526117481412024
53,backbone.res3.1.conv3,1,DET vs FullGradCam,sandwich_465430,0.32571140341445093
