,Layer,Cluster,Task,Image,Similarity
0,backbone.res2.0.conv1,1,DET vs FullGradCam,407,0.18139093544684856
1,backbone.res2.0.conv2,1,DET vs FullGradCam,407,0.18671130925531393
2,backbone.res2.0.conv3,1,DET vs FullGradCam,407,0.10008289386230731
3,backbone.res2.1.conv1,1,DET vs FullGradCam,407,0.0970338881167806
4,backbone.res2.1.conv2,1,DET vs FullGradCam,407,0.13787180732990775
5,backbone.res2.1.conv3,1,DET vs FullGradCam,407,0.15465884839814872
6,backbone.res2.2.conv1,1,DET vs FullGradCam,407,0.12171524393298487
7,backbone.res2.2.conv2,1,DET vs FullGradCam,407,0.1569609336343692
8,backbone.res2.2.conv3,1,DET vs FullGradCam,407,0.10188765450871778
9,backbone.res3.0.conv1,1,DET vs FullGradCam,407,0.09873173596544049
10,backbone.res3.0.conv2,1,DET vs FullGradCam,407,0.14914994452890085
11,backbone.res3.0.conv3,1,DET vs FullGradCam,407,0.14342754736806826
12,backbone.res3.1.conv1,1,DET vs FullGradCam,407,0.14706416694784286
13,backbone.res3.1.conv2,1,DET vs FullGradCam,407,0.10688316096057446
14,backbone.res3.1.conv3,1,DET vs FullGradCam,407,0.14400854454398077
15,backbone.res3.2.conv1,1,DET vs FullGradCam,407,0.1527301926327906
16,backbone.res3.2.conv2,1,DET vs FullGradCam,407,0.1513807690529745
17,backbone.res3.2.conv3,2,DET vs FullGradCam,407,0.1479026934032952
18,backbone.res3.3.conv1,2,DET vs FullGradCam,407,0.15530967968935808
19,backbone.res3.3.conv2,2,DET vs FullGradCam,407,0.14455217295880457
20,backbone.res3.3.conv3,2,DET vs FullGradCam,407,0.20575865081626515
21,backbone.res4.0.conv1,2,DET vs FullGradCam,407,0.1975444374795075
22,backbone.res4.0.conv2,2,DET vs FullGradCam,407,0.12234067308779642
23,backbone.res4.0.conv3,2,DET vs FullGradCam,407,0.10926833229705317
24,backbone.res4.1.conv1,2,DET vs FullGradCam,407,0.1230166034070664
25,backbone.res4.1.conv2,2,DET vs FullGradCam,407,0.14252469834433712
26,backbone.res4.1.conv3,2,DET vs FullGradCam,407,0.10212647269681265
27,backbone.res4.2.conv1,2,DET vs FullGradCam,407,0.15754854446658903
28,backbone.res4.2.conv2,2,DET vs FullGradCam,407,0.14758895847411052
29,backbone.res4.2.conv3,2,DET vs FullGradCam,407,0.10168339215778514
30,backbone.res4.3.conv1,2,DET vs FullGradCam,407,0.1143714129834864
31,backbone.res4.3.conv2,2,DET vs FullGradCam,407,0.1857998057484165
32,backbone.res4.3.conv3,2,DET vs FullGradCam,407,0.18958254096642602
33,backbone.res4.4.conv1,2,DET vs FullGradCam,407,0.1816569660853199
34,backbone.res4.4.conv2,2,DET vs FullGradCam,407,0.19432407677239347
35,backbone.res4.4.conv3,2,DET vs FullGradCam,407,0.1358596469109175
36,backbone.res4.5.conv1,2,DET vs FullGradCam,407,0.17586708376907167
37,backbone.res4.5.conv2,3,DET vs FullGradCam,407,0.21839431128183837
