,Layer,Cluster,Task,Image,Similarity
0,backbone.res2.0.conv1,1,DET vs FullGradCam,54,0.34048182579671626
1,backbone.res2.0.conv2,1,DET vs FullGradCam,54,0.3897223856636887
2,backbone.res2.0.conv3,1,DET vs FullGradCam,54,0.3416473253909876
3,backbone.res2.1.conv1,1,DET vs FullGradCam,54,0.4547742566033598
4,backbone.res2.1.conv2,1,DET vs FullGradCam,54,0.3586192289076253
5,backbone.res2.1.conv3,1,DET vs FullGradCam,54,0.26298889414938714
6,backbone.res2.2.conv1,1,DET vs FullGradCam,54,0.4706867326261099
7,backbone.res2.2.conv2,2,DET vs FullGradCam,54,0.3007694075312436
8,backbone.res2.2.conv3,2,DET vs FullGradCam,54,0.20116603171708908
9,backbone.res3.0.conv1,1,DET vs FullGradCam,54,0.37167831774321297
10,backbone.res3.0.conv2,1,DET vs FullGradCam,54,0.47635892922075396
11,backbone.res3.0.conv3,1,DET vs FullGradCam,54,0.42609807512266107
12,backbone.res3.1.conv1,1,DET vs FullGradCam,54,0.3782786597895723
13,backbone.res3.1.conv2,1,DET vs FullGradCam,54,0.40405520548331775
14,backbone.res3.1.conv3,1,DET vs FullGradCam,54,0.4405714101652987
15,backbone.res3.2.conv1,1,DET vs FullGradCam,54,0.40127512323541004
16,backbone.res3.2.conv2,1,DET vs FullGradCam,54,0.4252139432365232
17,backbone.res3.2.conv3,1,DET vs FullGradCam,54,0.39838726660699664
18,backbone.res3.3.conv1,1,DET vs FullGradCam,54,0.4221600740630099
19,backbone.res3.3.conv2,2,DET vs FullGradCam,54,0.2634389094085008
20,backbone.res3.3.conv3,2,DET vs FullGradCam,54,0.2791685906751119
21,backbone.res4.0.conv1,1,DET vs FullGradCam,54,0.36497179037653665
22,backbone.res4.0.conv2,1,DET vs FullGradCam,54,0.35214493166772
23,backbone.res4.0.conv3,1,DET vs FullGradCam,54,0.33806866909862715
24,backbone.res4.1.conv1,1,DET vs FullGradCam,54,0.477272674393305
25,backbone.res4.1.conv2,1,DET vs FullGradCam,54,0.5410289773834372
