airplane_167540,apple_216277,apple_562059,backpack_177065,backpack_370478,banana_279769,banana_290619,baseball bat_129945,baseball bat_270474,baseball glove_162415,baseball glove_515982,bear_519611,bear_521231,bed_468245,bed_491757,bench_310072,bicycle_203317,bicycle_426166,bird_100489,bird_404568,boat_178744,boat_442822,book_167159,book_472678,bottle_385029,bottle_460929,bowl_205834,broccoli_389381,broccoli_61658,bus_106048,bus_226154,cake_119677,cake_189451,carrot_130613,carrot_287667,car_310072,cat_101420,cat_558073,cell phone_480212,chair_81061,clock_164363,clock_60363,couch_29596,couch_31735,cow_361268,cow_545958,cup_323151,dining table_385029,dining table_480122,dog_331075,dog_357459,donut_109798,donut_148957,elephant_83113,elephant_97230,fire hydrant_293071,fire hydrant_344909,fork_243626,fork_250766,frisbee_357459,giraffe_287545,giraffe_289659,handbag_250127,horse_382088,horse_439715,hot dog_311950,keyboard_378099,keyboard_66635,kite_24027,knife_116206,laptop_360951,laptop_482970,microwave_207538,motorcycle_462756,motorcycle_499622,mouse_68765,orange_386277,orange_50679,oven_446005,oven_802,parking meter_333956,parking meter_568147,person_278705,person_562243,pizza_276285,pizza_294831,potted plant_407614,refrigerator_498463,refrigerator_536947,remote_476810,sandwich_417608,sandwich_465430,scissors_324715,sheep_278353,sheep_410428,sink_466085,sink_51598,skateboard_229553,skateboard_71877,skis_30504,skis_342397,snowboard_393469,spoon_248314,sports ball_22935,sports ball_60102,stop sign_100283,stop sign_724,suitcase_23023,suitcase_350019,surfboard_52507,surfboard_554595,teddy bear_205542,teddy bear_82180,tennis racket_270908,tennis racket_394559,tie_133343,tie_244496,toilet_42276,toilet_85576,toothbrush_160666,train_539143,train_90155,truck_334006,tv_104666,tv_453722,umbrella_180487,umbrella_455157,vase_376478,vase_521282,wine glass_146489,wine glass_25394,zebra_449406,zebra_491613,airplane_338325,bowl_578871,cell phone_396729,chair_190236,cup_226171,frisbee_139872,hot dog_400082,knife_227985,microwave_91615,remote_430286,traffic light_133087
0.26147863028838836,0.3806798320620323,0.2222174613536844,0.3195014673964105,0.37041927735360597,0.21157204981452113,0.11325252192418096,0.27450222695709786,0.233129713749124,0.28060155274172016,0.4008194459722175,0.12149811983348627,0.28471881162754653,0.3300068214706739,0.23430311547188382,0.3993379173939534,0.28298892732087944,0.3848465397249946,0.2310867415625365,0.20861974381792536,0.2505252365229258,0.3683547193326405,0.1513809133166116,0.09029526369197402,0.3175009839670663,0.23753987876828184,0.10153919329595061,0.24256318026115453,0.14809771527774335,0.4081886021853574,0.2825568915523207,0.30177967146333085,0.2334591625657825,0.29269673126602364,0.376687558618965,0.3027818979521089,0.3947488451503273,0.29084710991008933,0.23218913041750236,0.22693186145425437,0.34305609500574585,0.19108861407488692,0.28336496192269467,0.2829634447907658,0.257290764901067,0.21389033267945937,0.3608063624721564,0.31150020578862503,0.13174169856078533,0.33797558590934934,0.2097500057407221,0.3431596043683482,0.29419593103351,0.28319781249081244,0.30625400324440794,0.19190434666630238,0.2441724482739901,0.29708351979704845,0.29510599432527707,0.36717775456025514,0.30996744308733043,0.20958990311568051,0.4894218741630388,0.22544602103643532,0.18179115355768127,0.41253806646969177,0.30995831597478135,0.352733420204635,0.24040080068175862,0.20824005207743415,0.15034265806127214,0.15533695245915255,0.22503910032150878,0.24811192266627283,0.4281587722703005,0.2562221202144489,0.14508160780547988,0.3507567297178723,0.22286768909659443,0.2840460145411057,0.2992115071111318,0.2798026156480675,0.2803271894839545,0.27512366655689674,0.32301469104552594,0.3899505533987539,0.3913469144367273,0.19074020605180111,0.1999057333520719,0.42378018929090006,0.25432692454367034,0.19473113901591918,0.2386399808059681,0.35820973376035975,0.40430881520413053,0.23032555191158827,0.18878831787175993,0.2468107467195127,0.28812096387685754,0.29788148586680113,0.4453893260055593,0.32038590268731204,0.42183508001172476,0.19591561979710997,0.3830294298890914,0.25730678135259766,0.20196253951868806,0.14049901521228494,0.10668563454948163,0.34382259778044977,0.29585789937351936,0.19291128205824518,0.26933615294902286,0.2633282528814268,0.3181207516449122,0.27663100246345457,0.20261198429397748,0.2767143191553379,0.18111953685617802,0.2578741372276199,0.24774584427508273,0.20179861228635798,0.4212338124180595,0.18395293112517533,0.13643180146067713,0.279250602431035,0.25373815753883067,0.2950446698226038,0.282936915179855,0.2855988641245744,0.38504910494992795,0.2814019831682505,0.2323990290579695,0.4140072061767846,0.18190429481309525,0.19090116345412886,0.34042243858915067,0.17826189815768395,0.29041721781244567,0.3056995008452717,0.36848573544985924,0.3037098683939538,0.3736125325041295,0.4011392903084952
0.3105259893129501,0.42773546888004177,0.27375426733488256,0.11739355596948552,0.37672169411958534,0.18326536638893975,0.10783360030455766,0.371366967431387,0.42114747940310915,0.23912134588859718,0.36306753849030127,0.20694132044639418,0.26603821983845033,0.24744723885166028,0.2418056728426051,0.37641172042804755,0.28643556496609107,0.3500864258013477,0.2449252738444398,0.24777053022995046,0.2959881374119611,0.34750574738298917,0.11894940770294155,0.0826762852507553,0.2612535001318614,0.13736244258037678,0.11300699106390998,0.19797849508719698,0.0836497250755545,0.38525888828416105,0.23123183899203656,0.3456335937428613,0.2232959234290712,0.3603109022700255,0.5167741554567958,0.411785503601201,0.19587058047681383,0.2808115010879748,0.23327858474347954,0.367499192957624,0.31449202733188114,0.2541145512351038,0.17979743879027726,0.19630593376697894,0.34535912396204776,0.24157654618251095,0.29368262202768025,0.3658966573469668,0.14617818849793476,0.30683559772877156,0.2818610972950794,0.36767473695088965,0.2961500129038493,0.3556601483576226,0.3492855350036869,0.34865472772106365,0.2594108750383244,0.3161908226927707,0.30480789156620997,0.37692393751460745,0.43331673602050647,0.2725031946872991,0.41255335910355434,0.16697499093877774,0.142154540068423,0.437267705281727,0.3869138084967601,0.3496371986076931,0.2701082102826706,0.22128715480167802,0.09191438490695836,0.12558617417984935,0.31045807674076903,0.2970890606361309,0.3974622966079154,0.2028423741405382,0.28923154795750783,0.34859868393138793,0.18430476336522858,0.3069995376952652,0.292891003463073,0.2759791201509507,0.2824925820034787,0.2988792886427456,0.43202834120060873,0.19624699640934326,0.3190395366118862,0.10851737999676969,0.34867830084593965,0.43200290331956015,0.16561360913212747,0.1382779312445027,0.22573452129583885,0.3304430451203309,0.40898457694356277,0.27947452916515536,0.21282700411756328,0.3477229303268065,0.3652866277641771,0.3224198390281172,0.46719302231711285,0.2857044646478139,0.22818905287965263,0.3095588329316403,0.3346132612523021,0.32923943674406686,0.3123371754351186,0.16813219889660252,0.10158184499699932,0.3252849619990084,0.2790737227653027,0.21353138398684304,0.24189218902785584,0.33719000872997856,0.2835171118639939,0.15566367540046785,0.11417704115069659,0.24432027147670096,0.14306552924446236,0.33012869822424046,0.2757052038542663,0.21517253168763567,0.4227598319365588,0.19769610781757607,0.06721162617285369,0.3277669781728289,0.23376062385538932,0.32690260243671293,0.2496105055477375,0.320140887035186,0.39286405251497947,0.3038304808736594,0.24760519980560863,0.40404322280088845,0.1313976198414595,0.1221835360319163,0.334629551121243,0.09656632396205904,0.3463628401404681,0.250896504405533,0.275193777000848,0.3498586316172379,0.34602962629918754,0.48130646608889205
0.4171630000060169,0.3640823786982761,0.07570663606509162,0.18345124263269305,0.32009524156516345,0.19764537430417317,0.11211993580885586,0.3293688413342826,0.3582100948600825,0.26508041785648406,0.2163950344919627,0.1367680903501857,0.20230260171894526,0.281001876169963,0.2182853543909798,0.5337715886548381,0.3197442351762197,0.42099582755600407,0.2374604014228036,0.2001764397091697,0.2366303870631682,0.2835578907050928,0.14568120511798727,0.1146028667014162,0.312648075432031,0.19017088392818823,0.1403490027030676,0.2236994555171189,0.1051311271589288,0.3011068842604358,0.3327741822075063,0.29706232343758254,0.27351333783160137,0.352591596539713,0.4429318331326202,0.386076602580077,0.4613010498128,0.2705257166364958,0.2324015291192461,0.29395378405344796,0.36716781969485324,0.24118883310849154,0.2539675575299047,0.2576561166241819,0.3446666661124502,0.24177579838069724,0.29516976220048363,0.40654048559664024,0.1769763322361077,0.29826857125380374,0.2611852506338117,0.26769661658022115,0.3133749227719877,0.21854458598408671,0.3607972001324512,0.44821393125289927,0.09596039207770721,0.38660702328676516,0.2543419499357662,0.3386827922126716,0.44591980005829734,0.2398585733898438,0.32567072416365045,0.31743318724522457,0.20536626796109025,0.5167401067395468,0.389829676643702,0.14501007795420967,0.26421191972916475,0.12796258429838236,0.19563173651175716,0.3031038377150677,0.15281507860519086,0.32102109198050427,0.39579219683005884,0.18125258473968237,0.20655219936651972,0.33530253554425377,0.2501721540270755,0.2540044070880861,0.1931706002932106,0.35856173189370893,0.21820175464041044,0.16145355664120514,0.21920661002672734,0.09927190485695134,0.2981433395801262,0.29366492072512485,0.4303346538617368,0.3820079661515214,0.12774468706557632,0.07923696561461475,0.14990838719319857,0.3681756295464276,0.5157246968488013,0.1653230513499925,0.3028903816672082,0.3748077797569717,0.452952405835666,0.3059395772539052,0.3557614819737217,0.2803576249553243,0.28692739944989765,0.26765943914866475,0.4559439983070944,0.34684190307320023,0.2833880940391673,0.18127469111990935,0.07639058294953802,0.3691765781928085,0.3121585663391994,0.25726588429544056,0.19120883674591896,0.32127905034136395,0.38366047697953876,0.18651906126933418,0.16727967950698916,0.2719435475256547,0.31128305621010455,0.27625827217931626,0.3061685203534136,0.2562203505062333,0.3463008856345808,0.21385451164280808,0.1769255299983424,0.1859285940515176,0.2795855574797661,0.2034308656152446,0.34510233166966514,0.26858951730407,0.26678085713850935,0.40255499357013336,0.18676326421905332,0.2729071222170323,0.06140946260660375,0.11720422780783891,0.2979728158911237,0.10976240411288712,0.19565831469058306,0.4251998295299087,0.3201946953651623,0.23712571371127694,0.2343684111809083,0.5052593117884577
0.2336885291366378,0.30481424777568483,0.30612797391544416,0.1640314986815297,0.37152895668825314,0.052902930659158603,-0.0051044228419967275,0.3167437169029549,0.4991052897466006,0.32966084443078597,0.1714275685330669,0.17362867891357886,0.3604148281454995,0.2507035627868588,0.2862237328691004,0.6690792725907971,0.3089793799011257,0.32771796543614135,0.1525002766550853,0.350314345489573,0.325825249840222,0.31559944262492395,0.25955180516897447,0.10532672391617723,0.3239196408833335,0.27788136888222364,0.25595417412888966,0.1960831110574664,0.05660320350220481,0.34753382969286745,0.2342775687980113,0.26546963828143527,0.19813123138981983,0.3983832011129053,0.5051603772363095,0.37002590981303257,0.43785761376938803,0.1429928101081374,0.33433559353136666,0.20837579161248188,0.3611770488349523,0.21505896361777996,0.19398156370904168,0.26734966637002056,0.2926362219290527,0.14293888750988187,0.36183469607537155,0.3743651908695246,0.17625389299925145,0.26009327305796553,0.26175770985200236,0.2812406528246793,0.2516852150832894,0.26172120725888826,0.32142097047013846,0.40054672633604316,0.3748061389889038,0.29008170305883235,0.32914959813032857,0.1031425336832755,0.3768031916657041,0.13051367320916551,0.2616972415508465,0.37513412105137733,0.1883542147187325,0.20088739463674113,0.24313530018911092,0.2366622308414598,0.27945484767961726,0.16376179104592778,0.08816116698627378,0.19565189443366246,0.05835693964459594,0.3015174309395705,0.479621885245559,0.1459782534325498,0.20767305554317503,0.43231620381289765,0.20208741847355907,0.2447935810149439,0.19019552584947164,0.43889883765253257,0.26176497350537964,0.28929275123283105,0.2884300096186837,0.3365596121949882,0.4864340531543781,0.44735794340842683,0.3929093961589172,0.4372771900817137,0.26461840276084875,0.2765484734526348,0.11628507241972022,0.3107601044742052,0.3977208332855149,0.1823754084109708,0.1401518267580619,0.27020655281279016,0.34253181631046914,0.37025266100118176,0.42605902378951355,0.38028627953427907,0.15602493460574027,0.23164092339010653,0.3237346466245187,0.17707738805115827,0.09618792794845636,0.19792081400225042,0.07632782903556201,0.38190805637536196,0.360876956526703,0.10155881266557643,0.1832706440744264,0.28391942420797084,0.4544692360280849,0.21401836086769452,0.22746173481865914,0.2270156005413665,0.2594652500479944,0.40191062740472144,0.34493028419881344,0.29936951890341945,0.3481887425660234,0.2634222864956595,0.23395608797069922,0.18372080155173456,0.24300664749551754,0.17020047541219355,0.3275951469203523,0.3410378555365789,0.3688822127196338,0.3814058775040861,0.30602199004190145,0.4019824257831189,0.12368794140896451,0.22788515464171474,0.3936785454805193,0.1323787556767093,0.4579284791251268,0.5100279680623063,0.22846845671210592,0.3646545037188524,0.47479470540166696,0.46341893706265325
0.19112061010387807,0.16653517698117884,0.23527154383328389,0.28918181418614464,0.33119815774386885,0.07154201514700605,0.13610405677865986,0.44393276244855645,0.583743982571761,0.4052988581615234,0.2884235997991612,0.20759261912544189,0.5776455813236312,0.4014906393917422,0.3564434588409714,0.7658819423672258,0.3508283818395025,0.2399800420994033,0.2206890705422321,0.37945235121042736,0.4786064151538535,0.26246705215332433,0.23104210166023822,0.08922380623266771,0.37762326298969806,0.21332463492333903,0.28664063502022885,0.16772470365030587,0.19754218174290303,0.27085592259783203,0.3498754601877589,0.27418890767426934,0.1275780106787463,0.4120361138766995,0.5569757871458823,0.3888362381050403,0.2691369679654816,0.12491236241806299,0.18531962631492244,0.22015242908483776,0.40380802310755415,0.3120549543048472,0.19308189963924224,0.23279035866652711,0.30055497083922045,0.23725688211973076,0.43387737417405214,0.43064447383350307,0.2157202080537951,0.22794145889121908,0.43920464493410016,0.22015111044299604,0.36706726367834186,0.2393974611084464,0.26424448579997245,0.4234887220796621,0.39517230609614656,0.29211316973100915,0.3815957108589029,0.0550155389523357,0.4237095023051215,0.11504711977766247,0.38615862518493305,0.29294174518804134,0.3167656034460396,0.19437644147054794,0.12918708235922194,0.20521969825202968,0.2990527138626573,0.2483662511760533,0.09532557596482602,0.2896497236575957,0.06537295782565694,0.3410449920546649,0.5258960489849807,0.1758184390886983,0.33288443893210334,0.46476750147259716,0.23338836457825635,0.3080842750606031,0.18622045666167267,0.44448106362993445,0.2839821423897478,0.2826366474395324,0.3181159094820887,0.3194183149347359,0.5190545600506765,0.4332842655039004,0.62130425444697,0.45295982915732735,0.29157720905722423,0.3392336956543652,0.17080608988224252,0.32805670696181377,0.44490059849293134,0.118060915534038,0.19622774414182578,0.34745411109871127,0.34077278610621764,0.3758675704018505,0.42613454611026347,0.24416395950590677,0.39420352025905175,0.2216120958293143,0.3696577312567911,0.271570614894634,0.19827264731350402,0.29322633479090165,-0.009569924967516878,0.5061894946234161,0.40629143087440994,0.09545443913160538,0.060320755466518765,0.22978364786819405,0.404976757694632,0.2708711995579112,0.33510614133736044,0.2052756387508465,0.22120045534846525,0.3913704859032602,0.34887601030412296,0.1715046785691682,0.3733283406817394,0.3597096585173406,0.20874202442273396,0.24440952118781398,0.37996542375530995,0.1611812319621153,0.34413555095357834,0.3195134098750039,0.41195121855464034,0.396255678791525,0.32696685065961784,0.4300623934023943,0.12310892267017905,0.1389095610383522,0.5811025639623297,0.3093741338566022,0.3439267091302553,0.4330627575204857,0.3289703972601573,0.38227864506345954,0.5194252973188795,0.4215195992678796
0.09648040508769332,0.18409235732212564,0.2995958805464529,0.2463881868790848,0.48449283245985547,0.1150606308509301,0.020069419217208055,0.0676075669184856,0.5585161292976664,0.5813838292565099,0.08500699858928104,0.38117922101034746,0.604106786078711,0.41190192745058973,0.6254472692003282,0.5934032692920039,0.31013341887269236,0.25026390281284294,0.3553280407331063,0.3666802716996275,0.7155509608111087,0.29329719537752524,0.13087460608389798,0.1095212527687709,0.22123911304603952,0.3751343919044427,0.05185157695400512,0.19011979955479533,0.24587160886037737,0.3348607800235638,0.348856519025578,0.3367534591480597,0.15442285317211168,0.4671103249369402,0.42408534599037256,0.5406095241928575,0.2574192437075305,0.09872554428029966,0.2550917165969661,0.20476788131020873,0.4943842399062836,0.0815817809004521,0.46453218936168705,0.2562349253863676,0.4453953622489056,0.25269608490044054,0.4228151588702846,0.4805630108407829,0.3396889264280407,0.3706142716184654,0.41371117909403154,0.19756682872103995,0.18771560459654266,0.29265877410958446,0.40833656241858435,0.2388359979929432,0.31034038947994663,0.25960381958384654,0.3682904403141057,0.06963265418248912,0.449967315542184,0.051328564598638826,0.24730924107153499,0.19783408382798875,0.16896871261392643,0.29295508163732054,0.19319619917907382,0.34330251734556816,0.34007886666302173,0.5167812297520019,0.15654806657602977,0.10846374973948372,0.2581679519444226,0.2539431465009857,0.34021273370865657,0.12490643088158764,0.027288678985633166,0.34781889554951256,0.19132099235711586,0.4060878694339678,0.3036477362367083,0.4126570534821111,0.2831473116603436,0.1418428718812694,0.5683016436643528,0.33639355169972907,0.4540177243854097,0.3497780795572756,0.4258143893627266,0.44182463850441894,0.22855022748611656,0.21851022382548377,0.37588659599034296,0.49588929737697973,0.36598181839391686,0.27508044141569193,0.2617133265666775,0.01792884239551564,0.22085114736261072,0.3233053771228792,0.49842395325552674,0.2060534064580145,0.6950050385306612,0.06072279504457995,0.18024980179372424,0.39373862602680126,0.14088593359898524,0.23162586936127263,-0.026530766531663294,0.39731854799383653,0.23394562132791724,0.118320576140268,0.08564450939003575,0.16020849230696527,0.48496245578068886,0.06976768869019669,0.3394775704002857,0.2530081391570251,0.3377218698923849,0.32467927529875845,0.32425104983584563,0.2923773484973007,0.35803127282779906,0.19379159933827964,0.35698239169540236,0.22440601837689747,0.5264609246300889,0.269006098401089,0.3495836034481013,0.26550892768197876,0.5342335570038392,0.36044076526545504,0.09514488958623121,0.1603386309944619,0.26933199665909957,0.368172327762372,0.19451592318942595,0.1474690315024647,0.3435583160264776,0.2942023777995053,0.3607185475349764,0.41307776554043446,0.4574652051859373,0.193440033347735
0.0706986641422869,0.4386867253968209,0.33062416092359803,0.4563244387800308,0.429903760256142,0.16337308059583222,0.09922364726770232,0.19482544524999146,0.589913486306334,0.15965126516206357,0.23093641721236555,0.18352799504780018,0.445505366765937,0.34894772549632874,0.34604245545495593,0.4844692980700503,0.49906178105551413,0.3833109702307961,0.1926853306673683,0.4448292685107613,0.40098524642185557,0.1638824952670553,0.36556023590172787,0.14321423508239584,0.10158334493823098,0.273026172267875,0.06124757018392932,0.00703789049385969,0.25957211516467227,0.2888561210111054,0.20126291765626547,0.3731707048411612,0.2662977574094888,0.3703818235938317,0.30184090412077763,0.3583014901221753,0.31844132934986535,0.16055277525549952,0.3158889927809278,0.45271902379342743,0.6219987978903844,0.12275448260429364,0.13795442396808363,0.13627047211229282,0.5897735714494288,0.32653866498006673,0.47426031101968996,0.2485619548695363,0.21306197156457415,0.4694742479476447,0.5467002683138965,0.20908845982466842,0.3990394364581474,0.42655952960542565,0.2620617209480881,0.4234737932071745,0.4750521495537794,0.2872992254944566,0.4636360845083744,0.2950708994009407,0.5801624832219096,0.252186104481632,0.18421336910753588,0.2260180417258898,0.2318692142861132,0.19734423405341087,0.06019689048647634,0.37243054363251393,0.35563323904128347,0.06605745695856893,0.21891246796632394,0.258216496614305,-0.0031233791800127143,0.3467541846640268,0.38029232179335226,-0.01464320039925956,0.0389299495989151,0.13668500886422869,0.3398688222449784,0.4854644191102352,0.371813784340008,0.36894634829029593,0.3873922369078135,0.07012270934300058,0.08731428283116628,-0.060992037660670656,0.5705131358340594,0.10543084424014447,0.19544649267229583,0.5214923700425046,0.24199408451275625,0.2430735940289124,0.1481423429714387,0.5061713475824084,0.41055554738521216,0.33899725619564264,0.30438620529229177,0.08674604289177103,0.4367624824402885,0.29200613668338377,0.5565843867755803,0.09213824396239798,0.6174750888524566,0.19558719026034546,0.22373196536896925,0.16734770993821546,0.3660406631325825,0.35809406549002215,0.05998343535276023,0.22771537648917556,0.4470155784288781,0.13518983787460243,0.24828299737491677,0.12121981207825819,0.7219100503686001,0.23056796863229376,0.007151438028713484,0.4376491444302607,0.45894678991361776,0.36720347524545066,0.2634868840952994,0.2490253586910126,0.47731407811869325,0.4332767270675029,0.35719915639888034,0.4478698266129783,0.6367452353325384,0.342181844855012,0.21309909020552206,0.3214040777095624,0.494376445857891,0.36686395755311574,0.029967278808145478,0.32304160694472217,0.2161117946502183,0.4567977986832783,-0.02168494305307368,0.22201898010057955,0.15062513839710726,0.11792039122796846,0.2641643833256337,0.42047296764571096,0.5700090491136625,0.09917438908990377
0.49218164629167155,0.1703522922908091,0.270836098668253,0.4373238784150624,0.7605779550234596,0.06926276129073289,0.10045788449826155,0.4134719436192906,0.28297964305000045,0.30641687044696087,0.062113233957682625,0.17740890150065827,0.36509271919267183,0.2801179539163278,0.425711808926766,0.30252582734908706,0.18230062790648957,0.5325020505014216,0.26518120704489473,0.34459697462710637,0.41964721950784317,0.47099660735612564,0.21252346445751794,0.2941099072976749,0.5067272960504514,0.2721368995825376,0.1439515548881656,0.05365128567668232,0.06876444927529388,0.1363329951790125,0.0902801846224987,0.20917934218928144,0.12414515202325077,0.45338086443381237,0.3588838747474044,0.33315403737195853,0.3126010621586685,0.2675045976511687,0.2812957011332596,0.4532255278454028,0.4007834066487212,0.2791647088043367,0.450022350750422,0.1850250500450354,0.43177301484588754,0.27939109727737943,0.2491833910026334,0.28603103734705576,0.16623588378408247,0.39178114879133075,0.47062846649526463,0.1351361181450603,0.26114578799286203,0.21726968240437486,0.2970156984139838,0.1812046862980992,0.2107601706602696,0.30018387517712086,0.40768264895815726,0.14367835074027105,0.5414910988457252,0.13706394534049107,0.6095967101849378,0.11878625920036888,0.3042051542837068,0.31257009498729676,0.41311112485468177,0.37011439015796843,0.1843108789215243,0.11422858746257476,0.31919664281423493,0.30880261484038757,0.048594657808107795,0.49216104245026865,0.1507593996736718,0.15643682691521812,0.24441519749094437,0.10981407222629495,0.4029501883778568,0.46068436497976917,0.33900866515655753,0.20419225826001142,0.22375967785738557,0.29525937616318737,0.2729642850756386,-0.09146756042812496,0.15107982925564656,-0.07075688517572205,0.5642048304723126,0.4993584871022221,0.32973754242494163,0.18144519207344942,0.025883727256011763,0.34189587309157504,0.349906367941489,0.1149004133891516,0.3511418634959671,0.03005366783692665,0.3754319719202831,0.3361988399968201,0.6446477116806697,0.255573338694583,0.4436547412673719,0.0012841358017842046,0.1749700051697395,0.18216683295744712,0.28904343936409665,0.3137502560578291,0.13338635169312715,0.013432264775825088,0.4195409349625473,0.1893793857646674,0.30306229496731274,0.38858907124321385,0.15900537016959532,0.22371656702008105,-0.10348024013936127,0.30636977568763074,0.34252875165213403,0.4439795579293179,0.30958438569730184,0.288107717952943,0.605349958236632,0.5631272965661548,0.44479727371134475,0.18935550960705683,0.37564401586890217,0.1344111410643757,0.07720106806341176,0.1861363233364897,0.3379024074699157,0.4429034959132062,0.45566073583864175,0.34596206063482987,0.08898888281763559,0.35290733446776457,0.07257624582675003,0.17014993075364193,0.11061061920232222,0.12466784396970533,0.12986127881888063,0.07389571046067948,0.5034963064222855,0.36886023354665876
0.8387276021673866,0.533634307353603,0.29178003885825615,0.14033346449253833,0.7625275559455024,0.17589034012320695,0.22818773278484186,0.5491935736713488,0.31251837585886416,0.10406646236867266,0.7406709332204232,0.601142376479726,0.6413679856220116,0.389487357557408,0.6083482893832904,0.14088274137144774,0.24697290386660434,0.5638778480413781,0.05331549550650409,0.07257894751559978,0.6790432468718485,0.3283127064960275,0.37220295365643197,0.017203335174776315,0.6231643237005626,0.0982106975431361,0.1245875101070897,0.2336195931736185,0.4080743964364944,0.7254016673867452,0.54990492296158,0.2805073228354026,0.1308807864725611,0.16561181779213885,0.3722186076894831,0.5066850717730543,0.44100689600795845,0.43304454043664364,0.21622465461597715,0.2608299705471027,0.6723236429753772,0.5602870110986389,0.3778518327636598,0.45894753074980543,0.23546888252325748,0.33910125651331996,0.3323269535671214,0.39799949866325796,0.13020359595101094,0.2561277392300502,0.6623346768652759,0.3870721539753195,0.29958075676122975,0.5106581559325735,0.1586480378616977,0.2992062997164034,0.7025862617791204,0.37024531390399584,0.3039664169087887,0.7254596539391662,0.44473715571049716,0.2421867860346456,0.7647187010771705,0.39334900824274294,0.15383054463268062,0.5601802667785398,0.1244695451805018,0.41666444612196774,0.3769222936723127,0.2575230326147774,0.3527809444618215,0.3253528280854851,0.3686095641026448,0.4066927732685359,0.6673889904552383,0.5481643737803664,0.2969389200494354,0.4293730660881998,0.43567672783213396,0.22003284464767012,0.24890928164693543,0.21875344967114238,0.34107654932370324,0.339462652011486,0.8893438958859763,0.7891221714427931,0.09621030232903467,0.5879341335801488,0.5774339954219365,0.24777330177535947,0.3096097065299839,0.27929657335795594,0.502745125903789,0.51289865058746,0.30798027953234175,0.17202823954682442,0.10806778460287468,0.45139727159755,0.7248124153244571,0.19415545691969996,0.6952565746887116,0.451002647208713,0.6495081542963962,0.49999316124600446,0.5534043058812417,0.47046672686640056,0.5778040828244915,0.0838643407521508,0.3221461765752349,0.7424084955296029,0.33848607420861154,0.45998033280983597,0.2979254291470465,0.3647769350340912,0.5351407034018876,0.2840286772355847,0.6047113910053232,0.6168624373473137,0.4447459561699692,0.12013893216131663,0.5562224779848345,0.21538621292952356,0.4486037233759216,0.30405104232151015,0.5906068552616486,0.35307422564827984,0.4463199191972421,0.5904449180073916,0.10724186532897048,0.1560950149429158,0.5433548709612834,0.20283749614411653,0.3647026195332678,0.500183043550419,0.1540336201549285,0.5974800426831369,0.3731837818675318,0.3985085860889446,0.24613416806041694,0.6583861892271553,0.15382798295548233,0.2206334332899781,0.3060961066786494,0.6522204842812848
0.8668648627213225,0.36735293868803837,0.28955127882774445,0.6360551574832402,0.7444756713335061,0.17376003326238218,0.13619326728768236,0.5597339828115484,0.3849332006537911,0.11660175105109573,0.73965115317177,0.6570738516465006,0.6682723004934329,0.44104219140986406,0.6667797166814193,0.5161100853677955,0.27127582370130476,0.5988958751870959,0.07841141305721666,0.10582200306141282,0.6893593203322439,0.3329518629042177,0.36470836717643734,0.09764404341423753,0.7110670282276903,0.3622390822159037,0.17911115852371431,0.21424212880778534,0.3265166428871848,0.8147337857621182,0.7250767064123049,0.3296019292288759,0.13759141106930978,0.1364686046021593,0.2917763296472633,0.5469264189355011,0.4926747927179724,0.4682234385325536,0.20326697692517737,0.322700611721572,0.730470541441139,0.5565351447922373,0.4079450231480475,0.45558671940330037,0.12146136626356087,0.3109582526089124,0.30290906913550897,0.41374956950380654,0.16619112309098918,0.21677526495948657,0.5092652522127424,0.31476007115818894,0.29833998461097977,0.6063671280695292,0.1817559515066807,0.2920778319431175,0.789101340555922,0.36904637376517785,0.3121400357123987,0.5858071285920116,0.4585941308600744,0.363433467069062,0.7707099453561214,0.39335599544818156,0.1000279118268512,0.5672502837418337,0.24208087510090137,0.4970742154096112,0.4129697350170109,0.26667072483407495,0.3116230524360278,0.27774150739979553,0.34492078721009956,0.3672133962327067,0.6607076826015252,0.550792799377945,0.2969999065514774,0.48013705094432635,0.4605403385797607,0.23986889153442018,0.21783183054981842,0.2640629710798921,0.4799083084739495,0.3828822386020777,0.895359352283894,0.7951766075974038,0.38025729111834394,0.2500320852738642,0.8764308605744223,0.26802253313643215,0.24423062953889113,0.2718735459090979,0.5014958879474577,0.47935447118032015,0.30335443990232797,0.1919278948877697,0.16771911367327358,0.41285778032156173,0.7562500199162859,0.18631710296388246,0.7087769033650081,0.42686768223661353,0.5749066373304694,0.4939624132758506,0.5548187022306791,0.5249683539860136,0.6020900856351392,0.3229212816161404,0.370776173181986,0.7140237431287796,0.6313462817948092,0.7078511086898415,0.3876703659202259,0.3541258786622199,0.5357546083213467,0.2507021661590493,0.5374124060709493,0.5939928158467376,0.48665297308905775,0.11987525314963868,0.5546353865481539,0.24842006034107966,0.41981291764380846,0.4303388558099166,0.6282387219526633,0.31051608467056535,0.4450228735049577,0.5294176775202141,0.06096446201392655,0.22324374707830907,0.4344165052603118,0.23388024149356806,0.382306671315711,0.573139844469377,0.1502629313855212,0.6081372507114908,0.4148623924197464,0.237749597613075,0.2709917031995936,0.5932492285958563,0.16956926597908267,0.16057899391507435,0.3174537057166931,0.44963353062986544
