airplane_167540,airplane_338325,apple_216277,apple_562059,backpack_177065,backpack_370478,banana_279769,banana_290619,baseball bat_129945,baseball bat_270474,baseball glove_162415,bear_519611,bear_521231,bed_468245,bed_491757,bench_310072,bicycle_203317,bicycle_426166,bird_100489,bird_404568,boat_178744,boat_442822,book_167159,bottle_385029,bottle_460929,bowl_205834,bowl_578871,broccoli_389381,broccoli_61658,bus_106048,bus_226154,cake_119677,cake_189451,carrot_130613,carrot_287667,car_310072,cat_101420,cat_558073,cell phone_396729,cell phone_480212,chair_190236,chair_81061,clock_164363,clock_60363,couch_29596,couch_31735,cow_361268,cow_545958,cup_226171,cup_323151,dining table_385029,dining table_480122,dog_331075,dog_357459,donut_109798,donut_148957,elephant_83113,elephant_97230,fire hydrant_293071,fire hydrant_344909,fork_243626,fork_250766,frisbee_139872,frisbee_357459,giraffe_287545,giraffe_289659,handbag_250127,horse_382088,horse_439715,hot dog_311950,hot dog_400082,keyboard_378099,keyboard_66635,kite_24027,knife_116206,knife_227985,laptop_360951,laptop_482970,microwave_207538,microwave_91615,motorcycle_462756,motorcycle_499622,mouse_68765,orange_386277,orange_50679,oven_446005,oven_802,parking meter_333956,parking meter_568147,person_278705,person_562243,pizza_276285,pizza_294831,potted plant_407614,refrigerator_498463,refrigerator_536947,remote_430286,remote_476810,sandwich_417608,sandwich_465430,scissors_324715,sheep_278353,sheep_410428,sink_466085,sink_51598,skateboard_229553,skateboard_71877,skis_30504,skis_342397,snowboard_393469,spoon_248314,sports ball_22935,sports ball_60102,stop sign_100283,stop sign_724,suitcase_23023,suitcase_350019,surfboard_52507,surfboard_554595,teddy bear_205542,teddy bear_82180,tennis racket_270908,tennis racket_394559,tie_133343,tie_244496,toilet_42276,toilet_85576,traffic light_133087,train_539143,train_90155,truck_334006,tv_104666,tv_453722,umbrella_180487,umbrella_455157,vase_376478,vase_521282,wine glass_146489,wine glass_25394,zebra_449406,zebra_491613
0.5333053325475884,0.7949075759831586,0.5340795935795213,0.30600553375530853,0.17859816258390182,0.1389227970503289,0.04237715642200394,-0.08955351643817704,0.20439592308692234,0.08538811155956942,0.1671991222930606,-0.0728897742760444,-0.07223278509530294,0.0580159245137233,0.649280444727318,0.25868040067820225,0.3878075746527781,0.23116611561909306,0.257075766205643,0.26554424954789546,0.5355948072796546,0.47802584423098954,0.19377568818182508,0.43026167491069806,0.19118396864413584,0.2097196924360413,0.16739986908730362,0.13366946574453986,0.09236450601938073,0.34203411932359434,0.3554846405946266,0.1619906860699624,0.3458025723093366,0.32559900865784425,-0.10267355105016537,0.2431515341051977,0.10483401994900204,0.4837253691059151,0.34571746576393775,0.5835284032525108,0.29551150898636186,0.1404347395047224,0.2065041675594485,0.27012091285388706,0.3262076764437313,0.25081441776686797,0.16276300223331575,0.04996590884092693,0.19887644702042148,0.37289599136140245,0.48125615970025076,0.17683300907183522,0.2464281265039182,-0.13800682256054653,0.5786136941717497,0.2425863094724649,-0.11129405928169409,0.13775109605180413,0.18787228210104892,0.28978142193781986,0.4459985048151739,0.22078103798398893,-0.11463118759193287,-0.12826844261573805,0.31883504679437474,0.12896768908173206,0.2795625448125839,0.3234388542088189,0.20149087043680494,0.130854616341062,0.2878992452852365,0.43892279380723187,0.11985552225453888,0.1654929431335724,0.09392770117669179,0.11653425872524707,0.28651164984618005,0.46799596345841576,0.3341047459968173,0.2598567955544,0.2013378728530225,0.22161900174883783,0.30667904096372306,0.49543762617038384,0.34807789900985564,0.2961057540815412,0.3088902283272018,0.27595047412578433,0.1686068813170544,0.3127505255043114,0.21307710801300803,0.2858727581588354,0.3778450801321557,0.3496783846277809,0.22561554895656008,0.12382881069514529,0.19944519227557506,0.3027808309477442,0.3814506124890008,0.2964181363729486,0.16574565118078027,-0.2843171782304664,0.08137243213001819,0.19286226953500238,0.26230149941678454,0.36816020662896876,0.3969578854407879,0.31156422425643626,0.5527261873801345,0.13071328097018814,0.2807918503144541,0.27374879475343217,0.15720796886072808,0.19010020687478318,0.04124792369615052,0.12122024971071875,0.30606995169269446,0.27426574790378755,0.44061742180835445,0.1376914731636756,0.2995189795584087,0.28056065039693817,0.24351373013531513,0.06353714717135922,0.4968569907471155,0.3535855923296586,0.37272241953353563,0.14950659719097448,0.286947800906403,-0.03991470310048647,0.4469033977018656,0.19647750519974672,0.07269351462963458,0.05023497593868325,0.18263771936988774,-0.012595402871116596,0.25310454993211023,0.32165400823148027,0.2979022548167007,0.02604316587936273,0.1835772089880135
0.3443020790473625,0.5055601866663667,0.2659330796054406,0.2845282217637381,0.1296609253888422,0.17882351045593858,0.11518336385046211,-0.03262972054416279,0.14775184701769553,-0.038298446699596984,-0.003984358170003435,0.14349610952270836,-0.0406255253013048,0.17354414940241406,0.16048425429721663,0.3384837070975941,0.2525562913807083,0.11411985828229942,-0.052386949904857226,0.029575759799650304,0.2799671735465363,0.08857685726781703,0.09503892908221756,0.1688765304294927,0.13950574536187224,0.02483622528306822,0.05772537922929985,0.3438119502317264,0.0683420156006202,0.27068868002187135,0.19895020193904622,0.2063243491407358,0.11864615823919597,0.16727131979041535,0.29533065132405273,0.318412693745484,0.14303862657968286,0.08418950614773393,0.06406274000389582,0.2959336119223866,0.07891090435352081,0.044151296313657926,0.1705588316899321,0.07906309629350322,0.3295542059817963,0.09153140919371346,0.22916757018384645,0.1908726725702871,0.09557887414668285,0.0665474588233409,0.1952252324368334,0.17645990597476488,0.22943755225864285,-0.023650018690650223,0.11987699512589159,0.03989286524115326,0.07063354778537125,0.16996031565595274,0.1951146068151065,-0.08662983776571463,0.11825239648059988,0.13364575867324097,-0.044945373067008895,-0.005024930736387064,0.09289073067945013,0.24533490829336466,0.16828919522263244,0.07166881009710883,0.13935624811513136,-0.012078072221420308,0.29983569463804,0.22286488503037444,0.0020434148642143814,0.0771453004852914,0.25620766888891394,0.10816015872675466,0.08552549631029303,0.2683105208157431,-0.07921555890720279,0.09098268769618736,0.30338410206921457,0.2476068543264787,0.017468074694601134,0.003966184870611189,-0.02943249898900138,0.11554748037186928,-0.009626271141312528,0.08613043634067227,0.15822878876074487,0.0966720046595508,0.037043120253973966,0.05876300075953589,0.21414018161081527,0.12745623807802953,0.2661934373453858,0.058380093732910546,0.10572215871497272,0.15434137851438612,-0.06546120049543694,-0.009147400539402595,0.039923143980652935,-0.0033946341493458427,0.07620075561379706,0.016231530873354216,0.1522708301592969,0.36445595431909167,0.1146398672587023,0.3039972555164106,0.18662890297375756,0.04002358642000452,0.08995239384019234,0.08565797386461295,0.031527234251166644,0.11977836352957058,0.057094311205546054,0.04233207901078959,0.07746559162329858,0.25761797320407215,0.15856634850963186,-0.09918219628508546,0.07377466708355021,0.1250650297341358,0.019429202265712125,-0.003086837150368797,0.03789228631572361,0.11148054311265385,0.16119157666699527,0.02428013094844978,0.3098038994102232,0.11014899937389708,0.36838446806285674,0.2046719014345218,0.07704746419501138,0.014542540564136253,0.05617510705908886,0.010579742212387312,0.2050757670528894,0.14450150101722214,0.07371202720939066,0.21114827394809185,0.09791497559477622
0.4434506849225261,0.7770842370358028,0.35443131390771254,0.2617761123228987,0.17240892622990345,0.28963998732787183,-0.006991732300599694,0.1771450704440676,0.17832763949440075,0.05339840198020648,0.04890070392874831,0.014815739164509505,-0.0826594756923069,0.18052952835043995,0.42813027614419336,0.3560529947838972,0.2965979382118942,0.12189468897409378,0.2559427947815869,0.14474198259058343,0.49310708908433915,0.45715612565247954,0.023997032710730355,0.33324146148231054,0.14000704599448885,0.13685797511300996,0.1394225421979318,0.15815711693134324,0.058917739212101417,0.44717768540278374,0.37165622750063154,0.12404707581534201,0.29236212969177444,0.2913007511366343,0.015225675512800232,0.3362730090900605,0.15025910494503922,0.31761827159214057,0.2638205520361015,0.5415427898256283,0.24413100895754178,0.061439660522005675,0.09583565474757763,0.32179074831309656,0.3475050961658383,0.23226641881897675,0.20921523630236868,0.15317539343718098,0.20602915167889388,0.3251690181839183,0.3802841095010945,0.13507752631389572,0.2502863600253533,-0.05458625671917714,0.48226375578026004,0.1964518925935384,-0.06444900496930171,0.21810970841153907,0.31612866567566467,0.12873265702547604,0.35300359368208845,0.11332827865205947,-0.06533046988059095,-0.04562882826137345,0.24980063844916414,0.2662134580317749,0.2743069941861464,0.2679729742871823,0.22265450709579257,0.059713062382324614,0.37314132964386787,0.4847232297620153,0.15634977930800414,0.1839952103303837,0.16599529234186997,0.08187179685690983,0.23245924685684774,0.44066217846471334,0.31856604926919874,0.24520879101186974,0.3196871217614627,0.3351922040888981,0.24913648196113203,0.22581208936664793,0.2606044689992955,0.27155673191453333,0.11249814779727017,0.2376689377453126,0.2873387351009125,0.3368943250279794,0.06245322169547722,0.1437388111436312,0.2585295647396256,0.24920118346377304,0.3121860438454256,0.057566247007295214,0.1822536682153299,0.32861425159588625,0.05952564079843282,0.08408884590606734,0.2321190961408037,-0.2357427194661162,0.09395261727157146,0.16860611220503172,0.23224776998653832,0.43101913803551,0.4029562916645772,0.3130844156441604,0.41247656345542405,0.09508190315569105,0.1793265161932303,0.21548805565331253,0.11569378496587032,0.14674261122393054,0.06820825651588777,0.0936988102078084,0.19606136967315188,0.2790923555960475,0.38035751258423217,-0.02925483682805599,0.18740918278406724,0.25791784262326756,0.15116746085479132,0.014015553500419447,0.18147598318960473,0.207572762988786,0.32751007786101033,0.08529096514253272,0.4030330884749551,0.04810119587504663,0.49902729848475647,0.17205548547061422,0.15972482347269346,0.015761433310002546,0.147861069025834,-0.09236505222398969,0.2722086952549903,0.21695606666515516,0.21462819894497154,0.24450464998920662,0.1624889091812504
0.12522072149741542,0.040964388785835096,-0.014559460930589593,-0.1097429212030713,0.020087214971792222,0.2602810443922139,0.09882642663185595,0.21021259325461647,0.0519178719674197,0.06607132878273923,-0.1454654164058785,0.10803337859354452,0.010152740377575522,-0.09991026779230139,-0.41326844218219655,0.2556006070020127,0.23639753919532877,0.038275165597035726,-0.019657788172545373,-0.12547987240870523,-0.053563808764473184,-0.0865547083884276,-0.1205586337422748,0.023814271220089105,0.04438745966463746,-0.07564447106948223,0.22167456087123316,-0.07159472297779775,-0.016405610940828857,-0.010851787532628705,-0.06780629416580011,-0.060523845594093094,-0.16876884003061474,0.01096039305961464,0.19633325107141356,0.2434459561356545,0.005146062084411731,-0.23805063243816058,-0.057155448593124755,0.30950283791401245,-0.05361158633271881,0.09383567976322449,-0.024453709692426554,0.020121721207979504,0.05191435620700753,0.19926348450643544,0.02205095800982397,0.06402781670516096,0.15054671188645768,-0.14701987814751388,0.0505888824518604,0.04706994544144567,-0.10713530163446688,0.16387113237363227,-0.21868945942393134,-0.03301183486092462,0.1268179414977612,-0.05264787972035333,0.34087688108998526,0.0008796566630540119,-0.19383061671061336,-0.22887216363344015,0.17272705260617863,0.16351893137830403,-0.05577101891050224,0.21328870311951334,0.02642305699609806,-0.07367332574235258,0.18894244135308305,0.0036312236288510813,-0.02871044684640435,-0.010764696982706344,0.14336354336524956,0.04553322179167237,0.021353413317566936,-0.10811363020319979,-0.06201223527847088,0.06931111416151453,0.33175198275460865,-0.04723631797526208,0.09854948802423066,0.1909454499784561,-0.22162735990838106,-0.4551823206221492,-0.14783655869177525,0.14299012592269633,-0.11495015697763103,-0.11037961013986637,0.3771083272923724,0.13451201987620043,-0.30854277644347866,-0.19018133407851698,-0.14646615253765458,0.05330063189615246,0.0253508831886296,0.03923046259124792,0.04328503789702979,0.158494567654413,-0.29741998897911337,-0.29521341082026137,0.1909327776843397,0.1514315238279274,0.013034068140128488,0.099131009122185,-0.051876961922671064,0.3443618351230846,0.12631117057759125,0.16492431543493066,-0.17524521368000698,-0.03596014165676832,-0.023619418571526576,-0.08435105644848968,-0.15223771327116423,0.15725769026947758,0.21578928995782096,-0.08130156343738461,0.01743792586212634,-0.10445709221236005,-0.039634081954057626,-0.05061499789345082,-0.027974687882816478,-0.03259484919611185,-0.003652208557420387,-0.0570231533908717,-0.13288159757639134,0.015483593152376424,-0.10644056960348762,-0.08941992061066378,0.40139577075521576,0.23071689053638347,0.38752617653703064,-0.0193232215359655,0.1565578730999446,0.05284997873056796,0.09619038502251956,-0.21637268483894886,-0.10521343804774204,0.050429706990122274,-0.007549717152969376,0.14879660758845364,-0.026008199329384453
0.49254623220058474,0.6880479468748222,0.4700493715300933,0.3240928494484896,0.19219542064444145,0.23407760678492032,-0.07271648692048775,-0.07371331512778209,0.15084250662532275,0.16414453704223883,0.17284428182070774,0.18540819245088952,0.0484586875803167,0.30272674265423494,0.3891394062817456,0.4592272456728084,0.307626594822224,0.27964024605099325,0.10933401873852526,0.12711084899281871,0.27890397521771804,0.40752562294106176,0.3041828353569633,0.21350511941254235,0.34596326633052,0.14283825462009458,0.1866090879868042,0.1616606650247094,0.1035824564034479,0.42774296769305736,0.3552386106317266,0.21460538877484936,0.3275488094661322,0.16657305459363028,0.15821421196945634,0.4326365195079506,0.1470737940777068,0.377786093331227,0.23434646023374694,0.4595452715838794,0.3148136601740165,0.23529044796538887,0.14506138062605672,0.2575735176077718,0.2723247344865328,0.2243319885358462,0.28709017727457875,0.24355961639347806,0.21075129511035787,0.38241663802456227,0.25994938768235637,0.2404918504788857,0.31309482540745887,0.17552671925231136,0.4578640962458973,0.30574473241836253,0.12954687393920852,0.2835647932968701,0.17025246266642927,0.22698414833683525,0.2845385111528615,0.24339592337994442,0.13335451615584695,0.1740463287358678,0.24370917892897925,0.33061576143762245,0.2971008610550626,0.1764150915304949,0.33611943723367016,0.2568312277300634,0.3410423805409066,0.44180631784349994,0.0709902439107312,0.22452840622210518,0.29066872284437945,0.1750262446927747,0.29949135436073887,0.3247605915892336,0.15202449070676557,0.20245178881352136,0.3659892030452805,0.23287414233270004,0.32172730520941534,0.16306165297646985,0.21182507338146733,0.1230154102410533,0.18640921610461803,0.29193888532518575,0.1263569692510137,0.3399943966378996,0.22877239417285775,0.24765720022307625,0.34292703453069345,0.2631005647176222,0.3488857493385389,0.13047045594337206,0.21298803193577176,0.20122425362991403,0.26867070057354514,0.2211705803195848,0.03990232388164799,0.05005959511984957,0.28855667960433595,0.23985286653683507,0.25632314613979507,0.4497283425098285,0.22651941406178566,0.31192196703516367,0.46341653798321836,0.09794368937952455,0.22994540443576245,0.2658376880920516,0.1806983644453351,0.2750372344268779,0.16108241023920064,0.09283772685526669,0.18251614341184036,0.38279045008559504,0.29902546938801566,0.061056549070701696,0.1300833997317588,0.3582873846439492,0.23642994892618224,0.19386420664116516,0.40787600882114056,0.32633113050545065,0.3231353546261761,0.2324626229323283,0.42949985701775883,0.1918362287813796,0.38430459277087825,0.2008377618990989,0.14761955959705975,0.20121207853986633,0.11139918737253159,0.10082761140936913,0.31424176519433994,0.32615123107618543,0.20077087149627465,0.21306521585950886,0.23769997572686719
0.5705784425058561,0.6554852501715387,0.4354727683491543,0.32544466226215707,0.28845426616326775,0.24262254484946047,0.007625201065739664,0.028585357502270443,0.20664609354029653,0.34596563618791915,0.25683273088338626,0.32763271831738344,0.16717143988701333,0.325726944045841,0.314466287204527,0.24319061277112075,0.34117821050427566,0.25930061784723446,0.11030881067775705,0.22356861256461366,0.46144775553413353,0.45164687375338924,0.17237999116883673,0.2730267877872812,0.31332856341968685,0.3227176054836387,0.2523056885423805,0.24180776614647778,0.07313698927206004,0.45282662256536194,0.27462510619236585,0.1739641207810995,0.07304614046373446,0.2857843813172295,0.234028594608486,0.23047200034864707,0.19725354605827655,0.16511125107539462,0.290792963570151,0.41208435538249266,0.3528094319530694,0.31629625556665325,0.23022305385499972,0.27011934883827343,0.19968196972060617,0.19759246416103618,0.18630419304682883,0.1971582116172107,0.19227977145284952,0.3101807705330362,0.309891252155669,0.21758623626233425,0.2977728737477663,0.3727257345761678,0.4044877262056246,0.22952525126929174,0.23083952416585207,0.2634221594022907,0.30023972010669653,0.331012549250686,0.20828629488644093,0.2006947543627775,0.279632040022986,0.3652325177502405,0.28027129478083923,0.3919994953931906,0.3424320795416886,0.15818936819487078,0.3505213051198279,0.2521906566922972,0.33531189444093507,0.4785934198708663,0.21483078891104335,0.250282551660738,0.2653625002557108,-0.02355457284914678,0.29209979361245136,0.28329537897679646,0.10212683635466724,0.21379466482783174,0.44314360436544353,0.4082551472402321,0.22657928447679962,-0.36431947066241216,0.2663181945359935,0.169589414185047,0.18615464400495083,0.1112844417752472,0.39430544815043267,0.3834661118511723,0.3156899524987243,0.1294974818991014,0.353596312861971,0.2975283562525854,0.2680760925917972,0.15252006104985374,0.2015721328167379,0.23832730236340385,0.135805754511558,0.15660398046621485,0.29168074857824094,-0.028709748382265393,0.2717702976098983,0.029638583142509826,0.22724619836690693,0.5073009120607734,0.42713954163423273,0.4602519507323457,0.4159887471738676,0.17344476281432444,0.19563261332088433,0.1293467043233669,0.09882273961798864,0.33492995716912805,0.225980165128429,-0.04641265606892429,0.4133214429084368,0.4119945692192673,0.18872720493713696,0.028795498735335056,0.1706611100149123,0.36531491969406765,0.27004249565493943,0.30135105217742914,0.529818742080251,0.291422066318171,0.26349420232369014,0.17514842949353104,0.3428930431634028,0.2843511934597047,0.5282488487259639,0.23492110756904255,0.050071597523607035,0.23923830233142898,0.19503703594076383,0.33681993573863367,0.19316097272208532,0.36836909827501496,0.26664229647924415,0.206665139484821,0.23272616505054666
0.5961784529185341,0.8328405532045043,0.5751180031136679,0.37465240776604597,0.24925486778632722,0.295136508871384,0.03152581979128444,0.075488932446469,0.16092551199580904,0.2647678161935177,0.2372680045976421,0.16536772459750862,0.08975408941420729,0.24007330212572406,0.45738957316792,0.29346729049749726,0.4612168609196949,0.15678999035954377,0.15547493542946877,0.2672208646467165,0.626180850820151,0.5086789200456067,0.3550439193315434,0.2828399228712598,0.3982324485057745,0.1840639170173075,0.21688274383828096,0.330129024023987,0.06423134129138722,0.47113516778896447,0.4579551657398969,0.21388238711409432,0.26419660262466804,0.19667103086583487,0.13480369211687013,0.28449963570801984,0.22803661685309687,0.37388810388572585,0.4156289878040449,0.5766563981991562,0.3589770229770983,0.27083522669893256,0.23698185341691147,0.29516974978153887,0.2729832825940954,0.2070647569331094,0.3095093932019703,0.1607797960839785,0.23956452608490178,0.32667464773622046,0.3126489963553141,0.227619353717296,0.36847622049738876,0.24672847972237757,0.27684174887123414,0.23413152667594092,0.2604071242659006,0.4247651226294379,0.25726692727619166,0.1649298852347774,0.16321094395863794,0.23259430443315357,0.2037444660554933,0.2755451085624597,0.25123646810058614,0.4663230470278608,0.1712852162818578,0.023361919005031567,0.33398630699259696,0.22556747406787245,0.34097805262771297,0.5652733712919866,0.19180658626746308,0.2994072637186401,0.2245075056131684,0.08748090300030709,0.3040281643625033,0.40907548451182413,0.28754154941673454,0.33211349803915513,0.43436289941048095,0.3085073199049063,0.3525177561060943,-0.15600723183154236,0.17586095098280188,0.3527613204157594,0.2817169501380145,0.40965869121814746,0.2493296467745447,0.3833566695664821,0.3607885126679583,-0.009001098551305592,0.2189602272657595,0.36767778504867815,0.34650723374417014,0.05015802684770492,0.284005817967346,0.35126991879821384,0.06491177846789942,-0.07247712613664219,0.12147291521236145,0.13850472505661698,0.35598085407615315,0.2508192434704141,0.3026702393781187,0.5576557950956799,0.432321221076452,0.42288694852069636,0.519058459158036,0.20954259525816293,0.15968742845231196,0.1856024308933182,0.09490454709643083,0.3215785451703271,0.2987797645367323,0.25357959849004963,0.2605874508947046,0.37162605598684356,0.3127234065607089,0.10768594673012345,0.18286232334043354,0.38753117454978125,0.2457484427483748,0.11959145189270379,0.32901004385595445,0.46332148513590055,0.33748741596590776,0.19916653790582003,0.30499080454772837,0.465041308168096,0.3641063309982137,0.19081585286555236,0.13806238809554322,0.1799302232917052,0.19133200858527943,0.13747322707494644,0.3686731818500922,0.280990953576728,0.2616590444954624,0.3260521044045567,0.3312346388983728
-0.3851715425964792,-0.5008949486656565,-0.4165967258305919,-0.38727838317447366,-0.2224922012837439,-0.17426787266502067,0.18909714060685406,0.3139978457085835,-0.12288061664204955,-0.12017825749196101,-0.21998938452686828,0.019739742813560876,0.11770745441688607,-0.14123577217332955,-0.2849381507556002,0.056476845280701446,-0.1826528671516643,-0.10465933333185104,-0.01878314681520537,-0.17090906785806792,-0.2178118248627912,-0.397385035091864,-0.16365645568486908,-0.3618543330187395,-0.11688744910248713,-0.03655102999664801,-0.1260833122863562,0.19725140669914923,0.09558111013424304,-0.2790086393009174,-0.33475563648566936,-0.23135583652176878,-0.22607539677683863,-0.17869555253246666,0.1038816800701315,0.058570165108657035,-0.06203592507370136,-0.398460820494805,-0.25696785327137284,-0.3186701137019246,-0.2949539049865985,-0.08646324233900074,-0.05101908150509269,-0.14676445991090498,-0.31450351338360766,-0.04187323396468929,-0.1226023510725701,0.03255157015033607,-0.2759342505709098,-0.37456937572310905,-0.42256978762643027,-0.10934400827141497,-0.26008045184710854,-0.10701411315931689,-0.5940870904694324,-0.31476989397529676,0.04280936465892967,-0.03097903162422422,-0.1269128096218731,-0.07708837193205637,-0.335330996661367,-0.3370786764599844,-0.125887803322246,-0.10879314591706177,-0.22877802779044967,-0.2497222031142881,-0.23925938752298226,0.07959222595056226,-0.10071638457120688,-0.29031432249495354,-0.12427693130826906,-0.4337985952621287,0.06606440890396624,0.08883789478839033,-0.2693478062717684,-0.026131842025331257,-0.253552720919197,-0.3315857775935287,-0.16339666524208885,-0.23478167934749994,-0.3015553088861101,-0.22033234239305863,-0.21595137508469847,-0.07055879809840516,-0.20729767365703441,-0.13934763652389642,-0.1880264414672445,-0.12946472217396002,-0.01342062990823804,-0.418308288250667,-0.26232201690574614,-0.40021501403202037,-0.394048549589942,-0.3230202938991866,0.08983053772533445,0.03708312867732539,-0.12575346040149515,-0.2452694351147699,-0.2898950419135811,-0.21620367976276766,0.06727812408507032,0.05573362647447237,-0.1859473998715246,-0.06379468532064848,-0.09760567377875443,-0.3587427936269106,-0.19236793012489564,-0.20818694224893813,-0.31185897002895563,-0.1178590874828094,-0.43780543420211443,-0.30228771964521745,-0.2563654155524041,-0.09879573079025074,0.12175958042776627,0.1355505144231888,-0.3520975106355592,-0.07332688148756292,-0.044296024150410465,-0.0899947822628426,-0.08660196138789271,-0.34804446053189075,-0.184440336196338,-0.3165820939432571,-0.5515626432702503,-0.26891653834887974,-0.1505982068467196,-0.19965967344615368,-0.3607942104930873,-0.12285739905299195,-0.28337521277770655,-0.18065557289974105,-0.03246678818971632,-0.09870181741516923,-0.01796459672164079,0.02170010056836168,-0.32959745926593087,-0.3400687456035226,-0.14863707654077996,0.06857673144168765,-0.08008093806201022
0.5762972608609377,0.7680596923903948,0.5472589381351358,0.45341596142256496,0.18321687891911634,0.1404604234030258,0.02589475071065239,-0.15139212791389217,0.18660056597805494,0.24626171163219038,0.3155282517087674,0.16186821387777264,0.03831039796889814,0.27293755463037367,0.5555520073342197,0.24925783181726374,0.4131864166613596,0.15510866064424653,0.1500326029488631,0.2733685697058167,0.4351476937945567,0.500602133552463,0.393313332497512,0.3564735122588729,0.3179810253464591,0.26303584580668987,0.24951170267981582,0.23704752123669745,0.19069197790032755,0.4655056608768183,0.46247392592687087,0.24410093391368892,0.3201806652514565,0.26100482193836594,-0.10428744463134343,0.2306235765714999,0.15345094524483416,0.4690797751460045,0.4159000379451252,0.4699998195949177,0.3877439421694978,0.22981450542526632,0.3394477443169192,0.20667770648418607,0.1897500615345592,0.20669516149837663,0.20135925214413164,0.09172136208717263,0.25042663178399566,0.376841239044538,0.4001264418935879,0.19683876193406094,0.2753840151506003,0.08732270060622017,0.6166763172909374,0.3519875396757605,0.08728844932610819,0.2518784948198918,0.21215587407331216,0.29368616310859313,0.4159005746852687,0.34306061353980954,0.03087201276781887,0.09057226460158511,0.3239550059548055,0.21852891921211526,0.28633094629895095,0.24866849044758063,0.1585999247798145,0.25234886540484874,0.21123889297699266,0.5441335795912084,0.06107014441137401,0.06354783709239861,0.3379852842285543,0.10209930965243329,0.401680295509366,0.4042719792045818,0.19344264019468158,0.25265702074477686,0.35569185418829863,0.2655590449501219,0.3162981512061305,0.2202960191715635,0.24949220257352267,0.2911215919556146,0.3585224003911488,0.3165412182563268,0.26618932308027193,0.4119448563559748,0.32902774358219294,0.3373886195475009,0.4617741226858837,0.40650476556834625,0.32584980890031856,0.0442137861233194,0.2752729787657761,0.31463782344632024,0.33498538082542295,0.40613990639274006,0.07834999465592314,0.017298639837835944,0.26964277236173934,0.10391793878603792,0.2712685181867291,0.4000463519377699,0.2941195521535208,0.24088146053003873,0.4590839365420136,0.14267435291838015,0.29710068250192734,0.32426570266091204,0.2495238227602544,0.24830584399248753,0.14026039888509,0.18400883454307365,0.37733544854418266,0.2496538785797127,0.2268930633976137,0.12043420989648658,0.26701517809036135,0.41158262671919044,0.12016783038805967,0.20821918582107243,0.5992372814872438,0.34471406334768223,0.33679234771814004,0.20569046725282417,0.2912579970826454,0.1834493633249924,0.4005011160399861,0.2004697229747887,0.10691026934838971,0.20386010783424724,0.11087594116608888,0.19908555453915885,0.42726366212030537,0.3775355275502833,0.2752387019088718,0.16575998102643227,0.2230076369693211
0.4897424272966133,0.6926685643164535,0.3334008766774929,0.127791162589006,0.13112975625659173,0.29962015278880005,0.09014656353618726,0.09285571001833942,0.13572266600061075,0.20395618592156273,0.2139305092841708,0.18002208663676655,0.16105535267151697,0.1488501979964991,0.1335650000211307,0.333017858154416,0.29323759101350894,0.19816367569100854,0.17195925143530577,0.11996746176832643,0.49204650847373704,0.4443888884636314,0.183168612360419,0.15318263444861616,0.27095402898594684,0.20626957068915525,0.1842351914961814,0.1633543108807429,0.15531375161946084,0.2278079709813955,0.34122923915607917,0.1759367583203167,0.08166365074283922,0.032987545204948426,-0.01798807542993393,0.3184230847724297,0.10723583310369353,0.16410448903179484,0.29026883629182715,0.4052410418425778,0.34189031812736526,0.3067280686280247,0.1933110762179248,0.19690105294212804,0.14716396915147256,0.2067830661544267,0.12315321110510626,0.13033010934273326,0.23390237659706517,0.22736582572187286,0.17202209217450562,0.1561466031921842,0.1167597396374301,0.36220491173056396,0.4173045740933883,0.22696735163368667,0.2828958989161926,0.07835271161575748,0.30113063075310686,0.20581018833020062,0.042423107786216684,0.11573915509492928,0.2581864445816609,0.32989441228482136,0.17765886016282617,0.43727258278513487,0.1578780640255307,0.06487923663882703,0.23748210640629586,0.13148076216405197,0.23762197398208848,0.3733311076232273,0.08494500502014796,0.20662215320939878,0.22940203080866534,0.05097068907376749,0.3033945614075277,0.2999167025043307,0.34745086132515846,0.2196660964650369,0.42303237998762283,0.14034272858636637,0.23159829755845793,0.019251227163037506,0.10163742616812182,0.19248634417179078,0.22348037914347493,0.297950172271745,0.24374793020503338,0.33000162927122406,0.10544714037351077,0.08084433568116225,0.2456181309854603,0.3221219063035761,0.2874172894119941,0.043283663625215574,0.2384220494870499,0.010311154457555965,0.13531038051345226,-0.0049351358785297925,0.21705731525899366,0.13047487955385892,0.33409676229695084,0.2578132017555622,0.17650206339790786,0.4263219375005392,0.2823024487795521,0.3218306281988068,0.27836605368392625,0.09202826238713853,0.09204097103447939,0.1875702895987072,0.18693407816841837,0.28770501980416124,0.23049513354662265,0.201383510695884,0.19502386152202802,0.11242435553654621,0.18120970968371494,0.074236274254254,0.06460129862489633,0.18384844728001526,0.00040894257109327903,0.05488246567719789,0.20748120360311414,0.33899422955726416,0.23991606218626044,0.12833805273363855,0.2080697905998756,0.44292933208997404,0.20273431674876466,0.0612478255046819,0.09774308595658383,0.16775583018558785,0.11409975844813885,0.3062586250457278,0.1728962411381485,0.18350062731471703,0.14308295580889957,0.34281979512054517,0.2809014997700165
