,image,0,1,2
0,airplane_167540,0.34028151652941446,0.7703194154786562,0.568452862901393
1,airplane_338325,0.42300547899617075,0.5120473102482379,0.49855705155037294
2,apple_216277,0.41785875849906506,0.336849174941399,0.2741629050239036
3,apple_562059,0.1614191785170152,0.2912369595677513,0.3017132085040483
4,backpack_177065,0.30054352778033905,0.45220682022062286,0.6433418434000768
5,backpack_370478,0.524539413836188,0.6688453615340093,0.6749435295905118
6,banana_279769,0.18154234385941,0.23857891359541955,0.206832936176971
7,banana_290619,0.09646643110287792,0.11250326022831089,0.0633495351986312
8,baseball bat_129945,0.2204525725287445,0.2707925204974172,0.21797791819500448
9,baseball bat_270474,0.23716014907050934,0.17634128882374295,0.22498615829273505
10,baseball glove_162415,0.2913329265618311,0.08336059759342634,0.17616651959439547
11,baseball glove_515982,0.2884670872856909,0.5637546286010879,0.35842717099004223
12,bear_519611,0.32824749688549365,0.679195072001033,0.2977825102458
13,bear_521231,0.4506465990385986,0.6356876560270646,0.3339271250427463
14,bed_468245,0.2872715282195839,0.11876790263440679,0.14936949653427412
15,bed_491757,0.36929494463832907,0.5015541469179572,0.3650092500011402
16,bench_310072,0.4764765051328025,0.45090714859190945,0.226054845315828
17,bicycle_203317,0.28764954691178357,0.20615259279432896,0.23018666827678694
18,bicycle_426166,0.3367237388822379,0.40705969860428,0.3647652715017839
19,bird_100489,0.3710731057778417,0.17753294291784444,0.3198984538580157
20,bird_404568,0.3477023895629802,0.09454711421956394,0.2032848958650282
21,boat_178744,0.47392323138278913,0.47545545241798703,0.5137047587888017
22,boat_442822,0.2817215178674506,0.27741921254097546,0.2821764403644324
23,book_167159,0.21767629261510352,0.3009448105115902,0.2672082021541129
24,book_472678,0.10108910615316555,0.012807348794446227,-0.012552242520527156
25,bottle_385029,0.32207404289525354,0.5355633228707747,0.4123367961953277
26,bottle_460929,0.2715230481535549,0.19012410851144493,0.19818778008242507
27,bowl_205834,0.1265079169071893,0.08922742230448609,0.1121465698852339
28,bowl_578871,0.15073092807104427,0.17476188583935212,0.25542233300894845
29,broccoli_389381,0.17406931482355936,0.2647327018608232,0.2101535877858143
30,broccoli_61658,0.08936564531007327,0.15932626428602914,0.09051515424383509
31,bus_106048,0.3046288121520409,0.6877601873966867,0.4021691593717704
32,bus_226154,0.30651312353325866,0.6995014086644495,0.4083041031123817
33,cake_119677,0.3983506353646685,0.2796417599079077,0.4293938251002964
34,cake_189451,0.296484980020543,0.19879439560560577,0.19813135140584204
35,car_310072,0.3191170253895643,0.25542074007720983,0.2296215984471507
36,carrot_130613,0.23529760289329923,0.06459938980140856,0.27569584717870277
37,carrot_287667,0.411257121812026,0.22130463882053042,0.31605431378154236
38,cat_101420,0.2469771172251934,0.235229435895419,0.16927471802423777
39,cat_558073,0.2687089225238897,0.39206555247972275,0.3405894094802655
40,cell phone_396729,0.22648868549598494,0.44440547905193095,0.3082223317741682
41,cell phone_480212,0.35282900026656416,0.30008351565646973,0.42653562094909914
42,chair_190236,0.4650462653967358,0.623194055182932,0.5516961237526292
43,chair_81061,0.35021209753336296,0.37094796911649985,0.29331257749107903
44,clock_164363,0.39507616504137,0.533593357683065,0.47151301994414974
45,clock_60363,0.20394938262385182,0.2976301996539946,0.25693829124276113
46,couch_29596,0.16629365437419497,0.16990872467457047,0.12466421566810777
47,couch_31735,0.21549148750657338,0.3221743707630259,0.24845519529322865
48,cow_361268,0.3898963518539848,0.20972685216956105,0.28519616676668963
49,cow_545958,0.32695408521407976,0.25111726274886476,0.3234212258613126
50,cup_226171,0.20170278557847654,0.3009165515607607,0.23273946870429615
51,cup_323151,0.2233520606145733,0.17711460093142484,0.2280039703879937
52,dining table_385029,0.3460472597634783,0.38554315249618376,0.3625289286893954
53,dining table_480122,0.0936729681905247,0.005839542353163044,0.030185857467238675
54,dog_331075,0.4324103136980231,0.07979846550513989,0.14592946126548798
55,dog_357459,0.3479633105558987,0.3980872128305718,0.3847090869997491
56,donut_109798,0.30015577973743207,0.2176802830167775,0.27972846657797046
57,donut_148957,0.09070053014645467,0.17337321344131973,0.1192703659230912
58,elephant_83113,0.31445694363761656,0.059718537789053006,0.23417955106408692
59,elephant_97230,0.28929752455531704,0.07567768214564881,0.3708499820520204
60,fire hydrant_293071,0.292212732835337,0.25763482895492024,0.2679224659766854
61,fire hydrant_344909,0.3053802057012533,0.6237908542911601,0.26586261962171903
62,fork_243626,0.2522310938387844,0.16226736464826363,0.1785446973274852
63,fork_250766,0.2153282235599524,0.09333049665852597,0.0837463663425202
64,frisbee_139872,0.1477247434529582,0.14918205394499337,0.16315661311411725
65,frisbee_357459,0.19478868686247114,0.29528179103591884,0.16883184602226595
66,giraffe_287545,0.21814106327586152,0.08679298235040421,0.15110250282778911
67,giraffe_289659,0.2727999445013745,0.4481112967816643,0.42257135171549615
68,handbag_250127,0.42664481994524794,0.6024104763237534,0.40089448606947714
69,horse_382088,0.32458927613203015,0.2566880669165996,0.3386271690765912
70,horse_439715,0.28194471643561847,0.17673100840194786,0.13325481772737569
71,hot dog_311950,0.37240109260964704,0.6899029355893538,0.43282145658293086
72,hot dog_400082,0.28412529282672266,0.44047011560189414,0.2939138481184526
73,keyboard_378099,0.2933996468106814,0.24806533338029757,0.5111557608223875
74,keyboard_66635,0.23317252443536607,0.20374255966579558,0.23538107630794838
75,kite_24027,0.1806254883833114,0.26534394319779525,0.19325334552779527
76,knife_116206,0.1275388459967534,0.17972430844823098,0.18765857452865145
77,knife_227985,0.10574529375076755,0.0764713396067711,0.0892210217759211
78,laptop_360951,0.25101945711754764,0.39192742445418904,0.336515357493286
79,laptop_482970,0.279787532374947,0.3597397517179104,0.22137660578874643
80,microwave_207538,0.18802367545176418,0.2817864195835503,0.2779471423167981
81,microwave_91615,0.27812922363491555,0.28836348437223736,0.255153125352348
82,motorcycle_462756,0.40887268782745523,0.38574527320343777,0.37895414001395206
83,motorcycle_499622,0.46062187645956226,0.6066290529355849,0.42804722459125893
84,mouse_68765,0.12439086064204877,0.3529987437999449,0.28855956733542004
85,orange_386277,0.2144270851277001,0.26850269960562223,0.6023045374286644
86,orange_50679,0.2819389072189102,0.4596333010135545,0.3832227367920699
87,oven_446005,0.2725684928551283,0.2995983669686031,0.21196794041362824
88,oven_802,0.2989935981964873,0.11038192648902447,0.29343070260439325
89,parking meter_333956,0.2761887648738372,0.21808678112863444,0.20063565743365153
90,parking meter_568147,0.28655611275737713,0.051748100114718434,0.2680873631916793
91,person_278705,0.289088144825555,0.2174225235930303,0.14970543008737275
92,person_562243,0.21082752009936762,0.26997180103665297,0.390369059425582
93,pizza_276285,0.3315218692375848,0.9012693846483666,0.5095412811042297
94,pizza_294831,0.2544458237665329,0.7550566445373479,0.3748234634613326
95,potted plant_407614,0.4644626672726866,0.35681406156166173,0.38584735339959125
96,refrigerator_498463,0.2511089859847472,0.43741185233273105,0.4300478313987566
97,refrigerator_536947,0.4156087452337522,0.6240679596466844,0.5217509884901991
98,remote_430286,0.22532904098833967,0.20045314859134034,0.27454200950922175
99,remote_476810,0.2735574838274741,0.32612680838501573,0.25679906047688
100,sandwich_417608,0.2965943501403965,0.4343554078298111,0.3446348899789316
101,sandwich_465430,0.14672609721779634,0.16977543015177632,0.11931239402381522
102,scissors_324715,0.15853216182001084,0.3284847546963078,0.2820614628358096
103,sheep_278353,0.3423426470184909,0.4634701575305988,0.34801446472638503
104,sheep_410428,0.22596753385495044,0.046274599212630815,0.19909810455537336
105,sink_466085,0.2484077443976554,0.10818371870718083,0.18105602642485671
106,sink_51598,0.1441346455294117,0.06829435024303993,0.08705466037611347
107,skateboard_229553,0.2027107321689048,0.1783190860139709,0.08714555356193872
108,skateboard_71877,0.3232085302935772,0.469866702423032,0.38541418129038707
109,skis_30504,0.19858895956603906,0.07431490135521464,0.09740961668618597
110,skis_342397,0.37247039378671776,0.461193301666924,0.2404171706799069
111,snowboard_393469,0.26522401748661245,0.23995673221251942,0.2023033782421638
112,spoon_248314,0.3947655602100915,0.5909093692320773,0.5534129721297818
113,sports ball_22935,0.12170514368229367,0.21064370012900493,0.20803453758961196
114,sports ball_60102,0.2877496631341516,0.47946069156058524,0.26069526573879687
115,stop sign_100283,0.24693137267937992,0.26189145821278814,0.3374957808135528
116,stop sign_724,0.2368471342720124,0.27809369456136535,0.20115712530231722
117,suitcase_23023,0.4386274056386766,0.4855589548169761,0.5310684698040952
118,suitcase_350019,0.12318810594656533,0.3029360497854342,0.2010188697952774
119,surfboard_52507,0.26919162456582063,0.2860002118240197,0.21790156550233863
120,surfboard_554595,0.28032647126574023,0.2835496132793166,0.19975233071829113
121,teddy bear_205542,0.1783190147858823,0.4448174280192523,0.3167347174976707
122,teddy bear_82180,0.1627984433419996,0.3023946110237444,0.3628746955322029
123,tennis racket_270908,0.23629978281073977,0.2956811626893574,0.23601818168425692
124,tennis racket_394559,0.4460860535783339,0.45156347867000857,0.3776120467321849
125,tie_133343,0.19940892417276546,0.1315322882626491,0.09839766129650518
126,tie_244496,0.21677428399119514,0.38954937283274294,0.34240086280325044
127,toilet_42276,0.25550961454004145,0.4125938554792077,0.2789436731591817
128,toilet_85576,0.1254402880542752,0.2069438663097692,0.15222585159924187
129,toothbrush_160666,0.2616295512119224,0.04013049449675256,0.020622372899460003
130,traffic light_133087,0.19402136016926913,0.21706290828043903,0.21896636076220677
131,train_539143,0.3358374089430479,0.4865210619410786,0.39806584668422945
132,train_90155,0.2071992477248954,0.22657171418187266,0.3511077671695639
133,truck_334006,0.4185523045289019,0.2144590816581683,0.269965206621655
134,tv_104666,0.13280498651554584,0.1398212294684257,0.07400182933051226
135,tv_453722,0.24067990102719147,0.39046724061289023,0.5246858446985585
136,umbrella_180487,0.2726953130592898,0.3657842810385753,0.3648748736018818
137,umbrella_455157,0.33423292057856885,0.20255419227169036,0.2208986629438495
138,vase_376478,0.18447428117754702,0.25316693913723715,0.2293927263914779
139,vase_521282,0.17253217202092225,0.033490362273540734,0.06267581339993489
