surfboard_52507,surfboard_554595,suitcase_350019,airplane_167540,cake_189451,frisbee_357459,frisbee_139872,backpack_177065,apple_216277,cake_119677,backpack_370478,giraffe_289659,handbag_250127,teddy bear_82180,suitcase_23023,car_310072,parking meter_333956,fork_243626,teddy bear_205542,bus_106048,fork_250766,bus_226154,giraffe_287545,airplane_338325,parking meter_568147,apple_562059,chair_81061
0.5657545623936744,0.21933221079652707,0.08560593103232646,0.6818276110955157,0.36880264254823336,0.3041045540560697,0.13529984770120573,0.2647927850918047,0.3797669546683641,0.7166586382052113,0.3085311515145312,0.5570136310237186,0.3677321569417942,0.5658898632062911,0.6821553284252547,0.14045070005972318,0.2939623777662754,0.04024802993350748,0.4550271609861977,0.5576972708113709,0.1442814339115522,0.4924767562706043,0.6330164216782516,0.750344801817423,0.5279583771665575,-0.044504500558337864,0.25504056291537003
0.5693334700282298,0.2845567987348573,0.06898307391881894,0.7904235055828782,0.5790054742376859,0.3982290560581389,0.11255923362372627,0.44456827049214837,0.4111771015925343,0.647567012373437,0.5333247613920029,0.6709763526863145,0.17448314067451892,0.5611350048386806,0.5383349863554505,0.1319705247023569,0.3767056976364371,0.11609787415122531,0.4147546826064129,0.6668794843767547,0.18646400610058142,0.6207785562751446,0.5834768674217229,0.7733699268230767,0.33040772152151476,-0.013227487907989163,0.17943221287410666
0.5406976347512785,0.28601122975225285,-0.0002805090533974574,0.650577423456733,0.556599886164457,0.41385794977746776,0.09791630742405542,0.3702111309576727,0.3801120450246412,0.6043863781581389,0.5581270499588371,0.7036656443846339,0.228055398502039,0.5200081608929443,0.6934494742257984,0.16440512693497547,0.3341504504411135,0.08302958181721919,0.43925418129937627,0.656679433236538,0.17747248763721046,0.6693316947274491,0.6690805460522343,0.7843601942773765,0.3750715354218819,0.004197382846469693,0.21415527833802314
0.6589465444963579,0.3422700755222068,0.0785270654510808,0.7818224842122943,0.6488938711492199,0.30785278491704665,0.08965007532316493,0.3551396653954457,0.3075100249937643,0.5412158413866243,0.586893107643454,0.6722664653498293,0.2846393878647559,0.4042287222519028,0.6055594079103066,0.35480980139664153,0.3531279473977848,0.019636607887377477,0.4348868777017006,0.5424368358784517,0.10025532584304023,0.6051956964672627,0.6244555236636641,0.7488157544528076,0.40590635367389427,0.0663666964901456,0.2673139266980626
0.6354651589444198,0.4269267789190049,0.018852978574766494,0.7600290074276627,0.6371308920541574,0.27738877528555034,0.10389764434266803,0.3447441754587053,0.305449571983168,0.6001146467781713,0.5433208279939938,0.6322780838232871,0.33136015229855625,0.3770254021074036,0.6818454852317195,0.35673120600423913,0.3103651529788494,0.03497537393771184,0.4443603419159064,0.5995031072792263,0.0972860343304119,0.6711241992102284,0.5861266730950316,0.6921542724877281,0.3820849234054893,0.05729797761676603,0.2478331265444744
0.5109411272411067,0.3975501524592384,-0.043059756208103164,0.7277874509108666,0.44916040159048054,0.3200536735346472,0.07626178094621634,0.36244529370559314,0.39608362197657415,0.42722560217126565,0.6057877054909191,0.689243730954928,0.24246324525874896,0.38331563621423265,0.7125644274338849,0.2051321876785727,0.35991501883134763,0.06123550674779313,0.42215666655454176,0.605055901741392,0.07296326148517386,0.47012779205967187,0.511602473917381,0.6655494658755451,0.36043338906784655,0.0258735623743838,0.240992705037098
0.4500711131596007,0.40322618157294127,0.003696700483746709,0.6330476985003459,0.6524363955658314,0.2146518327985821,0.13116302078095954,0.3781262039418539,0.23932356480845923,0.6520185437878048,0.40295076662992846,0.6703348696988866,0.3321422570867255,0.5082011919936972,0.7327300071686786,0.2668135482187441,0.35269740093407087,0.032881966435864954,0.4260995110033198,0.642036584467749,0.15172926803585943,0.6723737900002374,0.6036487794175444,0.7305952293375131,0.3777261823971677,0.12922039416333558,0.21041803573449228
0.49836304074024756,0.4570050448536929,0.044851156222607665,0.807709017005669,0.27130830090017677,0.2882495336599343,0.06601926980040859,0.3629833222553484,0.25960111206748,0.6152442654029887,0.5877283573714142,0.6126342802532654,0.25776457764287297,0.40684960760476657,0.5872595266511508,0.2005395614012706,0.3169014404551422,0.04850788674273694,0.36812644130008587,0.6475044960120152,0.2460687783704946,0.6197602307535539,0.4971531720581463,0.7359172473041298,0.4110799738869785,-0.054013284232036614,0.25095723936949965
0.4172830419808838,0.4444073535244515,0.02083911164041869,0.5927124486743736,0.48905652098816255,0.3758650032674602,0.04996481554344912,0.32636665929421954,0.4286574831803954,0.5517029090440468,0.4967727864781077,0.5965622853939515,0.27050563793583343,0.4474808722074389,0.714053361858101,0.2560048936367754,0.2982318235893257,0.01780105200647042,0.49235136585183004,0.6432686307628491,0.10158956484670842,0.3895542403412015,0.5690199694585883,0.6816750439616547,0.4708927193792123,0.03010991346270632,0.2597632655534787
0.4206854258286946,0.5049738554841188,0.1981286357776572,0.5756914112435284,0.4728924924686058,0.2860625311113287,0.06031094569573606,0.32601663369005607,0.3946224573918395,0.5704854884477822,0.5102468239797799,0.5665511526889364,0.3045691886513153,0.3970519983119071,0.6869547625733976,0.21723163600370674,0.37268639608294674,0.030310297457628053,0.34165926568938304,0.7166550511107825,0.22978563181138434,0.43225038397248094,0.5316648928779406,0.6095727639583501,0.43885640775341456,-0.020211366267387988,0.24986105085732313
0.49145975523222263,0.48838707388254726,0.11806229310485912,0.563268636509097,0.4581378628153859,0.44364005014005287,0.04836013218533468,0.32981162800570635,0.42790580540575973,0.5764792118307792,0.4972067000421251,0.5004903716105941,0.3345412498031351,0.34893858865719757,0.6983414688211894,0.25395985810336913,0.37013102279916843,0.01303884482339603,0.4451347967877924,0.6600433094110469,0.15055563101212568,0.4555482555559268,0.5915157383172069,0.653011591839376,0.45153941288251154,0.011369215600941361,0.22684532771118365
0.46228177494629275,0.4488802089065587,0.18699223078175164,0.516458348649244,0.2727229954636513,0.39998388261147155,0.03882866205379959,0.3067085133665279,0.44002589052870406,0.5688311554930932,0.5426941076577636,0.5288260585675537,0.3151927727789,0.443798210590373,0.6222372746357157,0.22724755652643872,0.3688548130238633,0.04992561385378509,0.4835927432478736,0.6449767902872484,0.15711917411508664,0.5248574963242479,0.5803463213850305,0.665094316154599,0.47883873541706645,-0.03638566368451921,0.17890317032378356
0.4434451926086265,0.44519474458609776,0.12724555445087923,0.5172012481289504,0.41844504923686965,0.394635025255099,0.05997946745305538,0.3171757850610636,0.41249807627428786,0.5754224930022075,0.5022158395830406,0.5439203066780589,0.3230254443520027,0.40984882461323463,0.6289406116118017,0.2742619124374293,0.33163743692065567,0.04079486355033102,0.4729891228255983,0.6404405642852793,0.15419164066809113,0.4015679786404203,0.5744233760545454,0.5992735271537216,0.48573327164304203,0.02299466397129417,0.1973968967910366
0.4623361271111932,0.45687844066541083,0.08947945687880784,0.4912324493738952,0.5788594180177978,0.30665067282131947,0.06682770483035054,0.31368977220358324,0.3404910331610591,0.5883075351602184,0.48716201985408075,0.5680597230501045,0.34504502388090175,0.41101590244896163,0.6173359581167174,0.34735911566515976,0.3454749368990182,0.05868699844449516,0.47053690531520675,0.6373869789116128,0.17821912367661386,0.6088445799264299,0.5476535435455077,0.5392946822557663,0.41939356499279057,0.1596340520131002,0.2299815819608337
0.3752387938472582,0.4602086567790034,0.06494219919006285,0.4640784639529632,0.6922602460375695,0.3639264352983645,0.14760741215032328,0.31835356442041546,0.29164620951577247,0.5740092116744777,0.43281577024597423,0.5532451857092344,0.34094862786276237,0.4064439439707257,0.5863951001943974,0.3273827239742399,0.34349139040301874,0.1548610535438614,0.4778548546095617,0.6466770166245663,0.19792594591560803,0.5372418734715025,0.5330089884293451,0.5711222515696115,0.43309731644588817,0.23472874004023883,0.2600165250489565
0.3458788827805053,0.3900478609866781,0.09580898738257802,0.4596172145150271,0.4818310525867733,0.3433699572911253,0.13106719456189517,0.288266227857311,0.30467044550982914,0.4455970141394723,0.43405325305559517,0.48895096340904676,0.28753740716499954,0.41881468226925256,0.57216660438343,0.2967018972013486,0.3161402714373882,0.19044666173324024,0.4547845982012166,0.6036896162259617,0.161508685911698,0.5236925804052904,0.5266569520932295,0.4796000185966975,0.40240383126990886,0.23688922451175112,0.34052717948380357
0.45207058208077255,0.509789853604953,0.13829569605204486,0.5156103665523417,0.5901232018673602,0.2505884976062712,0.08047065741409697,0.330533950052257,0.18992263522375785,0.6142618532002494,0.4316752880223821,0.5402995535527713,0.33250689291925983,0.43487684874347016,0.6056852204549384,0.3763398832895225,0.45387357172471043,0.08345448467676965,0.4391727066841844,0.628962109627638,0.2093846450775308,0.5804278110069325,0.47881762515810516,0.574945082158068,0.40157595553865527,0.09369055837170542,0.279070584857829
0.32268456429594106,0.4692117055036469,0.20385552996692446,0.43827716496042396,0.47036697144394407,0.32369723131807376,0.10492387587110093,0.2687106724773333,0.2824451505918571,0.44162110841639074,0.4363475286174889,0.420485151418044,0.26054339706496116,0.41277836077583907,0.5197208969892536,0.295671146510882,0.3011519848746104,0.13342852068616043,0.48277743311074717,0.6087058366686805,0.15462073735970375,0.4599115333347029,0.5115902486953187,0.548938577462386,0.41673724398364337,0.3417597893880312,0.30698729655289897
0.36905497174250956,0.40837278861362275,0.1844374724391123,0.44738891422895216,0.5573844405464071,0.2842596166514172,0.13485569257286897,0.3106256283284786,0.2570628500343896,0.4988540039520593,0.4037862084809015,0.3994113254352069,0.29710978813772104,0.374805846211861,0.5189930654256218,0.31137667879825676,0.3495742092021494,0.15784190919148092,0.4112616655265685,0.6296514933682746,0.22495277238067243,0.4890241355993199,0.48252782930699417,0.453378099980143,0.41117604253066725,0.3112496195595407,0.30541736524801044
0.38276789793626026,0.4951748123962171,0.11160126563538003,0.45911118550158175,0.5649780901734031,0.32787028604227136,0.20013909393210902,0.3022614296875232,0.17125340403548425,0.554503753865892,0.4172505302400637,0.4992317756884036,0.2874198511650559,0.37846068274628286,0.5459707741737138,0.3615340633624772,0.4223299924527385,0.18874886180844486,0.4009201488567217,0.5914262788685325,0.24028199148900192,0.46143982487256097,0.4626954510283116,0.4272459450441115,0.4082466761809894,0.24368793112461798,0.2789317338986481
0.3774473744990852,0.5102173050096381,0.0943774222950424,0.4539073797788666,0.5640940877412269,0.33579542781571725,0.2043884343919966,0.30310106747838866,0.1703578850157376,0.5499278715340883,0.41420655939602663,0.49369633983955613,0.2882670873686131,0.3752935195013191,0.5463989716943007,0.357697495796008,0.4153038102977087,0.20040671601101867,0.4101096500822163,0.5957912881921547,0.2269669078521644,0.4611609399600636,0.4737582514982867,0.44301133398702214,0.41815112899680795,0.24448711496867748,0.25561259825032534
0.3596844689308594,0.415120244784716,0.2286821756898819,0.3606901544739035,0.4841445876396616,0.2403859215342265,0.07918514050253832,0.29089547709974045,0.21137236051161012,0.41558702059213587,0.38578726211083114,0.414424839511315,0.1924169728114516,0.324667608422335,0.42358489674073724,0.3178198644698889,0.32393585464335517,0.2454276680058216,0.3970880956926923,0.5452438431395764,0.2609472927633095,0.4646156072068025,0.4230755095874791,0.4937959144624697,0.36762188008067526,0.3699851672127036,0.32538153214369536
0.3619875535775029,0.4290792566463899,0.2477239579568115,0.36753401957256515,0.4831317417337816,0.24996047319173495,0.09129019564840489,0.2946115501488718,0.18501403876586547,0.4214656708260883,0.3934650263336686,0.4174585776413699,0.19372169359775426,0.3266619064196881,0.43457513821490407,0.3102694209306499,0.32409389270303923,0.25332742120136637,0.3800484337362944,0.5653441832171217,0.25888984748217486,0.4643130742441118,0.4160970138789304,0.49420804043478117,0.37553504958938844,0.37962203299027525,0.3367899720515791
0.3530734930365376,0.46717712681297885,0.21689521748945823,0.37687628627103126,0.43210360836900596,0.25174930679225554,0.07326040186905165,0.286159585017193,0.19435280142647954,0.42233051474337546,0.40609556010623016,0.4349681551415612,0.22104588909267572,0.3308231858058901,0.4323459605388573,0.3182952716468037,0.3136014601129262,0.24330620984633278,0.37412046704180074,0.5617223543639756,0.25539222421090624,0.46849546483543464,0.39222681990381536,0.4919896417834597,0.39417892660050297,0.3511234336279541,0.2962209784567768
0.3672508404421153,0.4386503748674485,0.25062110797130305,0.37591530698091796,0.43057181136035044,0.25867895153007536,0.0664882782291879,0.2950629372877153,0.20554048218375642,0.44343506474730165,0.41051052675475763,0.4405676028954701,0.1886783061328669,0.3303125622528452,0.4366986575199078,0.3282773328590048,0.3227715339099752,0.24842373331565806,0.38173215767906243,0.5667055542921938,0.27248695332860573,0.46134699109906263,0.4157713366508957,0.47769455383779524,0.3458974180543023,0.3888778597279799,0.31538385732495106
0.35614801735753626,0.478225921355296,0.2115706901560235,0.3797156834379485,0.43956216092921097,0.2470994286964015,0.07096633384713529,0.28939430754695933,0.19231729026771968,0.41949879228255055,0.4033000280254155,0.42605247627987886,0.2214425016465919,0.3328891335548017,0.4338446204369773,0.3192785908082872,0.30766822318084014,0.25156066364591095,0.37597847432426473,0.5668350786369417,0.2599421957821249,0.4579738007641694,0.3998098893066001,0.4953062250079653,0.4104142035850266,0.3765198114329251,0.2947354495213224
0.3679675431445817,0.468175833027649,0.24557252001645424,0.3723046359655248,0.4406175582984881,0.24776261524269205,0.073306978568009,0.2915274034428789,0.22311297373851277,0.412149948593394,0.4163554409645418,0.4243034219461258,0.21417637494263636,0.3334972614588777,0.42172157937838195,0.3209890719233952,0.32840871993791637,0.26409675483192413,0.37525878937633095,0.5655463473852332,0.28117856617545184,0.4588723782322991,0.40085356406114925,0.49394466874626475,0.40725555365878097,0.4149224615275231,0.301816074877959
0.3673986621492935,0.46932920402542766,0.24618679777469404,0.37108191324171796,0.43516686878120153,0.25356966499212796,0.07036970595097247,0.2936440706481769,0.21694573060469646,0.41749286023721677,0.41400552586513084,0.4287483893372078,0.20894341183778312,0.33249368197845103,0.4278976008111398,0.32061653986314254,0.34371716295913557,0.2583446501168137,0.3796597367968932,0.5697583338400477,0.2881176163194674,0.45611358658360057,0.40479038238721565,0.48925308730517036,0.40671593681907675,0.4004725086037289,0.3029123234763879
0.36405828758998315,0.4579080338981855,0.25483493200200014,0.37135730503261055,0.43550736154115904,0.25393862956584157,0.06895715829053628,0.29502506635502806,0.21823571228182212,0.4256269185710072,0.41127541539501755,0.4305895190970927,0.2108211543190676,0.33054805212791344,0.4211769907840513,0.32233752772388513,0.3508100676816786,0.26114151417862275,0.3831134106657778,0.5686219585575731,0.2942984702844049,0.4577866447814648,0.4063881795834956,0.48922939935630005,0.40562661040783776,0.40309088250783454,0.30594911374697364
0.3660224454822044,0.42766990989291803,0.224424257767631,0.37540460942517745,0.4410414564111359,0.2511796718924587,0.06757298531221946,0.29034090774827837,0.20622321645479205,0.43696691612409544,0.39572346267906655,0.4410406822456531,0.20842274450029175,0.3340451467307869,0.43606448595282604,0.33058451950584294,0.32003287426875615,0.249132107102451,0.3770232281570055,0.5742062616485399,0.3152741063940017,0.4665764381735976,0.4165344657084811,0.49280950971991816,0.4045374091506429,0.39878658870729355,0.313054837637865
0.36751143241417805,0.4175811126900934,0.2756349188147207,0.36525074517391193,0.4802765817351932,0.25013770197822993,0.07201622359918253,0.29113754885031595,0.1999167163539621,0.40666612430959037,0.42262122176212824,0.43394148745276867,0.21390155953077414,0.3356135329826008,0.4393511466783314,0.3130791917810555,0.3435361085352466,0.2554843608240333,0.37339767798417584,0.5520068872114072,0.24599213077316584,0.4755703914206228,0.4070719813270269,0.4674525050340081,0.3659008947559006,0.37533531611715243,0.281531522287581
0.37123934732904534,0.4356336140734092,0.22235682348161417,0.37672334624068743,0.4500636313751104,0.24428032472338373,0.06651156779992581,0.2910655202226624,0.20822162696787358,0.42668614801999233,0.4045987751532607,0.4482360465845881,0.2068904154906806,0.3350593093411619,0.4385923149376835,0.3293602932182337,0.31488509205415005,0.25129247201607297,0.3747795311462053,0.5737279126190963,0.30422092261288386,0.4621558443996897,0.4200124914397265,0.49133152357569626,0.3999459364265212,0.39467919737945356,0.3076336487538566
0.371020207952473,0.43197412484852243,0.24072682936441997,0.37558227772082914,0.45215614949669597,0.241980418037225,0.07132709747546405,0.2948904162910716,0.19277546423130565,0.42786959575091954,0.4080608533462358,0.43553963132514,0.20928899578105767,0.3355208655919888,0.43900321031845235,0.3280637506563408,0.32289582506164344,0.256593856599387,0.3812173298066753,0.5731196841510531,0.3128500853572036,0.4752897671918255,0.41473539553287714,0.4923489934580574,0.40179246692065634,0.38545977051299485,0.30259036114439447
0.370121695817363,0.4308556744657907,0.267691188206245,0.37251839397357367,0.4633772630570759,0.24837224809760017,0.07279886487889577,0.29499428992257687,0.20838343884876054,0.4198406553572498,0.41472076131482627,0.4280621833685712,0.20711575531383355,0.3350702832845418,0.4411807291249123,0.32334284551734105,0.3423437835634143,0.26236672725421273,0.3804891232825418,0.5689845861592403,0.29461584911155625,0.48250569653950615,0.4162765631691356,0.48140862325891237,0.37988764019478666,0.38287384353069254,0.2980582080948307
