,Layer,Cluster,Task,Image,Similarity
0,model_1_act,1,DET vs FullGradCam,760,0.5776171058277124
1,model_2_cv1_act,1,DET vs FullGradCam,760,0.5436659713238877
2,model_2_cv2_act,1,DET vs FullGradCam,760,0.46025882050136663
3,model_2_m_0_cv1_act,1,DET vs FullGradCam,760,0.5409292246419011
4,model_2_m_0_cv2_act,1,DET vs FullGradCam,760,0.5420587326639794
5,model_2_cv3_act,1,DET vs FullGradCam,760,0.55216948763385
6,model_3_act,1,DET vs FullGradCam,760,0.5673506808308508
7,model_4_cv1_act,1,DET vs FullGradCam,760,0.5100218400468532
8,model_4_cv2_act,1,DET vs FullGradCam,760,0.4928706835625244
9,model_4_m_0_cv1_act,1,DET vs FullGradCam,760,0.5581467279516953
10,model_4_m_0_cv2_act,1,DET vs FullGradCam,760,0.5540731401473524
11,model_4_m_1_cv1_act,1,DET vs FullGradCam,760,0.5170231644959669
12,model_4_m_1_cv2_act,1,DET vs FullGradCam,760,0.5258606027760249
13,model_4_cv3_act,1,DET vs FullGradCam,760,0.48072834692099947
14,model_5_act,2,DET vs FullGradCam,760,0.4903933901391041
15,model_6_cv1_act,2,DET vs FullGradCam,760,0.5526236020482415
16,model_6_cv2_act,2,DET vs FullGradCam,760,0.4521777296297293
17,model_6_m_0_cv1_act,2,DET vs FullGradCam,760,0.5408631020383923
18,model_6_m_0_cv2_act,2,DET vs FullGradCam,760,0.5620772387392078
19,model_6_m_1_cv1_act,2,DET vs FullGradCam,760,0.4813694852009927
20,model_6_m_1_cv2_act,2,DET vs FullGradCam,760,0.4907250687965066
21,model_6_m_2_cv1_act,2,DET vs FullGradCam,760,0.4961584009451977
22,model_6_m_2_cv2_act,2,DET vs FullGradCam,760,0.5203800996874574
23,model_6_cv3_act,2,DET vs FullGradCam,760,0.5900532455201128
24,model_7_act,2,DET vs FullGradCam,760,0.4481169039193365
25,model_8_cv1_act,2,DET vs FullGradCam,760,0.456517503484102
26,model_8_cv2_act,2,DET vs FullGradCam,760,0.45573915887909155
27,model_8_m_0_cv1_act,2,DET vs FullGradCam,760,0.43921935120016387
28,model_8_m_0_cv2_act,2,DET vs FullGradCam,760,0.4398783678814516
29,model_8_cv3_act,2,DET vs FullGradCam,760,0.4585569983965734
30,model_9_cv1_act,2,DET vs FullGradCam,760,0.45602229328108534
31,model_9_cv2_act,2,DET vs FullGradCam,760,0.47394833981416534
32,model_10_act,2,DET vs FullGradCam,760,0.5093480935977021
33,model_13_cv1_act,2,DET vs FullGradCam,760,0.5481204536872953
34,model_13_cv2_act,2,DET vs FullGradCam,760,0.49427126959048057
35,model_13_m_0_cv1_act,2,DET vs FullGradCam,760,0.5508037194360119
36,model_13_m_0_cv2_act,2,DET vs FullGradCam,760,0.5480319207588351
37,model_13_cv3_act,2,DET vs FullGradCam,760,0.5021337486544715
38,model_14_act,2,DET vs FullGradCam,760,0.45881690013396914
39,model_17_cv1_act,2,DET vs FullGradCam,760,0.4201487831702875
40,model_17_cv2_act,2,DET vs FullGradCam,760,0.5216701911409225
41,model_17_m_0_cv1_act,2,DET vs FullGradCam,760,0.5237287828370655
42,model_17_m_0_cv2_act,2,DET vs FullGradCam,760,0.5568705676687022
43,model_17_cv3_act,2,DET vs FullGradCam,760,0.5580859567619967
44,model_1_act,1,DET vs FullGradCam,2252,0.5995190738727046
45,model_2_cv1_act,1,DET vs FullGradCam,2252,0.5724128388011742
46,model_2_cv2_act,1,DET vs FullGradCam,2252,0.5828480269375044
47,model_2_m_0_cv1_act,1,DET vs FullGradCam,2252,0.5583284215056328
48,model_2_m_0_cv2_act,1,DET vs FullGradCam,2252,0.5409127145640185
49,model_2_cv3_act,1,DET vs FullGradCam,2252,0.5701176420813184
50,model_3_act,1,DET vs FullGradCam,2252,0.4731945268542708
51,model_4_cv1_act,1,DET vs FullGradCam,2252,0.5345093119890887
52,model_4_cv2_act,1,DET vs FullGradCam,2252,0.602225343463681
53,model_4_m_0_cv1_act,1,DET vs FullGradCam,2252,0.5316525285909788
54,model_4_m_0_cv2_act,1,DET vs FullGradCam,2252,0.6539515229338815
55,model_4_m_1_cv1_act,1,DET vs FullGradCam,2252,0.5691808413598328
56,model_4_m_1_cv2_act,1,DET vs FullGradCam,2252,0.6051285478502261
57,model_4_cv3_act,1,DET vs FullGradCam,2252,0.5765580986905446
58,model_5_act,2,DET vs FullGradCam,2252,0.5140818899867257
59,model_6_cv1_act,2,DET vs FullGradCam,2252,0.536061719183313
60,model_6_cv2_act,2,DET vs FullGradCam,2252,0.6088246387405024
61,model_6_m_0_cv1_act,2,DET vs FullGradCam,2252,0.5428879757693243
62,model_6_m_0_cv2_act,2,DET vs FullGradCam,2252,0.5086873020493052
63,model_6_m_1_cv1_act,2,DET vs FullGradCam,2252,0.5635565039626168
64,model_6_m_1_cv2_act,2,DET vs FullGradCam,2252,0.5737033446792338
65,model_6_m_2_cv1_act,2,DET vs FullGradCam,2252,0.5249016566035971
66,model_6_m_2_cv2_act,2,DET vs FullGradCam,2252,0.5603839044086389
67,model_6_cv3_act,2,DET vs FullGradCam,2252,0.49097475799468837
68,model_7_act,2,DET vs FullGradCam,2252,0.5629381292620471
69,model_8_cv1_act,2,DET vs FullGradCam,2252,0.5523333491802929
70,model_8_cv2_act,2,DET vs FullGradCam,2252,0.6059808363496999
71,model_8_m_0_cv1_act,2,DET vs FullGradCam,2252,0.454756793894585
72,model_8_m_0_cv2_act,2,DET vs FullGradCam,2252,0.4722474807799493
73,model_8_cv3_act,2,DET vs FullGradCam,2252,0.4495499763460814
74,model_9_cv1_act,2,DET vs FullGradCam,2252,0.5191383082416549
75,model_9_cv2_act,2,DET vs FullGradCam,2252,0.5376406616943226
76,model_10_act,2,DET vs FullGradCam,2252,0.4713641028395139
77,model_13_cv1_act,2,DET vs FullGradCam,2252,0.6728226336757857
78,model_13_cv2_act,2,DET vs FullGradCam,2252,0.4967844884547493
79,model_13_m_0_cv1_act,2,DET vs FullGradCam,2252,0.6435040074413071
80,model_13_m_0_cv2_act,2,DET vs FullGradCam,2252,0.6187707481299879
81,model_13_cv3_act,2,DET vs FullGradCam,2252,0.5638298668475505
82,model_14_act,2,DET vs FullGradCam,2252,0.48659785471456013
83,model_17_cv1_act,2,DET vs FullGradCam,2252,0.6000370389781194
84,model_17_cv2_act,2,DET vs FullGradCam,2252,0.6171158369271426
85,model_17_m_0_cv1_act,2,DET vs FullGradCam,2252,0.6090072879982746
86,model_17_m_0_cv2_act,2,DET vs FullGradCam,2252,0.6309049526853436
87,model_17_cv3_act,2,DET vs FullGradCam,2252,0.6292954960378038
88,model_1_act,1,DET vs FullGradCam,1084,0.4909465718814991
89,model_2_cv1_act,1,DET vs FullGradCam,1084,0.5089793190593113
90,model_2_cv2_act,1,DET vs FullGradCam,1084,0.5024829961136154
91,model_2_m_0_cv1_act,1,DET vs FullGradCam,1084,0.4455051338965013
92,model_2_m_0_cv2_act,1,DET vs FullGradCam,1084,0.5154722755296296
93,model_2_cv3_act,1,DET vs FullGradCam,1084,0.5292943577194397
94,model_3_act,1,DET vs FullGradCam,1084,0.44266482971668025
95,model_4_cv1_act,1,DET vs FullGradCam,1084,0.5114847314526086
96,model_4_cv2_act,1,DET vs FullGradCam,1084,0.5364697086330477
97,model_4_m_0_cv1_act,1,DET vs FullGradCam,1084,0.494067291740361
98,model_4_m_0_cv2_act,1,DET vs FullGradCam,1084,0.49851128279899926
99,model_4_m_1_cv1_act,1,DET vs FullGradCam,1084,0.5304706342667443
100,model_4_m_1_cv2_act,1,DET vs FullGradCam,1084,0.5005289116554222
101,model_4_cv3_act,1,DET vs FullGradCam,1084,0.45249298191534265
102,model_5_act,2,DET vs FullGradCam,1084,0.4284448569307287
103,model_6_cv1_act,2,DET vs FullGradCam,1084,0.4269135691048254
104,model_6_cv2_act,2,DET vs FullGradCam,1084,0.4618223127507725
105,model_6_m_0_cv1_act,2,DET vs FullGradCam,1084,0.31861990401471835
106,model_6_m_0_cv2_act,2,DET vs FullGradCam,1084,0.49678921364731016
107,model_6_m_1_cv1_act,2,DET vs FullGradCam,1084,0.476440311101159
108,model_6_m_1_cv2_act,2,DET vs FullGradCam,1084,0.4341519329106263
109,model_6_m_2_cv1_act,2,DET vs FullGradCam,1084,0.4642025562679738
110,model_6_m_2_cv2_act,2,DET vs FullGradCam,1084,0.528878607716756
111,model_6_cv3_act,2,DET vs FullGradCam,1084,0.4480527276967484
112,model_7_act,2,DET vs FullGradCam,1084,0.41896050666229234
113,model_8_cv1_act,2,DET vs FullGradCam,1084,0.3779997649583148
114,model_8_cv2_act,2,DET vs FullGradCam,1084,0.444976195794006
115,model_8_m_0_cv1_act,2,DET vs FullGradCam,1084,0.4615044603261032
116,model_8_m_0_cv2_act,2,DET vs FullGradCam,1084,0.39045638455841436
117,model_8_cv3_act,2,DET vs FullGradCam,1084,0.38061576466171426
118,model_9_cv1_act,2,DET vs FullGradCam,1084,0.38906524700449824
119,model_9_cv2_act,2,DET vs FullGradCam,1084,0.32319195704588377
120,model_10_act,2,DET vs FullGradCam,1084,0.16169495920676102
121,model_13_cv1_act,2,DET vs FullGradCam,1084,0.5317574744886436
122,model_13_cv2_act,2,DET vs FullGradCam,1084,0.432613610857239
123,model_13_m_0_cv1_act,2,DET vs FullGradCam,1084,0.3923384040468931
124,model_13_m_0_cv2_act,2,DET vs FullGradCam,1084,0.41702507481888534
125,model_13_cv3_act,2,DET vs FullGradCam,1084,0.4516506507850117
126,model_14_act,2,DET vs FullGradCam,1084,0.4333530067483944
127,model_17_cv1_act,2,DET vs FullGradCam,1084,0.2938852005550051
128,model_17_cv2_act,2,DET vs FullGradCam,1084,0.47736400060255246
129,model_17_m_0_cv1_act,2,DET vs FullGradCam,1084,0.4109336660012467
130,model_17_m_0_cv2_act,2,DET vs FullGradCam,1084,0.36575526043042994
131,model_17_cv3_act,2,DET vs FullGradCam,1084,0.43196962709471265
132,model_1_act,1,DET vs FullGradCam,865,0.7042464966324206
133,model_2_cv1_act,1,DET vs FullGradCam,865,0.7515928820925156
134,model_2_cv2_act,1,DET vs FullGradCam,865,0.6345099201011779
135,model_2_m_0_cv1_act,1,DET vs FullGradCam,865,0.7687521220764176
136,model_2_m_0_cv2_act,1,DET vs FullGradCam,865,0.7797840204184581
137,model_2_cv3_act,1,DET vs FullGradCam,865,0.7540298717711013
138,model_3_act,1,DET vs FullGradCam,865,0.6919165289730126
139,model_4_cv1_act,1,DET vs FullGradCam,865,0.7046367529812991
140,model_4_cv2_act,1,DET vs FullGradCam,865,0.5491682227419624
141,model_4_m_0_cv1_act,1,DET vs FullGradCam,865,0.7968679455153528
142,model_4_m_0_cv2_act,1,DET vs FullGradCam,865,0.8254028469626119
143,model_4_m_1_cv1_act,1,DET vs FullGradCam,865,0.8375929225020151
144,model_4_m_1_cv2_act,1,DET vs FullGradCam,865,0.6673580522163763
145,model_4_cv3_act,1,DET vs FullGradCam,865,0.6528914364616135
146,model_5_act,2,DET vs FullGradCam,865,0.5783202946558277
147,model_6_cv1_act,2,DET vs FullGradCam,865,0.5825412802155571
148,model_6_cv2_act,2,DET vs FullGradCam,865,0.4794369376092789
149,model_6_m_0_cv1_act,2,DET vs FullGradCam,865,0.6770033939932029
150,model_6_m_0_cv2_act,2,DET vs FullGradCam,865,0.6101444007830692
151,model_6_m_1_cv1_act,2,DET vs FullGradCam,865,0.5711674333181161
152,model_6_m_1_cv2_act,2,DET vs FullGradCam,865,0.5898490717726486
153,model_6_m_2_cv1_act,2,DET vs FullGradCam,865,0.6758483990375411
154,model_6_m_2_cv2_act,2,DET vs FullGradCam,865,0.5641749227130417
155,model_6_cv3_act,2,DET vs FullGradCam,865,0.5296951089914143
156,model_7_act,2,DET vs FullGradCam,865,0.2657613097061975
157,model_8_cv1_act,2,DET vs FullGradCam,865,0.535033124512614
158,model_8_cv2_act,2,DET vs FullGradCam,865,0.2982340471042103
159,model_8_m_0_cv1_act,2,DET vs FullGradCam,865,0.502470672450168
160,model_8_m_0_cv2_act,2,DET vs FullGradCam,865,0.6388656991927072
161,model_8_cv3_act,2,DET vs FullGradCam,865,0.6232973367274931
162,model_9_cv1_act,2,DET vs FullGradCam,865,0.6371725350898327
163,model_9_cv2_act,2,DET vs FullGradCam,865,0.8037721013941419
164,model_10_act,2,DET vs FullGradCam,865,0.7545475524342551
165,model_13_cv1_act,2,DET vs FullGradCam,865,0.6300732027257172
166,model_13_cv2_act,2,DET vs FullGradCam,865,0.6760949443327516
167,model_13_m_0_cv1_act,2,DET vs FullGradCam,865,0.6613680839325393
168,model_13_m_0_cv2_act,2,DET vs FullGradCam,865,0.7794234948084426
169,model_13_cv3_act,2,DET vs FullGradCam,865,0.6650341937268777
170,model_14_act,2,DET vs FullGradCam,865,0.8226657277870539
171,model_17_cv1_act,2,DET vs FullGradCam,865,0.8318258153720484
172,model_17_cv2_act,2,DET vs FullGradCam,865,0.8218960790410011
173,model_17_m_0_cv1_act,2,DET vs FullGradCam,865,0.8436972124344446
174,model_17_m_0_cv2_act,2,DET vs FullGradCam,865,0.8357981166647452
175,model_17_cv3_act,2,DET vs FullGradCam,865,0.8436343960118008
176,model_1_act,1,DET vs FullGradCam,1554,0.6389457678415635
177,model_2_cv1_act,1,DET vs FullGradCam,1554,0.6410201753788685
178,model_2_cv2_act,1,DET vs FullGradCam,1554,0.5274134656542785
179,model_2_m_0_cv1_act,1,DET vs FullGradCam,1554,0.6449242981520534
180,model_2_m_0_cv2_act,1,DET vs FullGradCam,1554,0.6496939614697718
181,model_2_cv3_act,1,DET vs FullGradCam,1554,0.6230440721103911
182,model_3_act,1,DET vs FullGradCam,1554,0.5967680518900896
183,model_4_cv1_act,1,DET vs FullGradCam,1554,0.6385611276894476
184,model_4_cv2_act,1,DET vs FullGradCam,1554,0.5074670884194697
185,model_4_m_0_cv1_act,1,DET vs FullGradCam,1554,0.6344633766269631
186,model_4_m_0_cv2_act,1,DET vs FullGradCam,1554,0.5292562652238242
187,model_4_m_1_cv1_act,1,DET vs FullGradCam,1554,0.4664041700302933
188,model_4_m_1_cv2_act,1,DET vs FullGradCam,1554,0.5435194196713985
189,model_4_cv3_act,1,DET vs FullGradCam,1554,0.6306485741264275
190,model_5_act,2,DET vs FullGradCam,1554,0.6400450679467121
191,model_6_cv1_act,2,DET vs FullGradCam,1554,0.6180459280458951
192,model_6_cv2_act,2,DET vs FullGradCam,1554,0.5986747898265216
193,model_6_m_0_cv1_act,2,DET vs FullGradCam,1554,0.5972818798970129
194,model_6_m_0_cv2_act,2,DET vs FullGradCam,1554,0.5805012575787948
195,model_6_m_1_cv1_act,2,DET vs FullGradCam,1554,0.47764474225309445
196,model_6_m_1_cv2_act,2,DET vs FullGradCam,1554,0.5921525610526571
197,model_6_m_2_cv1_act,2,DET vs FullGradCam,1554,0.5639168238951013
198,model_6_m_2_cv2_act,2,DET vs FullGradCam,1554,0.5765881969253355
199,model_6_cv3_act,2,DET vs FullGradCam,1554,0.542178475320761
200,model_7_act,2,DET vs FullGradCam,1554,0.5248516884814423
201,model_8_cv1_act,2,DET vs FullGradCam,1554,0.5304064087645114
202,model_8_cv2_act,2,DET vs FullGradCam,1554,0.43599853183108844
203,model_8_m_0_cv1_act,2,DET vs FullGradCam,1554,0.5360757363675087
204,model_8_m_0_cv2_act,2,DET vs FullGradCam,1554,0.5370920080222742
205,model_8_cv3_act,2,DET vs FullGradCam,1554,0.5231402146067373
206,model_9_cv1_act,2,DET vs FullGradCam,1554,0.45928591049883055
207,model_9_cv2_act,2,DET vs FullGradCam,1554,0.4880584343354505
208,model_10_act,2,DET vs FullGradCam,1554,0.5118420701336163
209,model_13_cv1_act,2,DET vs FullGradCam,1554,0.4982085999663605
210,model_13_cv2_act,2,DET vs FullGradCam,1554,0.5078440640019857
211,model_13_m_0_cv1_act,2,DET vs FullGradCam,1554,0.5780430035345325
212,model_13_m_0_cv2_act,2,DET vs FullGradCam,1554,0.5521757998658815
213,model_13_cv3_act,2,DET vs FullGradCam,1554,0.5533936749769173
214,model_14_act,2,DET vs FullGradCam,1554,0.5690709629463901
215,model_17_cv1_act,2,DET vs FullGradCam,1554,0.5705547941527278
216,model_17_cv2_act,2,DET vs FullGradCam,1554,0.5627110514350602
217,model_17_m_0_cv1_act,2,DET vs FullGradCam,1554,0.5765169631615757
218,model_17_m_0_cv2_act,2,DET vs FullGradCam,1554,0.5682402879423976
219,model_17_cv3_act,2,DET vs FullGradCam,1554,0.5771535927289424
220,model_1_act,1,DET vs FullGradCam,1337,0.5829279381679833
221,model_2_cv1_act,1,DET vs FullGradCam,1337,0.5736083346091523
222,model_2_cv2_act,1,DET vs FullGradCam,1337,0.5052345926911632
223,model_2_m_0_cv1_act,1,DET vs FullGradCam,1337,0.5260913309276529
224,model_2_m_0_cv2_act,1,DET vs FullGradCam,1337,0.5682423064993402
225,model_2_cv3_act,1,DET vs FullGradCam,1337,0.5288762799242621
226,model_3_act,1,DET vs FullGradCam,1337,0.4901826013989107
227,model_4_cv1_act,1,DET vs FullGradCam,1337,0.5146656143436756
228,model_4_cv2_act,1,DET vs FullGradCam,1337,0.4860299034805641
229,model_4_m_0_cv1_act,1,DET vs FullGradCam,1337,0.4897424259107353
230,model_4_m_0_cv2_act,1,DET vs FullGradCam,1337,0.5719047816954929
231,model_4_m_1_cv1_act,1,DET vs FullGradCam,1337,0.46355558301194727
232,model_4_m_1_cv2_act,1,DET vs FullGradCam,1337,0.5509533630385719
233,model_4_cv3_act,1,DET vs FullGradCam,1337,0.5648973581940903
234,model_5_act,2,DET vs FullGradCam,1337,0.4928829849267785
235,model_6_cv1_act,2,DET vs FullGradCam,1337,0.42448875974625416
236,model_6_cv2_act,2,DET vs FullGradCam,1337,0.393047600554209
237,model_6_m_0_cv1_act,2,DET vs FullGradCam,1337,0.3269693357780531
238,model_6_m_0_cv2_act,2,DET vs FullGradCam,1337,0.46461526552548554
239,model_6_m_1_cv1_act,2,DET vs FullGradCam,1337,0.5153425988591642
240,model_6_m_1_cv2_act,2,DET vs FullGradCam,1337,0.534373341906279
241,model_6_m_2_cv1_act,2,DET vs FullGradCam,1337,0.43135402655817245
242,model_6_m_2_cv2_act,2,DET vs FullGradCam,1337,0.4762402645677624
243,model_6_cv3_act,2,DET vs FullGradCam,1337,0.41391412872081523
244,model_7_act,2,DET vs FullGradCam,1337,0.37190012936544664
245,model_8_cv1_act,2,DET vs FullGradCam,1337,0.41419371661954835
246,model_8_cv2_act,2,DET vs FullGradCam,1337,0.47404163095034096
