,Layer,Cluster,Task,Image,Similarity
0,model_1_act,1,DET vs FullGradCam,760,0.4895517455813509
1,model_2_cv1_act,1,DET vs FullGradCam,760,0.4365890791767127
2,model_2_cv2_act,1,DET vs FullGradCam,760,0.28045593609616687
3,model_2_m_0_cv1_act,1,DET vs FullGradCam,760,0.46062881009786727
4,model_2_m_0_cv2_act,1,DET vs FullGradCam,760,0.43445908987017295
5,model_2_cv3_act,1,DET vs FullGradCam,760,0.44486721406000296
6,model_3_act,2,DET vs FullGradCam,760,0.477037663710893
7,model_4_cv1_act,1,DET vs FullGradCam,760,0.40331456313062475
8,model_4_cv2_act,2,DET vs FullGradCam,760,0.3427954570062939
9,model_4_m_0_cv1_act,1,DET vs FullGradCam,760,0.47180603353133344
10,model_4_m_0_cv2_act,1,DET vs FullGradCam,760,0.4914769408055933
11,model_4_m_1_cv1_act,1,DET vs FullGradCam,760,0.4392976561463416
12,model_4_m_1_cv2_act,1,DET vs FullGradCam,760,0.425201782134575
13,model_4_cv3_act,2,DET vs FullGradCam,760,0.32568415095330155
14,model_5_act,2,DET vs FullGradCam,760,0.3465577156786409
15,model_6_cv1_act,2,DET vs FullGradCam,760,0.47484470389320504
16,model_6_cv2_act,2,DET vs FullGradCam,760,0.2617660646007454
17,model_6_m_0_cv1_act,2,DET vs FullGradCam,760,0.4289710536364717
18,model_6_m_0_cv2_act,2,DET vs FullGradCam,760,0.4792326460719446
19,model_6_m_1_cv1_act,2,DET vs FullGradCam,760,0.3400341515341734
20,model_6_m_1_cv2_act,2,DET vs FullGradCam,760,0.34337406826020905
21,model_6_m_2_cv1_act,2,DET vs FullGradCam,760,0.35813771764074454
22,model_6_m_2_cv2_act,2,DET vs FullGradCam,760,0.40129550885707993
23,model_6_cv3_act,2,DET vs FullGradCam,760,0.5063266282843943
24,model_7_act,2,DET vs FullGradCam,760,0.24697745575666677
25,model_8_cv1_act,2,DET vs FullGradCam,760,0.25755420436995813
26,model_8_cv2_act,2,DET vs FullGradCam,760,0.269059428852436
27,model_8_m_0_cv1_act,2,DET vs FullGradCam,760,0.22401550458789032
28,model_8_m_0_cv2_act,2,DET vs FullGradCam,760,0.22208077963362272
29,model_8_cv3_act,2,DET vs FullGradCam,760,0.2722758759779593
30,model_9_cv1_act,2,DET vs FullGradCam,760,0.26606236556653884
31,model_9_cv2_act,2,DET vs FullGradCam,760,0.4363297717597323
32,model_10_act,2,DET vs FullGradCam,760,0.4140599961852486
33,model_13_cv1_act,1,DET vs FullGradCam,760,0.4818621758678431
34,model_13_cv2_act,2,DET vs FullGradCam,760,0.3766879998540287
35,model_13_m_0_cv1_act,1,DET vs FullGradCam,760,0.47988368687151783
36,model_13_m_0_cv2_act,1,DET vs FullGradCam,760,0.5307920380025685
37,model_13_cv3_act,2,DET vs FullGradCam,760,0.42662695546991836
38,model_14_act,1,DET vs FullGradCam,760,0.42676128833500054
39,model_17_cv1_act,1,DET vs FullGradCam,760,0.40474888003459425
40,model_17_cv2_act,1,DET vs FullGradCam,760,0.5067998961610851
41,model_17_m_0_cv1_act,1,DET vs FullGradCam,760,0.46097902364980103
42,model_17_m_0_cv2_act,1,DET vs FullGradCam,760,0.5482927995301274
43,model_17_cv3_act,1,DET vs FullGradCam,760,0.4937284780728407
44,model_1_act,1,DET vs FullGradCam,2252,0.5099737817966691
45,model_2_cv1_act,1,DET vs FullGradCam,2252,0.4746731039285756
46,model_2_cv2_act,1,DET vs FullGradCam,2252,0.48576816876262
47,model_2_m_0_cv1_act,1,DET vs FullGradCam,2252,0.4544900517200732
48,model_2_m_0_cv2_act,1,DET vs FullGradCam,2252,0.43815416564417964
49,model_2_cv3_act,1,DET vs FullGradCam,2252,0.47037871478935284
50,model_3_act,2,DET vs FullGradCam,2252,0.321344923717403
51,model_4_cv1_act,1,DET vs FullGradCam,2252,0.42550373439931094
52,model_4_cv2_act,2,DET vs FullGradCam,2252,0.5132674572601915
53,model_4_m_0_cv1_act,1,DET vs FullGradCam,2252,0.41545829681968277
54,model_4_m_0_cv2_act,1,DET vs FullGradCam,2252,0.5815526419525563
55,model_4_m_1_cv1_act,1,DET vs FullGradCam,2252,0.46749770575941996
56,model_4_m_1_cv2_act,1,DET vs FullGradCam,2252,0.5200023468764321
