,Layer,Cluster,Task,Image,Similarity
0,model_1_act,1,DET vs FullGradCam,68,0.35893794557658715
1,model_2_cv1_act,1,DET vs FullGradCam,68,0.3937976381916926
2,model_2_cv2_act,1,DET vs FullGradCam,68,0.3875339652940604
3,model_2_m_0_cv1_act,1,DET vs FullGradCam,68,0.3927520600520672
4,model_2_m_0_cv2_act,1,DET vs FullGradCam,68,0.379711073640265
5,model_2_cv3_act,1,DET vs FullGradCam,68,0.3588976750437615
6,model_3_act,1,DET vs FullGradCam,68,0.32944645949379425
7,model_4_cv1_act,1,DET vs FullGradCam,68,0.3513340955656492
8,model_4_cv2_act,1,DET vs FullGradCam,68,0.30523019178373423
9,model_4_m_0_cv1_act,1,DET vs FullGradCam,68,0.3166293294958047
10,model_4_m_0_cv2_act,1,DET vs FullGradCam,68,0.3740692661769994
11,model_4_m_1_cv1_act,1,DET vs FullGradCam,68,0.3568021795630921
12,model_4_m_1_cv2_act,1,DET vs FullGradCam,68,0.36009127519068784
13,model_4_cv3_act,1,DET vs FullGradCam,68,0.34352600837457725
14,model_5_act,1,DET vs FullGradCam,68,0.3130837680868625
15,model_6_cv1_act,1,DET vs FullGradCam,68,0.30949603987708235
16,model_6_cv2_act,1,DET vs FullGradCam,68,0.3503211639360981
17,model_6_m_0_cv1_act,1,DET vs FullGradCam,68,0.34676155530021086
18,model_6_m_0_cv2_act,1,DET vs FullGradCam,68,0.2956775865942549
19,model_6_m_1_cv1_act,1,DET vs FullGradCam,68,0.28560012096733295
20,model_6_m_1_cv2_act,1,DET vs FullGradCam,68,0.30836971645518507
21,model_6_m_2_cv1_act,1,DET vs FullGradCam,68,0.3231381820361146
22,model_6_m_2_cv2_act,1,DET vs FullGradCam,68,0.35657509829241857
23,model_6_cv3_act,1,DET vs FullGradCam,68,0.3364914618886519
24,model_7_act,2,DET vs FullGradCam,68,0.3275168904463269
25,model_8_cv1_act,2,DET vs FullGradCam,68,0.36516111201528856
26,model_8_cv2_act,2,DET vs FullGradCam,68,0.26470645585405633
27,model_8_m_0_cv1_act,2,DET vs FullGradCam,68,0.3852899333317374
28,model_8_m_0_cv2_act,2,DET vs FullGradCam,68,0.41509056975014924
29,model_8_cv3_act,2,DET vs FullGradCam,68,0.2692791176153311
30,model_9_cv1_act,2,DET vs FullGradCam,68,0.2690156432550272
31,model_9_cv2_act,2,DET vs FullGradCam,68,0.21282545665064473
32,model_10_act,2,DET vs FullGradCam,68,0.24462167467431317
33,model_13_cv1_act,2,DET vs FullGradCam,68,0.2858369351580399
34,model_13_cv2_act,2,DET vs FullGradCam,68,0.28242413034147
35,model_13_m_0_cv1_act,2,DET vs FullGradCam,68,0.284680080228157
36,model_13_m_0_cv2_act,2,DET vs FullGradCam,68,0.32575341552751486
37,model_13_cv3_act,2,DET vs FullGradCam,68,0.33826745074973924
38,model_14_act,2,DET vs FullGradCam,68,0.35258295156263936
39,model_17_cv1_act,2,DET vs FullGradCam,68,0.32106927304592275
40,model_17_cv2_act,3,DET vs FullGradCam,68,0.36695193334806686
41,model_17_m_0_cv1_act,2,DET vs FullGradCam,68,0.2938273026984498
42,model_17_m_0_cv2_act,3,DET vs FullGradCam,68,0.4169114061827362
43,model_17_cv3_act,3,DET vs FullGradCam,68,0.361790993810227
44,model_1_act,1,DET vs FullGradCam,1178,0.24634212334716787
45,model_2_cv1_act,1,DET vs FullGradCam,1178,0.23918530361674956
46,model_2_cv2_act,1,DET vs FullGradCam,1178,0.22422721231279988
47,model_2_m_0_cv1_act,1,DET vs FullGradCam,1178,0.2347524393468417
48,model_2_m_0_cv2_act,1,DET vs FullGradCam,1178,0.22162622742853372
49,model_2_cv3_act,1,DET vs FullGradCam,1178,0.25717522628236444
50,model_3_act,1,DET vs FullGradCam,1178,0.23787835796509935
51,model_4_cv1_act,1,DET vs FullGradCam,1178,0.20625441246369897
52,model_4_cv2_act,1,DET vs FullGradCam,1178,0.23035499936724724
53,model_4_m_0_cv1_act,1,DET vs FullGradCam,1178,0.24838734494475076
54,model_4_m_0_cv2_act,1,DET vs FullGradCam,1178,0.2474819532072615
55,model_4_m_1_cv1_act,1,DET vs FullGradCam,1178,0.28639044953577625
56,model_4_m_1_cv2_act,1,DET vs FullGradCam,1178,0.24828794304237065
57,model_4_cv3_act,1,DET vs FullGradCam,1178,0.23932275209759896
58,model_5_act,1,DET vs FullGradCam,1178,0.23910665256930014
59,model_6_cv1_act,1,DET vs FullGradCam,1178,0.2657146535327715
60,model_6_cv2_act,1,DET vs FullGradCam,1178,0.20058706971220408
61,model_6_m_0_cv1_act,1,DET vs FullGradCam,1178,0.2982855169503455
62,model_6_m_0_cv2_act,1,DET vs FullGradCam,1178,0.22073873475974187
63,model_6_m_1_cv1_act,1,DET vs FullGradCam,1178,0.2397222141906459
64,model_6_m_1_cv2_act,1,DET vs FullGradCam,1178,0.2144078560738768
65,model_6_m_2_cv1_act,1,DET vs FullGradCam,1178,0.23112372039768034
66,model_6_m_2_cv2_act,1,DET vs FullGradCam,1178,0.233962349005008
67,model_6_cv3_act,1,DET vs FullGradCam,1178,0.1478015640189713
68,model_7_act,2,DET vs FullGradCam,1178,0.26648127083444334
69,model_8_cv1_act,2,DET vs FullGradCam,1178,0.31389830527050705
70,model_8_cv2_act,2,DET vs FullGradCam,1178,0.2654742689528102
71,model_8_m_0_cv1_act,2,DET vs FullGradCam,1178,0.2467076443273594
72,model_8_m_0_cv2_act,2,DET vs FullGradCam,1178,0.22712230605609363
73,model_8_cv3_act,2,DET vs FullGradCam,1178,0.2725191764425598
74,model_9_cv1_act,2,DET vs FullGradCam,1178,0.2902094466614269
75,model_9_cv2_act,2,DET vs FullGradCam,1178,0.3190788977328631
76,model_10_act,2,DET vs FullGradCam,1178,0.31616242771289454
77,model_13_cv1_act,2,DET vs FullGradCam,1178,0.21106826224258374
78,model_13_cv2_act,2,DET vs FullGradCam,1178,0.24819857885217364
