,Layer,Cluster,Task,Image,Similarity
0,model_1_act,2,DET vs FullGradCam,sandwich_465430,0.27979011675936644
1,model_2_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.28742060127527486
2,model_2_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.3163747686944434
3,model_2_m_0_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.2916280099521584
4,model_2_m_0_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.2980374911233868
5,model_2_cv3_act,2,DET vs FullGradCam,sandwich_465430,0.306642299924549
6,model_3_act,2,DET vs FullGradCam,sandwich_465430,0.33023358686353516
7,model_4_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.30213446216584156
8,model_4_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.2968137004370912
9,model_4_m_0_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.3300264628274388
10,model_4_m_0_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.30264157525053276
11,model_4_m_1_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.3045847925080419
12,model_4_m_1_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.328858307952421
13,model_4_cv3_act,2,DET vs FullGradCam,sandwich_465430,0.3136191403208682
14,model_5_act,2,DET vs FullGradCam,sandwich_465430,0.321840480587826
15,model_6_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.3142418331999137
16,model_6_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.30269838109949004
17,model_6_m_0_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.32446862471752647
18,model_6_m_0_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.3122648877553174
19,model_6_m_1_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.29265564562610363
20,model_6_m_1_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.30245749209007244
21,model_6_m_2_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.3104668237526693
22,model_6_m_2_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.2957622522482255
23,model_6_cv3_act,2,DET vs FullGradCam,sandwich_465430,0.3158112718884562
24,model_7_act,2,DET vs FullGradCam,sandwich_465430,0.3154684065897966
25,model_8_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.3143314228850167
26,model_8_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.26513188781541824
27,model_8_m_0_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.32841931066792035
28,model_8_m_0_cv2_act,2,DET vs FullGradCam,sandwich_465430,0.3240218968254635
29,model_8_cv3_act,2,DET vs FullGradCam,sandwich_465430,0.30426832721057245
30,model_9_cv1_act,2,DET vs FullGradCam,sandwich_465430,0.30528142651073487
31,model_9_cv2_act,1,DET vs FullGradCam,sandwich_465430,0.2995885479144457
32,model_10_act,1,DET vs FullGradCam,sandwich_465430,0.2732488135807928
33,model_13_cv1_act,1,DET vs FullGradCam,sandwich_465430,0.23315828621894152
34,model_13_cv2_act,1,DET vs FullGradCam,sandwich_465430,0.2759743573896455
35,model_13_m_0_cv1_act,1,DET vs FullGradCam,sandwich_465430,0.32425987898463876
36,model_13_m_0_cv2_act,1,DET vs FullGradCam,sandwich_465430,0.2456957682703441
37,model_13_cv3_act,1,DET vs FullGradCam,sandwich_465430,0.251086745481459
38,model_14_act,1,DET vs FullGradCam,sandwich_465430,0.24832026519611367
39,model_17_cv1_act,1,DET vs FullGradCam,sandwich_465430,0.24089501903138977
40,model_17_cv2_act,1,DET vs FullGradCam,sandwich_465430,0.2029844460300461
41,model_17_m_0_cv1_act,1,DET vs FullGradCam,sandwich_465430,0.2170757439271897
42,model_17_m_0_cv2_act,1,DET vs FullGradCam,sandwich_465430,0.23936203535358028
43,model_17_cv3_act,1,DET vs FullGradCam,sandwich_465430,0.22528108076179534
44,model_1_act,2,DET vs FullGradCam,bed_491757,0.2685195305677846
45,model_2_cv1_act,2,DET vs FullGradCam,bed_491757,0.28779539242189256
46,model_2_cv2_act,2,DET vs FullGradCam,bed_491757,0.24408384716959372
47,model_2_m_0_cv1_act,2,DET vs FullGradCam,bed_491757,0.2971316636100003
48,model_2_m_0_cv2_act,2,DET vs FullGradCam,bed_491757,0.2513745061574381
49,model_2_cv3_act,2,DET vs FullGradCam,bed_491757,0.23378885609720892
50,model_3_act,2,DET vs FullGradCam,bed_491757,0.27116257304801766
51,model_4_cv1_act,2,DET vs FullGradCam,bed_491757,0.2979867819656804
52,model_4_cv2_act,2,DET vs FullGradCam,bed_491757,0.24215078791117906
53,model_4_m_0_cv1_act,2,DET vs FullGradCam,bed_491757,0.24020627033940006
54,model_4_m_0_cv2_act,2,DET vs FullGradCam,bed_491757,0.2576843623251615
55,model_4_m_1_cv1_act,2,DET vs FullGradCam,bed_491757,0.2885965193252548
56,model_4_m_1_cv2_act,2,DET vs FullGradCam,bed_491757,0.32102302103072994
57,model_4_cv3_act,2,DET vs FullGradCam,bed_491757,0.267908502062807
58,model_5_act,2,DET vs FullGradCam,bed_491757,0.23477334226942073
59,model_6_cv1_act,2,DET vs FullGradCam,bed_491757,0.21242268780625195
60,model_6_cv2_act,2,DET vs FullGradCam,bed_491757,0.24220168316875243
61,model_6_m_0_cv1_act,2,DET vs FullGradCam,bed_491757,0.28784180908161777
62,model_6_m_0_cv2_act,2,DET vs FullGradCam,bed_491757,0.21412115481959687
63,model_6_m_1_cv1_act,2,DET vs FullGradCam,bed_491757,0.2659533359929855
64,model_6_m_1_cv2_act,2,DET vs FullGradCam,bed_491757,0.24786660232705426
65,model_6_m_2_cv1_act,2,DET vs FullGradCam,bed_491757,0.2229813592321576
66,model_6_m_2_cv2_act,2,DET vs FullGradCam,bed_491757,0.23610092940466482
67,model_6_cv3_act,2,DET vs FullGradCam,bed_491757,0.16097200828956093
68,model_7_act,2,DET vs FullGradCam,bed_491757,0.22876510625937815
69,model_8_cv1_act,2,DET vs FullGradCam,bed_491757,0.26836613297830153
70,model_8_cv2_act,2,DET vs FullGradCam,bed_491757,0.22733464715121962
71,model_8_m_0_cv1_act,2,DET vs FullGradCam,bed_491757,0.22519630774279323
72,model_8_m_0_cv2_act,2,DET vs FullGradCam,bed_491757,0.2615284417405423
73,model_8_cv3_act,2,DET vs FullGradCam,bed_491757,0.2973787754801497
74,model_9_cv1_act,2,DET vs FullGradCam,bed_491757,0.29434190886400424
75,model_9_cv2_act,1,DET vs FullGradCam,bed_491757,0.14309510354095778
76,model_10_act,1,DET vs FullGradCam,bed_491757,0.13918200992432428
77,model_13_cv1_act,1,DET vs FullGradCam,bed_491757,0.14342009418580073
78,model_13_cv2_act,1,DET vs FullGradCam,bed_491757,0.14299599437989957
79,model_13_m_0_cv1_act,1,DET vs FullGradCam,bed_491757,0.15189325620156735
80,model_13_m_0_cv2_act,1,DET vs FullGradCam,bed_491757,0.17529502198484959
81,model_13_cv3_act,1,DET vs FullGradCam,bed_491757,0.17049518838933989
82,model_14_act,1,DET vs FullGradCam,bed_491757,0.17135439552215284
83,model_17_cv1_act,1,DET vs FullGradCam,bed_491757,0.12908959173021237
84,model_17_cv2_act,1,DET vs FullGradCam,bed_491757,0.1952938574230274
85,model_17_m_0_cv1_act,1,DET vs FullGradCam,bed_491757,0.13223614827134195
86,model_17_m_0_cv2_act,1,DET vs FullGradCam,bed_491757,0.11901933874011658
