,Layer,Cluster,Task,Image,Similarity
0,model_1_act,1,DET vs FullGradCam,68,0.3100985183801855
1,model_2_cv1_act,1,DET vs FullGradCam,68,0.3246237284941701
2,model_2_cv2_act,1,DET vs FullGradCam,68,0.3429601105064233
3,model_2_m_0_cv1_act,1,DET vs FullGradCam,68,0.3703735544963144
4,model_2_m_0_cv2_act,1,DET vs FullGradCam,68,0.3161052094264787
5,model_2_cv3_act,1,DET vs FullGradCam,68,0.3285146443494241
6,model_3_act,1,DET vs FullGradCam,68,0.3263214323969022
7,model_4_cv1_act,1,DET vs FullGradCam,68,0.3753046678039396
8,model_4_cv2_act,1,DET vs FullGradCam,68,0.3212839387499304
9,model_4_m_0_cv1_act,1,DET vs FullGradCam,68,0.3348749013931847
10,model_4_m_0_cv2_act,1,DET vs FullGradCam,68,0.3678448186201315
11,model_4_m_1_cv1_act,1,DET vs FullGradCam,68,0.36230547140961694
12,model_4_m_1_cv2_act,1,DET vs FullGradCam,68,0.29401261923063116
13,model_4_cv3_act,1,DET vs FullGradCam,68,0.31004759280770383
14,model_5_act,1,DET vs FullGradCam,68,0.2883699661360851
15,model_6_cv1_act,1,DET vs FullGradCam,68,0.2836651432433148
16,model_6_cv2_act,1,DET vs FullGradCam,68,0.34473811431486934
17,model_6_m_0_cv1_act,1,DET vs FullGradCam,68,0.34684870353220654
18,model_6_m_0_cv2_act,1,DET vs FullGradCam,68,0.3483179135106356
19,model_6_m_1_cv1_act,1,DET vs FullGradCam,68,0.2519969635637275
20,model_6_m_1_cv2_act,1,DET vs FullGradCam,68,0.34478984263730844
21,model_6_m_2_cv1_act,1,DET vs FullGradCam,68,0.35239503305823366
22,model_6_m_2_cv2_act,1,DET vs FullGradCam,68,0.37001290976061874
23,model_6_cv3_act,1,DET vs FullGradCam,68,0.284349681412953
24,model_7_act,2,DET vs FullGradCam,68,0.37029505241229116
25,model_8_cv1_act,2,DET vs FullGradCam,68,0.3284407836015044
26,model_8_cv2_act,2,DET vs FullGradCam,68,0.3521593635735344
27,model_8_m_0_cv1_act,2,DET vs FullGradCam,68,0.3316514205504374
28,model_8_m_0_cv2_act,2,DET vs FullGradCam,68,0.34518244166125606
29,model_8_cv3_act,2,DET vs FullGradCam,68,0.366210336125455
30,model_9_cv1_act,2,DET vs FullGradCam,68,0.3671575255339129
31,model_9_cv2_act,2,DET vs FullGradCam,68,0.22128159174265843
32,model_10_act,2,DET vs FullGradCam,68,0.2940802355259891
33,model_13_cv1_act,1,DET vs FullGradCam,68,0.270369480161809
34,model_13_cv2_act,1,DET vs FullGradCam,68,0.19445325902547983
35,model_13_m_0_cv1_act,1,DET vs FullGradCam,68,0.3612489200582541
36,model_13_m_0_cv2_act,1,DET vs FullGradCam,68,0.2703086063546392
37,model_13_cv3_act,1,DET vs FullGradCam,68,0.33025307657392244
38,model_14_act,1,DET vs FullGradCam,68,0.1920872129103979
39,model_17_cv1_act,1,DET vs FullGradCam,68,0.30916452501331815
40,model_17_cv2_act,1,DET vs FullGradCam,68,0.22658773888033518
41,model_17_m_0_cv1_act,1,DET vs FullGradCam,68,0.3493113795885973
42,model_17_m_0_cv2_act,1,DET vs FullGradCam,68,0.2969467882671204
43,model_17_cv3_act,1,DET vs FullGradCam,68,0.24586773966431988
44,model_1_act,1,DET vs FullGradCam,1178,0.11492994582200511
45,model_2_cv1_act,1,DET vs FullGradCam,1178,0.1579308796475261
46,model_2_cv2_act,1,DET vs FullGradCam,1178,0.10986954589427428
47,model_2_m_0_cv1_act,1,DET vs FullGradCam,1178,0.14565313960671364
48,model_2_m_0_cv2_act,1,DET vs FullGradCam,1178,0.12668497056756978
49,model_2_cv3_act,1,DET vs FullGradCam,1178,0.12966804771509402
50,model_3_act,1,DET vs FullGradCam,1178,0.13859965325673906
51,model_4_cv1_act,1,DET vs FullGradCam,1178,0.10161769078384204
52,model_4_cv2_act,1,DET vs FullGradCam,1178,0.14581747235646442
53,model_4_m_0_cv1_act,1,DET vs FullGradCam,1178,0.15574983893134
54,model_4_m_0_cv2_act,1,DET vs FullGradCam,1178,0.16385356529534648
55,model_4_m_1_cv1_act,1,DET vs FullGradCam,1178,0.18785740336824072
56,model_4_m_1_cv2_act,1,DET vs FullGradCam,1178,0.14993401438907406
57,model_4_cv3_act,1,DET vs FullGradCam,1178,0.08935841003289034
58,model_5_act,1,DET vs FullGradCam,1178,0.15847302800548843
59,model_6_cv1_act,1,DET vs FullGradCam,1178,0.19875850473971166
60,model_6_cv2_act,1,DET vs FullGradCam,1178,0.20075942429501348
61,model_6_m_0_cv1_act,1,DET vs FullGradCam,1178,0.2293126065970655
62,model_6_m_0_cv2_act,1,DET vs FullGradCam,1178,0.1732684275205848
63,model_6_m_1_cv1_act,1,DET vs FullGradCam,1178,0.19281872134338968
64,model_6_m_1_cv2_act,1,DET vs FullGradCam,1178,0.17003609356049063
